,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Bogdan Bogdanović,25.0,78,53.0,2175,344,772,0.446,129,329,0.392,215,443,0.485,0.529,100,119,0.84,31,192,223,258,72,16,125,172,917
1,2.0,Willie Cauley-Stein,24.0,73,58.0,2044,388,773,0.502,3,12,0.25,385,761,0.506,0.504,153,247,0.619,131,379,510,172,77,67,109,185,932
2,3.0,De'Aaron Fox,20.0,73,60.0,2026,328,797,0.412,47,153,0.307,281,644,0.436,0.441,141,195,0.723,33,171,204,320,70,20,173,163,844
3,4.0,Buddy Hield,25.0,80,12.0,2024,416,933,0.446,176,408,0.431,240,525,0.457,0.54,71,81,0.877,55,252,307,155,85,22,124,148,1079
4,5.0,Garrett Temple,31.0,65,35.0,1615,199,476,0.418,89,227,0.392,110,249,0.442,0.512,60,78,0.769,22,130,152,124,57,27,79,135,547
5,6.0,Zach Randolph,36.0,59,57.0,1508,361,763,0.473,51,147,0.347,310,616,0.503,0.507,84,107,0.785,97,300,397,127,42,10,116,119,857
6,7.0,Justin Jackson,22.0,68,41.0,1506,185,419,0.442,57,185,0.308,128,234,0.547,0.51,26,36,0.722,27,160,187,74,28,13,40,81,453
7,8.0,Kosta Koufos,28.0,71,13.0,1391,222,389,0.571,0,0,,222,389,0.571,0.571,33,74,0.446,149,323,472,87,47,32,49,146,477
8,9.0,Skal Labissière,21.0,60,28.0,1240,205,458,0.448,18,51,0.353,187,407,0.459,0.467,95,118,0.805,99,189,288,72,25,49,73,132,523
9,10.0,George Hill,31.0,43,36.0,1143,153,326,0.469,58,128,0.453,95,198,0.48,0.558,77,99,0.778,22,95,117,119,39,12,60,75,441
10,11.0,Vince Carter,41.0,58,5.0,1026,114,283,0.403,57,165,0.345,57,118,0.483,0.504,28,37,0.757,18,130,148,69,42,26,36,96,313
11,12.0,Frank Mason III,23.0,52,2.0,984,144,380,0.379,31,86,0.36,113,294,0.384,0.42,94,115,0.817,30,100,130,147,34,10,65,72,413
12,13.0,JaKarr Sampson,24.0,22,6.0,344,44,81,0.543,5,10,0.5,39,71,0.549,0.574,10,16,0.625,21,57,78,9,8,22,8,48,103
13,14.0,Malachi Richardson,22.0,25,4.0,319,29,88,0.33,12,39,0.308,17,49,0.347,0.398,17,22,0.773,5,28,33,13,10,1,10,27,87
14,15.0,Georgios Papagiannis,20.0,16,0.0,118,17,41,0.415,0,0,,17,41,0.415,0.415,0,0,,12,24,36,9,2,6,8,12,34
15,16.0,Nigel Hayes,23.0,5,0.0,105,8,28,0.286,2,12,0.167,6,16,0.375,0.321,0,2,0.0,4,18,22,4,2,3,1,8,18
16,17.0,Bruno Caboclo,22.0,10,0.0,100,9,29,0.31,3,15,0.2,6,14,0.429,0.362,5,6,0.833,7,14,21,3,2,4,4,7,26
17,18.0,Jack Cooley,26.0,7,0.0,87,13,27,0.481,0,0,,13,27,0.481,0.481,14,19,0.737,14,16,30,6,1,0,3,13,40
18,,,,82,,19755,3179,7063,0.45,738,1967,0.375,2441,5096,0.479,0.502,1008,1371,0.735,777,2578,3355,1768,643,340,1125,1639,8104
