,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Michael Jordan,26.0,82,82.0,3197,1034,1964,0.526,92,245,0.376,942,1719,0.548,0.55,593,699,0.848,143,422,565,519,227,54,247,241,2753
1,2.0,Scottie Pippen,24.0,82,82.0,3148,562,1150,0.489,28,112,0.25,534,1038,0.514,0.501,199,295,0.675,150,397,547,444,211,101,278,298,1351
2,3.0,Horace Grant,24.0,80,80.0,2753,446,853,0.523,0,0,,446,853,0.523,0.523,179,256,0.699,236,393,629,227,92,84,110,230,1071
3,4.0,John Paxson,29.0,82,82.0,2365,365,708,0.516,33,92,0.359,332,616,0.539,0.539,56,68,0.824,27,92,119,335,83,6,85,176,819
4,5.0,Bill Cartwright,32.0,71,71.0,2160,292,598,0.488,0,0,,292,598,0.488,0.488,227,280,0.811,137,328,465,145,38,34,123,243,811
5,6.0,Stacey King,23.0,82,2.0,1777,267,530,0.504,0,1,0.0,267,529,0.505,0.504,194,267,0.727,169,215,384,87,38,58,119,215,728
6,7.0,B.J. Armstrong,22.0,81,0.0,1291,190,392,0.485,3,6,0.5,187,386,0.484,0.489,69,78,0.885,19,83,102,199,46,6,83,105,452
7,8.0,Craig Hodges,29.0,63,0.0,1055,145,331,0.438,87,181,0.481,58,150,0.387,0.569,30,33,0.909,11,42,53,110,30,2,30,87,407
8,9.0,Will Perdue,24.0,77,11.0,884,111,268,0.414,0,5,0.0,111,263,0.422,0.414,72,104,0.692,88,126,214,46,19,26,65,150,294
9,10.0,Ed Nealy,29.0,46,0.0,503,37,70,0.529,0,2,0.0,37,68,0.544,0.529,30,41,0.732,46,92,138,28,16,4,17,67,104
10,11.0,Charles Davis,31.0,53,0.0,429,58,158,0.367,7,25,0.28,51,133,0.383,0.389,7,8,0.875,25,56,81,18,10,8,20,52,130
11,12.0,Jeff Sanders,24.0,31,0.0,182,13,40,0.325,0,0,,13,40,0.325,0.325,2,4,0.5,17,22,39,9,4,4,15,27,28
12,13.0,Jack Haley,26.0,11,0.0,58,9,20,0.45,0,0,,9,20,0.45,0.45,7,7,1.0,7,11,18,4,0,1,7,7,25
13,14.0,Clifford Lett,24.0,4,0.0,28,2,8,0.25,0,0,,2,8,0.25,0.25,0,0,,0,0,0,1,0,0,2,8,4
14,,,,82,,19830,3531,7090,0.498,250,669,0.374,3281,6421,0.511,0.516,1665,2140,0.778,1075,2279,3354,2172,814,388,1247,1906,8977
