,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Zach Randolph,24.0,74,71.0,2545,536,1229,0.436,16,55,0.291,520,1174,0.443,0.443,245,343,0.714,193,399,592,144,57,14,165,185,1333
1,2.0,Juan Dixon,27.0,76,42.0,1920,357,821,0.435,65,170,0.382,292,651,0.449,0.474,156,194,0.804,30,147,177,149,58,6,113,157,935
2,3.0,Steve Blake,25.0,68,57.0,1781,206,470,0.438,76,184,0.413,130,286,0.455,0.519,72,91,0.791,26,120,146,306,42,5,83,107,560
3,4.0,Sebastian Telfair,20.0,68,30.0,1641,228,578,0.394,57,162,0.352,171,416,0.411,0.444,130,175,0.743,19,101,120,247,66,6,115,167,643
4,5.0,Jarrett Jack,22.0,79,4.0,1599,189,428,0.442,20,76,0.263,169,352,0.48,0.465,128,160,0.8,18,142,160,219,41,2,102,138,526
5,6.0,Viktor Khryapa,23.0,69,53.0,1492,158,342,0.462,10,30,0.333,148,312,0.474,0.477,77,111,0.694,114,193,307,88,50,29,84,209,403
6,7.0,Joel Przybilla,26.0,56,52.0,1395,131,239,0.548,0,0,,131,239,0.548,0.548,82,154,0.532,146,245,391,43,20,130,76,149,344
7,8.0,Theo Ratliff,32.0,55,19.0,1301,108,189,0.571,0,0,,108,189,0.571,0.571,54,83,0.651,89,190,279,28,18,88,47,143,270
8,9.0,Darius Miles,24.0,40,23.0,1286,235,510,0.461,2,10,0.2,233,500,0.466,0.463,87,163,0.534,24,158,182,73,42,39,99,100,559
9,10.0,Travis Outlaw,21.0,69,11.0,1153,162,368,0.44,14,53,0.264,148,315,0.47,0.459,62,89,0.697,48,141,189,34,31,46,37,112,400
10,11.0,Martell Webster,19.0,61,18.0,1070,139,348,0.399,65,182,0.357,74,166,0.446,0.493,61,71,0.859,29,101,130,34,21,14,43,90,404
11,12.0,Ruben Patterson,30.0,45,2.0,1056,188,379,0.496,0,7,0.0,188,372,0.505,0.496,138,226,0.611,73,81,154,60,42,12,82,79,514
12,13.0,Brian Skinner,29.0,27,5.0,515,44,91,0.484,0,0,,44,91,0.484,0.484,15,29,0.517,46,81,127,13,14,23,27,65,103
13,14.0,Sergei Monia,22.0,23,15.0,336,29,85,0.341,9,33,0.273,20,52,0.385,0.394,8,12,0.667,11,40,51,19,6,5,12,41,75
14,15.0,Voshon Lenard,32.0,14,0.0,220,33,88,0.375,15,43,0.349,18,45,0.4,0.46,11,18,0.611,3,16,19,23,13,2,20,18,92
15,16.0,Ha Seung-Jin,20.0,27,4.0,212,18,31,0.581,0,0,,18,31,0.581,0.581,8,17,0.471,14,35,49,1,3,8,14,41,44
16,17.0,Charles Smith,30.0,21,4.0,208,30,71,0.423,15,37,0.405,15,34,0.441,0.528,5,8,0.625,3,13,16,9,5,6,4,27,80
17,,,,82,,19730,2791,6267,0.445,364,1042,0.349,2427,5225,0.464,0.474,1339,1944,0.689,886,2203,3089,1490,529,435,1205,1828,7285
