,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Derek Harper,35.0,75,29.0,2210,299,674,0.444,60,176,0.341,239,498,0.48,0.488,95,128,0.742,30,107,137,321,92,12,132,144,753
1,2.0,Michael Finley,23.0,56,36.0,1994,334,774,0.432,87,225,0.387,247,549,0.45,0.488,142,176,0.807,54,198,252,156,50,20,120,96,897
2,3.0,A.C. Green,33.0,56,54.0,1944,173,356,0.486,1,17,0.059,172,339,0.507,0.487,97,149,0.651,189,329,518,52,52,15,54,111,444
3,4.0,Jim Jackson,26.0,46,46.0,1676,260,588,0.442,46,139,0.331,214,449,0.477,0.481,148,188,0.787,81,146,227,156,57,15,107,113,714
4,5.0,George McCloud,29.0,41,26.0,1207,204,482,0.423,78,205,0.38,126,277,0.455,0.504,77,92,0.837,29,114,143,92,52,8,52,106,563
5,6.0,Chris Gatling,29.0,44,1.0,1191,309,580,0.533,1,6,0.167,308,574,0.537,0.534,221,313,0.706,126,222,348,25,35,31,114,125,840
6,7.0,Shawn Bradley,24.0,33,32.0,1060,207,449,0.461,0,3,0.0,207,446,0.464,0.461,68,106,0.642,103,183,286,32,17,88,70,115,482
7,8.0,Eric Montross,25.0,47,46.0,984,86,187,0.46,0,0,,86,187,0.46,0.46,10,34,0.294,66,170,236,32,9,34,51,150,182
8,9.0,Jamal Mashburn,24.0,37,21.0,975,140,376,0.372,42,131,0.321,98,245,0.4,0.428,72,111,0.649,28,87,115,93,35,5,57,69,394
9,10.0,Oliver Miller,26.0,42,0.0,836,76,154,0.494,0,1,0.0,76,153,0.497,0.494,28,53,0.528,82,151,233,58,34,50,70,133,180
10,11.0,Jason Kidd,23.0,22,22.0,791,75,203,0.369,21,65,0.323,54,138,0.391,0.421,46,69,0.667,30,60,90,200,45,8,66,42,217
11,12.0,Erick Strickland,23.0,28,15.0,759,102,256,0.398,28,92,0.304,74,164,0.451,0.453,65,80,0.813,21,69,90,68,27,5,66,75,297
12,13.0,Samaki Walker,20.0,43,12.0,602,83,187,0.444,0,1,0.0,83,186,0.446,0.444,48,74,0.649,47,100,147,17,15,22,39,71,214
13,14.0,Robert Pack,27.0,20,11.0,597,79,219,0.361,9,38,0.237,70,181,0.387,0.381,62,73,0.849,13,47,60,127,35,3,67,56,229
14,15.0,Sasha Danilović,26.0,13,9.0,438,73,174,0.42,22,60,0.367,51,114,0.447,0.483,48,57,0.842,8,26,34,25,15,1,22,37,216
15,16.0,Sam Cassell,27.0,16,13.0,398,70,165,0.424,15,49,0.306,55,116,0.474,0.47,42,50,0.84,14,36,50,57,17,6,41,48,197
16,17.0,Greg Dreiling,34.0,40,3.0,389,34,74,0.459,1,1,1.0,33,73,0.452,0.466,11,27,0.407,19,57,76,11,8,7,9,65,80
17,18.0,Khalid Reeves,24.0,13,12.0,384,43,111,0.387,7,35,0.2,36,76,0.474,0.419,9,12,0.75,12,19,31,56,11,2,26,40,102
18,19.0,Martin Müürsepp,22.0,32,0.0,321,49,117,0.419,3,20,0.15,46,97,0.474,0.432,38,56,0.679,33,29,62,17,12,10,15,55,139
19,20.0,Loren Meyer,24.0,19,16.0,259,34,78,0.436,1,2,0.5,33,76,0.434,0.442,9,12,0.75,14,35,49,7,6,3,27,52,78
20,21.0,Tony Dumas,24.0,18,0.0,227,27,77,0.351,3,24,0.125,24,53,0.453,0.37,15,23,0.652,3,11,14,22,10,1,15,36,72
21,22.0,Jamie Watson,24.0,10,6.0,211,20,47,0.426,3,9,0.333,17,38,0.447,0.457,2,4,0.5,14,15,29,23,11,2,15,18,45
22,23.0,Ed O'Bannon,24.0,19,0.0,175,17,72,0.236,1,10,0.1,16,62,0.258,0.243,11,12,0.917,9,27,36,11,5,2,6,19,46
23,24.0,Stacey King,30.0,6,0.0,70,6,15,0.4,0,0,,6,15,0.4,0.4,0,4,0.0,10,8,18,0,2,0,5,11,12
24,25.0,Stevin Smith,25.0,8,0.0,60,6,18,0.333,1,6,0.167,5,12,0.417,0.361,1,1,1.0,2,8,10,4,1,0,4,9,14
25,26.0,Fred Roberts,36.0,12,0.0,40,6,15,0.4,0,0,,6,15,0.4,0.4,10,14,0.714,2,8,10,0,0,1,5,2,22
26,27.0,Jason Sasser,23.0,2,0.0,7,1,4,0.25,0,1,0.0,1,3,0.333,0.25,0,0,,1,0,1,1,1,0,0,0,2
27,,,,82,,19805,2813,6452,0.436,430,1316,0.327,2383,5136,0.464,0.469,1375,1918,0.717,1040,2262,3302,1663,654,351,1324,1798,7431
