,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Larry Nance,24.0,82,82.0,2899,601,1044,0.576,0,7,0.0,601,1037,0.58,0.576,249,352,0.707,227,451,678,214,86,174,177,274,1451
1,2.0,Walter Davis,29.0,78,70.0,2546,652,1274,0.512,20,87,0.23,632,1187,0.532,0.52,233,270,0.863,38,164,202,429,107,12,213,202,1557
2,3.0,Kyle Macy,26.0,82,45.0,2402,357,713,0.501,23,70,0.329,334,643,0.519,0.517,95,114,0.833,49,137,186,353,123,6,116,181,832
3,4.0,Maurice Lucas,31.0,75,69.0,2309,451,908,0.497,0,5,0.0,451,903,0.499,0.497,293,383,0.765,208,517,725,203,55,39,177,235,1195
4,5.0,James Edwards,28.0,72,67.0,1897,438,817,0.536,0,1,0.0,438,816,0.537,0.536,183,254,0.72,108,240,348,184,23,30,140,254,1059
5,6.0,Alvan Adams,29.0,70,13.0,1452,269,582,0.462,0,4,0.0,269,578,0.465,0.462,132,160,0.825,118,201,319,219,73,31,117,195,670
6,7.0,Rod Foster,23.0,80,34.0,1424,260,580,0.448,22,84,0.262,238,496,0.48,0.467,122,155,0.787,39,81,120,172,54,9,108,193,664
7,8.0,Charles Pittman,25.0,69,8.0,989,126,209,0.603,0,2,0.0,126,207,0.609,0.603,69,101,0.683,76,138,214,70,16,22,81,129,321
8,9.0,Paul Westphal,33.0,59,2.0,865,144,313,0.46,7,26,0.269,137,287,0.477,0.471,117,142,0.824,8,35,43,148,41,6,77,69,412
9,10.0,Rick Robey,28.0,61,4.0,856,140,257,0.545,1,1,1.0,139,256,0.543,0.547,61,88,0.693,80,118,198,65,20,14,77,120,342
10,11.0,Alvin Scott,28.0,65,5.0,735,55,124,0.444,1,2,0.5,54,122,0.443,0.448,56,72,0.778,29,71,100,48,19,20,42,85,167
11,12.0,Mike Sanders,23.0,50,0.0,586,97,203,0.478,0,0,,97,203,0.478,0.478,29,42,0.69,40,63,103,44,23,12,44,101,223
12,13.0,Johnny High,26.0,29,9.0,512,18,52,0.346,0,2,0.0,18,50,0.36,0.346,10,29,0.345,16,50,66,51,40,11,38,84,46
13,14.0,Rory White,24.0,22,2.0,308,69,144,0.479,0,0,,69,144,0.479,0.479,24,42,0.571,30,32,62,14,13,2,18,25,162
14,,,,82,,19780,3677,7220,0.509,74,291,0.254,3603,6929,0.52,0.514,1673,2204,0.759,1066,2298,3364,2214,693,388,1451,2147,9101
