,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Tyrone Corbin,28.0,82,82.0,3196,587,1311,0.448,2,10,0.2,585,1301,0.45,0.449,296,371,0.798,185,404,589,347,162,53,209,257,1472
1,2.0,Pooh Richardson,24.0,82,82.0,3154,635,1350,0.47,42,128,0.328,593,1222,0.485,0.486,89,165,0.539,82,204,286,734,131,13,174,114,1401
2,3.0,Sam Mitchell,27.0,82,60.0,3121,445,1010,0.441,0,9,0.0,445,1001,0.445,0.441,307,396,0.775,188,332,520,133,66,57,104,338,1197
3,4.0,Tony Campbell,28.0,77,71.0,2893,652,1502,0.434,16,61,0.262,636,1441,0.441,0.439,358,446,0.803,161,185,346,214,121,48,190,204,1678
4,5.0,Felton Spencer,23.0,81,46.0,2099,195,381,0.512,0,1,0.0,195,380,0.513,0.512,182,252,0.722,272,369,641,25,48,121,77,337,572
5,6.0,Randy Breuer,30.0,73,44.0,1505,197,435,0.453,0,0,,197,435,0.453,0.453,35,79,0.443,114,231,345,73,35,80,69,132,429
6,7.0,Tod Murphy,27.0,52,19.0,1063,90,227,0.396,1,17,0.059,89,210,0.424,0.399,70,105,0.667,92,163,255,60,25,20,32,101,251
7,8.0,Scott Brooks,25.0,80,0.0,980,159,370,0.43,45,135,0.333,114,235,0.485,0.491,61,72,0.847,28,44,72,204,53,5,51,122,424
8,9.0,Doug West,23.0,75,1.0,824,118,246,0.48,0,1,0.0,118,245,0.482,0.48,58,84,0.69,56,80,136,48,35,23,41,115,294
9,10.0,Gerald Glass,23.0,51,3.0,606,149,340,0.438,2,17,0.118,147,323,0.455,0.441,52,76,0.684,54,48,102,42,28,9,41,76,352
10,11.0,Richard Coffey,25.0,52,1.0,320,28,75,0.373,0,1,0.0,28,74,0.378,0.373,12,22,0.545,42,37,79,3,6,4,5,45,68
11,12.0,Bob Thornton,28.0,12,1.0,110,4,13,0.308,0,0,,4,13,0.308,0.308,8,10,0.8,1,14,15,1,0,3,9,18,16
12,13.0,Dan Godfread,23.0,10,0.0,20,5,12,0.417,0,1,0.0,5,11,0.455,0.417,3,4,0.75,0,2,2,0,1,4,0,5,13
13,14.0,Jim Thomas,30.0,3,0.0,14,1,4,0.25,0,0,,1,4,0.25,0.25,0,0,,0,0,0,1,1,0,1,0,2
14,,,,82,,19905,3265,7276,0.449,108,381,0.283,3157,6895,0.458,0.456,1531,2082,0.735,1275,2113,3388,1885,712,440,1062,1864,8169
