,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Mike Mitchell,29.0,82,82.0,2853,775,1558,0.497,5,23,0.217,770,1535,0.502,0.499,269,346,0.777,145,272,417,151,61,27,144,219,1824
1,2.0,Artis Gilmore,35.0,81,81.0,2756,532,854,0.623,0,2,0.0,532,852,0.624,0.623,484,646,0.749,231,615,846,131,40,173,241,306,1548
2,3.0,Johnny Moore,26.0,82,82.0,2689,416,910,0.457,25,89,0.281,391,821,0.476,0.471,189,248,0.762,94,284,378,816,229,18,236,247,1046
3,4.0,Gene Banks,25.0,82,41.0,2091,289,493,0.586,1,3,0.333,288,490,0.588,0.587,199,257,0.774,133,312,445,234,65,13,140,220,778
4,5.0,George Gervin,32.0,72,69.0,2091,600,1182,0.508,0,10,0.0,600,1172,0.512,0.508,324,384,0.844,79,155,234,178,66,48,198,208,1524
5,6.0,Alvin Robertson,22.0,79,9.0,1685,299,600,0.498,4,11,0.364,295,589,0.501,0.502,124,169,0.734,116,149,265,275,127,24,167,217,726
6,7.0,John Paxson,24.0,78,1.0,1259,196,385,0.509,10,34,0.294,186,351,0.53,0.522,84,100,0.84,19,49,68,215,45,3,81,117,486
7,8.0,Marc Iavaroni,28.0,57,33.0,1178,150,323,0.464,0,4,0.0,150,319,0.47,0.464,81,122,0.664,84,191,275,113,31,32,103,193,381
8,9.0,Ozell Jones,24.0,67,6.0,888,106,180,0.589,0,1,0.0,106,179,0.592,0.589,33,83,0.398,65,173,238,56,30,57,61,139,245
9,10.0,Jeff Cook,28.0,54,2.0,848,92,174,0.529,0,0,,92,174,0.529,0.529,30,37,0.811,81,129,210,39,25,14,32,150,214
10,11.0,Billy Knight,32.0,52,1.0,611,125,285,0.439,10,24,0.417,115,261,0.441,0.456,51,57,0.895,40,56,96,59,14,1,57,48,311
11,12.0,Edgar Jones,28.0,18,1.0,322,44,91,0.484,0,1,0.0,44,90,0.489,0.484,41,51,0.804,16,46,62,18,9,18,28,52,129
12,13.0,Fred Roberts,24.0,22,0.0,305,44,98,0.449,0,0,,44,98,0.449,0.449,29,38,0.763,10,25,35,22,10,12,21,45,117
13,14.0,Ron Brewer,29.0,9,0.0,81,13,34,0.382,0,0,,13,34,0.382,0.382,7,7,1.0,1,2,3,6,1,1,4,8,33
14,15.0,Mark McNamara,25.0,12,0.0,63,12,18,0.667,0,0,,12,18,0.667,0.667,9,18,0.5,7,10,17,0,2,1,6,5,33
15,16.0,David Thirdkill,24.0,2,2.0,52,5,11,0.455,0,0,,5,11,0.455,0.455,5,6,0.833,5,2,7,3,2,1,2,5,15
16,17.0,Linton Townes,25.0,1,0.0,8,0,6,0.0,0,0,,0,6,0.0,0.0,2,2,1.0,1,0,1,0,0,0,0,1,2
17,,,,82,,19780,3698,7202,0.513,55,202,0.272,3643,7000,0.52,0.517,1961,2571,0.763,1127,2470,3597,2316,757,443,1542,2180,9412
