,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Kobe Bryant,28.0,77,77.0,3140,813,1757,0.463,137,398,0.344,676,1359,0.497,0.502,667,768,0.868,75,364,439,413,111,36,255,205,2430
1,2.0,Smush Parker,25.0,82,80.0,2457,342,785,0.436,110,301,0.365,232,484,0.479,0.506,113,175,0.646,45,161,206,228,119,10,153,211,907
2,3.0,Lamar Odom,27.0,56,56.0,2202,319,681,0.468,54,182,0.297,265,499,0.531,0.508,198,283,0.7,102,445,547,270,53,32,163,182,890
3,4.0,Luke Walton,26.0,60,60.0,1982,264,557,0.474,48,124,0.387,216,433,0.499,0.517,108,145,0.745,87,215,302,257,60,21,118,117,684
4,5.0,Andrew Bynum,19.0,82,53.0,1793,247,443,0.558,0,3,0.0,247,440,0.561,0.558,143,214,0.668,139,345,484,94,12,128,115,249,637
5,6.0,Maurice Evans,28.0,76,10.0,1732,234,542,0.432,48,133,0.361,186,409,0.455,0.476,122,155,0.787,93,128,221,74,38,14,57,126,638
6,7.0,Kwame Brown,24.0,41,28.0,1132,143,242,0.591,0,1,0.0,143,241,0.593,0.591,59,134,0.44,81,163,244,75,39,49,76,124,345
7,8.0,Jordan Farmar,20.0,72,2.0,1090,124,294,0.422,45,137,0.328,79,157,0.503,0.498,27,38,0.711,22,97,119,137,44,7,73,77,320
8,9.0,Ronny Turiaf,24.0,72,1.0,1087,147,268,0.549,0,1,0.0,147,267,0.551,0.549,89,134,0.664,88,171,259,63,17,78,52,202,383
9,10.0,Brian Cook,26.0,65,24.0,1018,185,408,0.453,46,115,0.4,139,293,0.474,0.51,34,47,0.723,61,154,215,65,25,27,51,134,450
10,11.0,Vladimir Radmanović,26.0,55,15.0,986,134,316,0.424,40,118,0.339,94,198,0.475,0.487,53,73,0.726,53,127,180,66,25,18,69,125,361
11,12.0,Sasha Vujačić,22.0,73,4.0,935,105,268,0.392,60,161,0.373,45,107,0.421,0.504,43,49,0.878,28,79,107,64,41,1,30,103,313
12,13.0,Shammond Williams,31.0,30,0.0,345,35,86,0.407,20,50,0.4,15,36,0.417,0.523,4,6,0.667,11,29,40,31,12,0,13,20,94
13,14.0,Aaron McKie,34.0,10,0.0,131,11,17,0.647,0,0,,11,17,0.647,0.647,0,0,,1,17,18,13,4,0,8,14,22
14,,,,82,,20030,3103,6664,0.466,608,1724,0.353,2495,4940,0.505,0.511,1660,2221,0.747,886,2495,3381,1850,600,421,1273,1889,8474
