,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Kemba Walker,23.0,73,73.0,2614,449,1143,0.393,109,327,0.333,340,816,0.417,0.441,282,337,0.837,39,267,306,447,86,32,169,128,1289
1,2.0,Al Jefferson,29.0,73,73.0,2553,700,1376,0.509,3,15,0.2,697,1361,0.512,0.51,191,277,0.69,156,636,792,155,67,79,124,176,1594
2,3.0,Gerald Henderson,26.0,77,77.0,2461,403,930,0.433,40,115,0.348,363,815,0.445,0.455,235,309,0.761,31,279,310,199,51,32,113,159,1081
3,4.0,Josh McRoberts,26.0,78,78.0,2360,247,566,0.436,105,291,0.361,142,275,0.516,0.529,62,85,0.729,85,288,373,333,58,46,83,189,661
4,5.0,Michael Kidd-Gilchrist,20.0,62,62.0,1502,167,353,0.473,1,9,0.111,166,344,0.483,0.475,113,184,0.614,109,215,324,52,43,39,60,145,448
5,6.0,Cody Zeller,21.0,82,3.0,1416,172,404,0.426,0,1,0.0,172,403,0.427,0.426,146,200,0.73,118,235,353,92,40,41,87,170,490
6,7.0,Ramon Sessions,27.0,55,7.0,1305,190,465,0.409,15,68,0.221,175,397,0.441,0.425,183,234,0.782,22,95,117,206,33,6,93,50,578
7,8.0,Anthony Tolliver,28.0,64,9.0,1298,129,307,0.42,102,247,0.413,27,60,0.45,0.586,33,41,0.805,33,135,168,42,19,15,23,82,393
8,9.0,Bismack Biyombo,21.0,77,9.0,1072,88,144,0.611,0,0,,88,144,0.611,0.611,46,89,0.517,105,261,366,8,7,86,40,124,222
9,10.0,Chris Douglas-Roberts,27.0,49,8.0,1016,111,252,0.44,51,132,0.386,60,120,0.5,0.542,66,82,0.805,16,103,119,51,29,16,36,61,339
10,11.0,Jeff Taylor,24.0,26,8.0,629,82,218,0.376,18,67,0.269,64,151,0.424,0.417,26,47,0.553,15,45,60,22,13,5,25,62,208
11,12.0,Gary Neal,29.0,22,1.0,507,85,194,0.438,28,69,0.406,57,125,0.456,0.51,49,51,0.961,2,38,40,37,11,0,25,39,247
12,13.0,Luke Ridnour,32.0,25,2.0,378,42,108,0.389,12,40,0.3,30,68,0.441,0.444,4,7,0.571,8,27,35,54,9,6,20,37,100
13,14.0,Ben Gordon,30.0,19,0.0,279,37,108,0.343,8,29,0.276,29,79,0.367,0.38,17,21,0.81,3,24,27,21,10,2,21,18,99
14,15.0,Jeff Adrien,27.0,25,0.0,256,22,40,0.55,0,0,,22,40,0.55,0.55,13,25,0.52,33,55,88,7,7,15,8,35,57
15,16.0,Jannero Pargo,34.0,29,0.0,242,52,118,0.441,24,60,0.4,28,58,0.483,0.542,8,11,0.727,1,19,20,52,14,1,26,17,136
16,17.0,D.J. White,27.0,2,0.0,10,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,2,2,0,1,0,0,1,0
17,18.0,Justin Hamilton,23.0,1,0.0,4,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,1,0,1,0,0
18,19.0,James Southerland,23.0,1,0.0,3,0,3,0.0,0,1,0.0,0,2,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0
19,,,,82,,19905,2976,6730,0.442,516,1471,0.351,2460,5259,0.468,0.481,1474,2000,0.737,776,2724,3500,1778,499,421,1010,1493,7942
