,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Mychal Thompson,26.0,79,,2790,569,1151,0.494,0,1,0.0,569,1150,0.495,0.494,207,323,0.641,223,463,686,284,62,170,241,260,1345
1,2.0,Jim Paxson,23.0,79,,2701,585,1092,0.536,2,30,0.067,583,1062,0.549,0.537,182,248,0.734,74,137,211,299,140,9,131,172,1354
2,3.0,Kelvin Ransey,22.0,80,,2431,525,1162,0.452,3,31,0.097,522,1131,0.462,0.453,164,219,0.749,42,153,195,555,88,9,232,201,1217
3,4.0,Kermit Washington,29.0,73,,2120,325,571,0.569,0,1,0.0,325,570,0.57,0.569,181,288,0.628,236,450,686,149,85,86,144,258,831
4,5.0,Calvin Natt,24.0,74,,2111,395,794,0.497,4,8,0.5,391,786,0.497,0.5,200,283,0.707,149,282,431,159,73,18,163,188,994
5,6.0,Bob Gross,27.0,82,,1934,253,479,0.528,0,9,0.0,253,470,0.538,0.528,135,159,0.849,126,202,328,251,90,67,151,238,641
6,7.0,Tom Owens,31.0,79,,1843,322,630,0.511,0,4,0.0,322,626,0.514,0.511,191,250,0.764,165,291,456,140,36,47,130,273,835
7,8.0,Billy Ray Bates,24.0,77,,1560,439,902,0.487,14,54,0.259,425,848,0.501,0.494,170,199,0.854,71,86,157,196,82,6,149,120,1062
8,9.0,Kevin Kunnert,29.0,55,,842,101,216,0.468,0,0,,101,216,0.468,0.468,42,54,0.778,98,189,287,67,17,32,50,143,244
9,10.0,Ron Brewer,25.0,29,,548,95,246,0.386,1,3,0.333,94,243,0.387,0.388,26,34,0.765,13,20,33,55,34,9,38,42,217
10,11.0,Mike Gale,30.0,42,,476,71,145,0.49,1,4,0.25,70,141,0.496,0.493,36,42,0.857,9,38,47,70,39,5,38,61,179
11,12.0,Mike Harper,23.0,55,,461,56,136,0.412,0,3,0.0,56,133,0.421,0.412,37,85,0.435,28,65,93,17,23,20,32,73,149
12,13.0,Geoff Crompton,25.0,6,,33,4,8,0.5,0,0,,4,8,0.5,0.5,1,5,0.2,7,11,18,2,0,2,5,4,9
13,14.0,Roy Hamilton,23.0,1,,5,1,3,0.333,0,0,,1,3,0.333,0.333,1,2,0.5,2,1,3,0,0,0,1,1,3
14,,,,82,,19855,3741,7535,0.496,25,148,0.169,3716,7387,0.503,0.498,1573,2191,0.718,1243,2388,3631,2244,769,480,1518,2034,9080
