,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Dan Roundfield,29.0,77,76.0,2811,561,1193,0.47,5,27,0.185,556,1166,0.477,0.472,337,450,0.749,259,621,880,225,60,115,245,239,1464
1,2.0,Dominique Wilkins,23.0,82,82.0,2697,601,1220,0.493,2,11,0.182,599,1209,0.495,0.493,230,337,0.682,226,252,478,129,84,63,180,210,1434
2,3.0,Tree Rollins,27.0,80,80.0,2472,261,512,0.51,0,1,0.0,261,511,0.511,0.51,98,135,0.726,210,533,743,75,49,343,95,294,620
3,4.0,Eddie Johnson,27.0,61,57.0,1813,389,858,0.453,14,41,0.341,375,817,0.459,0.462,186,237,0.785,26,98,124,318,61,6,156,138,978
4,5.0,Rory Sparrow,24.0,49,49.0,1548,264,512,0.516,3,15,0.2,261,497,0.525,0.519,84,113,0.743,39,102,141,238,70,1,126,162,615
5,6.0,Johnny Davis,27.0,53,33.0,1465,258,567,0.455,5,18,0.278,253,549,0.461,0.459,164,206,0.796,37,91,128,315,43,7,114,100,685
6,7.0,Tom McMillen,30.0,61,4.0,1364,198,424,0.467,0,1,0.0,198,423,0.468,0.467,108,133,0.812,57,160,217,76,17,24,80,143,504
7,8.0,Wes Matthews,23.0,64,0.0,1187,171,424,0.403,14,48,0.292,157,376,0.418,0.42,86,112,0.768,25,66,91,249,60,8,123,129,442
8,9.0,Rudy Macklin,24.0,73,20.0,1171,170,360,0.472,0,4,0.0,170,356,0.478,0.472,101,131,0.771,85,105,190,71,41,10,89,189,441
9,10.0,Mike Glenn,27.0,73,4.0,1124,230,444,0.518,0,1,0.0,230,443,0.519,0.518,74,89,0.831,16,74,90,125,30,9,52,132,534
10,11.0,Steve Hawes,32.0,46,3.0,860,91,244,0.373,2,14,0.143,89,230,0.387,0.377,46,62,0.742,53,175,228,59,29,8,73,110,230
11,12.0,George Johnson,34.0,37,0.0,461,25,57,0.439,0,0,,25,57,0.439,0.439,14,19,0.737,44,73,117,17,10,59,19,69,64
12,13.0,Keith Edmonson,22.0,32,2.0,309,48,139,0.345,0,2,0.0,48,137,0.35,0.345,16,27,0.593,20,19,39,22,11,6,20,41,112
13,14.0,Rickey Brown,24.0,26,0.0,305,49,104,0.471,0,1,0.0,49,103,0.476,0.471,25,40,0.625,35,53,88,9,5,5,22,46,123
14,15.0,Randy Smith,34.0,15,0.0,142,29,66,0.439,0,2,0.0,29,64,0.453,0.439,13,14,0.929,2,6,8,14,2,0,9,17,71
15,16.0,Scott Hastings,22.0,10,0.0,42,5,16,0.313,0,2,0.0,5,14,0.357,0.313,4,6,0.667,5,5,10,2,1,1,3,3,14
16,17.0,Sam Pellom,31.0,2,0.0,9,2,6,0.333,0,0,,2,6,0.333,0.333,0,0,,0,0,0,1,0,0,0,0,4
17,,,,82,,19780,3352,7146,0.469,45,188,0.239,3307,6958,0.475,0.472,1586,2111,0.751,1139,2433,3572,1945,573,665,1424,2022,8335
