,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,David Robinson,25.0,82,81.0,3095,754,1366,0.552,1,7,0.143,753,1359,0.554,0.552,592,777,0.762,335,728,1063,208,127,320,270,264,2101
1,2.0,Sean Elliott,22.0,82,82.0,3044,478,976,0.49,20,64,0.313,458,912,0.502,0.5,325,402,0.808,142,314,456,238,69,33,147,190,1301
2,3.0,Willie Anderson,24.0,75,75.0,2592,453,991,0.457,7,35,0.2,446,956,0.467,0.461,170,213,0.798,68,283,351,358,79,46,167,226,1083
3,4.0,Terry Cummings,29.0,67,62.0,2195,503,1039,0.484,7,33,0.212,496,1006,0.493,0.487,164,240,0.683,194,327,521,157,61,30,131,225,1177
4,5.0,Rod Strickland,24.0,58,56.0,2076,314,651,0.482,11,33,0.333,303,618,0.49,0.491,161,211,0.763,57,162,219,463,117,11,156,125,800
5,6.0,Paul Pressey,32.0,70,18.0,1683,201,426,0.472,16,57,0.281,185,369,0.501,0.491,110,133,0.827,50,126,176,271,63,32,130,174,528
6,7.0,Sidney Green,30.0,66,7.0,1099,177,384,0.461,0,3,0.0,177,381,0.465,0.461,89,105,0.848,98,215,313,52,32,13,89,172,443
7,8.0,Dave Greenwood,33.0,63,11.0,1018,85,169,0.503,0,2,0.0,85,167,0.509,0.503,69,94,0.734,61,160,221,52,29,25,71,172,239
8,9.0,Avery Johnson,25.0,47,10.0,742,101,209,0.483,1,5,0.2,100,204,0.49,0.486,38,55,0.691,13,43,56,153,33,2,47,40,241
9,10.0,David Wingate,27.0,25,0.0,563,53,138,0.384,1,9,0.111,52,129,0.403,0.388,29,41,0.707,24,51,75,46,19,5,42,66,136
10,11.0,Sean Higgins,22.0,50,0.0,464,97,212,0.458,3,19,0.158,94,193,0.487,0.465,28,33,0.848,18,45,63,35,8,1,49,53,225
11,12.0,Dwayne Schintzius,22.0,42,7.0,398,68,155,0.439,0,2,0.0,68,153,0.444,0.439,22,40,0.55,28,93,121,17,2,29,34,64,158
12,13.0,Reggie Williams,26.0,22,0.0,354,61,127,0.48,14,26,0.538,47,101,0.465,0.535,35,41,0.854,17,42,59,46,20,11,36,64,171
13,14.0,Tony Massenburg,23.0,35,0.0,161,27,60,0.45,0,0,,27,60,0.45,0.45,28,45,0.622,23,35,58,4,4,9,13,26,82
14,15.0,Byron Dinkins,23.0,10,0.0,144,13,33,0.394,0,0,,13,33,0.394,0.394,8,9,0.889,0,11,11,19,2,0,13,12,34
15,16.0,Pete Myers,27.0,8,1.0,103,10,23,0.435,0,1,0.0,10,22,0.455,0.435,9,11,0.818,2,16,18,14,3,3,14,14,29
16,17.0,Clifford Lett,25.0,7,0.0,99,14,29,0.483,0,1,0.0,14,28,0.5,0.483,6,9,0.667,1,6,7,7,2,1,8,9,34
17,,,,82,,19830,3409,6988,0.488,81,297,0.273,3328,6691,0.497,0.494,1883,2459,0.766,1131,2657,3788,2140,670,571,1445,1896,8782
