,Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,1.0,Anthony Mason,33.0,82,81.0,3133,317,661,0.48,0,1,0.0,317,660,0.48,0.48,314,421,0.746,145,554,699,367,74,29,160,220,948
1,2.0,Eddie Jones,28.0,72,72.0,2807,478,1119,0.427,128,341,0.375,350,778,0.45,0.484,362,419,0.864,81,262,343,305,192,49,160,176,1446
2,3.0,David Wesley,29.0,82,82.0,2760,407,955,0.426,88,248,0.355,319,707,0.451,0.472,214,275,0.778,39,186,225,463,109,11,159,186,1116
3,4.0,Elden Campbell,31.0,78,77.0,2538,370,829,0.446,0,6,0.0,370,823,0.45,0.446,247,358,0.69,168,422,590,129,56,150,127,269,987
4,5.0,Derrick Coleman,32.0,74,64.0,2347,446,979,0.456,51,141,0.362,395,838,0.471,0.482,296,377,0.785,124,508,632,175,34,130,173,195,1239
5,6.0,Baron Davis,20.0,82,0.0,1523,182,433,0.42,25,111,0.225,157,322,0.488,0.449,97,153,0.634,48,117,165,309,97,19,140,201,486
6,7.0,Eddie Robinson,23.0,67,8.0,1112,212,386,0.549,0,4,0.0,212,382,0.555,0.549,47,64,0.734,54,130,184,32,48,25,39,67,471
7,8.0,Brad Miller,23.0,55,4.0,961,135,293,0.461,0,2,0.0,135,291,0.464,0.461,153,195,0.785,113,180,293,45,23,35,48,111,423
8,9.0,Bobby Phills,30.0,28,9.0,825,152,335,0.454,30,91,0.33,122,244,0.5,0.499,47,65,0.723,17,54,71,79,41,8,48,72,381
9,10.0,Ricky Davis,20.0,48,4.0,570,94,187,0.503,0,4,0.0,94,183,0.514,0.503,39,51,0.765,29,54,83,62,30,8,46,39,227
10,11.0,Chucky Brown,31.0,33,2.0,494,66,152,0.434,1,7,0.143,65,145,0.448,0.438,11,21,0.524,24,66,90,25,12,8,17,61,144
11,12.0,Todd Fuller,25.0,41,2.0,399,51,122,0.418,0,0,,51,122,0.418,0.418,32,53,0.604,36,74,110,5,9,8,27,46,134
12,13.0,Dale Ellis,39.0,24,5.0,240,19,58,0.328,14,35,0.4,5,23,0.217,0.448,3,4,0.75,6,16,22,8,7,0,13,22,55
13,14.0,Michael Hawkins,27.0,12,0.0,36,3,13,0.231,1,5,0.2,2,8,0.25,0.269,1,2,0.5,0,7,7,13,0,0,3,2,8
14,15.0,Eldridge Recasner,32.0,7,0.0,28,3,7,0.429,1,4,0.25,2,3,0.667,0.5,0,0,,0,4,4,5,0,0,0,1,7
15,16.0,Derek Hood,23.0,2,0.0,4,0,3,0.0,0,0,,0,3,0.0,0.0,0,0,,0,1,1,0,0,0,0,0,0
16,17.0,Jason Miskiri,24.0,1,0.0,3,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,0,0,1,0,0,0,2,0
17,,,,82,,19780,2935,6533,0.449,339,1001,0.339,2596,5532,0.469,0.475,1863,2458,0.758,884,2635,3519,2023,732,480,1206,1670,8072
