Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Darius Days,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Garrison Mathews,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Shared Games with Justin Holiday,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with John Wall,co_inf with Jarrett Culver,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,9.0,2022-11-07,20-105,HOU,ORL,1,29.03333333333333,6.0,14.0,.429,0.0,1.0,.000,8,10.0,.800,7.0,3.0,10.0,4.0,2.0,1.0,3.0,2.0,20.0,19.3,+6,13.0,6.0,0.4615384615384615,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,10.0,64.0,3.555555555555556,16.099999999999998,67.9,3.772222222222223,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+7),W (+7)
12.0,10.0,2022-11-09,20-107,HOU,TOR,1,30.33333333333333,5.0,8.0,.625,0.0,0.0,,7,7.0,1.000,3.0,5.0,8.0,1.0,1.0,3.0,3.0,2.0,17.0,17.0,-13,8.0,5.0,0.625,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,12.0,71.0,3.9444444444444446,14.199999999999996,67.69999999999999,3.761111111111111,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-7),L (-7)
13.0,11.0,2022-11-12,20-110,HOU,NOP,1,18.966666666666665,3.0,6.0,.500,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,1.0,6.0,6.0,2.2,-5,5.0,3.0,0.6,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,61.0,3.388888888888889,2.2,60.1,3.338888888888889,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-13),L (-13)
14.0,12.0,2022-11-14,20-112,HOU,LAC,1,29.5,6.0,11.0,.545,0.0,2.0,.000,4,6.0,.667,1.0,3.0,4.0,1.0,0.0,0.0,4.0,5.0,16.0,6.2,-11,9.0,6.0,0.6666666666666666,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,0.0,50.0,2.7777777777777777,4.599999999999996,64.4,3.577777777777778,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-16),L (-16)
15.0,13.0,2022-11-16,20-114,HOU,DAL,1,26.216666666666665,5.0,10.0,.500,0.0,0.0,,4,5.0,.800,4.0,3.0,7.0,1.0,0.0,5.0,4.0,2.0,14.0,11.7,-7,10.0,5.0,0.5,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,8.0,84.0,4.666666666666667,10.099999999999998,66.0,3.6666666666666665,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+9),W (+9)
16.0,14.0,2022-11-18,20-116,HOU,IND,1,28.016666666666666,4.0,13.0,.308,1.0,1.0,1.000,2,2.0,1.000,3.0,6.0,9.0,4.0,1.0,0.0,1.0,4.0,11.0,8.6,+4,12.0,3.0,0.25,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,9.0,11.0,0.6111111111111112,7.800000000000001,18.8,1.0444444444444445,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-8),L (-8)
17.0,15.0,2022-11-20,20-118,HOU,GSW,1,23.416666666666668,1.0,3.0,.333,0.0,0.0,,2,2.0,1.000,1.0,6.0,7.0,3.0,1.0,0.0,3.0,3.0,4.0,3.7,0,3.0,1.0,0.3333333333333333,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,7.0,80.0,4.444444444444445,2.9000000000000004,83.50000000000003,4.63888888888889,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-7),L (-7)
18.0,,2022-11-25,20-123,HOU,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,,69.0,3.8333333333333335,0.0,69.6,3.866666666666666,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+6),W (+6)
19.0,16.0,2022-11-26,20-124,HOU,OKC,1,34.7,10.0,17.0,.588,0.0,1.0,.000,1,1.0,1.000,6.0,13.0,19.0,7.0,3.0,2.0,3.0,6.0,21.0,25.1,+17,16.0,10.0,0.625,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,31.0,39.0,2.1666666666666665,24.700000000000003,45.8,2.5444444444444443,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+13),W (+13)
20.0,17.0,2022-11-28,20-126,HOU,DEN,1,23.35,7.0,14.0,.500,0.0,2.0,.000,4,5.0,.800,3.0,4.0,7.0,3.0,0.0,0.0,4.0,4.0,18.0,10.4,+2,12.0,7.0,0.5833333333333334,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,5.0,55.0,3.055555555555556,8.799999999999999,57.89999999999999,3.2166666666666663,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-16),L (-16)
21.0,18.0,2022-11-30,20-128,HOU,DEN,1,29.466666666666665,8.0,12.0,.667,0.0,2.0,.000,2,2.0,1.000,3.0,8.0,11.0,1.0,0.0,0.0,2.0,3.0,18.0,14.8,-4,10.0,8.0,0.8,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,14.0,40.0,2.2222222222222223,13.999999999999996,45.59999999999999,2.5333333333333328,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,,
22.0,19.0,2022-12-02,20-130,HOU,PHO,1,23.9,5.0,7.0,.714,0.0,0.0,,3,5.0,.600,3.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,13.0,13.0,-19,7.0,5.0,0.7142857142857143,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,8.0,41.0,2.2777777777777777,11.8,49.5,2.75,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-20),L (-20)
23.0,20.0,2022-12-03,20-131,HOU,GSW,1,20.116666666666667,6.0,9.0,.667,0.0,0.0,,0,0.0,,1.0,3.0,4.0,1.0,0.0,1.0,1.0,2.0,12.0,9.3,-24,9.0,6.0,0.6666666666666666,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,8.0,43.0,2.388888888888889,9.299999999999995,48.4,2.6888888888888887,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+1),W (+1)
24.0,21.0,2022-12-05,20-133,HOU,PHI,1,34.416666666666664,4.0,9.0,.444,0.0,0.0,,0,0.0,,5.0,3.0,8.0,1.0,1.0,0.0,4.0,6.0,8.0,3.0,+8,9.0,4.0,0.4444444444444444,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,5.0,49.0,2.7222222222222223,2.9999999999999982,62.30000000000001,3.461111111111112,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,L (-19),L (-19)
25.0,22.0,2022-12-08,20-136,HOU,SAS,1,28.5,8.0,17.0,.471,0.0,0.0,,0,0.0,,7.0,4.0,11.0,2.0,0.0,0.0,3.0,3.0,16.0,10.6,-12,17.0,8.0,0.4705882352941176,28,28,51,4,43,40,72,28,70,58,75,53,75,5,28,68,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.9032258064516128,0.717948717948718,0.8947368421052632,1.0,0.6231884057971014,0.7407407407407407,0.9113924050632912,0.9032258064516128,0.9210526315789472,0.90625,0.9146341463414634,0.8983050847457628,0.9146341463414634,1.0,0.9032258064516128,0.9066666666666666,,9,28,36.0,10.0,34.0,0.25,0.0,0.0,18,9.0,49.0,2.7222222222222223,10.599999999999998,50.89999999999999,2.827777777777777,19.7,5.2,1.4,1.1,0.4,0.1221231141944719,0.599,0.071,0.36,1.9,3.4,W (+9),W (+9)
