Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Garrison Mathews,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Shared Games with Justin Holiday,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with John Wall,co_inf with Jarrett Culver,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
13.0,13.0,2022-11-12,22-192,HOU,NOP,1.0,33.53333333333333,9.0,16.0,0.563,3.0,9.0,0.333,2.0,4.0,0.5,0.0,1.0,1.0,3.0,0.0,0.0,7.0,4.0,23.0,8.4,-28.0,7.0,6.0,0.8571428571428571,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,0.0,65.0,3.823529411764706,7.6,54.7,3.217647058823529,0.1244356348419777,L (-13),L (-13)
14.0,14.0,2022-11-14,22-194,HOU,LAC,1.0,31.616666666666667,6.0,18.0,0.333,0.0,4.0,0.0,8.0,15.0,0.533,2.0,5.0,7.0,3.0,3.0,0.0,2.0,4.0,20.0,11.4,-10.0,14.0,6.0,0.4285714285714285,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,-2.0,52.0,3.0588235294117645,8.199999999999998,60.8,3.576470588235294,0.1244356348419777,L (-16),L (-16)
15.0,15.0,2022-11-16,22-196,HOU,DAL,1.0,36.5,6.0,14.0,0.429,2.0,3.0,0.667,3.0,4.0,0.75,1.0,10.0,11.0,8.0,1.0,3.0,5.0,2.0,17.0,15.8,16.0,11.0,4.0,0.3636363636363636,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,17.0,75.0,4.411764705882353,14.599999999999998,61.49999999999999,3.617647058823529,0.1244356348419777,W (+9),W (+9)
16.0,,2022-11-18,22-198,HOU,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,,20.0,1.1764705882352942,0.0,26.6,1.5647058823529412,0.1244356348419777,L (-8),L (-8)
17.0,16.0,2022-11-20,22-200,HOU,GSW,1.0,34.75,10.0,19.0,0.526,5.0,11.0,0.455,5.0,6.0,0.833,3.0,2.0,5.0,6.0,2.0,1.0,2.0,4.0,30.0,26.3,-14.0,8.0,5.0,0.625,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,17.0,70.0,4.117647058823529,24.30000000000001,62.1,3.652941176470588,0.1244356348419777,L (-7),L (-7)
18.0,17.0,2022-11-25,22-205,HOU,ATL,1.0,36.583333333333336,5.0,16.0,0.313,0.0,6.0,0.0,2.0,3.0,0.667,3.0,4.0,7.0,10.0,1.0,0.0,4.0,0.0,12.0,9.7,5.0,10.0,5.0,0.5,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,7.0,62.0,3.647058823529412,8.900000000000002,60.7,3.570588235294118,0.1244356348419777,W (+6),W (+6)
19.0,18.0,2022-11-26,22-206,HOU,OKC,1.0,33.333333333333336,6.0,13.0,0.462,1.0,5.0,0.2,3.0,5.0,0.6,0.0,3.0,3.0,6.0,1.0,0.0,5.0,2.0,16.0,8.8,17.0,8.0,5.0,0.625,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,3.0,67.0,3.941176470588236,7.599999999999996,62.900000000000006,3.7,0.1244356348419777,W (+13),W (+13)
20.0,19.0,2022-11-28,22-208,HOU,DEN,1.0,29.48333333333333,4.0,9.0,0.444,4.0,7.0,0.571,0.0,0.0,,2.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,12.0,13.4,-13.0,2.0,0.0,0.0,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,14.0,46.0,2.7058823529411766,13.4,53.3,3.135294117647059,0.1244356348419777,L (-16),L (-16)
21.0,20.0,2022-11-30,22-210,HOU,DEN,1.0,32.05,8.0,18.0,0.444,5.0,7.0,0.714,2.0,2.0,1.0,2.0,4.0,6.0,5.0,1.0,0.0,3.0,5.0,23.0,15.7,-14.0,11.0,3.0,0.2727272727272727,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,12.0,42.0,2.4705882352941178,14.899999999999997,44.69999999999999,2.629411764705882,0.1244356348419777,,
22.0,21.0,2022-12-02,22-212,HOU,PHO,1.0,33.333333333333336,3.0,8.0,0.375,1.0,4.0,0.25,8.0,9.0,0.889,1.0,5.0,6.0,7.0,0.0,0.0,6.0,3.0,15.0,10.1,-2.0,4.0,2.0,0.5,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,5.0,44.0,2.588235294117647,6.899999999999995,54.400000000000006,3.2,0.1244356348419777,L (-20),L (-20)
23.0,22.0,2022-12-03,22-213,HOU,GSW,1.0,32.4,6.0,16.0,0.375,1.0,9.0,0.111,7.0,7.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,4.0,3.0,20.0,11.7,-17.0,7.0,5.0,0.7142857142857143,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,2.0,49.0,2.8823529411764706,8.899999999999999,48.8,2.8705882352941177,0.1244356348419777,W (+1),W (+1)
24.0,23.0,2022-12-05,22-215,HOU,PHI,1.0,43.95,7.0,17.0,0.412,4.0,8.0,0.5,6.0,8.0,0.75,1.0,5.0,6.0,3.0,1.0,1.0,4.0,5.0,24.0,14.1,13.0,9.0,3.0,0.3333333333333333,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,6.0,48.0,2.823529411764706,11.700000000000006,53.6,3.152941176470588,0.1244356348419777,L (-19),L (-19)
25.0,24.0,2022-12-08,22-218,HOU,SAS,1.0,30.53333333333333,5.0,16.0,0.313,0.0,4.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,3.0,3.0,12.0,3.3,-14.0,12.0,5.0,0.4166666666666667,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,-1.0,59.0,3.4705882352941178,2.5,59.0,3.4705882352941178,0.1244356348419777,W (+9),W (+9)
26.0,25.0,2022-12-11,22-221,HOU,MIL,1.0,35.733333333333334,8.0,16.0,0.5,0.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,7.0,2.0,1.0,4.0,2.0,18.0,14.1,3.0,13.0,8.0,0.6153846153846154,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,9.0,55.0,3.235294117647059,13.299999999999995,51.4,3.023529411764706,0.1244356348419777,L (-9),L (-9)
27.0,26.0,2022-12-13,22-223,HOU,PHO,1.0,33.25,6.0,16.0,0.375,2.0,8.0,0.25,4.0,5.0,0.8,0.0,5.0,5.0,4.0,2.0,0.0,4.0,4.0,18.0,9.5,22.0,8.0,4.0,0.5,53,22,22,43,34,33,58,14,59,41,59,59,1,16,57,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,82.0,5.0,31.0,75.0,,0.7066666666666667,0.7096774193548387,0.5641025641025641,0.7543859649122807,0.0,0.4927536231884058,0.6111111111111112,0.7341772151898734,0.4516129032258064,0.7763157894736842,0.640625,0.7195121951219512,0.7195121951219512,0.2,0.5161290322580645,0.76,,5,30,36.0,10.0,34.0,0.1388888888888889,0.0,0.0,17,4.0,60.0,3.5294117647058822,7.9,55.2,3.247058823529412,0.1244356348419777,W (+5),W (+5)
