Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Darius Days,Shared Games with Eric Gordon,Shared Games with Garrison Mathews,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Garrison Mathews,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Garrison Mathews,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Willie Cauley-Stein,Shared Games with Frank Kaminsky,Shared Games with Justin Holiday,Frank Kaminsky,Jarrett Culver,John Wall,co_inf with Frank Kaminsky,co_inf with John Wall,co_inf with Jarrett Culver,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
53.0,47.0,2023-02-04,20-332,HOU,OKC,0,14.85,4.0,7.0,.571,2.0,4.0,.500,0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,10.0,8.6,-10,3.0,2.0,0.6666666666666666,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,8.0,45.0,2.5,8.6,67.49999999999999,3.749999999999999,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,W (+6),W (+6)
54.0,48.0,2023-02-06,20-334,HOU,SAC,0,2.45,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.7,-2,0.0,0.0,,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,53.0,2.9444444444444446,2.7,68.39999999999999,3.8,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-6),L (-6)
55.0,,2023-02-08,20-336,HOU,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,,64.0,3.555555555555556,0.0,84.4,4.688888888888889,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-32),L (-32)
56.0,49.0,2023-02-10,20-338,HOU,MIA,0,13.883333333333333,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,1.0,3.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,3.8,+2,1.0,1.0,1.0,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,50.0,2.7777777777777777,3.8,60.4,3.355555555555556,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-20),L (-20)
57.0,50.0,2023-02-13,20-341,HOU,PHI,0,8.95,2.0,3.0,.667,1.0,1.0,1.000,0,0.0,,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,6.7,-13,2.0,1.0,0.5,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,34.0,1.8888888888888888,6.699999999999999,57.29999999999999,3.1833333333333327,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-2),L (-2)
58.0,51.0,2023-02-15,20-343,HOU,OKC,0,14.85,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,1.0,4.0,0.0,0.7,-7,0.0,0.0,,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,5.0,20.0,1.1111111111111112,0.6999999999999997,37.6,2.088888888888889,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-2),L (-2)
59.0,52.0,2023-02-24,20-352,HOU,GSW,0,12.7,1.0,2.0,.500,0.0,0.0,,0,0.0,,1.0,3.0,4.0,2.0,0.0,1.0,0.0,4.0,2.0,3.1,+3,2.0,1.0,0.5,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,7.0,62.0,3.4444444444444446,3.099999999999999,77.9,4.327777777777778,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-19),L (-19)
60.0,53.0,2023-02-26,20-354,HOU,POR,0,7.933333333333334,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.6,+5,0.0,0.0,,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,3.0,54.0,3.0,2.6,74.3,4.127777777777777,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-37),L (-37)
61.0,54.0,2023-02-28,20-356,HOU,DEN,0,13.833333333333334,1.0,4.0,.250,1.0,1.0,1.000,0,0.0,,1.0,6.0,7.0,1.0,1.0,1.0,2.0,3.0,3.0,2.3,+13,3.0,0.0,0.0,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,7.0,67.0,3.7222222222222223,2.299999999999999,85.29999999999998,4.738888888888888,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-15),L (-15)
62.0,55.0,2023-03-01,20-357,HOU,MEM,0,13.0,2.0,4.0,.500,0.0,0.0,,4,4.0,1.000,3.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,8.0,9.7,-12,4.0,2.0,0.5,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,42.0,2.333333333333333,8.100000000000001,54.69999999999999,3.0388888888888883,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-17),L (-17)
63.0,56.0,2023-03-04,20-360,HOU,SAS,0,9.166666666666666,3.0,3.0,1.000,3.0,3.0,1.000,2,2.0,1.000,2.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,11.0,11.3,+2,0.0,0.0,,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,10.0,75.0,4.166666666666667,10.5,87.5,4.861111111111111,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,,
64.0,57.0,2023-03-05,20-361,HOU,SAS,0,14.166666666666666,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,5.0,5.9,+3,1.0,1.0,1.0,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,7.0,95.0,5.277777777777778,5.9,113.8,6.322222222222222,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-21),L (-21)
65.0,58.0,2023-03-07,20-363,HOU,BRK,0,8.183333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.1,-18,0.0,0.0,,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,35.0,1.9444444444444444,-0.1000000000000002,49.59999999999999,2.755555555555554,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-14),L (-14)
66.0,59.0,2023-03-09,21-000,HOU,IND,0,9.65,0.0,3.0,.000,0.0,0.0,,0,0.0,,4.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6,3.0,0.0,0.0,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,1.0,62.0,3.4444444444444446,0.0,83.80000000000001,4.655555555555556,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,W (+12),W (+12)
67.0,60.0,2023-03-11,21-002,HOU,CHI,0,12.016666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,-3,0.0,0.0,,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,65.0,3.611111111111111,0.1999999999999999,81.3,4.516666666666667,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,W (+32),W (+32)
68.0,61.0,2023-03-13,21-004,HOU,BOS,0,12.166666666666666,2.0,2.0,1.000,2.0,2.0,1.000,0,0.0,,2.0,2.0,4.0,3.0,0.0,0.0,0.0,2.0,6.0,8.7,+2,0.0,0.0,,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,11.0,59.0,3.2777777777777777,8.699999999999998,75.80000000000001,4.211111111111112,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-22),L (-22)
69.0,62.0,2023-03-15,21-006,HOU,LAL,0,10.033333333333331,1.0,4.0,.250,0.0,3.0,.000,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.1,-2,1.0,1.0,1.0,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,-1.0,71.0,3.9444444444444446,-0.1000000000000002,78.6,4.366666666666666,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-9),L (-9)
70.0,63.0,2023-03-17,21-008,HOU,NOP,0,7.483333333333333,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,3.0,1.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,-0.8,+1,1.0,0.0,0.0,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,1.0,73.0,4.055555555555555,-0.8000000000000005,87.89999999999999,4.883333333333333,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-8),L (-8)
71.0,64.0,2023-03-19,21-010,HOU,NOP,0,10.75,0.0,1.0,.000,0.0,1.0,.000,1,2.0,.500,0.0,5.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,-2.0,-6,0.0,0.0,,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,0.0,38.0,2.111111111111111,-2.4,62.5,3.4722222222222223,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,W (+2),W (+2)
72.0,65.0,2023-03-20,21-011,HOU,GSW,0,18.98333333333333,3.0,5.0,.600,1.0,2.0,.500,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,5.6,-14,3.0,2.0,0.6666666666666666,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,5.0,40.0,2.2222222222222223,5.599999999999998,63.4,3.522222222222222,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,W (+4),W (+4)
73.0,66.0,2023-03-22,21-013,HOU,MEM,0,14.516666666666667,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,5.0,1.0,6.0,1.0,1.0,1.0,0.0,6.0,0.0,2.4,-9,1.0,0.0,0.0,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,7.0,70.0,3.888888888888889,2.4000000000000004,90.9,5.050000000000001,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,W (+2),W (+2)
74.0,67.0,2023-03-24,21-015,HOU,MEM,0,19.45,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.5,-15,1.0,1.0,1.0,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,2.0,62.0,3.4444444444444446,0.4999999999999995,84.4,4.688888888888889,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-10),L (-10)
75.0,68.0,2023-03-26,21-017,HOU,CLE,0,15.0,0.0,2.0,.000,0.0,1.0,.000,2,2.0,1.000,1.0,4.0,5.0,3.0,1.0,0.0,1.0,3.0,2.0,3.4,-5,1.0,0.0,0.0,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,6.0,34.0,1.8888888888888888,2.6,50.7,2.816666666666667,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-13),L (-13)
76.0,69.0,2023-03-27,21-018,HOU,NYK,0,14.183333333333334,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,2.3,+3,2.0,1.0,0.5,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,3.0,56.0,3.111111111111111,2.2999999999999994,78.6,4.366666666666666,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-5),L (-5)
77.0,70.0,2023-03-29,21-020,HOU,BRK,0,14.566666666666666,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,3.9,+6,2.0,2.0,1.0,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,4.0,65.0,3.611111111111111,3.9,83.0,4.611111111111111,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-37),L (-37)
78.0,71.0,2023-03-31,21-022,HOU,DET,0,5.0,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.8,-10,0.0,0.0,,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,0.0,59.0,3.2777777777777777,-0.8,83.8,4.655555555555555,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-17),L (-17)
79.0,72.0,2023-04-02,21-024,HOU,LAL,0,2.5166666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,0.0,0.0,,68,30,24,54,4,41,39,72,27,71,57,75,57,75,5,29,75.0,31.0,39.0,57.0,4.0,69.0,54.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,,0.9066666666666666,0.967741935483871,0.6153846153846154,0.9473684210526316,1.0,0.5942028985507246,0.7222222222222222,0.9113924050632912,0.8709677419354839,0.9342105263157896,0.890625,0.9146341463414634,0.9661016949152542,0.9146341463414634,1.0,0.935483870967742,,9,29,36.0,10.0,34.0,0.25,0.0,0.0,18,0.0,61.0,3.388888888888889,0.0,75.39999999999999,4.188888888888888,12.9,1.8,-1.4,-2.0,0.6,0.0247770069375619,0.569,0.333,0.266,0.2,0.9,L (-22),L (-22)
