Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Gill,Shared Games with Bradley Beal,Shared Games with Corey Kispert,Shared Games with Daniel Gafford,Shared Games with Delon Wright,Shared Games with Deni Avdija,Shared Games with Devon Dotson,Shared Games with Isaiah Todd,Shared Games with Jay Huff,Shared Games with Johnny Davis,Shared Games with Jordan Goodwin,Shared Games with Kristaps Porziņģis,Shared Games with Monte Morris,Shared Games with Quenton Jackson,Shared Games with Rui Hachimura,Shared Games with Taj Gibson,Shared Games with Vernon Carey Jr.,Shared Games with Will Barton,Anthony Gill,Bradley Beal,Corey Kispert,Daniel Gafford,Delon Wright,Deni Avdija,Devon Dotson,Isaiah Todd,Jay Huff,Johnny Davis,Jordan Goodwin,Jordan Schakel,Kristaps Porziņģis,Monte Morris,Quenton Jackson,Rui Hachimura,Taj Gibson,Vernon Carey Jr.,Will Barton,Xavier Cooks,co_inf with Anthony Gill,co_inf with Bradley Beal,co_inf with Corey Kispert,co_inf with Daniel Gafford,co_inf with Delon Wright,co_inf with Deni Avdija,co_inf with Devon Dotson,co_inf with Isaiah Todd,co_inf with Jay Huff,co_inf with Johnny Davis,co_inf with Jordan Goodwin,co_inf with Jordan Schakel,co_inf with Kristaps Porziņģis,co_inf with Monte Morris,co_inf with Quenton Jackson,co_inf with Rui Hachimura,co_inf with Taj Gibson,co_inf with Vernon Carey Jr.,co_inf with Will Barton,co_inf with Xavier Cooks,Shared Games with A.J. Green,Shared Games with A.J. Lawson,Shared Games with Aaron Gordon,Shared Games with Aaron Holiday,Shared Games with Aaron Nesmith,Shared Games with Aaron Wiggins,Shared Games with Admiral Schofield,Shared Games with AJ Griffin,Shared Games with Al Horford,Shared Games with Alec Burks,Shared Games with Aleksej Pokusevski,Shared Games with Alex Len,Shared Games with Alperen Şengün,Shared Games with Amir Coffey,Shared Games with Andre Drummond,Shared Games with Andre Iguodala,Shared Games with Andrew Nembhard,Shared Games with Andrew Wiggins,A.J. Green,A.J. Lawson,Aaron Gordon,Aaron Holiday,Aaron Nesmith,Aaron Wiggins,Admiral Schofield,AJ Griffin,Al Horford,Alec Burks,Aleksej Pokusevski,Alex Caruso,Alex Len,Alondes Williams,Alperen Şengün,Amir Coffey,Andre Drummond,Andre Iguodala,Andrew Nembhard,Andrew Wiggins,Anfernee Simons,Kyle Kuzma,Marcus Smart,co_inf with A.J. Green,co_inf with A.J. Lawson,co_inf with Aaron Gordon,co_inf with Aaron Holiday,co_inf with Aaron Nesmith,co_inf with Aaron Wiggins,co_inf with Admiral Schofield,co_inf with AJ Griffin,co_inf with Al Horford,co_inf with Alec Burks,co_inf with Aleksej Pokusevski,co_inf with Alex Caruso,co_inf with Alex Len,co_inf with Alondes Williams,co_inf with Alperen Şengün,co_inf with Amir Coffey,co_inf with Andre Drummond,co_inf with Andre Iguodala,co_inf with Andrew Nembhard,co_inf with Andrew Wiggins,co_inf with Anfernee Simons,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,11.0,2022-11-07,27-106,WAS,CHO,1.0,31.416666666666668,9.0,16.0,0.563,1.0,3.0,0.333,1.0,5.0,0.2,0.0,6.0,6.0,1.0,0.0,1.0,2.0,0.0,20.0,12.0,10.0,13.0,8.0,0.6153846153846154,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,5.0,153.0,4.25,11.6,131.59999999999997,3.6555555555555546,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,W (+8),W (+8)
12.0,12.0,2022-11-10,27-109,WAS,DAL,1.0,41.2,14.0,26.0,0.538,5.0,11.0,0.455,3.0,3.0,1.0,2.0,9.0,11.0,6.0,1.0,0.0,4.0,2.0,36.0,27.9,-2.0,15.0,9.0,0.6,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,21.0,149.0,4.138888888888889,26.700000000000003,111.2,3.088888888888889,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,W (+8),W (+8)
13.0,13.0,2022-11-12,27-111,WAS,UTA,1.0,33.166666666666664,8.0,19.0,0.421,1.0,7.0,0.143,6.0,7.0,0.857,1.0,7.0,8.0,6.0,0.0,0.0,4.0,2.0,23.0,14.7,12.0,12.0,7.0,0.5833333333333334,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,7.0,188.0,5.222222222222222,12.300000000000004,179.59999999999997,4.988888888888888,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,W (+9),W (+9)
14.0,14.0,2022-11-13,27-112,WAS,MEM,1.0,34.416666666666664,4.0,13.0,0.308,1.0,7.0,0.143,0.0,1.0,0.0,1.0,10.0,11.0,3.0,0.0,0.0,4.0,1.0,9.0,2.5,10.0,6.0,3.0,0.5,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,5.0,141.0,3.9166666666666665,2.4999999999999982,146.79999999999998,4.0777777777777775,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,W (+10),W (+10)
15.0,15.0,2022-11-16,27-115,WAS,OKC,1.0,38.93333333333333,7.0,15.0,0.467,3.0,8.0,0.375,1.0,1.0,1.0,2.0,8.0,10.0,9.0,1.0,0.0,7.0,3.0,18.0,13.2,13.0,7.0,4.0,0.5714285714285714,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,15.0,138.0,3.8333333333333335,12.8,162.8,4.522222222222222,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-1),L (-1)
16.0,16.0,2022-11-18,27-117,WAS,MIA,1.0,40.46666666666667,9.0,24.0,0.375,2.0,12.0,0.167,1.0,3.0,0.333,0.0,8.0,8.0,5.0,1.0,0.0,4.0,2.0,21.0,9.1,1.0,12.0,7.0,0.5833333333333334,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,4.0,150.0,4.166666666666667,8.700000000000003,136.4,3.788888888888889,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,W (+1),W (+1)
17.0,17.0,2022-11-20,27-119,WAS,CHO,1.0,37.766666666666666,10.0,19.0,0.526,4.0,9.0,0.444,4.0,5.0,0.8,1.0,9.0,10.0,5.0,0.0,0.0,4.0,2.0,28.0,20.4,7.0,10.0,6.0,0.6,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,15.0,115.0,3.1944444444444446,18.800000000000008,116.2,3.227777777777778,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,W (+4),W (+4)
18.0,18.0,2022-11-23,27-122,WAS,MIA,1.0,39.96666666666667,13.0,27.0,0.481,2.0,13.0,0.154,5.0,7.0,0.714,0.0,7.0,7.0,1.0,1.0,0.0,0.0,1.0,33.0,21.9,-9.0,14.0,11.0,0.7857142857142857,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,8.0,158.0,4.388888888888889,19.90000000000001,140.0,3.888888888888889,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-8),L (-8)
19.0,19.0,2022-11-25,27-124,WAS,MIA,1.0,38.86666666666667,11.0,22.0,0.5,3.0,10.0,0.3,3.0,3.0,1.0,3.0,4.0,7.0,5.0,1.0,0.0,3.0,2.0,28.0,21.0,-5.0,12.0,8.0,0.6666666666666666,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,13.0,147.0,4.083333333333333,19.800000000000004,157.4,4.372222222222223,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-3),L (-3)
20.0,,2022-11-27,27-126,WAS,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,,141.0,3.9166666666666665,0.0,195.0,5.416666666666667,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-9),L (-9)
21.0,20.0,2022-11-28,27-127,WAS,MIN,1.0,30.916666666666668,9.0,16.0,0.563,4.0,7.0,0.571,1.0,2.0,0.5,1.0,7.0,8.0,9.0,0.0,0.0,0.0,4.0,23.0,22.5,28.0,9.0,5.0,0.5555555555555556,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,22.0,183.0,5.083333333333333,22.1,200.2,5.561111111111111,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,,
22.0,21.0,2022-11-30,27-129,WAS,BRK,1.0,39.75,10.0,25.0,0.4,2.0,8.0,0.25,3.0,4.0,0.75,1.0,3.0,4.0,3.0,0.0,1.0,1.0,4.0,25.0,12.9,0.0,17.0,8.0,0.4705882352941176,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,3.0,109.0,3.0277777777777777,11.7,112.6,3.1277777777777778,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,W (+15),W (+15)
23.0,22.0,2022-12-02,27-131,WAS,CHO,1.0,32.9,6.0,14.0,0.429,2.0,5.0,0.4,0.0,0.0,,0.0,4.0,4.0,3.0,0.0,1.0,1.0,2.0,14.0,8.8,-5.0,9.0,4.0,0.4444444444444444,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,7.0,141.0,3.9166666666666665,8.799999999999995,149.6,4.155555555555555,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-6),L (-6)
24.0,23.0,2022-12-04,27-133,WAS,LAL,1.0,32.233333333333334,10.0,21.0,0.476,1.0,7.0,0.143,5.0,6.0,0.833,3.0,4.0,7.0,4.0,2.0,1.0,6.0,6.0,26.0,15.3,-10.0,14.0,9.0,0.6428571428571429,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,7.0,138.0,3.8333333333333335,13.300000000000004,156.6,4.35,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-1),L (-1)
25.0,24.0,2022-12-07,27-136,WAS,CHI,1.0,37.91666666666666,8.0,18.0,0.444,2.0,5.0,0.4,3.0,4.0,0.75,0.0,5.0,5.0,1.0,2.0,0.0,3.0,1.0,21.0,12.0,-12.0,13.0,6.0,0.4615384615384615,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,41,43,56,62,36,62,6,4,6,14,45,53,52,9,30,41,10,37,59.0,50.0,74.0,78.0,50.0,76.0,6.0,6.0,7.0,28.0,62.0,2.0,65.0,61.0,62.0,9.0,63.0,49.0,11.0,56.0,10.0,64.0,61.0,0.6949152542372882,0.86,0.7567567567567568,0.7948717948717948,0.72,0.8157894736842105,1.0,0.6666666666666666,0.8571428571428571,0.5,0.7258064516129032,0.0,0.8153846153846154,0.0,0.8387096774193549,1.0,0.4761904761904761,0.8367346938775511,0.9090909090909092,0.6607142857142857,0.0,36,4.0,130.0,3.611111111111111,10.8,152.39999999999998,4.2333333333333325,4.3,-0.1,-9.1,-7.4,-1.7,0.0007552055237889,0.509,0.333,0.333,-0.1,-0.1,L (-11),L (-11)
