Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alperen Şengün,Shared Games with Boban Marjanović,Shared Games with Bruno Fernando,Shared Games with Daishen Nix,Shared Games with Eric Gordon,Shared Games with Jabari Smith Jr.,Shared Games with Jae'Sean Tate,Shared Games with Jalen Green,Shared Games with Josh Christopher,Shared Games with Kenyon Martin Jr.,Shared Games with Kevin Porter Jr.,Shared Games with Tari Eason,Shared Games with Trevor Hudgins,Shared Games with TyTy Washington Jr.,Shared Games with Usman Garuba,Alperen Şengün,Boban Marjanović,Bruno Fernando,Daishen Nix,Darius Days,Eric Gordon,Jabari Smith Jr.,Jae'Sean Tate,Jalen Green,Josh Christopher,Kenyon Martin Jr.,Kevin Porter Jr.,Tari Eason,Trevor Hudgins,TyTy Washington Jr.,Usman Garuba,Willie Cauley-Stein,co_inf with Alperen Şengün,co_inf with Boban Marjanović,co_inf with Bruno Fernando,co_inf with Daishen Nix,co_inf with Darius Days,co_inf with Eric Gordon,co_inf with Jabari Smith Jr.,co_inf with Jae'Sean Tate,co_inf with Jalen Green,co_inf with Josh Christopher,co_inf with Kenyon Martin Jr.,co_inf with Kevin Porter Jr.,co_inf with Tari Eason,co_inf with Trevor Hudgins,co_inf with TyTy Washington Jr.,co_inf with Usman Garuba,co_inf with Willie Cauley-Stein,Shared Games with AJ Griffin,Shared Games with Bogdan Bogdanović,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with John Collins,Shared Games with Justin Holiday,Shared Games with Mfiondu Kabengele,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Shared Games with Vit Krejci,Shared Games with John Wall,Shared Games with Aaron Holiday,Shared Games with Saddiq Bey,Aaron Holiday,AJ Griffin,Bogdan Bogdanović,Clint Capela,De'Andre Hunter,Dejounte Murray,Derrick Favors,Donovan Williams,Jalen Johnson,Jarrett Culver,John Collins,Onyeka Okongwu,Saddiq Bey,Trae Young,Trent Forrest,Tyrese Martin,Vit Krejci,co_inf with AJ Griffin,co_inf with Bogdan Bogdanović,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,co_inf with Vit Krejci,co_inf with Aaron Holiday,co_inf with Derrick Favors,co_inf with Donovan Williams,co_inf with Saddiq Bey,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
11.0,11.0,2022-11-07,26-014,HOU,ORL,0,8.116666666666667,2.0,2.0,1.000,2.0,2.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,-11,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,4.0,81.0,2.4545454545454546,5.0,101.09999999999998,3.063636363636363,0.0235656865983922,W (+7),W (+7)
12.0,12.0,2022-11-09,26-016,HOU,TOR,0,3.85,0.0,3.0,.000,0.0,3.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,-8,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,-3.0,55.0,1.6666666666666667,-2.1,71.1,2.1545454545454543,0.0235656865983922,L (-7),L (-7)
13.0,,2022-11-12,26-019,HOU,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,39.0,1.181818181818182,0.0,65.8,1.993939393939394,0.0235656865983922,L (-13),L (-13)
14.0,13.0,2022-11-14,26-021,HOU,LAC,0,4.25,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,+6,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,1.0,66.0,2.0,0.6000000000000001,88.69999999999999,2.6878787878787875,0.0235656865983922,L (-16),L (-16)
15.0,,2022-11-16,26-023,HOU,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,55.0,1.6666666666666667,0.0,73.2,2.2181818181818183,0.0235656865983922,W (+9),W (+9)
16.0,14.0,2022-11-18,26-025,HOU,IND,0,14.483333333333333,1.0,4.0,.250,1.0,3.0,.333,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.8,-8,1.0,0.0,0.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,0.0,79.0,2.393939393939394,0.8000000000000005,94.2,2.8545454545454545,0.0235656865983922,L (-8),L (-8)
17.0,,2022-11-20,26-027,HOU,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,57.0,1.7272727272727273,0.0,71.49999999999999,2.166666666666666,0.0235656865983922,L (-7),L (-7)
18.0,15.0,2022-11-25,26-032,HOU,ATL,0,22.75,4.0,6.0,.667,3.0,5.0,.600,9,9.0,1.000,1.0,3.0,4.0,2.0,2.0,0.0,1.0,3.0,20.0,20.2,+5,1.0,1.0,1.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,12.0,75.0,2.272727272727273,16.599999999999998,88.29999999999998,2.675757575757576,0.0235656865983922,W (+6),W (+6)
19.0,16.0,2022-11-26,26-033,HOU,OKC,0,18.0,3.0,4.0,.750,3.0,4.0,.750,2,3.0,.667,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,11.0,8.4,+2,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,6.0,47.0,1.4242424242424243,7.6,74.90000000000002,2.2696969696969704,0.0235656865983922,W (+13),W (+13)
20.0,17.0,2022-11-28,26-035,HOU,DEN,0,14.966666666666669,1.0,6.0,.167,1.0,6.0,.167,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,0.0,54.0,1.6363636363636365,6.661338147750939e-16,68.2,2.066666666666667,0.0235656865983922,L (-16),L (-16)
21.0,18.0,2022-11-30,26-037,HOU,DEN,0,20.6,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,3.5,0,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,3.0,60.0,1.818181818181818,3.5,62.79999999999999,1.9030303030303024,0.0235656865983922,,
22.0,19.0,2022-12-02,26-039,HOU,PHO,0,11.516666666666667,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,3.1,+14,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,5.0,103.0,3.121212121212121,3.1,123.9,3.754545454545455,0.0235656865983922,L (-20),L (-20)
23.0,20.0,2022-12-03,26-040,HOU,GSW,0,18.516666666666666,1.0,3.0,.333,1.0,3.0,.333,3,3.0,1.000,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0,6.0,+9,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,3.0,86.0,2.606060606060606,4.8,101.70000000000002,3.0818181818181825,0.0235656865983922,W (+1),W (+1)
24.0,21.0,2022-12-05,26-042,HOU,PHI,0,10.8,1.0,5.0,.200,1.0,5.0,.200,2,3.0,.667,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,3.8,-7,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,0.0,66.0,2.0,3.0000000000000013,82.79999999999998,2.5090909090909084,0.0235656865983922,L (-19),L (-19)
25.0,,2022-12-08,26-045,HOU,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,46.0,1.393939393939394,0.0,63.99999999999999,1.9393939393939392,0.0235656865983922,W (+9),W (+9)
26.0,22.0,2022-12-11,26-048,HOU,MIL,0,10.366666666666667,2.0,4.0,.500,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,4.7,+10,1.0,1.0,1.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,4.0,61.0,1.8484848484848484,4.7,98.1,2.9727272727272727,0.0235656865983922,L (-9),L (-9)
27.0,23.0,2022-12-13,26-050,HOU,PHO,0,16.733333333333334,2.0,5.0,.400,1.0,4.0,.250,3,3.0,1.000,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,8.0,7.6,+5,1.0,1.0,1.0,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,5.0,75.0,2.272727272727273,6.4,105.4,3.1939393939393943,0.0235656865983922,W (+5),W (+5)
28.0,24.0,2022-12-15,26-052,HOU,MIA,0,7.466666666666667,1.0,2.0,.500,1.0,2.0,.500,2,2.0,1.000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,-10,0.0,0.0,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,2.0,30.0,0.9090909090909092,4.2,54.59999999999999,1.654545454545454,0.0235656865983922,W (+14),W (+14)
29.0,,2022-12-17,26-054,HOU,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,71.0,2.1515151515151514,0.0,101.60000000000002,3.0787878787878795,0.0235656865983922,L (-3),L (-3)
30.0,,2022-12-19,26-056,HOU,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,12,32,32,38,42,15,41,31,45,33,45,1,15,39,75.0,31.0,39.0,57.0,4.0,69.0,79.0,31.0,76.0,64.0,82.0,59.0,82.0,5.0,31.0,75.0,,0.5333333333333333,0.3870967741935484,0.8205128205128205,0.5614035087719298,0.0,0.5507246376811594,0.5316455696202531,0.4838709677419355,0.5394736842105263,0.484375,0.5487804878048781,0.559322033898305,0.5487804878048781,0.2,0.4838709677419355,0.52,,7,8,9,8,7,16,5,8,19,2,9,8,2,1,4,15,6,9,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,70.0,10.0,71.0,80.0,77.0,73.0,23.0,16.0,29.0,0.0972222222222222,0.1481481481481481,0.1384615384615384,0.1194029850746268,0.0945945945945946,0.0714285714285714,0.0,0.1126760563380281,0.1125,0.1095890410958904,0.0869565217391304,0.0625,0.1379310344827586,0.0952380952380952,,0.0,0.1168831168831168,33,,47.0,1.4242424242424243,0.0,83.2,2.521212121212121,0.0235656865983922,L (-12),L (-12)
