Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bismack Biyombo,Shared Games with Cameron Johnson,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Duane Washington Jr.,Shared Games with Ish Wainright,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Landry Shamet,Shared Games with Mikal Bridges,Shared Games with Torrey Craig,Bismack Biyombo,Cameron Johnson,Cameron Payne,Chris Paul,Dario ?ari?,Deandre Ayton,Devin Booker,Duane Washington Jr.,Ish Wainright,Jae Crowder,Jock Landale,Josh Okogie,Landry Shamet,Mikal Bridges,Torrey Craig,Shared Games with Dario Šarić,co_inf with Bismack Biyombo,co_inf with Cameron Johnson,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Duane Washington Jr.,co_inf with Ish Wainright,co_inf with Jae Crowder,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Landry Shamet,co_inf with Mikal Bridges,co_inf with Torrey Craig,Shared Games with Darius Bazley,Shared Games with Kevin Durant,Shared Games with Saben Lee,Shared Games with T.J. Warren,Shared Games with Terrence Ross,Darius Bazley,Jaylen Brown,Kevin Durant,Saben Lee,T.J. Warren,Terrence Ross,co_inf with Darius Bazley,co_inf with Jaylen Brown,co_inf with Kevin Durant,co_inf with Saben Lee,co_inf with T.J. Warren,co_inf with Terrence Ross,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
16.0,16.0,2022/11/20,30-030,PHO,NYK,0,22.95,4.0,8.0,0.5,4.0,6.0,0.667,3,3.0,1,1.0,3.0,4.0,4.0,0.0,1.0,0.0,1.0,15.0,15.7,14,2.0,0.0,0.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,13.0,99.0,5.2105263157894735,14.500000000000002,96.5,5.078947368421052,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+21),W (+21)
17.0,17.0,2022/11/22,30-032,PHO,LAL,0,20.5,3.0,6.0,0.5,3.0,5.0,0.6,0,0.0,,1.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,9.0,8.9,7,1.0,0.0,0.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,11.0,69.0,3.631578947368421,8.9,79.8,4.2,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+10),W (+10)
18.0,18.0,2022/11/25,30-035,PHO,DET,0,25.4,3.0,9.0,0.333,1.0,5.0,0.2,2,2.0,1,4.0,1.0,5.0,3.0,1.0,0.0,2.0,1.0,9.0,7.7,3,4.0,2.0,0.5,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,5.0,95.0,5.0,6.899999999999997,93.5,4.921052631578948,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+6),W (+6)
19.0,19.0,2022/11/26,30-036,PHO,UTA,0,18.35,3.0,5.0,0.6,2.0,3.0,0.667,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,8.0,6.9,9,2.0,1.0,0.5,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,7.0,102.0,5.368421052631579,6.899999999999999,107.0,5.631578947368421,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+1),W (+1)
20.0,20.0,2022/11/28,30-038,PHO,SAC,0,25.183333333333334,6.0,11.0,0.545,3.0,7.0,0.429,0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,2.0,2.0,15.0,9.2,9,4.0,3.0,0.75,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,7.0,84.0,4.421052631578948,9.199999999999996,94.59999999999998,4.978947368421052,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+5),W (+5)
21.0,21.0,2022/11/30,30-040,PHO,CHI,0,25.25,4.0,6.0,0.667,2.0,3.0,0.667,2,2.0,1,0.0,5.0,5.0,1.0,0.0,0.0,1.0,5.0,12.0,8.6,5,3.0,2.0,0.666666667,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,9.0,90.0,4.7368421052631575,7.799999999999999,109.29999999999998,5.752631578947367,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,,
22.0,22.0,2022/12/2,30-042,PHO,HOU,0,25.25,4.0,9.0,0.444,2.0,5.0,0.4,0,0.0,,1.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,10.0,8.9,-17,4.0,2.0,0.5,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,8.0,100.0,5.2631578947368425,8.899999999999999,113.7,5.984210526315789,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+19),W (+19)
23.0,23.0,2022/12/4,30-044,PHO,SAS,0,23.78333333333333,2.0,5.0,0.4,1.0,2.0,0.5,0,0.0,,1.0,4.0,5.0,2.0,0.0,0.0,0.0,2.0,5.0,4.8,8,3.0,1.0,0.333333333,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,7.0,98.0,5.157894736842105,4.8,106.9,5.626315789473685,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-1),L (-1)
24.0,24.0,2022/12/5,30-045,PHO,DAL,0,22.916666666666668,5.0,9.0,0.556,1.0,3.0,0.333,2,2.0,1,4.0,1.0,5.0,3.0,2.0,0.0,4.0,2.0,13.0,11.1,-12,6.0,4.0,0.666666667,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,8.0,111.0,5.842105263157895,10.3,112.3,5.910526315789474,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+38),W (+38)
25.0,25.0,2022/12/7,30-047,PHO,BOS,0,13.85,1.0,1.0,1,0.0,0.0,,0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.9,-9,1.0,1.0,1.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,4.0,69.0,3.631578947368421,1.9,80.0,4.2105263157894735,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-19),L (-19)
26.0,26.0,2022/12/9,30-049,PHO,NOP,0,18.65,4.0,6.0,0.667,4.0,6.0,0.667,0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,9.3,3,0.0,0.0,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,7.0,103.0,5.421052631578948,9.3,102.50000000000004,5.3947368421052655,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-27),L (-27)
27.0,27.0,2022/12/11,30-051,PHO,NOP,0,33.8,4.0,11.0,0.364,2.0,6.0,0.333,2,2.0,1,0.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,12.0,7.1,5,5.0,2.0,0.4,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,4.0,106.0,5.578947368421052,6.300000000000002,109.4,5.757894736842106,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-11),L (-11)
28.0,28.0,2022/12/13,30-053,PHO,HOU,0,22.266666666666666,2.0,9.0,0.222,1.0,5.0,0.2,0,0.0,,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0,2,-7,4.0,1.0,0.25,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,1.0,80.0,4.2105263157894735,1.999999999999998,81.29999999999998,4.278947368421052,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-5),L (-5)
29.0,29.0,2022/12/15,30-055,PHO,LAC,0,15.45,3.0,4.0,0.75,1.0,1.0,1,0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,7.0,6.4,14,3.0,2.0,0.666666667,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,5.0,125.0,6.578947368421052,6.4,110.7,5.826315789473685,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-14),L (-14)
30.0,30.0,2022/12/17,30-057,PHO,NOP,0,13.583333333333334,1.0,2.0,0.5,1.0,2.0,0.5,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.3,13,0.0,0.0,,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,1.0,77.0,4.052631578947368,1.2999999999999998,109.2,5.747368421052632,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+16),W (+16)
31.0,31.0,2022/12/19,30-059,PHO,LAL,1,37.6,5.0,12.0,0.417,5.0,10.0,0.5,0,0.0,,1.0,5.0,6.0,2.0,0.0,0.0,2.0,0.0,15.0,10.2,23,2.0,0.0,0.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,9.0,106.0,5.578947368421052,10.2,115.7,6.089473684210526,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+4),W (+4)
32.0,32.0,2022/12/20,30-060,PHO,WAS,1,17.65,1.0,2.0,0.5,0.0,1.0,0,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,-0.2,-5,1.0,1.0,1.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,1.0,91.0,4.789473684210527,-0.1999999999999999,108.9,5.731578947368422,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+26),W (+26)
33.0,33.0,2022/12/23,30-063,PHO,MEM,0,21.53333333333333,2.0,4.0,0.5,1.0,2.0,0.5,5,5.0,1,0.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,10.0,6.8,-6,2.0,1.0,0.5,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,3.0,71.0,3.736842105263158,4.8,80.0,4.2105263157894735,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-3),L (-3)
34.0,34.0,2022/12/25,30-065,PHO,DEN,0,30.433333333333334,5.0,8.0,0.625,4.0,5.0,0.8,4,4.0,1,1.0,7.0,8.0,0.0,0.0,0.0,1.0,2.0,18.0,15.4,8,3.0,1.0,0.333333333,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,13.0,107.0,5.631578947368421,13.800000000000002,118.0,6.2105263157894735,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-25),L (-25)
35.0,35.0,2022/12/27,30-067,PHO,MEM,0,26.316666666666663,4.0,8.0,0.5,2.0,4.0,0.5,2,2.0,1,0.0,5.0,5.0,2.0,0.0,0.0,2.0,3.0,12.0,7.7,16,4.0,2.0,0.5,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,7.0,94.0,4.947368421052632,6.899999999999999,89.99999999999999,4.7368421052631575,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-3),L (-3)
36.0,36.0,2022/12/28,30-068,PHO,WAS,0,25.416666666666668,2.0,6.0,0.333,1.0,3.0,0.333,3,4.0,0.75,0.0,2.0,2.0,4.0,0.0,0.0,1.0,3.0,8.0,5.4,-10,3.0,1.0,0.333333333,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,3.0,58.0,3.0526315789473686,4.2,68.3,3.594736842105263,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,W (+17),W (+17)
37.0,37.0,2022/12/30,30-070,PHO,TOR,0,20.78333333333333,2.0,3.0,0.667,2.0,2.0,1,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,6.0,1,17,1.0,0.0,0.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,1.0,99.0,5.2105263157894735,1.0,90.5,4.7631578947368425,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-25),L (-25)
38.0,38.0,2023/1/2,30-073,PHO,NYK,0,19.516666666666666,4.0,6.0,0.667,2.0,4.0,0.5,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,6.6,-8,2.0,2.0,1.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,4.0,72.0,3.789473684210526,6.6000000000000005,81.4,4.28421052631579,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-9),L (-9)
39.0,39.0,2023/1/4,30-075,PHO,CLE,0,16.416666666666668,1.0,4.0,0.25,0.0,2.0,0,0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.9,-2,2.0,1.0,0.5,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,3.0,77.0,4.052631578947368,1.9000000000000008,84.9,4.468421052631579,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-19),L (-19)
40.0,40.0,2023/1/6,30-077,PHO,MIA,0,23.73333333333333,2.0,4.0,0.5,0.0,2.0,0,1,1.0,1,0.0,6.0,6.0,1.0,1.0,0.0,0.0,6.0,5.0,4.1,-9,2.0,2.0,1.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,8.0,53.0,2.789473684210526,3.6999999999999984,61.2,3.221052631578948,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-2),L (-2)
41.0,41.0,2023/1/8,30-079,PHO,CLE,0,25.75,1.0,4.0,0.25,1.0,2.0,0.5,4,4.0,1,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0,4.1,-17,2.0,0.0,0.0,53,17,40,51,62,45,31,56,64,64,35,56,71,61.0,42,48.0,59.0,57,67.0,53.0,31,60.0,18,69.0,72.0,40.0,83,79.0,37,0.8688524590163934,0.4047619047619047,0.8333333333333334,0.864406779661017,0.9253731343283582,0.8490566037735849,1.0,0.9333333333333332,0.0,0.927536231884058,0.8888888888888888,0.875,0.6746987951807228,0.8987341772151899,5,4,23,11,13,43.0,67.0,47.0,25.0,42.0,63.0,0.1162790697674418,0.0,0.0851063829787234,0.92,0.2619047619047619,0.2063492063492063,19,1.0,36.0,1.894736842105263,2.500000000000001,46.4,2.442105263157895,10.7,2.6,-1.7,-1.3,-0.4,0.0648138212254533,0.607,0.546,0.23,0.1,1.1,L (-8),L (-8)
