Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Danuel House Jr.,Shared Games with De'Anthony Melton,Shared Games with Georges Niang,Shared Games with James Harden,Shared Games with Joel Embiid,Shared Games with Matisse Thybulle,Shared Games with Montrezl Harrell,Shared Games with P.J. Tucker,Shared Games with Paul Reed,Shared Games with Tobias Harris,Shared Games with Tyrese Maxey,Danuel House Jr.,De'Anthony Melton,Furkan Korkmaz,Georges Niang,Jaden Springer,James Harden,Joel Embiid,Julian Champagnie,Louis King,Mac McClung,Matisse Thybulle,Michael Foster Jr.,Montrezl Harrell,P.J. Tucker,Paul Reed,Shake Milton,Tobias Harris,Tyrese Maxey,co_inf with Danuel House Jr.,co_inf with De'Anthony Melton,co_inf with Furkan Korkmaz,co_inf with Georges Niang,co_inf with Jaden Springer,co_inf with James Harden,co_inf with Joel Embiid,co_inf with Julian Champagnie,co_inf with Louis King,co_inf with Mac McClung,co_inf with Matisse Thybulle,co_inf with Michael Foster Jr.,co_inf with Montrezl Harrell,co_inf with P.J. Tucker,co_inf with Paul Reed,co_inf with Shake Milton,co_inf with Tobias Harris,co_inf with Tyrese Maxey,Shared Games with Jalen McDaniels,Shared Games with Bismack Biyombo,Shared Games with Cameron Payne,Shared Games with Chris Paul,Shared Games with Damion Lee,Shared Games with Deandre Ayton,Shared Games with Devin Booker,Shared Games with Ish Wainright,Shared Games with Jock Landale,Shared Games with Josh Okogie,Shared Games with Landry Shamet,Shared Games with Torrey Craig,Bismack Biyombo,Cameron Payne,Chris Paul,Damion Lee,Darius Bazley,Deandre Ayton,Devin Booker,Ish Wainright,Jaylen Brown,Jock Landale,Josh Okogie,Kevin Durant,Landry Shamet,T.J. Warren,Terrence Ross,Torrey Craig,co_inf with Bismack Biyombo,co_inf with Cameron Payne,co_inf with Chris Paul,co_inf with Damion Lee,co_inf with Darius Bazley,co_inf with Deandre Ayton,co_inf with Devin Booker,co_inf with Ish Wainright,co_inf with Jaylen Brown,co_inf with Jock Landale,co_inf with Josh Okogie,co_inf with Kevin Durant,co_inf with Landry Shamet,co_inf with T.J. Warren,co_inf with Terrence Ross,co_inf with Torrey Craig,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,,2022-12-16,23-176,PHI,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,,87.0,3.782608695652174,0.0,67.80000000000001,2.947826086956522,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+12),W (+12)
12.0,,2022-12-19,23-179,PHI,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,,97.0,4.217391304347826,0.0,61.29999999999999,2.665217391304348,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+3),W (+3)
13.0,,2022-12-21,23-181,PHI,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,,83.0,3.608695652173913,0.0,61.39999999999999,2.669565217391304,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+20),W (+20)
14.0,,2022-12-23,23-183,PHI,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,,96.0,4.173913043478261,0.0,78.9,3.430434782608696,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+5),W (+5)
15.0,,2022-12-25,23-185,PHI,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,,82.0,3.565217391304348,0.0,85.3,3.7086956521739127,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+7),W (+7)
16.0,3.0,2023-01-11,23-202,PHO,DEN,0,15.266666666666667,2.0,4.0,.500,0.0,1.0,.000,4,4.0,1.000,0.0,3.0,3.0,4.0,0.0,0.0,1.0,1.0,8.0,8.3,-1,3.0,2.0,0.6666666666666666,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,6.0,106.0,4.608695652173913,6.699999999999999,80.69999999999999,3.5086956521739125,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,L (-29),L (-29)
17.0,4.0,2023-01-13,23-204,PHO,MIN,0,13.466666666666669,3.0,3.0,1.000,0.0,0.0,,6,8.0,.750,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,12.0,10.9,+6,3.0,3.0,1.0,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,4.0,76.0,3.3043478260869565,8.499999999999998,54.79999999999999,2.382608695652173,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,L (-5),L (-5)
18.0,5.0,2023-01-16,23-207,PHO,MEM,0,28.433333333333334,3.0,9.0,.333,1.0,2.0,.500,3,4.0,.750,1.0,1.0,2.0,3.0,1.0,0.0,1.0,3.0,10.0,6.4,-16,7.0,2.0,0.2857142857142857,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,2.0,98.0,4.260869565217392,5.2,72.2,3.139130434782609,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,L (-30),L (-30)
19.0,6.0,2023-01-19,23-210,PHO,BRK,0,29.45,6.0,11.0,.545,2.0,4.0,.500,1,2.0,.500,1.0,2.0,3.0,6.0,1.0,0.0,1.0,2.0,15.0,14.0,-6,7.0,4.0,0.5714285714285714,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,11.0,98.0,4.260869565217392,13.599999999999998,77.2,3.356521739130435,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+5),W (+5)
20.0,7.0,2023-01-21,23-212,PHO,IND,0,29.116666666666667,2.0,6.0,.333,2.0,4.0,.500,6,8.0,.750,1.0,3.0,4.0,4.0,0.0,0.0,4.0,5.0,12.0,6.2,+6,2.0,0.0,0.0,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,2.0,89.0,3.869565217391304,3.8000000000000007,75.79999999999998,3.2956521739130427,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+5),W (+5)
21.0,8.0,2023-01-22,23-213,PHO,MEM,0,9.65,0.0,1.0,.000,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.4,-1,1.0,0.0,0.0,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,1.0,98.0,4.260869565217392,1.5999999999999996,93.2,4.052173913043478,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,,
22.0,9.0,2023-01-24,23-215,PHO,CHO,0,20.933333333333334,1.0,6.0,.167,0.0,0.0,,0,0.0,,1.0,3.0,4.0,6.0,0.0,1.0,1.0,0.0,2.0,3.7,+25,6.0,1.0,0.1666666666666666,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,6.0,102.0,4.434782608695652,3.6999999999999993,76.80000000000001,3.3391304347826094,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+2),W (+2)
23.0,10.0,2023-01-26,23-217,PHO,DAL,0,4.383333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11,0.0,0.0,,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,0.0,105.0,4.565217391304348,0.0,78.8,3.426086956521739,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+31),W (+31)
24.0,11.0,2023-01-28,23-219,PHO,SAS,0,13.766666666666667,2.0,3.0,.667,1.0,1.0,1.000,2,3.0,.667,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,9.1,-4,2.0,1.0,0.5,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,7.0,112.0,4.869565217391305,8.3,73.60000000000001,3.2,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,L (-4),L (-4)
25.0,12.0,2023-01-30,23-221,PHO,TOR,0,8.183333333333334,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.8,+2,1.0,1.0,1.0,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,3.0,70.0,3.0434782608695654,2.8,56.7,2.465217391304348,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+10),W (+10)
26.0,13.0,2023-02-01,23-223,PHO,ATL,0,21.48333333333333,2.0,6.0,.333,0.0,0.0,,2,2.0,1.000,1.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,6.0,7.6,-6,6.0,2.0,0.3333333333333333,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,6.0,104.0,4.521739130434782,6.799999999999999,78.60000000000001,3.4173913043478263,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+8),W (+8)
27.0,14.0,2023-02-03,23-225,PHO,BOS,0,12.966666666666669,3.0,4.0,.750,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,7.0,5.0,+16,3.0,2.0,0.6666666666666666,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,4.0,106.0,4.608695652173913,5.0,73.89999999999999,3.213043478260869,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,L (-32),L (-32)
28.0,15.0,2023-02-04,23-226,PHO,DET,0,15.45,0.0,1.0,.000,0.0,0.0,,4,6.0,.667,1.0,2.0,3.0,5.0,2.0,0.0,2.0,3.0,4.0,6.1,-8,1.0,0.0,0.0,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,5.0,76.0,3.3043478260869565,4.500000000000001,62.799999999999976,2.7304347826086945,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+12),W (+12)
29.0,16.0,2023-02-07,23-229,PHO,BRK,0,10.3,0.0,5.0,.000,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,-1.2,-5,3.0,0.0,0.0,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,0.0,130.0,5.652173913043479,-1.2000000000000004,73.69999999999999,3.204347826086956,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+16),W (+16)
30.0,17.0,2023-02-09,23-231,PHO,ATL,0,19.83333333333333,3.0,6.0,.500,0.0,0.0,,3,5.0,.600,1.0,2.0,3.0,3.0,1.0,0.0,0.0,3.0,9.0,8.4,+7,6.0,3.0,0.5,2,2,2,2,2,1,2,2,1,2,2,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,57.0,75.0,69.0,76.0,74.0,60.0,0.0357142857142857,0.0259740259740259,0.0,0.0256410256410256,0.0,0.0344827586206896,0.0303030303030303,0.0,0.0,0.0,0.0140845070422535,0.0,0.0350877192982456,0.0266666666666666,0.0144927536231884,0.0,0.027027027027027,0.0333333333333333,12,18,14,14,23,21,13,20,17,16,16,20,61.0,48.0,59.0,74.0,43.0,67.0,53.0,60.0,67.0,69.0,72.0,47.0,40.0,42.0,63.0,79.0,0.2950819672131147,0.2916666666666667,0.2372881355932203,0.3108108108108108,0.0,0.3134328358208955,0.2452830188679245,0.3333333333333333,0.0,0.2463768115942029,0.2222222222222222,0.0,0.4,0.0,0.0,0.2531645569620253,23,5.0,73.0,3.1739130434782608,7.199999999999998,74.60000000000001,3.2434782608695656,13.1,0.7,-1.8,-2.7,0.9,0.0155596094001502,0.517,0.248,0.471,0.0,0.2,W (+4),W (+4)
