Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Andre Iguodala,Shared Games with Andrew Wiggins,Shared Games with Anthony Lamb,Shared Games with Donte DiVincenzo,Shared Games with Draymond Green,Shared Games with JaMychal Green,Shared Games with Jonathan Kuminga,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Lester Quinones,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Ryan Rollins,Shared Games with Stephen Curry,Shared Games with Ty Jerome,Andre Iguodala,Andrew Wiggins,Anthony Lamb,Donte DiVincenzo,Draymond Green,JaMychal Green,Jonathan Kuminga,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,Ty Jerome,co_inf with Andre Iguodala,co_inf with Andrew Wiggins,co_inf with Anthony Lamb,co_inf with Donte DiVincenzo,co_inf with Draymond Green,co_inf with JaMychal Green,co_inf with Jonathan Kuminga,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,co_inf with Ty Jerome
30,30,13,2022-12-16,21-260,GSW,@,PHI,L (-12),0,11.216666666666667,3.0,5.0,.600,0.0,0.0,,0,0,,1,3,4,0,0,0,2,3,6,2.1,-7,5.0,3.0,0.6,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
31,31,14,2022-12-18,21-262,GSW,@,TOR,W (+16),0,2.35,0.0,0.0,,0.0,0.0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,-1,0.0,0.0,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
32,32,15,2022-12-20,21-264,GSW,@,NYK,L (-38),0,22.083333333333332,1.0,4.0,.250,0.0,1.0,.000,2,2,1.000,0,3,3,0,1,2,2,5,4,0.9,-29,3.0,1.0,0.3333333333333333,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
33,33,16,2022-12-21,21-265,GSW,@,BRK,L (-30),0,27.8,12.0,14.0,.857,1.0,1.0,1.000,5,8,.625,1,5,6,2,0,1,1,1,30,26.7,-12,13.0,11.0,0.8461538461538461,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
34,34,17,2022-12-25,21-269,GSW,,MEM,W (+14),0,8.283333333333333,0.0,0.0,,0.0,0.0,,0,0,,0,5,5,0,0,0,0,1,0,1.1,+8,0.0,0.0,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
35,35,18,2022-12-27,21-271,GSW,,CHO,W (+5),0,9.733333333333333,4.0,7.0,.571,0.0,0.0,,0,0,,1,1,2,1,0,0,1,0,8,5.4,+1,7.0,4.0,0.5714285714285714,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
36,36,19,2022-12-28,21-272,GSW,,UTA,W (+5),0,7.35,2.0,4.0,.500,0.0,0.0,,0,0,,2,2,4,0,0,0,0,1,4,3.6,-2,4.0,2.0,0.5,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
37,37,,2022-12-30,21-274,GSW,,POR,W (+6),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
38,38,,2023-01-02,21-277,GSW,,ATL,W (+2),Did Not Dress,0.0,,,Did Not Dress,,,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
39,39,,2023-01-04,21-279,GSW,,DET,L (-3),Did Not Dress,0.0,,,Did Not Dress,,,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
40,40,,2023-01-07,21-282,GSW,,ORL,L (-14),Inactive,0.0,,,Inactive,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
41,Rk,G,Date,Age,Tm,,Opp,,GS,0.0,,,FG%,,,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
42,41,,2023-01-10,21-285,GSW,,PHO,L (-12),Inactive,0.0,,,Inactive,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
43,42,,2023-01-13,21-288,GSW,@,SAS,W (+31),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
44,43,,2023-01-15,21-290,GSW,@,CHI,L (-14),Inactive,0.0,,,Inactive,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
45,44,,2023-01-16,21-291,GSW,@,WAS,W (+9),Inactive,0.0,,,Inactive,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
46,45,,2023-01-19,21-294,GSW,@,BOS,L (-3),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
47,46,,2023-01-20,21-295,GSW,@,CLE,W (+6),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
48,47,,2023-01-22,21-297,GSW,,BRK,L (-4),Inactive,0.0,,,Inactive,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
49,48,,2023-01-25,21-300,GSW,,MEM,W (+2),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
50,49,,2023-01-27,21-302,GSW,,TOR,W (+12),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
51,50,,2023-01-30,21-305,GSW,@,OKC,W (+8),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
52,51,,2023-02-01,21-307,GSW,@,MIN,L (-5),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
53,52,20,2023-02-02,21-308,GSW,@,DEN,L (-17),0,16.583333333333332,3.0,4.0,.750,0.0,0.0,,3,3,1.000,0,2,2,0,1,0,0,2,9,8.2,+7,4.0,3.0,0.75,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
54,53,,2023-02-04,21-310,GSW,,DAL,W (+6),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
55,54,21,2023-02-06,21-312,GSW,,OKC,W (+27),0,4.683333333333334,3.0,3.0,1.000,0.0,0.0,,0,0,,0,2,2,0,0,0,0,0,6,5.7,+4,3.0,3.0,1.0,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
56,55,,2023-02-08,21-314,GSW,@,POR,L (-3),Did Not Play,0.0,,,Did Not Play,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
57,56,,2023-02-10,21-316,DET,,SAS,W (+7),Inactive,0.0,,,Inactive,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
58,57,,2023-02-12,21-318,DET,@,TOR,L (-1),Inactive,0.0,,,Inactive,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
59,58,22,2023-02-15,21-321,DET,@,BOS,L (-18),0,23.5,5.0,9.0,.556,0.0,1.0,.000,1,2,.500,2,3,5,0,0,0,0,1,11,8.2,-9,8.0,5.0,0.625,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
60,59,23,2023-02-23,21-329,DET,@,ORL,L (-2),0,23.733333333333334,4.0,10.0,.400,0.0,1.0,.000,0,0,,2,8,10,0,0,1,3,3,8,2.9,+16,9.0,4.0,0.4444444444444444,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
61,60,24,2023-02-25,21-331,DET,,TOR,L (-4),1,20.416666666666668,5.0,9.0,.556,0.0,1.0,.000,0,0,,0,10,10,0,0,0,2,6,10,4.3,-1,8.0,5.0,0.625,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
62,Rk,G,Date,Age,Tm,,Opp,,GS,0.0,,,FG%,,,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,,,,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
63,61,25,2023-02-27,21-333,DET,@,CHO,L (-11),1,26.633333333333333,9.0,11.0,.818,1.0,1.0,1.000,4,6,.667,4,3,7,0,0,0,0,0,23,21.8,-11,10.0,8.0,0.8,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
64,62,26,2023-03-01,21-335,DET,,CHI,L (-2),1,29.166666666666668,3.0,5.0,.600,0.0,1.0,.000,1,2,.500,3,6,9,2,0,0,3,4,7,5.0,-16,4.0,3.0,0.75,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
65,63,27,2023-03-04,21-338,DET,@,CLE,L (-24),1,23.816666666666666,1.0,6.0,.167,0.0,1.0,.000,1,2,.500,0,9,9,1,1,2,4,3,3,-0.6,-26,5.0,1.0,0.2,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
66,64,28,2023-03-06,21-340,DET,,POR,L (-6),1,23.733333333333334,5.0,8.0,.625,0.0,0.0,,2,2,1.000,2,5,7,0,0,3,4,6,12,7.0,-16,8.0,5.0,0.625,0,12,11,12,17,16,18,21,21,15,0,21,7,9,11,17,8.0,37.0,62.0,72.0,73.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.3243243243243243,0.1774193548387097,0.1666666666666666,0.2328767123287671,0.2807017543859649,0.2686567164179104,0.2560975609756097,0.2560975609756097,0.217391304347826,0.0,0.3333333333333333,0.2258064516129032,0.75,0.1964285714285714,0.3777777777777777
