Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caris LeVert,Shared Games with Cedi Osman,Shared Games with Darius Garland,Shared Games with Dean Wade,Shared Games with Donovan Mitchell,Shared Games with Dylan Windler,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Isaiah Mobley,Shared Games with Jarrett Allen,Shared Games with Kevin Love,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Ricky Rubio,Shared Games with Robin Lopez,Caris LeVert,Cedi Osman,Darius Garland,Dean Wade,Donovan Mitchell,Dylan Windler,Evan Mobley,Isaac Okoro,Isaiah Mobley,Jarrett Allen,Kevin Love,Lamar Stevens,Mamadi Diakite,Ricky Rubio,Robin Lopez,Sam Merrill,co_inf with Caris LeVert,co_inf with Cedi Osman,co_inf with Darius Garland,co_inf with Dean Wade,co_inf with Donovan Mitchell,co_inf with Dylan Windler,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Isaiah Mobley,co_inf with Jarrett Allen,co_inf with Kevin Love,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Ricky Rubio,co_inf with Robin Lopez,co_inf with Sam Merrill,Shared Games with Danny Green,Danny Green,Dejounte Murray,co_inf with Danny Green,co_inf with Dejounte Murray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,18.0,2022-12-10,30-205,CLE,OKC,0,13.7,2.0,4.0,.500,1.0,3.0,.333,0,0.0,,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,6.1,-1,1.0,1.0,1.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,6.0,65.0,4.0625,6.099999999999999,78.89999999999999,4.93125,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-11),L (-11)
28.0,,2022-12-12,30-207,CLE,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,64.0,4.0,0.0,80.10000000000001,5.0062500000000005,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+8),W (+8)
29.0,19.0,2022-12-14,30-209,CLE,DAL,0,1.2666666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,0.0,71.0,4.4375,0.0,83.8,5.2375,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-1),L (-1)
30.0,,2022-12-16,30-211,CLE,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,64.0,4.0,0.0,85.1,5.31875,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+15),W (+15)
31.0,20.0,2022-12-17,30-212,CLE,DAL,0,6.583333333333333,1.0,1.0,1.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9,-4,1.0,1.0,1.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,1.0,58.0,3.625,0.8999999999999999,69.9,4.36875,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+6),W (+6)
32.0,21.0,2022-12-19,30-214,CLE,UTA,0,12.0,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,-0.9,+4,0.0,0.0,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,2.0,76.0,4.75,-0.9000000000000004,95.3,5.95625,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+1),W (+1)
33.0,,2022-12-21,30-216,CLE,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,61.0,3.8125,0.0,93.4,5.8375,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+23),W (+23)
34.0,22.0,2022-12-23,30-218,CLE,TOR,0,9.416666666666666,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.3,+6,1.0,0.0,0.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,2.0,53.0,3.3125,1.2999999999999998,76.8,4.8,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+8),W (+8)
35.0,,2022-12-26,30-221,CLE,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,59.0,3.6875,0.0,93.5,5.84375,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-11),L (-11)
36.0,,2022-12-29,30-224,CLE,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,92.0,5.75,0.0,114.1,7.13125,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-8),L (-8)
37.0,23.0,2022-12-31,30-226,CLE,CHI,0,14.7,2.0,2.0,1.000,1.0,1.0,1.000,0,0.0,,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,5.0,6.7,+7,1.0,1.0,1.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,8.0,60.0,3.75,6.699999999999998,72.1,4.50625,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-9),L (-9)
38.0,24.0,2023-01-02,30-228,CLE,CHI,0,17.45,2.0,3.0,.667,0.0,1.0,.000,0,0.0,,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,3.8,+3,2.0,2.0,1.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,3.0,66.0,4.125,3.8000000000000007,105.5,6.59375,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+1),W (+1)
39.0,25.0,2023-01-04,30-230,CLE,PHO,0,21.05,5.0,7.0,.714,0.0,1.0,.000,4,4.0,1.000,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,14.0,12.6,+4,6.0,5.0,0.8333333333333334,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,7.0,44.0,2.75,11.000000000000002,55.8,3.4875,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+11),W (+11)
40.0,26.0,2023-01-06,30-232,CLE,DEN,0,20.33333333333333,2.0,4.0,.500,2.0,4.0,.500,0,0.0,,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,6.0,7.4,+2,0.0,0.0,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,8.0,51.0,3.1875,7.399999999999999,79.19999999999999,4.949999999999999,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+2),W (+2)
41.0,27.0,2023-01-08,30-234,CLE,PHO,0,11.116666666666667,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,5.8,+9,0.0,0.0,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,6.0,78.0,4.875,5.8,90.7,5.66875,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-13),L (-13)
42.0,28.0,2023-01-10,30-236,CLE,UTA,0,12.533333333333331,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9,+2,1.0,1.0,1.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,1.0,71.0,4.4375,0.8999999999999998,91.70000000000002,5.731250000000001,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,,
43.0,,2023-01-12,30-238,CLE,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,81.0,5.0625,0.0,108.7,6.79375,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+14),W (+14)
44.0,,2023-01-14,30-240,CLE,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,70.0,4.375,0.0,90.8,5.675,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-2),L (-2)
45.0,,2023-01-16,30-242,CLE,NOP,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,76.0,4.75,0.0,102.0,6.375,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+6),W (+6)
46.0,29.0,2023-01-18,30-244,CLE,MEM,0,6.866666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,-2,0.0,0.0,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,3.0,105.0,6.5625,0.8999999999999998,117.40000000000002,7.337500000000001,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-8),L (-8)
47.0,30.0,2023-01-20,30-246,CLE,GSW,0,17.066666666666666,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,1.0,0.0,1.0,4.0,0.0,2.0,2.0,2.0,2.0,3.1,+4,1.0,1.0,1.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,5.0,66.0,4.125,3.0999999999999988,91.99999999999996,5.749999999999997,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+10),W (+10)
48.0,,2023-01-21,30-247,CLE,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,89.0,5.5625,0.0,108.70000000000002,6.793750000000001,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-1),L (-1)
49.0,,2023-01-24,30-250,CLE,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,74.0,4.625,0.0,90.20000000000002,5.637500000000001,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-6),L (-6)
50.0,31.0,2023-01-26,30-252,CLE,HOU,0,3.4833333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0.0,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,0.0,90.0,5.625,0.0,109.19999999999996,6.8249999999999975,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+12),W (+12)
51.0,32.0,2023-01-27,30-253,CLE,OKC,0,11.65,2.0,3.0,.667,1.0,2.0,.500,2,2.0,1.000,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,7.0,6.3,-6,1.0,1.0,1.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,4.0,85.0,5.3125,5.500000000000001,106.1,6.63125,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-2),L (-2)
52.0,33.0,2023-01-29,30-255,CLE,LAC,0,8.116666666666667,1.0,1.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,6.1,0,1.0,1.0,1.0,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,5.0,114.0,7.125,5.3,122.5,7.65625,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+18),W (+18)
53.0,,2023-01-31,30-257,CLE,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,,84.0,5.25,0.0,90.7,5.66875,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,L (-12),L (-12)
54.0,34.0,2023-02-02,30-259,CLE,MEM,0,1.85,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,-6,0.0,0.0,,41,45,36,29,35,2,45,45,11,38,22,38,18,14,29,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,68.0,62.0,62.0,22.0,33.0,37.0,5.0,0.5540540540540541,0.5844155844155844,0.5217391304347826,0.6590909090909091,0.5147058823529411,0.6666666666666666,0.569620253164557,0.5921052631578947,0.9166666666666666,0.5588235294117647,0.3548387096774194,0.6129032258064516,0.8181818181818182,0.4242424242424242,0.7837837837837838,0.0,4,11.0,74.0,0.3636363636363636,0.0,16,0.0,105.0,6.5625,-0.4,129.90000000000003,8.118750000000002,12.6,1.5,-0.2,-1.7,1.5,0.0170559478544269,0.628,0.382,0.309,0.2,0.8,W (+23),W (+23)
