Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Caris LeVert,Shared Games with Cedi Osman,Shared Games with Darius Garland,Shared Games with Dean Wade,Shared Games with Donovan Mitchell,Shared Games with Dylan Windler,Shared Games with Evan Mobley,Shared Games with Isaac Okoro,Shared Games with Isaiah Mobley,Shared Games with Kevin Love,Shared Games with Lamar Stevens,Shared Games with Mamadi Diakite,Shared Games with Raul Neto,Shared Games with Ricky Rubio,Shared Games with Robin Lopez,Caris LeVert,Cedi Osman,Darius Garland,Dean Wade,Donovan Mitchell,Dylan Windler,Evan Mobley,Isaac Okoro,Isaiah Mobley,Kevin Love,Lamar Stevens,Mamadi Diakite,Raul Neto,Ricky Rubio,Robin Lopez,Sam Merrill,co_inf with Caris LeVert,co_inf with Cedi Osman,co_inf with Darius Garland,co_inf with Dean Wade,co_inf with Donovan Mitchell,co_inf with Dylan Windler,co_inf with Evan Mobley,co_inf with Isaac Okoro,co_inf with Isaiah Mobley,co_inf with Kevin Love,co_inf with Lamar Stevens,co_inf with Mamadi Diakite,co_inf with Raul Neto,co_inf with Ricky Rubio,co_inf with Robin Lopez,co_inf with Sam Merrill,Shared Games with Danny Green,Danny Green,Dejounte Murray,co_inf with Danny Green,co_inf with Dejounte Murray,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
27.0,20.0,2022-12-10,24-233,CLE,OKC,1,36.73333333333333,7.0,9.0,.778,0.0,0.0,,7,13.0,.538,6.0,5.0,11.0,1.0,1.0,1.0,1.0,4.0,21.0,20.6,+6,9.0,7.0,0.7777777777777778,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,12.0,59.0,3.6875,17.799999999999997,67.19999999999999,4.199999999999999,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-11),L (-11)
28.0,21.0,2022-12-12,24-235,CLE,SAS,1,36.13333333333333,7.0,11.0,.636,0.0,0.0,,2,2.0,1.000,3.0,4.0,7.0,3.0,1.0,3.0,0.0,2.0,16.0,18.8,+1,11.0,7.0,0.6363636363636364,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,17.0,47.0,2.9375,17.999999999999996,62.1,3.88125,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+8),W (+8)
29.0,22.0,2022-12-14,24-237,CLE,DAL,1,35.88333333333333,6.0,7.0,.857,0.0,0.0,,2,2.0,1.000,0.0,6.0,6.0,3.0,2.0,0.0,0.0,3.0,14.0,16.2,+20,7.0,6.0,0.8571428571428571,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,16.0,55.0,3.4375,15.4,68.39999999999999,4.275,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-1),L (-1)
30.0,23.0,2022-12-16,24-239,CLE,IND,1,38.8,2.0,3.0,.667,0.0,0.0,,3,4.0,.750,2.0,3.0,5.0,2.0,0.0,0.0,0.0,2.0,7.0,8.2,+6,3.0,2.0,0.6666666666666666,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,7.0,57.0,3.5625,7.000000000000001,78.1,4.88125,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+15),W (+15)
31.0,24.0,2022-12-17,24-240,CLE,DAL,1,39.5,3.0,7.0,.429,0.0,0.0,,2,6.0,.333,4.0,11.0,15.0,1.0,0.0,2.0,0.0,1.0,8.0,10.5,-9,7.0,3.0,0.4285714285714285,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,13.0,46.0,2.875,9.7,61.1,3.81875,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+6),W (+6)
32.0,25.0,2022-12-19,24-242,CLE,UTA,1,30.08333333333333,7.0,11.0,.636,0.0,0.0,,6,6.0,1.000,2.0,9.0,11.0,2.0,2.0,3.0,3.0,3.0,20.0,20.5,+18,11.0,7.0,0.6363636363636364,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,18.0,60.0,3.75,18.1,76.30000000000001,4.768750000000001,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+1),W (+1)
33.0,26.0,2022-12-21,24-244,CLE,MIL,1,39.766666666666666,8.0,10.0,.800,0.0,0.0,,3,4.0,.750,4.0,4.0,8.0,3.0,1.0,0.0,1.0,1.0,19.0,20.5,+16,10.0,8.0,0.8,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,16.0,45.0,2.8125,19.3,74.1,4.63125,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+23),W (+23)
34.0,27.0,2022-12-23,24-246,CLE,TOR,1,30.53333333333333,5.0,6.0,.833,0.0,0.0,,1,2.0,.500,1.0,6.0,7.0,1.0,1.0,0.0,0.0,2.0,11.0,11.8,-12,6.0,5.0,0.8333333333333334,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,12.0,43.0,2.6875,11.4,66.69999999999999,4.168749999999999,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+8),W (+8)
35.0,28.0,2022-12-26,24-249,CLE,BRK,1,31.98333333333333,2.0,5.0,.400,0.0,1.0,.000,6,8.0,.750,4.0,7.0,11.0,1.0,1.0,1.0,2.0,0.0,10.0,11.8,-14,4.0,2.0,0.5,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,9.0,50.0,3.125,9.400000000000002,84.1,5.25625,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-11),L (-11)
36.0,29.0,2022-12-29,24-252,CLE,IND,1,37.56666666666667,8.0,11.0,.727,0.0,0.0,,3,4.0,.750,4.0,10.0,14.0,1.0,1.0,1.0,1.0,2.0,19.0,20.5,+1,11.0,8.0,0.7272727272727273,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,20.0,72.0,4.5,19.3,94.8,5.925,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-8),L (-8)
37.0,30.0,2022-12-31,24-254,CLE,CHI,1,34.86666666666667,3.0,9.0,.333,0.0,0.0,,0,2.0,.000,4.0,6.0,10.0,2.0,2.0,2.0,2.0,1.0,6.0,7.1,-3,9.0,3.0,0.3333333333333333,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,9.0,59.0,3.6875,7.1,71.69999999999999,4.481249999999999,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-9),L (-9)
38.0,31.0,2023-01-02,24-256,CLE,CHI,1,38.583333333333336,9.0,10.0,.900,0.0,0.0,,3,6.0,.500,6.0,2.0,8.0,2.0,0.0,1.0,1.0,4.0,21.0,20.7,+11,10.0,9.0,0.9,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,15.0,54.0,3.375,19.5,89.79999999999998,5.612499999999999,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+1),W (+1)
39.0,32.0,2023-01-04,24-258,CLE,PHO,1,32.63333333333333,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,8.0,8.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,+5,2.0,1.0,0.5,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,8.0,43.0,2.6875,3.0,63.8,3.9875,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+11),W (+11)
40.0,33.0,2023-01-06,24-260,CLE,DEN,1,35.583333333333336,4.0,11.0,.364,0.0,1.0,.000,5,8.0,.625,7.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,13.0,11.8,-18,10.0,4.0,0.4,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,5.0,54.0,3.375,9.8,76.79999999999998,4.799999999999999,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+2),W (+2)
41.0,34.0,2023-01-08,24-262,CLE,PHO,1,28.816666666666663,6.0,7.0,.857,0.0,0.0,,1,2.0,.500,2.0,10.0,12.0,5.0,1.0,2.0,0.0,0.0,13.0,20.4,+4,7.0,6.0,0.8571428571428571,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,24.0,60.0,3.75,20.0,76.5,4.78125,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-13),L (-13)
42.0,35.0,2023-01-10,24-264,CLE,UTA,1,6.75,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-0.1,+4,0.0,0.0,,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,1.0,71.0,4.4375,-0.1,92.70000000000002,5.793750000000001,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,,
43.0,36.0,2023-01-12,24-266,CLE,POR,1,38.75,11.0,17.0,.647,0.0,1.0,.000,2,2.0,1.000,2.0,8.0,10.0,6.0,1.0,0.0,0.0,3.0,24.0,24.3,+7,16.0,11.0,0.6875,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,22.0,59.0,3.6875,23.5,85.19999999999999,5.324999999999999,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+14),W (+14)
44.0,37.0,2023-01-14,24-268,CLE,MIN,1,34.166666666666664,8.0,10.0,.800,0.0,0.0,,3,3.0,1.000,2.0,6.0,8.0,2.0,0.0,2.0,3.0,3.0,19.0,17.0,-4,10.0,8.0,0.8,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,15.0,55.0,3.4375,15.799999999999995,75.0,4.6875,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-2),L (-2)
45.0,38.0,2023-01-16,24-270,CLE,NOP,1,37.06666666666667,9.0,12.0,.750,0.0,0.0,,6,6.0,1.000,7.0,4.0,11.0,5.0,2.0,1.0,1.0,2.0,24.0,29.7,+14,12.0,9.0,0.75,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,24.0,52.0,3.25,27.300000000000008,74.7,4.66875,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+6),W (+6)
46.0,39.0,2023-01-18,24-272,CLE,MEM,1,36.21666666666667,6.0,9.0,.667,0.0,0.0,,2,5.0,.400,5.0,3.0,8.0,0.0,0.0,2.0,2.0,4.0,14.0,11.1,+9,9.0,6.0,0.6666666666666666,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,8.0,100.0,6.25,10.299999999999995,108.00000000000004,6.750000000000003,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-8),L (-8)
47.0,40.0,2023-01-20,24-274,CLE,GSW,1,31.23333333333333,4.0,7.0,.571,0.0,0.0,,0,0.0,,3.0,5.0,8.0,2.0,0.0,3.0,1.0,3.0,8.0,9.6,-13,7.0,4.0,0.5714285714285714,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,13.0,58.0,3.625,9.6,85.49999999999997,5.343749999999998,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+10),W (+10)
48.0,41.0,2023-01-21,24-275,CLE,MIL,1,27.33333333333333,6.0,10.0,.600,0.0,0.0,,0,0.0,,1.0,5.0,6.0,2.0,2.0,1.0,2.0,3.0,12.0,10.5,-1,10.0,6.0,0.6,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,11.0,78.0,4.875,10.5,98.20000000000002,6.137500000000001,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-1),L (-1)
49.0,42.0,2023-01-24,24-278,CLE,NYK,1,38.78333333333333,12.0,17.0,.706,0.0,0.0,,0,0.0,,1.0,11.0,12.0,1.0,0.0,1.0,2.0,1.0,24.0,19.9,+15,17.0,12.0,0.7058823529411765,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,19.0,55.0,3.4375,19.90000000000001,70.30000000000001,4.393750000000001,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-6),L (-6)
50.0,43.0,2023-01-26,24-280,CLE,HOU,1,34.6,6.0,10.0,.600,0.0,0.0,,2,2.0,1.000,1.0,9.0,10.0,1.0,3.0,0.0,1.0,2.0,14.0,14.7,+23,10.0,6.0,0.6,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,15.0,75.0,4.6875,13.899999999999997,95.29999999999998,5.956249999999999,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+12),W (+12)
51.0,44.0,2023-01-27,24-281,CLE,OKC,1,35.6,6.0,8.0,.750,0.0,0.0,,1,2.0,.500,5.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,13.0,14.4,-10,8.0,6.0,0.75,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,13.0,76.0,4.75,13.999999999999996,97.6,6.1,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-2),L (-2)
52.0,45.0,2023-01-29,24-283,CLE,LAC,1,25.78333333333333,6.0,10.0,.600,1.0,1.0,1.000,2,3.0,.667,2.0,6.0,8.0,3.0,2.0,0.0,5.0,2.0,15.0,11.5,+27,9.0,5.0,0.5555555555555556,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,10.0,109.0,6.8125,10.699999999999996,117.1,7.31875,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,W (+18),W (+18)
53.0,46.0,2023-01-31,24-285,CLE,MIA,1,34.06666666666667,6.0,8.0,.750,0.0,0.0,,2,3.0,.667,1.0,10.0,11.0,0.0,2.0,1.0,2.0,2.0,14.0,14.0,-17,8.0,6.0,0.75,62,63,56,36,57,1,66,65,7,37,51,12,38,27,27,74.0,77.0,69.0,44.0,68.0,3.0,79.0,76.0,12.0,62.0,62.0,22.0,48.0,33.0,37.0,5.0,0.8378378378378378,0.8181818181818182,0.8115942028985508,0.8181818181818182,0.8382352941176471,0.3333333333333333,0.8354430379746836,0.8552631578947368,0.5833333333333334,0.5967741935483871,0.8225806451612904,0.5454545454545454,0.7916666666666666,0.8181818181818182,0.7297297297297297,0.0,7,11.0,74.0,0.6363636363636364,0.0,16,15.0,69.0,4.3125,13.199999999999996,77.5,4.84375,19.9,9.5,2.4,1.3,1.0,0.1052688756110809,0.67,0.016,0.353,2.4,5.5,L (-12),L (-12)
