Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chris Boucher,Shared Games with Christian Koloko,Shared Games with Dalano Banton,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Juancho Hernangómez,Shared Games with Justin Champagnie,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with Otto Porter Jr.,Shared Games with Pascal Siakam,Shared Games with Precious Achiuwa,Shared Games with Ron Harper Jr.,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Chris Boucher,Christian Koloko,Dalano Banton,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Juancho Hernangómez,Justin Champagnie,Khem Birch,Malachi Flynn,Otto Porter Jr.,Pascal Siakam,Precious Achiuwa,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Chris Boucher,co_inf with Christian Koloko,co_inf with Dalano Banton,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Juancho Hernangómez,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with Otto Porter Jr.,co_inf with Pascal Siakam,co_inf with Precious Achiuwa,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Shared Games with Jakob Poeltl,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
21.0,21.0,2022-11-30,25-136,TOR,NOP,1.0,30.516666666666666,5.0,11.0,0.455,1.0,3.0,0.333,1.0,1.0,1.0,0.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,12.0,6.0,-4.0,8.0,4.0,0.5,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,6.0,83.0,4.611111111111111,5.600000000000001,84.69999999999999,4.705555555555555,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,,
22.0,22.0,2022-12-02,25-138,TOR,BRK,1.0,38.11666666666667,8.0,16.0,0.5,0.0,2.0,0.0,5.0,7.0,0.714,3.0,3.0,6.0,1.0,2.0,0.0,0.0,2.0,21.0,17.1,-17.0,14.0,8.0,0.5714285714285714,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,7.0,37.0,2.055555555555556,15.099999999999994,46.8,2.6,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-18),L (-18)
23.0,23.0,2022-12-03,25-139,TOR,ORL,1.0,33.13333333333333,12.0,17.0,0.706,2.0,4.0,0.5,6.0,8.0,0.75,2.0,0.0,2.0,4.0,3.0,0.0,1.0,2.0,32.0,29.5,21.0,13.0,10.0,0.7692307692307693,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,15.0,71.0,3.9444444444444446,27.099999999999994,70.8,3.933333333333333,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-9),L (-9)
24.0,24.0,2022-12-05,25-141,TOR,BOS,1.0,41.63333333333333,6.0,14.0,0.429,1.0,5.0,0.2,0.0,0.0,,1.0,4.0,5.0,0.0,3.0,1.0,5.0,3.0,13.0,5.0,-3.0,9.0,5.0,0.5555555555555556,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,3.0,55.0,3.055555555555556,5.0,69.5,3.861111111111111,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+13),W (+13)
25.0,25.0,2022-12-07,25-143,TOR,LAL,1.0,34.1,8.0,19.0,0.421,2.0,8.0,0.25,5.0,6.0,0.833,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,23.0,15.7,12.0,11.0,6.0,0.5454545454545454,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,6.0,79.0,4.388888888888889,13.7,80.5,4.472222222222222,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-6),L (-6)
26.0,26.0,2022-12-09,25-145,TOR,ORL,1.0,43.766666666666666,2.0,7.0,0.286,0.0,2.0,0.0,8.0,9.0,0.889,0.0,8.0,8.0,2.0,5.0,0.0,1.0,4.0,12.0,13.7,5.0,5.0,2.0,0.4,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,10.0,60.0,3.333333333333333,10.500000000000004,67.5,3.75,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+13),W (+13)
27.0,,2022-12-11,25-147,TOR,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,36.0,2.0,0.0,56.1,3.1166666666666667,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-4),L (-4)
28.0,,2022-12-14,25-150,TOR,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,78.0,4.333333333333333,0.0,94.5,5.25,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-12),L (-12)
29.0,,2022-12-16,25-152,TOR,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,61.0,3.388888888888889,0.0,82.30000000000001,4.572222222222223,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-1),L (-1)
30.0,,2022-12-18,25-154,TOR,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,,65.0,3.611111111111111,0.0,78.1,4.338888888888889,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-3),L (-3)
31.0,27.0,2022-12-19,25-155,TOR,PHI,1.0,40.45,4.0,10.0,0.4,3.0,7.0,0.429,2.0,4.0,0.5,0.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,13.0,10.0,-25.0,3.0,1.0,0.3333333333333333,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,7.0,58.0,3.2222222222222223,9.199999999999998,63.7,3.538888888888889,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-16),L (-16)
32.0,28.0,2022-12-21,25-157,TOR,NYK,1.0,36.1,7.0,15.0,0.467,1.0,6.0,0.167,0.0,0.0,,3.0,3.0,6.0,1.0,0.0,1.0,0.0,3.0,15.0,10.5,5.0,9.0,6.0,0.6666666666666666,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,8.0,60.0,3.333333333333333,10.499999999999996,78.30000000000001,4.3500000000000005,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-3),L (-3)
33.0,29.0,2022-12-23,25-159,TOR,CLE,1.0,37.766666666666666,10.0,16.0,0.625,6.0,9.0,0.667,0.0,0.0,,1.0,8.0,9.0,2.0,2.0,0.0,4.0,2.0,26.0,20.5,9.0,7.0,4.0,0.5714285714285714,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,19.0,88.0,4.888888888888889,20.5,89.20000000000002,4.955555555555557,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+7),W (+7)
34.0,30.0,2022-12-27,25-163,TOR,LAC,1.0,43.56666666666667,5.0,9.0,0.556,2.0,3.0,0.667,6.0,6.0,1.0,1.0,4.0,5.0,1.0,0.0,1.0,4.0,4.0,18.0,11.4,-19.0,6.0,3.0,0.5,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,6.0,68.0,3.7777777777777777,8.999999999999996,81.9,4.550000000000001,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+11),W (+11)
35.0,31.0,2022-12-29,25-165,TOR,MEM,1.0,34.583333333333336,5.0,17.0,0.294,3.0,8.0,0.375,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,16.0,10.0,-29.0,9.0,2.0,0.2222222222222222,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,4.0,73.0,4.055555555555555,8.799999999999999,80.60000000000002,4.477777777777779,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-11),L (-11)
36.0,32.0,2022-12-30,25-166,TOR,PHO,1.0,29.416666666666668,6.0,10.0,0.6,2.0,5.0,0.4,2.0,2.0,1.0,1.0,4.0,5.0,4.0,2.0,0.0,3.0,5.0,16.0,13.1,14.0,5.0,4.0,0.8,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,12.0,72.0,4.0,12.299999999999995,92.69999999999996,5.149999999999998,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-13),L (-13)
37.0,33.0,2023-01-02,25-169,TOR,IND,1.0,39.53333333333333,7.0,20.0,0.35,3.0,11.0,0.273,0.0,0.0,,4.0,4.0,8.0,2.0,1.0,2.0,2.0,3.0,17.0,10.4,0.0,9.0,4.0,0.4444444444444444,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,8.0,71.0,3.9444444444444446,10.4,79.80000000000001,4.433333333333334,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+9),W (+9)
38.0,34.0,2023-01-04,25-171,TOR,MIL,1.0,46.43333333333333,6.0,18.0,0.333,2.0,8.0,0.25,0.0,0.0,,2.0,7.0,9.0,0.0,4.0,0.0,1.0,2.0,14.0,9.5,-5.0,10.0,4.0,0.4,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,8.0,43.0,2.388888888888889,9.499999999999998,55.29999999999998,3.072222222222221,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-8),L (-8)
39.0,35.0,2023-01-06,25-173,TOR,NYK,1.0,40.11666666666667,6.0,12.0,0.5,1.0,4.0,0.25,0.0,1.0,0.0,3.0,6.0,9.0,2.0,3.0,0.0,0.0,5.0,13.0,12.9,5.0,8.0,5.0,0.625,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,14.0,77.0,4.277777777777778,12.9,83.00000000000001,4.611111111111112,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-3),L (-3)
40.0,36.0,2023-01-08,25-175,TOR,POR,1.0,33.81666666666667,4.0,11.0,0.364,2.0,4.0,0.5,4.0,4.0,1.0,3.0,2.0,5.0,2.0,4.0,1.0,2.0,6.0,14.0,12.3,1.0,7.0,2.0,0.2857142857142857,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,9.0,65.0,3.611111111111111,10.7,79.1,4.394444444444444,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-4),L (-4)
41.0,37.0,2023-01-10,25-177,TOR,CHO,1.0,30.566666666666663,8.0,12.0,0.667,6.0,7.0,0.857,0.0,0.0,,2.0,1.0,3.0,2.0,0.0,0.0,2.0,5.0,22.0,15.9,2.0,5.0,2.0,0.4,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,13.0,90.0,5.0,15.9,103.2,5.733333333333333,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+12),W (+12)
42.0,38.0,2023-01-12,25-179,TOR,CHO,1.0,37.833333333333336,6.0,15.0,0.4,3.0,8.0,0.375,0.0,0.0,,2.0,2.0,4.0,4.0,4.0,1.0,2.0,3.0,15.0,13.2,6.0,7.0,3.0,0.4285714285714285,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,11.0,88.0,4.888888888888889,13.2,106.3,5.905555555555555,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,,
43.0,39.0,2023-01-14,25-181,TOR,ATL,1.0,35.416666666666664,5.0,13.0,0.385,2.0,7.0,0.286,2.0,4.0,0.5,2.0,2.0,4.0,2.0,0.0,0.0,3.0,2.0,14.0,5.7,-8.0,6.0,3.0,0.5,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,0.0,67.0,3.7222222222222223,4.9,67.2,3.733333333333333,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+12),W (+12)
44.0,40.0,2023-01-16,25-183,TOR,NYK,1.0,39.75,3.0,10.0,0.3,2.0,7.0,0.286,2.0,2.0,1.0,2.0,3.0,5.0,3.0,3.0,2.0,1.0,5.0,10.0,10.0,-1.0,3.0,1.0,0.3333333333333333,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,10.0,80.0,4.444444444444445,9.2,102.2,5.677777777777778,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+10),W (+10)
45.0,41.0,2023-01-17,25-184,TOR,MIL,1.0,34.983333333333334,2.0,13.0,0.154,0.0,4.0,0.0,1.0,2.0,0.5,2.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,5.0,-0.3,2.0,9.0,2.0,0.2222222222222222,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,-4.0,89.0,4.944444444444445,-0.7000000000000018,103.8,5.766666666666667,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-11),L (-11)
46.0,42.0,2023-01-19,25-186,TOR,MIN,1.0,35.6,5.0,11.0,0.455,3.0,7.0,0.429,2.0,2.0,1.0,1.0,7.0,8.0,0.0,1.0,1.0,3.0,3.0,15.0,9.6,0.0,4.0,2.0,0.5,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,9.0,71.0,3.9444444444444446,8.8,88.0,4.888888888888889,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,W (+2),W (+2)
47.0,43.0,2023-01-21,25-188,TOR,BOS,1.0,20.616666666666667,5.0,7.0,0.714,2.0,2.0,1.0,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,12.0,8.4,9.0,5.0,3.0,0.6,61,48,23,55,55,22,9,34,3,17,41,8,57,44,7,62,41,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,8.0,71.0,55.0,9.0,77.0,54.0,0.8026315789473685,0.8275862068965517,0.7419354838709677,0.7971014492753623,0.8333333333333334,0.88,1.0,0.8095238095238095,0.6,0.85,0.7735849056603774,1.0,0.8028169014084507,0.8,0.7777777777777778,0.8051948051948052,0.7592592592592593,22,72.0,69.0,0.3055555555555556,0.0,18,6.0,91.0,5.055555555555555,8.399999999999999,89.7,4.983333333333333,14.6,4.7,0.4,-0.3,0.7,0.1214609898422303,0.586,0.415,0.189,1.5,1.8,L (-8),L (-8)
