Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chris Boucher,Shared Games with Christian Koloko,Shared Games with Dalano Banton,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Justin Champagnie,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with OG Anunoby,Shared Games with Otto Porter Jr.,Shared Games with Pascal Siakam,Shared Games with Precious Achiuwa,Shared Games with Ron Harper Jr.,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Chris Boucher,Christian Koloko,Dalano Banton,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Justin Champagnie,Khem Birch,Malachi Flynn,OG Anunoby,Otto Porter Jr.,Pascal Siakam,Precious Achiuwa,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Chris Boucher,co_inf with Christian Koloko,co_inf with Dalano Banton,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with OG Anunoby,co_inf with Otto Porter Jr.,co_inf with Pascal Siakam,co_inf with Precious Achiuwa,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Shared Games with Jakob Poeltl,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,5.0,2022-11-07,27-040,TOR,CHI,0,10.566666666666666,2.0,3.0,.667,1.0,2.0,.500,0,0.0,,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,5.0,5.7,-9,1.0,1.0,1.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,6.0,65.0,3.611111111111111,5.699999999999999,69.4,3.855555555555556,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-14),L (-14)
12.0,,2022-11-09,27-042,TOR,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,,99.0,5.5,0.0,108.7,6.038888888888889,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+7),W (+7)
13.0,6.0,2022-11-11,27-044,TOR,OKC,0,17.05,3.0,4.0,.750,2.0,3.0,.667,1,2.0,.500,0.0,4.0,4.0,2.0,2.0,0.0,1.0,1.0,9.0,10.2,-4,1.0,1.0,1.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,10.0,58.0,3.2222222222222223,9.8,81.9,4.550000000000001,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-19),L (-19)
14.0,7.0,2022-11-12,27-045,TOR,IND,0,15.283333333333331,0.0,1.0,.000,0.0,0.0,,0,0.0,,2.0,6.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,3.8,-4,1.0,0.0,0.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,9.0,47.0,2.611111111111111,3.8,68.89999999999999,3.8277777777777775,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-14),L (-14)
15.0,8.0,2022-11-14,27-047,TOR,DET,0,23.666666666666668,4.0,8.0,.500,1.0,3.0,.333,0,0.0,,1.0,5.0,6.0,3.0,0.0,0.0,2.0,2.0,9.0,6.5,+11,5.0,3.0,0.6,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,8.0,107.0,5.944444444444445,6.499999999999998,102.4,5.688888888888889,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+4),W (+4)
16.0,9.0,2022-11-16,27-049,TOR,MIA,0,22.58333333333333,0.0,3.0,.000,0.0,2.0,.000,0,0.0,,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.6,+17,1.0,0.0,0.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,2.0,79.0,4.388888888888889,-0.5999999999999993,87.5,4.861111111111111,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+8),W (+8)
17.0,10.0,2022-11-19,27-052,TOR,ATL,1,31.966666666666665,5.0,9.0,.556,0.0,3.0,.000,0,1.0,.000,2.0,7.0,9.0,0.0,2.0,0.0,1.0,1.0,10.0,9.4,0,6.0,5.0,0.8333333333333334,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,10.0,79.0,4.388888888888889,9.4,97.7,5.427777777777778,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-2),L (-2)
18.0,11.0,2022-11-23,27-056,TOR,BRK,0,32.81666666666667,4.0,9.0,.444,1.0,5.0,.200,1,2.0,.500,6.0,4.0,10.0,0.0,3.0,0.0,2.0,4.0,10.0,9.7,+4,4.0,3.0,0.75,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,10.0,27.0,1.5,9.3,51.39999999999999,2.855555555555555,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-14),L (-14)
19.0,12.0,2022-11-26,27-059,TOR,DAL,1,29.65,4.0,6.0,.667,2.0,4.0,.500,0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,10.0,7.7,+3,2.0,2.0,1.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,9.0,69.0,3.8333333333333335,7.7,68.6,3.811111111111111,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+5),W (+5)
20.0,13.0,2022-11-28,27-061,TOR,CLE,1,20.416666666666668,2.0,3.0,.667,1.0,1.0,1.000,0,0.0,,0.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,5.8,-1,2.0,1.0,0.5,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,9.0,73.0,4.055555555555555,5.799999999999999,75.2,4.177777777777778,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+12),W (+12)
21.0,14.0,2022-11-30,27-063,TOR,NOP,0,22.98333333333333,4.0,6.0,.667,1.0,3.0,.333,0,0.0,,1.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,9.0,9.0,+2,3.0,3.0,1.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,9.0,80.0,4.444444444444445,8.999999999999998,81.3,4.516666666666667,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,,
22.0,15.0,2022-12-02,27-065,TOR,BRK,0,15.816666666666666,1.0,2.0,.500,1.0,1.0,1.000,0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,2.0,1.0,3.0,1.4,-4,1.0,0.0,0.0,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,5.0,39.0,2.1666666666666665,1.3999999999999997,60.5,3.361111111111111,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-18),L (-18)
23.0,16.0,2022-12-03,27-066,TOR,ORL,0,4.65,0.0,0.0,,0.0,0.0,,1,2.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,+6,0.0,0.0,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,-1.0,87.0,4.833333333333333,0.1999999999999999,97.7,5.427777777777778,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-9),L (-9)
24.0,,2022-12-05,27-068,TOR,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,,58.0,3.2222222222222223,0.0,74.5,4.138888888888889,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+13),W (+13)
25.0,,2022-12-07,27-070,TOR,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,,85.0,4.722222222222222,0.0,94.2,5.233333333333333,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,L (-6),L (-6)
26.0,,2022-12-09,27-072,TOR,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,32,16,33,35,13,7,2,16,33,34,5,34,22,4,40,32,76.0,58.0,31.0,69.0,66.0,25.0,9.0,5.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.5,0.5517241379310345,0.5161290322580645,0.4782608695652174,0.5303030303030303,0.52,0.7777777777777778,0.4,0.8,0.6226415094339622,0.5074626865671642,0.625,0.4788732394366197,0.4,0.4444444444444444,0.5194805194805194,0.5925925925925926,2,72.0,69.0,0.0277777777777777,0.0,18,,70.0,3.888888888888889,0.0,77.99999999999999,4.333333333333332,7.6,0.7,-3.3,-3.5,0.2,0.0131834882213097,0.504,0.588,0.14,-0.2,0.1,W (+13),W (+13)
