Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chris Boucher,Shared Games with Christian Koloko,Shared Games with Dalano Banton,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Juancho Hernangómez,Shared Games with Justin Champagnie,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with OG Anunoby,Shared Games with Otto Porter Jr.,Shared Games with Pascal Siakam,Shared Games with Ron Harper Jr.,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Chris Boucher,Christian Koloko,Dalano Banton,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Juancho Hernangómez,Justin Champagnie,Khem Birch,Malachi Flynn,OG Anunoby,Otto Porter Jr.,Pascal Siakam,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Chris Boucher,co_inf with Christian Koloko,co_inf with Dalano Banton,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Juancho Hernangómez,co_inf with Justin Champagnie,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with OG Anunoby,co_inf with Otto Porter Jr.,co_inf with Pascal Siakam,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Shared Games with Jakob Poeltl,Jakob Poeltl,Luke Kornet,co_inf with Jakob Poeltl,co_inf with Luke Kornet,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
21.0,,2022-11-30,23-072,TOR,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,89.0,4.944444444444445,0.0,90.3,5.016666666666667,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,,
22.0,,2022-12-02,23-074,TOR,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,44.0,2.4444444444444446,0.0,61.9,3.4388888888888887,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-18),L (-18)
23.0,,2022-12-03,23-075,TOR,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,86.0,4.777777777777778,0.0,97.9,5.438888888888889,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-9),L (-9)
24.0,,2022-12-05,23-077,TOR,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,58.0,3.2222222222222223,0.0,74.5,4.138888888888889,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+13),W (+13)
25.0,,2022-12-07,23-079,TOR,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,85.0,4.722222222222222,0.0,94.2,5.233333333333333,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-6),L (-6)
26.0,,2022-12-09,23-081,TOR,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,70.0,3.888888888888889,0.0,77.99999999999999,4.333333333333332,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+13),W (+13)
27.0,,2022-12-11,23-083,TOR,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,36.0,2.0,0.0,56.1,3.1166666666666667,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-4),L (-4)
28.0,,2022-12-14,23-086,TOR,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,78.0,4.333333333333333,0.0,94.5,5.25,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-12),L (-12)
29.0,,2022-12-16,23-088,TOR,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,61.0,3.388888888888889,0.0,82.30000000000001,4.572222222222223,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-1),L (-1)
30.0,,2022-12-18,23-090,TOR,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,65.0,3.611111111111111,0.0,78.1,4.338888888888889,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-3),L (-3)
31.0,,2022-12-19,23-091,TOR,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,65.0,3.611111111111111,0.0,72.9,4.050000000000001,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-16),L (-16)
32.0,,2022-12-21,23-093,TOR,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,68.0,3.7777777777777777,0.0,88.80000000000001,4.933333333333334,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-3),L (-3)
33.0,,2022-12-23,23-095,TOR,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,107.0,5.944444444444445,0.0,109.70000000000002,6.094444444444445,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+7),W (+7)
34.0,,2022-12-27,23-099,TOR,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,74.0,4.111111111111111,0.0,90.9,5.050000000000001,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+11),W (+11)
35.0,,2022-12-29,23-101,TOR,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,77.0,4.277777777777778,0.0,89.40000000000002,4.966666666666668,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-11),L (-11)
36.0,,2022-12-30,23-102,TOR,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,,84.0,4.666666666666667,0.0,105.0,5.833333333333333,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-13),L (-13)
37.0,13.0,2023-01-02,23-105,TOR,IND,0,12.433333333333334,1.0,3.0,.333,0.0,1.0,.000,1,2.0,.500,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,3.0,4.6,-11,2.0,1.0,0.5,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,4.0,75.0,4.166666666666667,4.200000000000001,86.00000000000001,4.777777777777779,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+9),W (+9)
38.0,14.0,2023-01-04,23-107,TOR,MIL,0,11.883333333333333,1.0,5.0,.200,0.0,2.0,.000,0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,-1.1,-5,3.0,1.0,0.3333333333333333,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,-2.0,53.0,2.9444444444444446,-1.1000000000000003,65.89999999999998,3.6611111111111097,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-8),L (-8)
39.0,15.0,2023-01-06,23-109,TOR,NYK,0,4.566666666666666,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.3,-7,2.0,1.0,0.5,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,1.0,90.0,5.0,1.2999999999999998,94.6,5.255555555555556,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-3),L (-3)
40.0,16.0,2023-01-08,23-111,TOR,POR,0,10.666666666666666,2.0,6.0,.333,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.9,-4,4.0,2.0,0.5,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,1.0,73.0,4.055555555555555,1.9000000000000004,87.9,4.883333333333334,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-4),L (-4)
41.0,17.0,2023-01-10,23-113,TOR,CHO,0,13.75,5.0,9.0,.556,3.0,5.0,.600,0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,13.0,8.2,+8,4.0,2.0,0.5,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,6.0,97.0,5.388888888888889,8.2,110.9,6.161111111111111,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+12),W (+12)
42.0,18.0,2023-01-12,23-115,TOR,CHO,0,17.65,4.0,7.0,.571,1.0,3.0,.333,1,3.0,.333,1.0,1.0,2.0,0.0,5.0,0.0,2.0,1.0,10.0,9.5,-1,4.0,3.0,0.75,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,5.0,94.0,5.222222222222222,9.100000000000003,110.4,6.133333333333334,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,,
43.0,19.0,2023-01-14,23-117,TOR,ATL,0,27.566666666666663,5.0,9.0,.556,0.0,1.0,.000,4,5.0,.800,3.0,1.0,4.0,1.0,1.0,0.0,2.0,4.0,14.0,9.8,-4,8.0,5.0,0.625,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,4.0,63.0,3.5,8.200000000000001,63.900000000000006,3.5500000000000003,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+12),W (+12)
44.0,20.0,2023-01-16,23-119,TOR,NYK,0,20.383333333333333,2.0,6.0,.333,0.0,2.0,.000,4,4.0,1.000,1.0,7.0,8.0,0.0,0.0,0.0,0.0,3.0,8.0,6.2,-8,4.0,2.0,0.5,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,6.0,84.0,4.666666666666667,4.6000000000000005,106.8,5.933333333333334,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+10),W (+10)
45.0,21.0,2023-01-17,23-120,TOR,MIL,0,26.03333333333333,4.0,10.0,.400,2.0,3.0,.667,1,2.0,.500,5.0,2.0,7.0,0.0,0.0,1.0,1.0,2.0,11.0,8.2,+4,7.0,2.0,0.2857142857142857,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,6.0,79.0,4.388888888888889,7.800000000000001,95.3,5.294444444444444,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-11),L (-11)
46.0,22.0,2023-01-19,23-122,TOR,MIN,0,20.8,5.0,8.0,.625,1.0,1.0,1.000,0,4.0,.000,3.0,1.0,4.0,1.0,0.0,2.0,0.0,2.0,11.0,9.5,+2,7.0,4.0,0.5714285714285714,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,6.0,74.0,4.111111111111111,9.5,87.3,4.85,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,W (+2),W (+2)
47.0,23.0,2023-01-21,23-124,TOR,BOS,1,37.3,7.0,15.0,.467,1.0,3.0,.333,2,2.0,1.000,1.0,10.0,11.0,3.0,2.0,2.0,2.0,2.0,17.0,15.7,+13,12.0,6.0,0.5,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,16.0,81.0,4.5,14.9,83.2,4.622222222222223,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-8),L (-8)
48.0,24.0,2023-01-22,23-125,TOR,NYK,1,35.5,2.0,4.0,.500,0.0,0.0,,8,10.0,.800,4.0,7.0,11.0,1.0,2.0,0.0,2.0,5.0,12.0,12.8,+3,4.0,2.0,0.5,51,33,20,47,48,14,2,22,2,4,32,44,5,51,8,54,31,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,5.0,20.0,53.0,67.0,8.0,71.0,9.0,77.0,54.0,0.6710526315789473,0.5689655172413793,0.6451612903225806,0.6811594202898551,0.7272727272727273,0.56,0.2222222222222222,0.5238095238095238,0.4,0.2,0.6037735849056604,0.6567164179104478,0.625,0.7183098591549296,0.8888888888888888,0.7012987012987013,0.5740740740740741,23,72.0,69.0,0.3194444444444444,0.0,18,10.0,77.0,4.277777777777778,9.6,96.9,5.383333333333334,15.2,2.2,-2.3,-1.4,-0.8,0.0548951804625027,0.554,0.267,0.307,-0.1,0.8,L (-2),L (-2)
