Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Danuel House Jr.,Shared Games with De'Anthony Melton,Shared Games with Furkan Korkmaz,Shared Games with Georges Niang,Shared Games with Jaden Springer,Shared Games with James Harden,Shared Games with Joel Embiid,Shared Games with Julian Champagnie,Shared Games with Louis King,Shared Games with Mac McClung,Shared Games with Matisse Thybulle,Shared Games with P.J. Tucker,Shared Games with Paul Reed,Shared Games with Saben Lee,Shared Games with Shake Milton,Shared Games with Tobias Harris,Shared Games with Tyrese Maxey,Danuel House Jr.,De'Anthony Melton,Furkan Korkmaz,Georges Niang,Jaden Springer,James Harden,Joel Embiid,Julian Champagnie,Louis King,Mac McClung,Matisse Thybulle,Michael Foster Jr.,P.J. Tucker,Paul Reed,Saben Lee,Shake Milton,Tobias Harris,Tyrese Maxey,co_inf with Danuel House Jr.,co_inf with De'Anthony Melton,co_inf with Furkan Korkmaz,co_inf with Georges Niang,co_inf with Jaden Springer,co_inf with James Harden,co_inf with Joel Embiid,co_inf with Julian Champagnie,co_inf with Louis King,co_inf with Mac McClung,co_inf with Matisse Thybulle,co_inf with Michael Foster Jr.,co_inf with P.J. Tucker,co_inf with Paul Reed,co_inf with Saben Lee,co_inf with Shake Milton,co_inf with Tobias Harris,co_inf with Tyrese Maxey,Shared Games with Jalen McDaniels,Shared Games with Dewayne Dedmon,Dewayne Dedmon,Grant Williams,Jalen McDaniels,co_inf with Jalen McDaniels,co_inf with Dewayne Dedmon,co_inf with Grant Williams,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
12.0,11.0,2022-11-10,28-288,PHI,ATL,0,3.4333333333333336,3.0,3.0,1.000,0.0,0.0,,2,3.0,.667,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,8.3,+7,3.0,3.0,1.0,40,53,28,54,11,41,42,2,1,2,45,53,44,2,53,51,37,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,75.0,69.0,25.0,76.0,74.0,60.0,0.7142857142857143,0.6883116883116883,0.7567567567567568,0.6923076923076923,0.6875,0.7068965517241379,0.6363636363636364,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.7066666666666667,0.6376811594202898,0.08,0.6973684210526315,0.6891891891891891,0.6166666666666667,5,2,38.0,79.0,80.0,0.0625,0.0526315789473684,0.0,19,5.0,54.0,2.8421052631578947,7.499999999999999,55.6,2.9263157894736844,17.6,2.2,-1.3,-0.9,-0.4,0.0338696020321761,0.631,0.029,0.483,0.1,1.3,L (-9),L (-9)
13.0,,2022-11-12,28-290,PHI,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,53,28,54,11,41,42,2,1,2,45,53,44,2,53,51,37,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,75.0,69.0,25.0,76.0,74.0,60.0,0.7142857142857143,0.6883116883116883,0.7567567567567568,0.6923076923076923,0.6875,0.7068965517241379,0.6363636363636364,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.7066666666666667,0.6376811594202898,0.08,0.6973684210526315,0.6891891891891891,0.6166666666666667,5,2,38.0,79.0,80.0,0.0625,0.0526315789473684,0.0,19,,103.0,5.421052631578948,0.0,106.29999999999998,5.594736842105262,17.6,2.2,-1.3,-0.9,-0.4,0.0338696020321761,0.631,0.029,0.483,0.1,1.3,W (+12),W (+12)
14.0,12.0,2022-11-13,28-291,PHI,UTA,0,5.616666666666667,2.0,3.0,.667,0.0,0.0,,0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0,-7,3.0,2.0,0.6666666666666666,40,53,28,54,11,41,42,2,1,2,45,53,44,2,53,51,37,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,75.0,69.0,25.0,76.0,74.0,60.0,0.7142857142857143,0.6883116883116883,0.7567567567567568,0.6923076923076923,0.6875,0.7068965517241379,0.6363636363636364,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.7066666666666667,0.6376811594202898,0.08,0.6973684210526315,0.6891891891891891,0.6166666666666667,5,2,38.0,79.0,80.0,0.0625,0.0526315789473684,0.0,19,2.0,80.0,4.2105263157894735,2.0,92.4,4.863157894736842,17.6,2.2,-1.3,-0.9,-0.4,0.0338696020321761,0.631,0.029,0.483,0.1,1.3,W (+7),W (+7)
15.0,13.0,2022-11-18,28-296,PHI,MIL,0,4.95,0.0,0.0,,0.0,0.0,,1,4.0,.250,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,-2,0.0,0.0,,40,53,28,54,11,41,42,2,1,2,45,53,44,2,53,51,37,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,75.0,69.0,25.0,76.0,74.0,60.0,0.7142857142857143,0.6883116883116883,0.7567567567567568,0.6923076923076923,0.6875,0.7068965517241379,0.6363636363636364,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.7066666666666667,0.6376811594202898,0.08,0.6973684210526315,0.6891891891891891,0.6166666666666667,5,2,38.0,79.0,80.0,0.0625,0.0526315789473684,0.0,19,-2.0,82.0,4.315789473684211,0.0999999999999998,90.79999999999998,4.778947368421052,17.6,2.2,-1.3,-0.9,-0.4,0.0338696020321761,0.631,0.029,0.483,0.1,1.3,W (+8),W (+8)
16.0,14.0,2022-11-19,28-297,PHI,MIN,0,7.15,1.0,1.0,1.000,0.0,0.0,,1,2.0,.500,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,-0.2,-1,1.0,1.0,1.0,40,53,28,54,11,41,42,2,1,2,45,53,44,2,53,51,37,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,75.0,69.0,25.0,76.0,74.0,60.0,0.7142857142857143,0.6883116883116883,0.7567567567567568,0.6923076923076923,0.6875,0.7068965517241379,0.6363636363636364,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.7066666666666667,0.6376811594202898,0.08,0.6973684210526315,0.6891891891891891,0.6166666666666667,5,2,38.0,79.0,80.0,0.0625,0.0526315789473684,0.0,19,-1.0,67.0,3.526315789473684,-0.6000000000000005,69.7,3.668421052631579,17.6,2.2,-1.3,-0.9,-0.4,0.0338696020321761,0.631,0.029,0.483,0.1,1.3,L (-3),L (-3)
17.0,15.0,2022-11-22,28-300,PHI,BRK,1,15.75,2.0,8.0,.250,0.0,0.0,,2,2.0,1.000,6.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,6.0,4.3,-10,8.0,2.0,0.25,40,53,28,54,11,41,42,2,1,2,45,53,44,2,53,51,37,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,75.0,69.0,25.0,76.0,74.0,60.0,0.7142857142857143,0.6883116883116883,0.7567567567567568,0.6923076923076923,0.6875,0.7068965517241379,0.6363636363636364,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.7066666666666667,0.6376811594202898,0.08,0.6973684210526315,0.6891891891891891,0.6166666666666667,5,2,38.0,79.0,80.0,0.0625,0.0526315789473684,0.0,19,2.0,87.0,4.578947368421052,3.500000000000001,92.2,4.852631578947369,17.6,2.2,-1.3,-0.9,-0.4,0.0338696020321761,0.631,0.029,0.483,0.1,1.3,W (+9),W (+9)
18.0,16.0,2022-11-23,28-301,PHI,CHO,1,21.78333333333333,4.0,7.0,.571,0.0,0.0,,8,8.0,1.000,2.0,5.0,7.0,1.0,0.0,0.0,1.0,2.0,16.0,14.5,-4,7.0,4.0,0.5714285714285714,40,53,28,54,11,41,42,2,1,2,45,53,44,2,53,51,37,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,75.0,69.0,25.0,76.0,74.0,60.0,0.7142857142857143,0.6883116883116883,0.7567567567567568,0.6923076923076923,0.6875,0.7068965517241379,0.6363636363636364,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.7066666666666667,0.6376811594202898,0.08,0.6973684210526315,0.6891891891891891,0.6166666666666667,5,2,38.0,79.0,80.0,0.0625,0.0526315789473684,0.0,19,8.0,60.0,3.1578947368421053,11.3,61.3,3.226315789473684,17.6,2.2,-1.3,-0.9,-0.4,0.0338696020321761,0.631,0.029,0.483,0.1,1.3,L (-6),L (-6)
19.0,17.0,2022-11-25,28-303,PHI,ORL,1,28.0,5.0,8.0,.625,0.0,0.0,,4,4.0,1.000,3.0,5.0,8.0,1.0,0.0,0.0,2.0,1.0,14.0,12.3,+16,8.0,5.0,0.625,40,53,28,54,11,41,42,2,1,2,45,53,44,2,53,51,37,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,75.0,69.0,25.0,76.0,74.0,60.0,0.7142857142857143,0.6883116883116883,0.7567567567567568,0.6923076923076923,0.6875,0.7068965517241379,0.6363636363636364,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.7066666666666667,0.6376811594202898,0.08,0.6973684210526315,0.6891891891891891,0.6166666666666667,5,2,38.0,79.0,80.0,0.0625,0.0526315789473684,0.0,19,9.0,75.0,3.947368421052632,10.7,85.39999999999999,4.494736842105263,17.6,2.2,-1.3,-0.9,-0.4,0.0338696020321761,0.631,0.029,0.483,0.1,1.3,W (+8),W (+8)
20.0,18.0,2022-11-27,28-305,PHI,ORL,1,17.866666666666667,3.0,6.0,.500,0.0,0.0,,3,4.0,.750,0.0,7.0,7.0,1.0,0.0,2.0,0.0,1.0,9.0,9.4,+2,6.0,3.0,0.5,40,53,28,54,11,41,42,2,1,2,45,53,44,2,53,51,37,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,75.0,69.0,25.0,76.0,74.0,60.0,0.7142857142857143,0.6883116883116883,0.7567567567567568,0.6923076923076923,0.6875,0.7068965517241379,0.6363636363636364,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.7066666666666667,0.6376811594202898,0.08,0.6973684210526315,0.6891891891891891,0.6166666666666667,5,2,38.0,79.0,80.0,0.0625,0.0526315789473684,0.0,19,9.0,113.0,5.947368421052632,8.2,119.5,6.289473684210527,17.6,2.2,-1.3,-0.9,-0.4,0.0338696020321761,0.631,0.029,0.483,0.1,1.3,W (+30),W (+30)
21.0,,2022-11-28,28-306,PHI,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,53,28,54,11,41,42,2,1,2,45,53,44,2,53,51,37,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,75.0,69.0,25.0,76.0,74.0,60.0,0.7142857142857143,0.6883116883116883,0.7567567567567568,0.6923076923076923,0.6875,0.7068965517241379,0.6363636363636364,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.7066666666666667,0.6376811594202898,0.08,0.6973684210526315,0.6891891891891891,0.6166666666666667,5,2,38.0,79.0,80.0,0.0625,0.0526315789473684,0.0,19,,89.0,4.684210526315789,0.0,98.9,5.205263157894737,17.6,2.2,-1.3,-0.9,-0.4,0.0338696020321761,0.631,0.029,0.483,0.1,1.3,,
22.0,19.0,2022-11-30,28-308,PHI,CLE,0,8.316666666666666,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,1.7,-7,1.0,1.0,1.0,40,53,28,54,11,41,42,2,1,2,45,53,44,2,53,51,37,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,75.0,69.0,25.0,76.0,74.0,60.0,0.7142857142857143,0.6883116883116883,0.7567567567567568,0.6923076923076923,0.6875,0.7068965517241379,0.6363636363636364,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.7066666666666667,0.6376811594202898,0.08,0.6973684210526315,0.6891891891891891,0.6166666666666667,5,2,38.0,79.0,80.0,0.0625,0.0526315789473684,0.0,19,3.0,38.0,2.0,1.6999999999999993,49.39999999999999,2.6,17.6,2.2,-1.3,-0.9,-0.4,0.0338696020321761,0.631,0.029,0.483,0.1,1.3,W (+3),W (+3)
23.0,,2022-12-02,28-310,PHI,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,40,53,28,54,11,41,42,2,1,2,45,53,44,2,53,51,37,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,75.0,69.0,25.0,76.0,74.0,60.0,0.7142857142857143,0.6883116883116883,0.7567567567567568,0.6923076923076923,0.6875,0.7068965517241379,0.6363636363636364,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.7066666666666667,0.6376811594202898,0.08,0.6973684210526315,0.6891891891891891,0.6166666666666667,5,2,38.0,79.0,80.0,0.0625,0.0526315789473684,0.0,19,,91.0,4.789473684210527,0.0,88.79999999999998,4.673684210526315,17.6,2.2,-1.3,-0.9,-0.4,0.0338696020321761,0.631,0.029,0.483,0.1,1.3,L (-28),L (-28)
24.0,20.0,2022-12-05,28-313,PHI,HOU,0,5.2,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-6,1.0,0.0,0.0,40,53,28,54,11,41,42,2,1,2,45,53,44,2,53,51,37,56.0,77.0,37.0,78.0,16.0,58.0,66.0,17.0,1.0,2.0,71.0,1.0,75.0,69.0,25.0,76.0,74.0,60.0,0.7142857142857143,0.6883116883116883,0.7567567567567568,0.6923076923076923,0.6875,0.7068965517241379,0.6363636363636364,0.1176470588235294,1.0,1.0,0.6338028169014085,0.0,0.7066666666666667,0.6376811594202898,0.08,0.6973684210526315,0.6891891891891891,0.6166666666666667,5,2,38.0,79.0,80.0,0.0625,0.0526315789473684,0.0,19,0.0,80.0,4.2105263157894735,-0.3999999999999999,84.30000000000001,4.436842105263159,17.6,2.2,-1.3,-0.9,-0.4,0.0338696020321761,0.631,0.029,0.483,0.1,1.3,L (-8),L (-8)
