27,27,,2021-12-11,22-337,ORL,@,LAC,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,28,,2021-12-12,22-338,ORL,@,LAL,L (-12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,29,13,2021-12-15,22-341,ORL,,ATL,L (-12),0,12:31,1,3,.333,0,1,.000,4,4,1.000,0,1,1,0,0,0,0,1,6,4.2,+7
30,30,,2021-12-17,22-343,ORL,,MIA,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,31,,2021-12-18,22-344,ORL,@,BRK,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
32,32,,2021-12-22,22-348,ORL,@,ATL,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
33,33,,2021-12-23,22-349,ORL,,NOP,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
34,34,,2021-12-26,22-352,ORL,@,MIA,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
35,35,14,2021-12-28,22-354,ORL,,MIL,L (-17),0,5:13,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-19
36,36,15,2021-12-30,22-356,ORL,,MIL,L (-18),0,21:18,4,6,.667,1,3,.333,0,0,,1,1,2,2,0,0,1,2,9,7.0,-22
37,37,16,2022-01-02,22-359,ORL,@,BOS,L (-5),0,7:11,0,4,.000,0,1,.000,0,0,,1,0,1,0,1,1,1,0,0,-1.4,+3
38,38,,2022-01-03,22-360,ORL,@,CHI,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,39,,2022-01-05,22-362,ORL,,PHI,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,40,,2022-01-08,23-000,ORL,@,DET,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,,2022-01-09,23-001,ORL,,WAS,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
43,42,,2022-01-12,23-004,ORL,@,WAS,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
44,43,,2022-01-14,23-006,ORL,@,CHO,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
45,44,17,2022-01-15,23-007,ORL,@,DAL,L (-16),0,6:07,0,3,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,-1.5,+3
46,45,18,2022-01-17,23-009,ORL,,POR,L (-10),0,2:11,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,+7
47,46,19,2022-01-19,23-011,ORL,@,PHI,L (-13),0,5:04,1,2,.500,0,0,,2,2,1.000,1,1,2,3,0,0,0,0,4,6.1,+12
48,47,20,2022-01-21,23-013,ORL,,LAL,L (-11),0,10:29,3,4,.750,1,2,.500,1,2,.500,0,0,0,1,1,0,1,3,8,5.5,-7
49,48,21,2022-01-23,23-015,ORL,,CHI,W (+19),0,25:19,4,6,.667,3,3,1.000,0,0,,0,3,3,2,0,0,0,3,11,9.5,+18
50,49,,2022-01-26,23-018,ORL,,LAC,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,50,22,2022-01-28,23-020,ORL,,DET,W (+16),0,3:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-4
52,51,,2022-01-30,23-022,ORL,,DAL,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
53,52,,2022-02-01,23-024,ORL,@,CHI,L (-11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
54,53,,2022-02-02,23-025,ORL,@,IND,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
55,54,23,2022-02-05,23-028,ORL,,MEM,L (-20),0,16:05,5,8,.625,2,4,.500,1,2,.500,1,2,3,0,0,0,1,1,13,8.9,+11
56,55,24,2022-02-06,23-029,ORL,,BOS,L (-33),0,4:57,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,1.4,-5
57,56,25,2022-02-08,23-031,ORL,@,POR,W (+18),0,10:29,1,6,.167,0,1,.000,0,0,,1,0,1,2,1,0,1,2,2,-0.5,+5
58,57,26,2022-02-11,23-034,ORL,@,UTA,L (-15),0,3:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
59,58,27,2022-02-12,23-035,ORL,@,PHO,L (-27),0,7:28,0,2,.000,0,1,.000,2,2,1.000,0,0,0,1,1,0,0,0,2,2.3,-9
60,59,,2022-02-14,23-037,ORL,@,DEN,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
61,60,28,2022-02-16,23-039,ORL,,ATL,L (-21),0,12:00,2,5,.400,1,1,1.000,1,1,1.000,1,1,2,1,0,0,0,0,6,5.0,+1
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,61,,2022-02-25,23-048,ORL,,HOU,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
64,62,29,2022-02-28,23-051,ORL,,IND,W (+16),0,3:52,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,-2
65,63,,2022-03-02,23-053,ORL,,IND,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
66,64,30,2022-03-04,23-055,ORL,@,TOR,W (+6),0,4:35,3,3,1.000,0,0,,0,0,,1,0,1,0,1,0,0,1,6,6.4,-1
67,65,31,2022-03-05,23-056,ORL,@,MEM,L (-28),0,22:04,5,8,.625,1,3,.333,1,2,.500,0,3,3,2,0,1,1,3,12,8.8,-14
68,66,,2022-03-08,23-059,ORL,,PHO,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
69,67,,2022-03-09,23-060,ORL,@,NOP,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
70,68,,2022-03-11,23-062,ORL,,MIN,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
71,69,,2022-03-13,23-064,ORL,,PHI,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
72,70,32,2022-03-15,23-066,ORL,,BRK,L (-42),0,18:01,2,6,.333,1,4,.250,0,0,,1,0,1,1,0,0,1,2,5,1.2,-17
73,71,33,2022-03-17,23-068,ORL,,DET,L (-14),0,15:31,3,4,.750,1,2,.500,0,0,,0,2,2,0,0,0,0,1,7,5.6,-13
74,72,34,2022-03-20,23-071,ORL,,OKC,W (+5),0,6:01,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,2,0,-0.8,-7
75,73,,2022-03-22,23-073,ORL,,GSW,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
76,74,35,2022-03-23,23-074,ORL,@,OKC,L (-16),0,22:50,1,8,.125,1,5,.200,0,0,,0,1,1,2,0,0,1,1,3,-1.9,-39
77,75,,2022-03-26,23-077,ORL,,SAC,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
78,76,36,2022-03-28,23-079,ORL,@,CLE,L (-6),0,22:45,6,10,.600,0,3,.000,1,2,.500,1,3,4,0,0,0,0,2,13,8.8,+10
79,77,37,2022-03-30,23-081,ORL,@,WAS,L (-17),0,18:47,4,8,.500,2,4,.500,0,0,,1,1,2,0,0,0,1,1,10,5.6,-6
80,78,38,2022-04-01,23-083,ORL,,TOR,L (-13),0,21:06,5,7,.714,3,5,.600,0,0,,1,1,2,1,0,0,2,0,13,9.8,-13
81,79,39,2022-04-03,23-085,ORL,,NYK,L (-30),1,37:13,5,12,.417,3,6,.500,0,2,.000,1,3,4,3,1,0,0,3,13,9.3,-37
82,80,40,2022-04-05,23-087,ORL,,CLE,W (+5),0,36:13,8,16,.500,2,6,.333,2,4,.500,3,3,6,2,0,0,2,3,20,12.4,+5
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
84,81,41,2022-04-07,23-089,ORL,@,CHO,L (-27),0,31:06,4,15,.267,1,7,.143,3,4,.750,2,3,5,1,1,1,1,3,12,5.2,-27
85,82,42,2022-04-10,23-092,ORL,,MIA,W (+14),0,24:54,6,10,.600,1,5,.200,2,3,.667,1,4,5,3,0,0,0,1,15,13.6,+7
