,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2021-10-19,24-007,MIL,,BRK,W (+23),0,4:01,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,2.0,+11
1,2,2,2021-10-21,24-009,MIL,@,MIA,L (-42),0,27:28,1,7,.143,1,6,.167,2,2,1.000,0,1,1,2,0,0,1,4,5,-0.4,-35
2,3,3,2021-10-23,24-011,MIL,@,SAS,W (+10),0,12:46,2,3,.667,0,1,.000,0,0,,0,3,3,0,1,0,0,1,4,4.2,+14
3,4,4,2021-10-25,24-013,MIL,@,IND,W (+10),0,18:20,1,6,.167,0,2,.000,0,0,,0,0,0,0,4,0,2,0,2,0.2,+9
4,5,5,2021-10-27,24-015,MIL,,MIN,L (-5),0,10:32,0,1,.000,0,1,.000,0,0,,0,0,0,2,0,0,2,0,0,-1.3,-9
5,6,6,2021-10-30,24-018,MIL,,SAS,L (-9),0,14:46,2,2,1.000,2,2,1.000,0,0,,0,0,0,3,1,0,1,1,6,7.1,-8
6,7,7,2021-10-31,24-019,MIL,,UTA,L (-12),0,24:17,4,7,.571,1,3,.333,0,0,,1,2,3,0,1,0,2,3,9,4.8,-8
7,8,8,2021-11-02,24-021,MIL,@,DET,W (+28),0,24:22,4,7,.571,3,6,.500,0,0,,1,2,3,4,0,0,0,1,11,11.4,+6
8,9,9,2021-11-05,24-024,MIL,,NYK,L (-15),0,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,+3
9,10,10,2021-11-07,24-026,MIL,@,WAS,L (-7),0,7:36,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-8
10,11,11,2021-11-09,24-028,MIL,@,PHI,W (+9),0,11:04,0,4,.000,0,3,.000,0,0,,0,1,1,1,0,0,0,0,0,-1.8,-12
11,12,,2021-11-10,24-029,MIL,@,NYK,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,13,,2021-11-12,24-031,MIL,@,BOS,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,14,12,2021-11-14,24-033,MIL,@,ATL,L (-20),0,10:08,1,4,.250,1,4,.250,0,0,,0,0,0,2,1,0,1,0,3,2.0,+1
14,15,,2021-11-17,24-036,MIL,,LAL,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,16,13,2021-11-19,24-038,MIL,,OKC,W (+7),0,3:02,0,2,.000,0,2,.000,0,0,,0,0,0,2,0,0,0,1,0,-0.4,+5
16,17,14,2021-11-20,24-039,MIL,,ORL,W (+9),0,7:50,0,4,.000,0,3,.000,0,0,,0,0,0,1,0,0,1,2,0,-3.9,-4
17,18,15,2021-11-22,24-041,MIL,,ORL,W (+31),0,14:22,2,6,.333,1,2,.500,0,0,,0,1,1,4,0,0,0,1,5,4.3,-15
18,19,16,2021-11-24,24-043,MIL,,DET,W (+21),0,2:32,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-1
19,20,,2021-11-26,24-045,MIL,@,DEN,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,17,2021-11-28,24-047,MIL,@,IND,W (+18),0,0:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
22,22,18,2021-12-17,24-066,SAC,,MEM,L (-19),0,7:21,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-1.0,-12
23,23,19,2021-12-19,24-068,SAC,,SAS,W (+7),0,2:52,0,3,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-2.2,-3
24,24,20,2021-12-20,24-069,SAC,@,GSW,L (-15),0,4:46,1,4,.250,0,2,.000,0,0,,0,0,0,1,0,0,0,1,2,-0.1,-5
25,25,,2021-12-22,24-071,SAC,,LAC,L (-16),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,26,,2021-12-26,24-075,SAC,,MEM,L (-25),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
27,27,21,2021-12-29,24-078,DET,,NYK,L (-9),0,11:13,1,4,.250,1,2,.500,0,0,,0,1,1,0,0,0,1,1,3,-0.5,-24
28,28,22,2022-01-01,24-081,DET,,SAS,W (+1),0,23:02,3,7,.429,2,4,.500,0,2,.000,0,1,1,3,0,1,0,4,8,5.0,-7
29,29,23,2022-01-03,24-083,DET,@,MIL,W (+9),0,22:58,1,6,.167,1,6,.167,2,4,.500,1,1,2,1,1,0,0,1,5,2.7,+3
30,30,24,2022-01-05,24-085,DET,@,CHO,L (-29),0,25:24,3,9,.333,3,8,.375,0,0,,1,2,3,2,0,0,4,2,9,1.8,-23
31,31,25,2022-01-06,24-086,DET,@,MEM,L (-30),0,8:24,1,2,.500,1,1,1.000,0,0,,0,0,0,3,0,0,0,0,3,4.1,-1
