,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2021-12-04,26-176,DEN,@,NYK,W (+14),0,24:05,3,4,.750,3,3,1.000,0,0,,0,1,1,4,2,1,1,1,9,11.8,+5
1,2,2,2021-12-06,26-178,DEN,@,CHI,L (-12),0,12:42,0,1,.000,0,0,,0,0,,1,3,4,1,1,0,0,1,0,2.2,-19
2,3,3,2021-12-08,26-180,DEN,@,NOP,W (+6),0,8:37,2,3,.667,0,0,,0,0,,0,2,2,0,1,0,1,2,4,2.5,+3
3,4,4,2021-12-09,26-181,DEN,@,SAS,L (-12),0,13:32,1,4,.250,0,2,.000,0,0,,0,4,4,0,1,0,0,0,2,1.8,-5
4,5,5,2021-12-11,26-183,DEN,@,SAS,W (+15),1,16:42,1,3,.333,0,0,,0,0,,1,6,7,2,2,0,0,2,2,5.4,+3
5,6,6,2021-12-13,26-185,DEN,,WAS,W (+6),1,23:31,0,4,.000,0,3,.000,2,2,1.000,0,5,5,1,2,0,0,1,2,3.0,+6
6,7,7,2021-12-22,26-194,DEN,@,OKC,L (-14),0,10:16,3,5,.600,1,3,.333,0,0,,1,3,4,0,0,0,1,3,7,4.1,+6
7,8,,2021-12-23,26-195,DEN,,CHO,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,9,8,2021-12-26,26-198,DEN,@,LAC,W (+3),0,26:11,6,8,.750,3,4,.750,0,1,.000,0,2,2,1,1,1,0,1,15,14.0,+8
9,10,9,2021-12-28,26-200,DEN,@,GSW,W (+3),0,17:57,2,3,.667,0,1,.000,0,0,,1,1,2,2,1,0,0,2,4,5.3,0
10,11,10,2022-01-01,26-204,DEN,@,HOU,W (+13),0,15:20,1,3,.333,0,1,.000,2,2,1.000,1,2,3,3,2,0,1,4,4,5.1,-7
11,12,11,2022-01-03,26-206,DEN,@,DAL,L (-14),0,26:21,1,5,.200,0,2,.000,0,0,,1,1,2,2,0,0,0,3,2,0.1,-2
12,13,12,2022-01-05,26-208,DEN,,UTA,L (-6),0,16:09,1,3,.333,0,1,.000,0,0,,0,0,0,0,1,0,0,3,2,0.1,-4
13,14,,2022-01-07,26-210,DEN,,SAC,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,15,13,2022-01-09,26-212,DEN,@,OKC,W (+4),0,8:09,1,3,.333,1,1,1.000,0,0,,0,2,2,1,1,0,0,0,3,3.6,0
15,16,14,2022-01-11,26-214,DEN,@,LAC,L (-2),0,13:43,0,2,.000,0,2,.000,0,0,,1,6,7,1,0,0,0,1,0,1.4,-8
16,17,15,2022-01-13,26-216,DEN,,POR,W (+32),0,5:07,1,1,1.000,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,3,3.7,+9
17,18,16,2022-01-15,26-218,DEN,,LAL,W (+37),0,26:31,4,7,.571,3,4,.750,0,0,,1,3,4,2,1,1,0,1,11,12.0,+33
18,19,17,2022-01-16,26-219,DEN,,UTA,L (-23),0,15:30,2,4,.500,1,2,.500,0,0,,0,1,1,1,0,0,0,2,5,3.2,-30
19,20,18,2022-01-19,26-222,DEN,,LAC,W (+2),0,17:35,2,3,.667,0,1,.000,0,0,,1,1,2,0,0,0,0,4,4,2.1,-6
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,,2022-01-21,26-224,DEN,,MEM,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,22,19,2022-01-23,26-226,DEN,,DET,W (+6),0,12:13,2,4,.500,2,3,.667,0,0,,0,1,1,0,0,0,0,3,6,3.1,+3
23,23,20,2022-01-25,26-228,DEN,@,DET,W (+5),0,8:55,0,1,.000,0,0,,0,0,,0,4,4,0,0,0,1,0,0,-0.5,-14
24,24,21,2022-01-26,26-229,DEN,@,BRK,W (+6),0,0:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-2
25,25,22,2022-01-28,26-231,DEN,@,NOP,W (+11),0,0:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
26,26,23,2022-01-30,26-233,DEN,@,MIL,W (+36),0,3:26,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0,0.3,+7
27,27,24,2022-02-01,26-235,DEN,@,MIN,L (-15),0,8:39,4,5,.800,2,3,.667,0,0,,0,4,4,1,0,0,0,0,10,10.0,+14
28,28,25,2022-02-02,26-236,DEN,@,UTA,L (-4),0,29:39,5,7,.714,3,5,.600,0,0,,1,6,7,4,1,0,0,4,13,14.8,+14
29,29,26,2022-02-04,26-238,DEN,,NOP,L (-8),1,24:40,3,6,.500,3,6,.500,0,0,,0,1,1,0,0,0,2,2,9,3.5,-11
30,30,27,2022-02-06,26-240,DEN,,BRK,W (+20),0,2:05,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0
31,31,28,2022-02-08,26-242,DEN,,NYK,W (+17),0,10:57,0,4,.000,0,4,.000,0,0,,0,2,2,1,0,0,0,0,0,-1.5,+16
32,32,29,2022-02-11,26-245,DEN,@,BOS,L (-6),0,0:36,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
33,33,,2022-02-12,26-246,DEN,@,TOR,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,34,,2022-02-14,26-248,DEN,,ORL,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,35,,2022-02-16,26-250,DEN,@,GSW,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,36,30,2022-02-24,26-258,DEN,@,SAC,W (+18),0,1:49,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-6
37,37,,2022-02-26,26-260,DEN,,SAC,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,38,31,2022-02-27,26-261,DEN,@,POR,W (+32),0,5:12,2,3,.667,0,0,,2,2,1.000,1,0,1,1,0,0,0,1,6,5.7,+2
39,39,32,2022-03-02,26-264,DEN,,OKC,L (-12),0,0:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
40,40,33,2022-03-04,26-266,DEN,,HOU,W (+15),0,20:16,2,6,.333,2,4,.500,0,0,,0,3,3,1,1,0,0,1,6,4.8,+6
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,,2022-03-06,26-268,DEN,,NOP,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
43,42,34,2022-03-07,26-269,DEN,,GSW,W (+7),0,19:32,6,8,.750,5,7,.714,0,0,,0,3,3,1,0,1,0,2,17,15.3,-3
44,43,35,2022-03-09,26-271,DEN,@,SAC,W (+6),1,22:20,3,6,.500,1,3,.333,0,0,,0,2,2,2,1,0,0,1,7,6.6,+3
45,44,36,2022-03-10,26-272,DEN,,GSW,L (-11),0,15:53,2,3,.667,1,2,.500,1,2,.500,0,0,0,2,0,2,0,1,6,6.7,+2
46,45,37,2022-03-12,26-274,DEN,,TOR,L (-12),1,27:27,2,5,.400,0,3,.000,1,1,1.000,0,5,5,2,1,0,2,3,5,3.0,+5
47,46,,2022-03-14,26-276,DEN,@,PHI,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
48,47,38,2022-03-16,26-278,DEN,@,WAS,W (+18),0,1:15,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
49,48,,2022-03-18,26-280,DEN,@,CLE,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
50,49,39,2022-03-20,26-282,DEN,,BOS,L (-20),0,21:55,2,3,.667,0,1,.000,0,0,,0,3,3,2,0,0,0,2,4,4.2,-5
51,50,,2022-03-22,26-284,DEN,,LAC,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
52,51,40,2022-03-24,26-286,DEN,,PHO,L (-10),0,13:53,2,4,.500,0,2,.000,0,0,,1,2,3,1,0,0,1,2,4,2.2,+2
53,52,41,2022-03-26,26-288,DEN,,OKC,W (+6),0,6:19,1,4,.250,0,1,.000,0,0,,0,0,0,2,0,0,0,0,2,1.0,-11
54,53,42,2022-03-28,26-290,DEN,@,CHO,W (+4),0,4:02,0,1,.000,0,1,.000,0,0,,1,1,2,0,0,0,0,1,0,-0.1,-11
55,54,43,2022-03-30,26-292,DEN,@,IND,W (+7),0,17:08,2,3,.667,1,2,.500,0,0,,1,0,1,1,0,1,1,0,5,4.8,-6
56,55,44,2022-04-01,26-294,DEN,,MIN,L (-6),0,12:37,0,2,.000,0,1,.000,0,0,,0,2,2,1,1,1,0,2,0,0.8,-10
57,56,45,2022-04-03,26-296,DEN,@,LAL,W (+11),0,21:27,3,4,.750,2,2,1.000,2,2,1.000,0,1,1,2,2,0,0,3,10,10.9,+8
