9,10,6,2021-11-06,21-143,POR,,LAL,W (+15),0,5:26,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-13
10,11,,2021-11-09,21-146,POR,@,LAC,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,12,,2021-11-10,21-147,POR,@,PHO,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,13,,2021-11-12,21-149,POR,@,HOU,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,14,7,2021-11-14,21-151,POR,@,DEN,L (-29),0,6:44,1,3,.333,0,1,.000,0,0,,1,2,3,1,0,0,0,1,2,1.9,-3
14,15,,2021-11-15,21-152,POR,,TOR,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,16,,2021-11-17,21-154,POR,,CHI,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,17,,2021-11-20,21-157,POR,,PHI,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,18,8,2021-11-23,21-160,POR,,DEN,W (+19),0,3:40,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,1,0,0.9,0
18,19,,2021-11-24,21-161,POR,@,SAC,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,20,,2021-11-26,21-163,POR,@,GSW,L (-15),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,9,2021-11-29,21-166,POR,@,UTA,L (-22),0,3:36,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-5
22,22,10,2021-11-30,21-167,POR,,DET,W (+18),0,3:11,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,0
23,23,11,2021-12-02,21-169,POR,,SAS,L (-31),0,5:02,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,1,2,5,2.9,-7
24,24,12,2021-12-04,21-171,POR,,BOS,L (-28),0,5:51,2,3,.667,0,1,.000,0,0,,0,1,1,0,0,0,1,1,4,1.6,-5
25,25,13,2021-12-06,21-173,POR,,LAC,L (-12),0,9:25,1,1,1.000,1,1,1.000,0,0,,0,1,1,1,0,0,2,3,3,0.5,-2
26,26,14,2021-12-08,21-175,POR,@,GSW,L (-10),0,6:06,1,1,1.000,1,1,1.000,0,0,,1,1,2,0,0,0,0,0,3,3.7,+8
27,27,,2021-12-12,21-179,POR,,MIN,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,28,,2021-12-14,21-181,POR,,PHO,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,29,,2021-12-15,21-182,POR,,MEM,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,30,,2021-12-17,21-184,POR,,CHO,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,31,,2021-12-19,21-186,POR,@,MEM,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,32,,2021-12-21,21-188,POR,@,NOP,L (-14),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,33,15,2021-12-27,21-194,POR,,DAL,L (-15),0,25:40,2,7,.286,1,5,.200,2,2,1.000,1,3,4,2,2,0,0,5,7,5.9,+20
34,34,16,2021-12-29,21-196,POR,,UTA,L (-15),0,18:08,2,4,.500,2,4,.500,0,0,,0,1,1,0,1,0,0,3,6,4.1,-7
35,35,17,2021-12-31,21-198,POR,@,LAL,L (-33),0,17:45,2,6,.333,0,1,.000,5,5,1.000,4,2,6,1,0,0,0,2,9,8.9,-18
36,36,,2022-01-03,21-201,POR,,ATL,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,37,18,2022-01-05,21-203,POR,,MIA,L (-6),0,2:42,2,3,.667,1,1,1.000,0,0,,1,1,2,0,0,0,0,0,5,4.7,+4
38,38,19,2022-01-07,21-205,POR,,CLE,L (-13),0,11:05,2,3,.667,0,0,,0,1,.000,1,1,2,0,1,0,0,0,4,4.3,-5
39,39,20,2022-01-09,21-207,POR,,SAC,W (+15),0,18:42,2,4,.500,1,2,.500,0,0,,2,3,5,0,0,1,1,1,5,4.6,-1
40,40,21,2022-01-10,21-208,POR,,BRK,W (+6),0,17:20,4,8,.500,1,4,.250,0,0,,2,3,5,2,1,0,2,3,9,6.5,-11
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,22,2022-01-13,21-211,POR,@,DEN,L (-32),0,26:51,2,10,.200,2,5,.400,2,2,1.000,2,1,3,7,3,0,1,3,8,9.2,-24
43,42,23,2022-01-15,21-213,POR,@,WAS,W (+5),0,18:15,1,3,.333,0,2,.000,3,4,.750,0,0,0,0,2,0,0,1,5,4.5,-5
44,43,,2022-01-17,21-215,POR,@,ORL,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,44,24,2022-01-19,21-217,POR,@,MIA,L (-12),0,18:17,1,3,.333,0,2,.000,0,0,,0,2,2,1,1,0,0,3,2,1.4,-11
46,45,25,2022-01-21,21-219,POR,@,BOS,W (+4),0,15:28,2,3,.667,0,1,.000,1,2,.500,0,2,2,0,1,0,0,1,5,4.5,+10
47,46,26,2022-01-23,21-221,POR,@,TOR,W (+9),0,17:19,4,7,.571,1,1,1.000,0,0,,0,3,3,1,1,1,0,2,9,8.2,+4
48,47,,2022-01-25,21-223,POR,,MIN,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
49,48,27,2022-01-26,21-224,POR,,DAL,L (-20),0,20:23,2,5,.400,1,4,.250,2,2,1.000,1,4,5,5,1,1,0,2,7,10.6,0
50,49,,2022-01-28,21-226,POR,@,HOU,W (+15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
51,50,,2022-01-30,21-228,POR,@,CHI,L (-14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
52,51,,2022-01-31,21-229,POR,@,OKC,L (-17),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
53,52,28,2022-02-02,21-231,POR,@,LAL,L (-5),0,9:07,1,2,.500,0,0,,0,0,,2,1,3,0,0,0,0,3,2,1.5,-3
54,53,29,2022-02-04,21-233,POR,,OKC,L (-3),1,26:43,3,8,.375,1,2,.500,0,0,,2,6,8,2,0,1,0,1,7,7.5,+11
55,54,30,2022-02-05,21-234,POR,,MIL,L (-29),1,24:12,1,5,.200,0,3,.000,0,0,,0,3,3,1,0,0,1,3,2,-1.7,-10
56,55,31,2022-02-08,21-237,POR,,ORL,L (-18),1,34:11,4,10,.400,1,2,.500,2,2,1.000,4,5,9,4,2,0,2,3,11,11.5,-10
57,56,32,2022-02-09,21-238,POR,,LAL,W (+2),1,43:14,4,11,.364,0,1,.000,0,0,,3,5,8,4,1,1,1,0,8,9.0,+2
58,57,33,2022-02-12,21-241,POR,,NYK,W (+9),1,23:21,2,6,.333,1,4,.250,0,0,,0,5,5,1,0,1,1,4,5,1.9,-12
59,58,34,2022-02-14,21-243,POR,@,MIL,W (+15),1,34:30,3,7,.429,1,3,.333,3,4,.750,1,3,4,4,0,0,1,3,10,8.1,+29
60,59,35,2022-02-16,21-245,POR,@,MEM,W (+4),1,31:12,0,6,.000,0,3,.000,1,2,.500,3,2,5,0,0,1,1,3,1,-2.4,-4
61,60,36,2022-02-24,21-253,POR,,GSW,L (-37),1,22:23,1,5,.200,0,3,.000,3,4,.750,1,3,4,2,1,0,0,3,5,4.3,-2
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,61,37,2022-02-27,21-256,POR,,DEN,L (-32),1,26:13,4,9,.444,0,3,.000,0,0,,1,4,5,0,3,2,1,3,8,7.4,-12
64,62,38,2022-03-02,21-259,POR,@,PHO,L (-30),1,34:51,2,6,.333,0,3,.000,6,8,.750,1,3,4,1,1,1,6,4,10,2.2,-33
65,63,39,2022-03-05,21-262,POR,@,MIN,L (-14),1,28:23,4,11,.364,0,1,.000,1,3,.333,1,8,9,3,1,0,2,4,9,4.7,-10
66,64,40,2022-03-07,21-264,POR,@,MIN,L (-43),1,29:47,2,6,.333,0,0,,1,2,.500,0,3,3,0,0,1,2,2,5,0.0,-25
67,65,41,2022-03-09,21-266,POR,@,UTA,L (-38),1,23:48,3,6,.500,2,2,1.000,2,2,1.000,0,4,4,2,0,0,1,3,10,7.4,-8
68,66,42,2022-03-12,21-269,POR,,WAS,W (+9),1,36:42,4,9,.444,1,3,.333,1,1,1.000,3,2,5,2,1,0,2,4,10,6.8,+12
69,67,43,2022-03-14,21-271,POR,@,ATL,L (-9),1,29:17,1,2,.500,0,1,.000,4,4,1.000,3,10,13,5,0,0,3,4,6,9.0,0
70,68,44,2022-03-16,21-273,POR,@,NYK,L (-30),0,21:57,3,5,.600,1,2,.500,1,2,.500,2,2,4,0,0,0,1,3,8,5.1,-13
71,69,45,2022-03-18,21-275,POR,@,BRK,L (-5),0,25:22,4,9,.444,1,2,.500,1,3,.333,3,2,5,2,1,1,3,3,10,6.1,-18
72,70,46,2022-03-20,21-277,POR,@,IND,L (-31),1,21:34,1,3,.333,0,1,.000,0,0,,1,4,5,0,0,0,3,1,2,-1.2,-18
73,71,47,2022-03-21,21-278,POR,@,DET,W (+4),1,25:12,5,7,.714,2,3,.667,4,7,.571,3,5,8,2,3,1,2,2,16,17.8,+2
74,72,48,2022-03-23,21-280,POR,,SAS,L (-37),1,20:07,0,4,.000,0,2,.000,2,2,1.000,0,1,1,1,0,1,1,2,2,-0.9,-12
75,73,49,2022-03-25,21-282,POR,,HOU,L (-19),1,28:24,6,10,.600,1,2,.500,1,3,.333,3,4,7,3,0,0,2,3,14,10.8,-29
76,74,50,2022-03-26,21-283,POR,,HOU,L (-17),1,31:41,3,10,.300,2,6,.333,0,0,,0,5,5,2,2,1,1,2,8,6.0,-13
77,75,51,2022-03-28,21-285,POR,,OKC,L (-3),1,37:49,3,11,.273,1,3,.333,2,2,1.000,7,4,11,5,0,1,1,2,9,11.0,-2
78,76,52,2022-03-30,21-287,POR,,NOP,L (-10),1,30:42,1,9,.111,1,6,.167,6,7,.857,2,5,7,3,0,0,1,2,9,5.9,-1
79,77,53,2022-04-01,21-289,POR,@,SAS,L (-19),1,22:04,0,8,.000,0,4,.000,0,0,,0,3,3,6,1,0,0,0,0,0.5,-30
80,78,54,2022-04-03,21-291,POR,@,SAS,L (-21),1,26:03,3,6,.500,2,4,.500,0,2,.000,0,4,4,1,0,1,0,3,8,5.6,-9
81,79,55,2022-04-05,21-293,POR,@,OKC,L (-4),1,27:18,1,1,1.000,1,1,1.000,3,4,.750,1,4,5,2,0,1,0,1,6,8.9,+12
82,80,56,2022-04-07,21-295,POR,@,NOP,L (-33),1,30:39,7,11,.636,2,5,.400,1,2,.500,0,2,2,0,0,0,1,3,17,10.1,-17
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
84,81,57,2022-04-08,21-296,POR,@,DAL,L (-50),1,36:22,2,11,.182,0,4,.000,0,0,,1,6,7,5,2,1,4,0,4,1.8,-34
85,82,58,2022-04-10,21-298,POR,,UTA,L (-31),1,28:04,5,6,.833,2,3,.667,0,0,,2,1,3,1,2,0,1,5,12,11.2,-16
