,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2021-10-19,30-043,BRK,@,MIL,L (-23),1,30:46,3,9,.333,3,5,.600,0,0,,0,2,2,2,0,0,2,1,9,3.5,0
1,2,2,2021-10-22,30-046,BRK,@,PHI,W (+5),1,33:02,5,14,.357,3,10,.300,1,2,.500,1,4,5,1,1,0,4,2,14,4.6,-3
2,3,3,2021-10-24,30-048,BRK,,CHO,L (-16),1,27:46,3,6,.500,1,3,.333,0,0,,1,3,4,0,0,0,1,5,7,2.6,-17
3,4,4,2021-10-25,30-049,BRK,,WAS,W (+14),1,30:22,3,12,.250,3,11,.273,2,2,1.000,1,7,8,2,0,0,1,2,11,6.2,+13
4,5,5,2021-10-27,30-051,BRK,,MIA,L (-13),1,33:31,5,15,.333,5,11,.455,0,0,,0,3,3,0,1,1,1,5,15,6.1,-22
5,6,6,2021-10-29,30-053,BRK,,IND,W (+7),1,30:45,3,9,.333,1,6,.167,2,2,1.000,0,2,2,1,0,0,3,1,9,1.8,-7
6,7,7,2021-10-31,30-055,BRK,,DET,W (+26),1,25:54,5,9,.556,2,4,.500,0,0,,0,4,4,1,0,0,1,2,12,7.8,+15
7,8,8,2021-11-03,30-058,BRK,,ATL,W (+9),1,34:28,6,10,.600,6,8,.750,0,0,,0,6,6,0,2,1,2,1,18,15.5,-10
8,9,9,2021-11-05,30-060,BRK,@,DET,W (+6),1,33:25,3,6,.500,1,4,.250,0,0,,0,5,5,2,0,0,0,1,7,6.5,+17
9,10,10,2021-11-07,30-062,BRK,@,TOR,W (+13),1,32:13,4,8,.500,3,7,.429,0,0,,1,3,4,2,0,0,0,2,11,9.2,+17
