46,45,,2022-01-21,26-129,BRK,@,SAS,W (+15),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
47,46,35,2022-01-23,26-131,BRK,@,MIN,L (-11),0,2:51,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,+6
48,47,36,2022-01-25,26-133,BRK,,LAL,L (-10),0,5:25,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-2.8,+7
49,48,37,2022-01-26,26-134,BRK,,DEN,L (-6),0,20:48,4,8,.500,4,7,.571,1,2,.500,0,1,1,3,1,0,0,4,13,10.4,+8
50,49,,2022-01-29,26-137,BRK,@,GSW,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,50,38,2022-02-01,26-140,BRK,@,PHO,L (-10),0,2:42,1,1,1.000,1,1,1.000,2,2,1.000,0,0,0,1,0,0,0,0,5,5.4,+4
52,51,,2022-02-02,26-141,BRK,@,SAC,L (-11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
53,52,39,2022-02-04,26-143,BRK,@,UTA,L (-23),0,24:51,2,7,.286,1,3,.333,0,0,,0,3,3,2,0,1,1,0,5,2.9,-3
54,53,40,2022-02-06,26-145,BRK,@,DEN,L (-20),0,4:26,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-0.7,-2
55,54,41,2022-02-08,26-147,BRK,,BOS,L (-35),0,30:43,7,16,.438,7,13,.538,0,0,,0,3,3,3,0,1,0,2,21,15.5,+3
56,55,42,2022-02-10,26-149,BRK,@,WAS,L (-1),0,13:34,3,5,.600,2,4,.500,0,0,,1,0,1,0,0,0,1,2,8,4.6,-11
57,56,43,2022-02-12,26-151,BRK,@,MIA,L (-4),0,6:47,0,2,.000,0,2,.000,0,0,,0,1,1,1,0,0,0,0,0,-0.4,+1
58,57,44,2022-02-14,26-153,BRK,,SAC,W (+24),0,17:01,1,6,.167,1,4,.250,0,0,,0,2,2,2,0,0,0,0,3,1.2,+7
59,58,45,2022-02-16,26-155,BRK,@,NYK,W (+5),0,10:47,1,3,.333,0,2,.000,0,0,,0,3,3,2,0,0,3,1,2,-0.8,-20
60,59,46,2022-02-17,26-156,BRK,,WAS,L (-14),0,19:28,5,11,.455,3,9,.333,1,2,.500,1,2,3,1,0,0,3,1,14,6.5,-1
61,60,47,2022-02-26,26-165,MIL,,BRK,L (-3),0,9:07,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,3,0,-0.9,+10
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,61,48,2022-02-28,26-167,MIL,,CHO,W (+24),0,28:41,2,8,.250,2,5,.400,4,4,1.000,1,2,3,2,0,0,0,2,10,7.1,+1
64,62,49,2022-03-02,26-169,MIL,,MIA,W (+1),0,11:46,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,1.9,-10
65,63,50,2022-03-04,26-171,MIL,@,CHI,W (+6),0,13:22,3,4,.750,2,3,.667,0,0,,0,1,1,0,0,1,0,0,8,7.4,+3
66,64,51,2022-03-06,26-173,MIL,,PHO,W (+10),0,13:46,0,1,.000,0,1,.000,0,0,,1,1,2,4,0,0,1,0,0,2.1,-8
67,65,52,2022-03-08,26-175,MIL,@,OKC,W (+27),0,25:25,4,9,.444,4,7,.571,0,0,,1,2,3,4,2,0,1,2,12,11.6,+23
68,66,53,2022-03-09,26-176,MIL,,ATL,W (+9),0,17:00,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,0,0,2,3,0.5,+2
69,67,54,2022-03-12,26-179,MIL,@,GSW,L (-13),0,25:30,3,4,.750,3,4,.750,0,0,,0,2,2,3,1,1,0,0,9,11.8,+4
70,68,55,2022-03-14,26-181,MIL,@,UTA,W (+6),0,21:12,1,1,1.000,1,1,1.000,2,2,1.000,1,1,2,2,0,1,0,1,5,7.4,+13
71,69,56,2022-03-16,26-183,MIL,@,SAC,W (+9),0,12:45,1,2,.500,1,2,.500,0,0,,0,4,4,1,0,0,0,1,3,3.5,-2
72,70,57,2022-03-19,26-186,MIL,@,MIN,L (-19),0,27:44,4,6,.667,1,3,.333,2,2,1.000,0,5,5,7,0,0,2,1,11,12.4,-2
73,71,58,2022-03-22,26-189,MIL,,CHI,W (+28),0,18:28,3,4,.750,1,1,1.000,0,0,,0,4,4,2,0,0,1,0,7,7.0,+8
74,72,59,2022-03-24,26-191,MIL,,WAS,W (+12),0,13:10,3,5,.600,2,3,.667,0,0,,0,2,2,4,1,0,0,1,8,9.7,-4
75,73,60,2022-03-26,26-193,MIL,@,MEM,L (-25),0,22:56,4,5,.800,1,1,1.000,0,0,,0,1,1,3,1,0,1,1,9,9.1,-9
76,74,,2022-03-29,26-196,MIL,@,PHI,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
77,75,61,2022-03-31,26-198,MIL,@,BRK,W (+1),0,0:24,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,0
78,76,62,2022-04-01,26-199,MIL,,LAC,L (-34),1,29:44,8,10,.800,2,2,1.000,0,0,,0,2,2,8,1,0,1,1,18,20.0,-22
79,77,,2022-04-03,26-201,MIL,,DAL,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
80,78,63,2022-04-05,26-203,MIL,@,CHI,W (+21),0,4:01,0,0,,0,0,,0,0,,0,1,1,1,0,1,0,1,0,1.3,0
81,79,64,2022-04-07,26-205,MIL,,BOS,W (+6),0,10:56,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-8
82,80,65,2022-04-08,26-206,MIL,@,DET,W (+30),0,13:46,1,3,.333,1,2,.500,0,0,,0,1,1,3,1,0,1,3,3,2.5,-7
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
84,81,66,2022-04-10,26-208,MIL,@,CLE,L (-18),1,33:23,1,11,.091,1,5,.200,0,0,,1,5,6,5,3,0,0,1,3,4.0,-15
