11,12,,2021-11-10,21-231,IND,@,DEN,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,13,,2021-11-11,21-232,IND,@,UTA,W (+11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,14,,2021-11-13,21-234,IND,,PHI,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,15,,2021-11-15,21-236,IND,@,NYK,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,16,,2021-11-17,21-238,IND,@,DET,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,17,,2021-11-19,21-240,IND,@,CHO,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,18,,2021-11-20,21-241,IND,,NOP,W (+17),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
18,19,,2021-11-22,21-243,IND,@,CHI,W (+32),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
19,20,,2021-11-24,21-245,IND,,LAL,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,,2021-11-26,21-247,IND,,TOR,W (+17),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
22,22,,2021-11-28,21-249,IND,,MIL,L (-18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
23,23,,2021-11-29,21-250,IND,@,MIN,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
24,24,,2021-12-01,21-252,IND,,ATL,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
25,25,,2021-12-03,21-254,IND,,MIA,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,26,,2021-12-06,21-257,IND,,WAS,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,27,3,2021-12-08,21-259,IND,,NYK,W (+20),0,2:30,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-7
28,28,,2021-12-10,21-261,IND,,DAL,W (+13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,29,,2021-12-13,21-264,IND,,GSW,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,30,,2021-12-15,21-266,IND,@,MIL,L (-15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,31,,2021-12-16,21-267,IND,,DET,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,32,,2021-12-21,21-272,IND,@,MIA,L (-29),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
33,33,,2021-12-23,21-274,IND,,HOU,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,34,4,2021-12-26,21-277,IND,@,CHI,L (-8),0,10:43,1,3,.333,0,1,.000,0,0,,0,2,2,2,0,0,1,0,2,1.3,+5
35,35,,2021-12-29,21-280,IND,,CHO,L (-8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,36,5,2021-12-31,21-282,IND,,CHI,L (-2),1,29:51,3,14,.214,0,6,.000,2,2,1.000,1,3,4,2,2,1,2,0,8,3.1,0
37,37,6,2022-01-02,21-284,IND,@,CLE,L (-4),1,34:22,8,17,.471,4,9,.444,0,0,,0,2,2,1,1,0,1,4,20,11.0,-5
38,38,7,2022-01-04,21-286,IND,@,NYK,L (-10),1,36:31,6,16,.375,1,7,.143,4,7,.571,0,2,2,4,1,0,3,0,17,8.4,-11
39,39,8,2022-01-05,21-287,IND,,BRK,L (-8),1,37:09,3,13,.231,2,7,.286,2,2,1.000,0,3,3,3,0,0,3,2,10,1.3,-5
40,40,9,2022-01-08,21-290,IND,,UTA,W (+12),1,32:27,4,11,.364,3,7,.429,5,6,.833,0,3,3,5,1,0,1,2,16,13.1,-1
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,10,2022-01-10,21-292,IND,@,BOS,L (-3),1,23:06,4,10,.400,1,3,.333,0,0,,0,1,1,2,2,0,0,1,9,6.9,+1
43,42,11,2022-01-12,21-294,IND,,BOS,L (-19),0,14:07,1,5,.200,1,3,.333,1,2,.500,0,2,2,2,0,0,2,2,4,-0.3,+8
44,43,12,2022-01-14,21-296,IND,,PHO,L (-18),0,2:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
45,44,13,2022-01-17,21-299,IND,@,LAC,L (-6),1,26:40,4,10,.400,2,5,.400,0,0,,0,1,1,2,0,0,2,2,10,3.5,-10
46,45,,2022-01-19,21-301,IND,@,LAL,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
47,46,14,2022-01-20,21-302,IND,@,GSW,W (+4),0,18:22,3,7,.429,2,2,1.000,0,0,,0,0,0,1,0,0,1,1,8,3.6,-13
48,47,15,2022-01-22,21-304,IND,@,PHO,L (-10),0,14:31,0,4,.000,0,2,.000,0,0,,0,0,0,1,0,0,1,0,0,-3.1,-12
49,48,16,2022-01-24,21-306,IND,@,NOP,L (-4),0,23:13,7,12,.583,7,12,.583,0,0,,0,2,2,3,0,0,0,1,21,17.7,+3
50,49,17,2022-01-26,21-308,IND,,CHO,L (-32),0,23:46,5,14,.357,1,7,.143,0,0,,0,3,3,3,1,0,4,4,11,1.6,-19
51,50,18,2022-01-28,21-310,IND,@,OKC,W (+3),0,9:11,2,4,.500,1,3,.333,0,0,,0,0,0,0,0,0,0,0,5,3.0,-7
52,51,19,2022-01-29,21-311,IND,@,DAL,L (-27),0,25:12,9,17,.529,3,6,.500,1,1,1.000,0,3,3,3,0,0,0,2,22,15.9,-5
53,52,20,2022-01-31,21-313,IND,,LAC,W (+6),0,23:51,6,13,.462,4,7,.571,0,0,,0,4,4,4,0,0,1,2,16,11.5,+12
54,53,21,2022-02-02,21-315,IND,,ORL,L (-1),0,25:16,2,7,.286,1,5,.200,0,0,,0,1,1,3,0,0,0,2,5,2.5,-9
55,54,22,2022-02-04,21-317,IND,,CHI,L (-7),0,28:14,7,14,.500,3,7,.429,0,0,,0,7,7,4,0,0,0,1,17,14.5,+20
56,55,23,2022-02-06,21-319,IND,@,CLE,L (-13),0,31:00,6,15,.400,1,5,.200,4,4,1.000,0,2,2,2,0,0,1,4,17,8.3,-16
57,56,24,2022-02-08,21-321,IND,@,ATL,L (-21),0,28:07,3,14,.214,2,8,.250,2,2,1.000,1,5,6,2,3,0,2,0,10,6.0,-18
58,57,25,2022-02-11,21-324,IND,,CLE,L (-7),0,14:36,2,5,.400,1,2,.500,0,0,,0,0,0,1,0,0,1,4,5,0.4,-4
59,58,26,2022-02-13,21-326,IND,,MIN,L (-9),0,11:19,1,5,.200,0,2,.000,0,0,,0,1,1,1,2,0,1,3,2,-0.3,-19
60,59,27,2022-02-15,21-328,IND,@,MIL,L (-9),0,3:50,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,0
61,60,28,2022-02-16,21-329,IND,,WAS,W (+5),0,18:24,2,6,.333,1,3,.333,1,3,.333,0,0,0,2,1,0,1,2,6,2.4,-1
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,61,29,2022-02-25,21-338,IND,,OKC,L (-4),0,11:44,1,4,.250,1,2,.500,0,0,,0,0,0,3,0,0,2,0,3,0.7,+1
64,62,30,2022-02-27,21-340,IND,,BOS,W (+21),0,11:41,1,6,.167,0,1,.000,0,0,,1,2,3,2,0,0,1,2,2,-0.9,+4
65,63,31,2022-02-28,21-341,IND,@,ORL,L (-16),0,25:49,4,10,.400,2,5,.400,1,2,.500,0,0,0,0,1,0,1,2,11,4.4,+9
66,64,32,2022-03-02,21-343,IND,@,ORL,W (+8),0,17:06,1,9,.111,0,3,.000,1,1,1.000,0,0,0,2,2,0,2,0,3,-1.5,+10
67,65,33,2022-03-04,21-345,IND,@,DET,L (-5),0,19:36,6,12,.500,4,8,.500,0,0,,0,1,1,1,1,1,0,0,16,12.7,-2
68,66,34,2022-03-06,21-347,IND,@,WAS,L (-10),0,24:26,3,6,.500,3,4,.750,2,2,1.000,0,2,2,1,0,0,2,3,11,6.1,0
69,67,35,2022-03-08,21-349,IND,,CLE,L (-3),0,18:29,6,8,.750,2,4,.500,1,3,.333,0,0,0,1,0,0,1,0,15,10.7,+7
70,68,36,2022-03-12,21-353,IND,@,SAS,W (+11),0,20:57,7,9,.778,3,4,.750,2,2,1.000,0,2,2,0,0,0,1,4,19,13.5,-9
71,69,37,2022-03-13,21-354,IND,@,ATL,L (-3),0,34:02,8,17,.471,4,9,.444,2,2,1.000,0,3,3,3,1,0,4,1,22,12.9,-1
72,70,38,2022-03-15,21-356,IND,,MEM,L (-33),0,18:22,5,10,.500,2,5,.400,1,1,1.000,0,4,4,2,1,0,2,0,13,9.6,-7
73,71,39,2022-03-18,21-359,IND,@,HOU,W (+3),0,25:02,5,13,.385,2,5,.400,1,3,.333,0,2,2,2,0,0,0,2,13,6.3,+4
74,72,40,2022-03-20,21-361,IND,,POR,W (+31),0,20:30,4,9,.444,2,5,.400,3,4,.750,0,2,2,6,1,0,3,3,13,9.5,+8
75,73,41,2022-03-23,21-364,IND,,SAC,L (-1),0,21:14,4,10,.400,1,5,.200,2,2,1.000,0,1,1,1,0,0,2,2,11,3.8,-13
76,74,42,2022-03-24,22-000,IND,@,MEM,L (-30),0,20:37,2,8,.250,0,3,.000,0,0,,0,0,0,1,0,0,3,3,4,-4.3,-11
77,75,,2022-03-26,22-002,IND,@,TOR,L (-40),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
78,76,,2022-03-28,22-004,IND,,ATL,L (-9),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
79,77,43,2022-03-30,22-006,IND,,DEN,L (-7),0,16:51,2,6,.333,1,3,.333,0,0,,0,0,0,2,0,0,0,0,5,3.0,-16
80,78,44,2022-04-01,22-008,IND,@,BOS,L (-5),0,18:03,2,4,.500,1,2,.500,4,4,1.000,0,3,3,0,1,1,1,3,9,7.4,-1
81,79,45,2022-04-03,22-010,IND,,DET,L (-4),0,22:47,4,13,.308,2,8,.250,2,2,1.000,0,5,5,2,2,0,2,1,12,7.0,+13
82,80,46,2022-04-05,22-012,IND,,PHI,L (-9),0,22:51,4,11,.364,3,6,.500,1,2,.500,1,2,3,1,0,0,1,0,12,6.5,-1
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
84,81,47,2022-04-09,22-016,IND,@,PHI,L (-13),0,25:46,6,10,.600,2,4,.500,1,2,.500,0,1,1,2,1,0,1,1,15,11.3,+6
85,82,48,2022-04-10,22-017,IND,@,BRK,L (-8),0,18:42,7,11,.636,4,6,.667,0,0,,0,0,0,0,1,0,0,0,18,14.1,-4
