43,42,26,2022-01-16,21-007,DEN,,UTA,L (-23),0,9:55,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,1,3,2,0.1,-27
44,43,27,2022-01-19,21-010,DEN,,LAC,W (+2),0,12:52,2,2,1.000,1,1,1.000,0,0,,1,1,2,0,0,0,0,1,5,5.0,-16
45,44,28,2022-01-21,21-012,DEN,,MEM,L (-4),0,12:02,1,2,.500,1,2,.500,5,6,.833,0,1,1,0,0,0,1,4,8,4.3,-14
46,45,29,2022-01-23,21-014,DEN,,DET,W (+6),0,16:45,5,5,1.000,2,2,1.000,0,0,,2,1,3,0,0,0,0,2,12,11.4,+3
47,46,30,2022-01-25,21-016,DEN,@,DET,W (+5),0,18:26,3,4,.750,2,2,1.000,1,2,.500,4,1,5,0,0,0,2,1,9,7.7,-3
48,47,31,2022-01-26,21-017,DEN,@,BRK,W (+6),0,14:40,2,4,.500,0,1,.000,2,2,1.000,2,2,4,1,0,0,0,1,6,6.3,+1
49,48,32,2022-01-28,21-019,DEN,@,NOP,W (+11),0,16:47,5,5,1.000,1,1,1.000,0,1,.000,0,3,3,0,0,0,1,2,11,8.2,0
50,49,33,2022-01-30,21-021,DEN,@,MIL,W (+36),0,19:44,2,2,1.000,0,0,,2,4,.500,2,3,5,0,1,0,0,2,6,7.1,+12
51,50,34,2022-02-01,21-023,DEN,@,MIN,L (-15),0,16:10,3,4,.750,3,3,1.000,0,0,,1,3,4,1,1,1,1,1,9,10.0,-2
52,51,35,2022-02-02,21-024,DEN,@,UTA,L (-4),1,29:01,3,7,.429,0,3,.000,2,2,1.000,3,5,8,1,0,1,3,5,8,4.3,-9
53,52,36,2022-02-04,21-026,DEN,,NOP,L (-8),0,29:27,3,4,.750,1,2,.500,1,2,.500,4,2,6,2,1,2,1,2,8,11.4,-3
54,53,37,2022-02-06,21-028,DEN,,BRK,W (+20),0,20:08,4,5,.800,2,2,1.000,0,0,,1,0,1,0,0,0,1,3,10,6.6,-9
55,54,38,2022-02-08,21-030,DEN,,NYK,W (+17),0,23:42,5,9,.556,0,4,.000,1,3,.333,4,3,7,0,2,0,1,3,11,9.4,+11
56,55,39,2022-02-11,21-033,DEN,@,BOS,L (-6),0,28:30,2,6,.333,1,3,.333,0,0,,0,4,4,2,0,1,2,3,5,1.7,-11
57,56,,2022-02-12,21-034,DEN,@,TOR,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
58,57,,2022-02-14,21-036,DEN,,ORL,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
59,58,,2022-02-16,21-038,DEN,@,GSW,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
60,59,,2022-02-24,21-046,DEN,@,SAC,W (+18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
61,60,,2022-02-26,21-048,DEN,,SAC,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,61,,2022-02-27,21-049,DEN,@,POR,W (+32),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
64,62,,2022-03-02,21-052,DEN,,OKC,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
65,63,,2022-03-04,21-054,DEN,,HOU,W (+15),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
66,64,,2022-03-06,21-056,DEN,,NOP,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
67,65,,2022-03-07,21-057,DEN,,GSW,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
68,66,40,2022-03-09,21-059,DEN,@,SAC,W (+6),0,20:14,0,1,.000,0,0,,0,0,,0,1,1,0,4,0,1,0,0,2.6,+6
69,67,,2022-03-10,21-060,DEN,,GSW,L (-11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
70,68,,2022-03-12,21-062,DEN,,TOR,L (-12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
71,69,,2022-03-14,21-064,DEN,@,PHI,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
72,70,,2022-03-16,21-066,DEN,@,WAS,W (+18),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
73,71,,2022-03-18,21-068,DEN,@,CLE,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
74,72,,2022-03-20,21-070,DEN,,BOS,L (-20),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
75,73,,2022-03-22,21-072,DEN,,LAC,W (+12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,74,,2022-03-24,21-074,DEN,,PHO,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
77,75,,2022-03-26,21-076,DEN,,OKC,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
78,76,,2022-03-28,21-078,DEN,@,CHO,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
79,77,,2022-03-30,21-080,DEN,@,IND,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
80,78,,2022-04-01,21-082,DEN,,MIN,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
81,79,,2022-04-03,21-084,DEN,@,LAL,W (+11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
82,80,,2022-04-05,21-086,DEN,,SAS,L (-19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
84,81,,2022-04-07,21-088,DEN,,MEM,W (+13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
85,82,41,2022-04-10,21-091,DEN,,LAL,L (-5),0,26:19,1,9,.111,0,4,.000,3,3,1.000,1,1,2,2,0,0,1,3,5,-0.7,-13
