,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2021-10-19,29-093,MIL,,BRK,W (+23),0,12:24,2,3,.667,0,0,,2,2,1.000,1,3,4,1,0,1,0,1,6,7.3,+8
1,2,2,2021-10-21,29-095,MIL,@,MIA,L (-42),0,17:49,2,2,1.000,0,0,,2,3,.667,1,3,4,1,0,0,1,4,6,4.7,-29
2,3,3,2021-10-23,29-097,MIL,@,SAS,W (+10),0,21:36,2,5,.400,0,0,,0,0,,4,3,7,2,0,0,2,2,4,3.6,-4
3,4,4,2021-10-25,29-099,MIL,@,IND,W (+10),1,19:23,4,5,.800,0,0,,0,0,,1,2,3,0,2,0,2,5,8,5.4,+12
4,5,5,2021-10-27,29-101,MIL,,MIN,L (-5),0,8:00,1,3,.333,0,0,,0,0,,1,0,1,1,1,0,0,2,2,1.9,-6
5,6,6,2021-10-30,29-104,MIL,,SAS,L (-9),1,17:50,0,3,.000,0,1,.000,0,0,,1,7,8,2,1,0,2,2,0,0.3,-3
6,7,7,2021-10-31,29-105,MIL,,UTA,L (-12),1,32:04,5,15,.333,0,2,.000,0,0,,4,5,9,3,3,0,0,3,10,9.7,-10
7,8,8,2021-11-02,29-107,MIL,@,DET,W (+28),1,23:27,4,4,1.000,0,0,,1,2,.500,1,7,8,1,2,0,2,2,9,10.1,+20
8,9,9,2021-11-05,29-110,MIL,,NYK,L (-15),1,18:02,1,4,.250,0,0,,2,4,.500,1,2,3,2,0,0,0,1,4,3.1,-3
9,10,10,2021-11-07,29-112,MIL,@,WAS,L (-7),0,5:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-7
10,11,,2021-11-09,29-114,MIL,@,PHI,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,12,11,2021-11-10,29-115,MIL,@,NYK,W (+12),0,2:51,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-4
12,13,12,2021-11-12,29-117,MIL,@,BOS,L (-9),0,11:46,3,3,1.000,0,0,,0,0,,2,0,2,0,0,0,0,1,6,6.1,+4
13,14,13,2021-11-14,29-119,MIL,@,ATL,L (-20),0,4:46,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,0
14,15,,2021-11-17,29-122,MIL,,LAL,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,16,,2021-11-19,29-124,MIL,,OKC,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,17,14,2021-11-20,29-125,MIL,,ORL,W (+9),0,14:00,1,3,.333,0,0,,1,2,.500,1,1,2,1,0,0,1,4,3,0.0,-11
17,18,15,2021-11-22,29-127,MIL,,ORL,W (+31),0,14:22,0,3,.000,0,2,.000,1,2,.500,1,3,4,0,0,1,0,3,1,-0.4,-15
18,19,16,2021-11-24,29-129,MIL,,DET,W (+21),0,2:18,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,1,0,-0.8,-1
19,20,17,2021-11-26,29-131,MIL,@,DEN,W (+11),0,3:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-9
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,,2021-11-28,29-133,MIL,@,IND,W (+18),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,22,18,2021-12-01,29-136,MIL,,CHO,W (+2),0,0:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
23,23,19,2021-12-02,29-137,MIL,@,TOR,L (-4),0,10:59,0,1,.000,0,0,,0,0,,0,2,2,1,1,1,1,0,0,1.3,-7
24,24,20,2021-12-04,29-139,MIL,,MIA,W (+22),0,15:58,5,7,.714,0,1,.000,0,0,,2,2,4,0,0,1,1,3,10,7.6,0
25,25,,2021-12-06,29-141,MIL,,CLE,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,26,,2021-12-08,29-143,MIL,@,MIA,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,27,,2021-12-10,29-145,MIL,@,HOU,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,28,,2021-12-12,29-147,MIL,@,NYK,W (+15),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,29,21,2021-12-13,29-148,MIL,@,BOS,L (-14),0,2:28,2,2,1.000,0,0,,1,1,1.000,1,0,1,0,0,0,0,0,5,5.1,+1
30,30,22,2021-12-15,29-150,MIL,,IND,W (+15),0,21:17,0,3,.000,0,0,,2,2,1.000,1,3,4,2,2,1,0,3,2,4.4,+14
31,31,,2021-12-17,29-152,MIL,@,NOP,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,32,23,2021-12-18,29-153,MIL,,CLE,L (-29),0,25:11,3,6,.500,1,2,.500,0,2,.000,3,1,4,2,0,0,3,4,7,2.4,-23
33,33,24,2021-12-22,29-157,MIL,,HOU,W (+20),0,9:02,1,3,.333,0,1,.000,0,0,,1,1,2,0,0,0,1,6,2,-2.1,-13
34,34,,2021-12-23,29-158,MIL,@,DAL,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,35,,2021-12-25,29-160,MIL,,BOS,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,36,25,2021-12-28,29-163,MIL,@,ORL,W (+17),0,0:43,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
37,37,,2021-12-30,29-165,MIL,@,ORL,W (+18),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,38,,2022-01-01,29-167,MIL,,NOP,W (+23),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,39,,2022-01-03,29-169,MIL,,DET,L (-9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
40,40,,2022-01-05,29-171,MIL,,TOR,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,26,2022-01-07,29-173,MIL,@,BRK,W (+12),0,8:06,1,5,.200,0,2,.000,2,2,1.000,2,0,2,0,0,1,0,3,4,1.8,-9
43,42,27,2022-01-08,29-174,MIL,@,CHO,L (-8),0,3:37,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,2,0,0.9,+4
44,43,,2022-01-10,29-176,MIL,@,CHO,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
45,44,28,2022-01-13,29-179,MIL,,GSW,W (+19),0,4:33,1,1,1.000,0,0,,0,0,,0,0,0,0,0,1,0,1,2,2.0,-8
46,45,,2022-01-15,29-181,MIL,,TOR,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
47,46,,2022-01-17,29-183,MIL,@,ATL,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
48,47,,2022-01-19,29-185,MIL,,MEM,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
49,48,,2022-01-21,29-187,MIL,,CHI,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
50,49,,2022-01-22,29-188,MIL,,SAC,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,50,29,2022-01-26,29-192,MIL,@,CLE,L (-16),0,1:57,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-2
52,51,30,2022-01-28,29-194,MIL,,NYK,W (+15),0,1:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
53,52,31,2022-01-30,29-196,MIL,,DEN,L (-36),0,6:01,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,0,0,-0.3,-12
