,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
12,13,12,2021-11-15,22-257,WAS,,NOP,W (+5),0,10:51,0,2,.000,0,1,.000,0,0,,1,1,2,0,1,0,2,0,0,-1.4,-4
13,14,13,2021-11-17,22-259,WAS,@,CHO,L (-10),0,11:25,2,4,.500,0,2,.000,2,2,1.000,0,1,1,1,0,0,0,0,6,5.0,-1
14,15,14,2021-11-18,22-260,WAS,@,MIA,L (-15),0,24:15,5,10,.500,3,7,.429,0,0,,1,3,4,0,0,0,0,1,13,9.2,-6
15,16,15,2021-11-20,22-262,WAS,,MIA,W (+3),0,17:43,1,3,.333,1,3,.333,2,2,1.000,0,2,2,0,0,0,1,0,5,2.9,+5
16,17,16,2021-11-22,22-264,WAS,,CHO,L (-6),0,16:28,1,5,.200,0,3,.000,0,0,,1,0,1,0,0,0,0,1,2,-0.8,+5
17,18,17,2021-11-24,22-266,WAS,@,NOP,L (-25),0,8:03,1,4,.250,0,2,.000,1,2,.500,0,1,1,0,0,0,0,0,3,0.5,+3
18,19,,2021-11-26,22-268,WAS,@,OKC,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
19,20,18,2021-11-27,22-269,WAS,@,DAL,W (+6),0,11:28,2,3,.667,0,1,.000,0,1,.000,0,1,1,1,0,0,1,0,4,2.3,-4
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,19,2021-11-29,22-271,WAS,@,SAS,L (-17),0,12:00,2,4,.500,1,3,.333,0,0,,0,2,2,0,0,0,0,0,5,3.6,-11
22,22,20,2021-12-01,22-273,WAS,,MIN,W (+8),0,10:53,1,3,.333,0,2,.000,0,0,,1,3,4,0,0,0,0,0,2,1.9,-2
23,23,21,2021-12-03,22-275,WAS,,CLE,L (-15),0,7:06,1,3,.333,0,1,.000,3,3,1.000,0,0,0,0,0,0,0,0,5,3.3,+6
24,24,22,2021-12-05,22-277,WAS,@,TOR,L (-12),0,3:53,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,+2
25,25,23,2021-12-06,22-278,WAS,@,IND,L (-6),0,19:20,4,6,.667,2,2,1.000,0,0,,1,1,2,0,1,0,1,2,10,7.6,+4
26,26,,2021-12-08,22-280,WAS,@,DET,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,27,24,2021-12-11,22-283,WAS,,UTA,L (-25),0,21:46,2,3,.667,2,3,.667,0,0,,0,2,2,0,0,0,1,1,6,3.9,-12
28,28,25,2021-12-13,22-285,WAS,@,DEN,L (-6),0,19:31,1,3,.333,1,2,.500,1,2,.500,1,2,3,2,1,0,0,0,4,5.6,+7
29,29,,2021-12-15,22-287,WAS,@,SAC,L (-14),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,30,26,2021-12-16,22-288,WAS,@,PHO,L (-20),0,19:35,3,9,.333,0,2,.000,0,1,.000,0,1,1,1,2,1,0,2,6,3.4,-5
31,31,,2021-12-18,22-290,WAS,@,UTA,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,32,27,2021-12-23,22-295,WAS,@,NYK,W (+7),1,32:30,6,7,.857,4,5,.800,4,4,1.000,1,1,2,3,0,0,1,2,20,18.8,+12
33,33,28,2021-12-26,22-298,WAS,,PHI,L (-21),1,35:04,3,9,.333,0,5,.000,2,2,1.000,0,2,2,0,1,0,1,1,8,3.1,-21
34,34,29,2021-12-28,22-300,WAS,@,MIA,L (-7),1,38:42,5,14,.357,4,9,.444,0,0,,0,3,3,3,0,1,1,3,14,7.7,-13
35,35,30,2021-12-30,22-302,WAS,,CLE,W (+17),0,28:17,2,10,.200,0,4,.000,0,0,,2,1,3,1,0,0,0,2,4,-0.6,+8
36,36,31,2022-01-01,22-304,WAS,,CHI,L (-1),1,28:40,4,8,.500,0,2,.000,2,2,1.000,1,3,4,0,0,0,1,1,10,6.2,0
37,37,32,2022-01-03,22-306,WAS,,CHO,W (+3),0,23:25,3,5,.600,2,3,.667,4,4,1.000,2,2,4,1,0,0,0,0,12,12.4,-1
38,38,33,2022-01-05,22-308,WAS,,HOU,L (-3),0,31:33,2,6,.333,1,5,.200,2,2,1.000,1,0,1,2,1,1,2,2,7,4.6,+9
39,39,34,2022-01-07,22-310,WAS,@,CHI,L (-8),0,23:17,4,10,.400,1,5,.200,0,0,,0,1,1,1,0,2,0,1,9,5.6,-7
40,40,35,2022-01-09,22-312,WAS,@,ORL,W (+2),0,11:25,0,0,,0,0,,2,2,1.000,0,1,1,1,0,1,1,1,2,2.3,+3
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,36,2022-01-11,22-314,WAS,,OKC,W (+4),1,29:24,5,9,.556,2,5,.400,0,0,,0,5,5,3,0,1,1,2,12,10.2,+16
43,42,37,2022-01-12,22-315,WAS,,ORL,W (+6),1,29:11,4,6,.667,3,5,.600,0,0,,0,3,3,0,0,0,1,1,11,7.9,+6
44,43,38,2022-01-15,22-318,WAS,,POR,L (-5),1,26:28,4,6,.667,3,5,.600,2,2,1.000,1,6,7,1,1,0,0,3,13,13.4,-12
45,44,39,2022-01-17,22-320,WAS,,PHI,W (+19),0,29:46,3,8,.375,2,4,.500,3,3,1.000,1,1,2,2,1,0,1,2,11,8.2,+10
46,45,40,2022-01-19,22-322,WAS,,BRK,L (-1),0,13:33,2,3,.667,0,0,,0,0,,1,1,2,1,0,0,0,0,4,4.4,+4
47,46,41,2022-01-21,22-324,WAS,,TOR,L (-4),0,15:55,3,7,.429,0,4,.000,0,0,,1,2,3,0,0,0,0,2,6,2.8,-6
48,47,42,2022-01-23,22-326,WAS,,BOS,L (-29),0,24:21,1,4,.250,1,1,1.000,0,0,,0,1,1,0,1,1,0,1,3,2.2,0
49,48,43,2022-01-25,22-328,WAS,,LAC,L (-1),0,20:08,1,4,.250,1,3,.333,0,0,,0,2,2,3,0,0,0,2,3,2.5,-4
50,49,44,2022-01-29,22-332,WAS,@,MEM,L (-20),0,24:57,2,9,.222,1,6,.167,0,0,,0,5,5,2,1,0,1,0,5,2.4,0
51,50,45,2022-02-01,22-335,WAS,@,MIL,L (-14),0,20:14,3,6,.500,1,3,.333,0,0,,1,2,3,0,0,0,0,0,7,5.3,-2
52,51,46,2022-02-02,22-336,WAS,@,PHI,W (+3),0,17:39,3,6,.500,3,5,.600,2,2,1.000,2,4,6,1,0,1,0,0,11,12.0,-3
53,52,47,2022-02-05,22-339,WAS,,PHO,L (-15),0,20:09,2,5,.400,1,4,.250,0,0,,2,2,4,0,0,0,0,2,5,3.5,+5
54,53,48,2022-02-07,22-341,WAS,,MIA,L (-21),0,25:37,9,15,.600,1,6,.167,1,1,1.000,3,3,6,1,1,0,1,2,20,16.0,-1
55,54,49,2022-02-10,22-344,WAS,,BRK,W (+1),1,29:34,2,13,.154,2,8,.250,0,0,,3,3,6,1,1,0,0,1,6,2.0,+10
56,55,50,2022-02-12,22-346,WAS,,SAC,L (-13),1,35:47,7,16,.438,4,11,.364,2,2,1.000,1,2,3,6,0,0,2,0,20,15.1,0
57,56,51,2022-02-14,22-348,WAS,,DET,W (+9),1,33:07,4,9,.444,2,7,.286,0,0,,0,4,4,0,1,0,1,1,10,6.1,+5
58,57,52,2022-02-16,22-350,WAS,@,IND,L (-5),1,30:26,4,10,.400,1,6,.167,0,0,,3,1,4,1,0,1,5,4,9,0.8,-3
59,58,53,2022-02-17,22-351,WAS,@,BRK,W (+14),1,32:30,6,9,.667,4,6,.667,0,0,,0,1,1,1,2,0,2,2,16,12.3,+13
60,59,54,2022-02-25,22-359,WAS,,SAS,L (-4),1,31:33,4,7,.571,2,5,.400,2,2,1.000,1,1,2,2,1,1,2,4,12,9.2,+13
61,60,55,2022-02-26,22-360,WAS,@,CLE,L (-6),1,33:49,1,4,.250,0,3,.000,0,0,,2,5,7,2,1,2,1,4,2,3.7,-11
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,61,56,2022-03-01,22-363,WAS,,DET,W (+3),1,36:12,4,11,.364,3,8,.375,0,1,.000,1,3,4,5,1,1,1,3,11,9.1,+12
64,62,57,2022-03-04,23-001,WAS,,ATL,L (-3),1,25:30,4,10,.400,1,5,.200,0,0,,2,2,4,1,0,0,0,2,9,5.5,-3
65,63,58,2022-03-06,23-003,WAS,,IND,W (+10),1,22:57,3,6,.500,3,6,.500,0,0,,0,0,0,0,0,0,0,2,9,5.2,+1
66,64,59,2022-03-09,23-006,WAS,@,LAC,L (-6),1,23:52,3,8,.375,3,5,.600,0,0,,1,2,3,1,0,0,1,0,9,5.6,+1
67,65,60,2022-03-11,23-008,WAS,@,LAL,L (-13),1,33:39,8,14,.571,5,11,.455,0,0,,1,1,2,0,0,0,0,4,21,13.8,-20
68,66,61,2022-03-12,23-009,WAS,@,POR,L (-9),1,39:09,6,9,.667,3,6,.500,0,1,.000,0,5,5,1,0,2,0,0,15,14.3,-4
69,67,62,2022-03-14,23-011,WAS,@,GSW,L (-14),1,20:08,2,3,.667,0,0,,0,0,,0,3,3,0,0,0,2,1,4,1.2,-4
70,68,63,2022-03-16,23-013,WAS,,DEN,L (-18),1,33:53,6,10,.600,2,5,.400,1,2,.500,2,1,3,0,0,1,2,2,15,9.6,-4
71,69,64,2022-03-18,23-015,WAS,@,NYK,L (-3),1,29:07,4,7,.571,2,5,.400,4,4,1.000,0,2,2,1,1,0,0,0,14,13.0,+6
72,70,65,2022-03-19,23-016,WAS,,LAL,W (+8),1,31:54,5,11,.455,3,8,.375,0,0,,1,1,2,3,1,0,0,0,13,11.4,-2
73,71,66,2022-03-21,23-018,WAS,@,HOU,L (-18),1,32:55,5,9,.556,3,7,.429,0,0,,1,1,2,1,0,0,1,1,13,9.0,-17
74,72,67,2022-03-24,23-021,WAS,@,MIL,L (-12),1,29:34,2,7,.286,1,5,.200,0,0,,1,2,3,2,3,0,0,0,5,6.6,-12
75,73,68,2022-03-25,23-022,WAS,@,DET,W (+3),1,30:44,3,8,.375,1,5,.200,0,0,,1,0,1,0,1,2,2,2,7,2.9,+3
76,74,69,2022-03-27,23-024,WAS,,GSW,W (+8),1,40:48,9,12,.750,6,9,.667,1,1,1.000,0,1,1,3,0,0,1,2,25,20.8,+16
77,75,70,2022-03-29,23-026,WAS,,CHI,L (-13),1,34:18,3,10,.300,1,7,.143,3,3,1.000,0,1,1,1,1,0,1,2,10,4.4,-9
78,76,71,2022-03-30,23-027,WAS,,ORL,W (+17),1,35:44,4,11,.364,2,7,.286,1,1,1.000,0,3,3,1,1,0,0,1,11,7.1,+5
79,77,72,2022-04-01,23-029,WAS,,DAL,W (+32),1,36:16,2,6,.333,1,4,.250,1,1,1.000,0,3,3,3,2,0,1,3,6,5.4,+39
80,78,73,2022-04-03,23-031,WAS,@,BOS,L (-42),1,32:57,4,6,.667,1,3,.333,1,1,1.000,0,5,5,2,0,0,1,3,10,8.1,-27
81,79,74,2022-04-05,23-033,WAS,@,MIN,W (+18),1,31:17,5,10,.500,3,6,.500,0,0,,2,4,6,1,1,0,3,4,13,7.7,+10
82,80,75,2022-04-06,23-034,WAS,@,ATL,L (-15),1,32:05,5,11,.455,2,7,.286,0,0,,0,3,3,3,1,0,0,1,12,9.9,-10
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
84,81,76,2022-04-08,23-036,WAS,,NYK,L (-22),1,25:37,2,5,.400,2,5,.400,2,2,1.000,0,6,6,1,1,0,0,1,8,8.4,-16
85,82,77,2022-04-10,23-038,WAS,@,CHO,L (-16),1,25:37,8,12,.667,4,8,.500,0,0,,0,3,3,1,0,0,0,0,20,16.4,-5
