,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,,2021-10-20,23-285,CHI,@,DET,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,2,1,2021-10-22,23-287,CHI,,NOP,W (+16),0,2:26,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,1,2,2,0.9,-4
2,3,,2021-10-23,23-288,CHI,,DET,W (+15),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,4,,2021-10-25,23-290,CHI,@,TOR,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,5,2,2021-10-28,23-293,CHI,,NYK,L (-1),0,5:57,1,2,.500,0,0,,0,0,,3,0,3,0,0,0,0,0,2,3.1,+1
5,6,3,2021-10-30,23-295,CHI,,UTA,W (+8),0,13:36,1,2,.500,0,0,,0,0,,1,3,4,0,0,2,0,2,2,3.2,+19
6,7,4,2021-11-01,23-297,CHI,@,BOS,W (+14),0,12:57,2,3,.667,0,0,,0,0,,2,4,6,0,0,2,1,1,4,5.3,+11
7,8,5,2021-11-03,23-299,CHI,@,PHI,L (-5),0,11:58,0,1,.000,0,0,,0,0,,1,1,2,0,0,1,0,2,0,0.2,+11
8,9,6,2021-11-06,23-302,CHI,,PHI,L (-9),0,12:20,2,5,.400,0,0,,0,0,,5,2,7,1,0,0,0,0,4,6.1,0
9,10,7,2021-11-08,23-304,CHI,,BRK,W (+23),0,14:38,2,4,.500,0,0,,0,0,,4,4,8,1,0,1,0,3,4,6.2,+13
10,11,8,2021-11-10,23-306,CHI,,DAL,W (+10),0,6:11,0,0,,0,0,,0,0,,0,0,0,1,0,1,0,0,0,1.4,-7
11,12,9,2021-11-12,23-308,CHI,@,GSW,L (-26),1,13:36,1,3,.333,0,0,,1,2,.500,1,4,5,1,0,0,1,1,3,2.1,-13
12,13,10,2021-11-14,23-310,CHI,@,LAC,W (+10),1,23:45,2,5,.400,0,0,,0,0,,1,4,5,0,1,1,2,3,4,1.7,+10
13,14,11,2021-11-15,23-311,CHI,@,LAL,W (+18),1,27:13,3,5,.600,0,0,,0,0,,1,8,9,1,0,0,3,2,6,3.7,+17
14,15,12,2021-11-17,23-313,CHI,@,POR,L (-5),1,21:19,3,6,.500,0,0,,0,0,,0,4,4,0,0,1,1,3,6,2.7,-3
15,16,13,2021-11-19,23-315,CHI,@,DEN,W (+6),1,15:14,3,3,1.000,0,0,,2,2,1.000,3,2,5,2,0,0,2,3,8,8.0,-5
16,17,14,2021-11-21,23-317,CHI,,NYK,W (+6),1,18:09,3,5,.600,0,0,,1,1,1.000,2,2,4,0,0,0,1,1,7,5.3,+11
17,18,15,2021-11-22,23-318,CHI,,IND,L (-32),1,17:19,3,4,.750,0,0,,0,0,,0,5,5,0,0,0,0,1,6,5.5,-15
18,19,16,2021-11-24,23-320,CHI,@,HOU,L (-5),0,1:55,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-0.1,-4
19,20,17,2021-11-26,23-322,CHI,@,ORL,W (+35),0,3:33,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,4,3.7,+1
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,,2021-11-27,23-323,CHI,,MIA,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,22,,2021-11-29,23-325,CHI,,CHO,W (+14),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,23,,2021-12-02,23-328,CHI,@,NYK,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
24,24,18,2021-12-04,23-330,CHI,@,BRK,W (+4),0,6:30,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,0,0,2,3.0,+5
25,25,19,2021-12-06,23-332,CHI,,DEN,W (+12),0,12:18,1,2,.500,0,0,,1,2,.500,0,6,6,1,0,1,0,0,3,4.8,+18
26,26,20,2021-12-08,23-334,CHI,@,CLE,L (-23),0,14:50,1,3,.333,0,0,,0,0,,3,4,7,1,0,0,2,1,2,1.9,-5
27,27,21,2021-12-11,23-337,CHI,@,MIA,L (-26),0,9:23,2,3,.667,0,0,,0,0,,3,4,7,1,0,1,1,1,4,6.0,+6
28,28,22,2021-12-19,23-345,CHI,,LAL,W (+5),0,10:57,2,4,.500,0,0,,0,0,,2,1,3,1,3,0,0,1,4,7.0,-3
29,29,23,2021-12-20,23-346,CHI,,HOU,W (+15),0,14:56,3,3,1.000,0,0,,2,2,1.000,1,3,4,2,1,1,1,3,8,9.6,+17
30,30,,2021-12-26,23-352,CHI,,IND,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,31,,2021-12-27,23-353,CHI,@,ATL,W (+12),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
32,32,,2021-12-29,23-355,CHI,,ATL,W (+14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
33,33,,2021-12-31,23-357,CHI,@,IND,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
34,34,,2022-01-01,23-358,CHI,@,WAS,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
35,35,,2022-01-03,23-360,CHI,,ORL,W (+4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,36,24,2022-01-07,23-364,CHI,,WAS,W (+8),0,10:49,4,5,.800,0,0,,0,0,,1,3,4,1,0,2,0,1,8,9.4,+6
37,37,25,2022-01-09,24-001,CHI,@,DAL,L (-14),0,10:35,1,2,.500,0,0,,0,0,,0,5,5,0,0,1,0,1,2,2.8,+2
38,38,26,2022-01-11,24-003,CHI,,DET,W (+46),0,10:12,2,3,.667,0,0,,1,2,.500,4,3,7,0,0,1,1,2,5,5.9,+13
39,39,27,2022-01-12,24-004,CHI,,BRK,L (-26),0,14:21,0,1,.000,0,0,,2,2,1.000,0,5,5,0,0,2,0,0,2,4.2,-10
40,40,28,2022-01-14,24-006,CHI,,GSW,L (-42),0,14:32,0,4,.000,0,0,,2,2,1.000,2,1,3,2,0,1,1,0,2,2.0,-21
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,29,2022-01-15,24-007,CHI,@,BOS,L (-2),0,12:33,3,3,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,6,5.3,+8
43,42,30,2022-01-17,24-009,CHI,@,MEM,L (-13),0,14:15,1,3,.333,0,0,,1,2,.500,0,0,0,2,2,2,1,3,3,3.5,-2
44,43,31,2022-01-19,24-011,CHI,,CLE,W (+13),0,10:59,2,2,1.000,0,0,,0,0,,2,4,6,0,0,0,0,3,4,4.8,0
