,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2022-01-02,29-127,PHO,@,CHO,W (+34),0,17:55,5,7,.714,0,0,,1,1,1.000,3,3,6,1,1,1,0,0,11,13.5,+19
1,2,2,2022-01-04,29-129,PHO,@,NOP,W (+13),0,29:23,6,6,1.000,0,0,,4,7,.571,2,4,6,3,2,3,0,5,16,19.8,+8
2,3,3,2022-01-06,29-131,PHO,,LAC,W (+17),0,13:17,0,2,.000,0,0,,0,0,,1,2,3,0,0,3,0,1,0,1.6,+7
3,4,,2022-01-08,29-133,PHO,,MIA,L (-23),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,5,4,2022-01-11,29-136,PHO,@,TOR,W (+4),0,4:40,0,1,.000,0,0,,0,0,,2,3,5,0,0,0,2,1,0,-0.8,+6
5,6,,2022-01-14,29-139,PHO,@,IND,W (+18),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,7,5,2022-01-16,29-141,PHO,@,DET,W (+27),0,13:58,3,6,.500,0,0,,1,2,.500,1,3,4,0,0,1,1,1,7,4.5,+7
7,8,6,2022-01-17,29-142,PHO,@,SAS,W (+14),0,24:48,8,10,.800,0,0,,1,4,.250,8,6,14,1,1,0,1,3,17,18.9,+16
8,9,7,2022-01-20,29-145,PHO,@,DAL,W (+8),0,27:54,2,3,.667,0,0,,5,7,.714,2,2,4,1,2,0,2,3,9,8.4,+13
9,10,8,2022-01-22,29-147,PHO,,IND,W (+10),0,29:31,9,12,.750,0,0,,3,3,1.000,6,7,13,5,1,2,2,3,21,25.2,+6
10,11,9,2022-01-24,29-149,PHO,,UTA,W (+6),0,31:16,7,10,.700,0,0,,2,6,.333,4,9,13,1,0,1,0,3,16,15.9,+1
11,12,10,2022-01-26,29-151,PHO,@,UTA,W (+8),1,29:22,4,9,.444,0,0,,4,6,.667,2,4,6,0,1,2,0,3,12,10.3,0
12,13,11,2022-01-28,29-153,PHO,,MIN,W (+10),1,29:10,6,9,.667,0,0,,2,5,.400,4,8,12,0,0,0,2,5,14,10.1,+12
13,14,12,2022-01-30,29-155,PHO,,SAS,W (+5),1,22:01,4,9,.444,0,0,,2,4,.500,6,5,11,2,0,1,1,1,10,10.9,-10
14,15,13,2022-02-01,29-157,PHO,,BRK,W (+10),0,5:43,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-6
15,16,,2022-02-03,29-159,PHO,@,ATL,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,17,14,2022-02-05,29-161,PHO,@,WAS,W (+15),0,9:38,0,4,.000,0,0,,1,2,.500,3,3,6,0,1,0,1,2,1,0.0,-15
17,18,15,2022-02-07,29-163,PHO,@,CHI,W (+3),0,1:12,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-8
18,19,,2022-02-08,29-164,PHO,@,PHI,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
