,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,2021-10-20,21-039,MIN,,HOU,W (+18),0,4:40,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,1,0,2,0.3,-11
1,2,,2021-10-23,21-042,MIN,,NOP,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,3,,2021-10-25,21-044,MIN,,NOP,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,4,,2021-10-27,21-046,MIN,@,MIL,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,5,,2021-10-30,21-049,MIN,,DEN,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,6,2,2021-11-01,21-051,MIN,,ORL,L (-18),0,1:10,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.7,+1
6,7,,2021-11-03,21-053,MIN,,LAC,L (-11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,8,3,2021-11-05,21-055,MIN,,LAC,L (-20),0,3:17,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,1,0,0,-2.1,-2
8,9,,2021-11-08,21-058,MIN,@,MEM,L (-7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,10,,2021-11-10,21-060,MIN,@,GSW,L (-13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,11,4,2021-11-12,21-062,MIN,@,LAL,W (+24),0,1:51,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+2
11,12,5,2021-11-13,21-063,MIN,@,LAC,L (-27),0,5:23,1,2,.500,0,1,.000,1,1,1.000,0,1,1,0,0,0,1,0,3,1.3,0
12,13,,2021-11-15,21-065,MIN,,PHO,L (-3),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,14,,2021-11-17,21-067,MIN,,SAC,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,15,,2021-11-18,21-068,MIN,,SAS,W (+25),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,16,6,2021-11-20,21-070,MIN,,MEM,W (+43),0,6:52,2,2,1.000,1,1,1.000,0,0,,0,4,4,0,0,0,1,0,5,4.6,+9
16,17,7,2021-11-22,21-072,MIN,@,NOP,W (+14),0,2:45,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,1,1,0,-0.7,-8
17,18,,2021-11-24,21-074,MIN,,MIA,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,19,8,2021-11-26,21-076,MIN,@,CHO,L (-18),0,3:55,1,3,.333,0,1,.000,0,0,,2,0,2,2,0,0,0,2,2,2.3,+4
19,20,9,2021-11-27,21-077,MIN,@,PHI,W (+1),0,17:00,1,2,.500,0,0,,1,2,.500,1,2,3,1,0,0,1,1,3,2.2,+4
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
