13,14,14,2021-11-17,23-197,DET,,IND,W (+8),0,26:09,4,7,.571,3,5,.600,0,0,,0,1,1,2,1,0,0,2,11,9.6,+11
14,15,15,2021-11-19,23-199,DET,,GSW,L (-3),0,32:54,8,15,.533,5,12,.417,6,6,1.000,0,2,2,0,3,0,0,1,27,22.9,+20
15,16,16,2021-11-21,23-201,DET,,LAL,L (-5),0,25:43,5,11,.455,3,6,.500,2,2,1.000,1,1,2,0,0,3,1,2,15,10.6,-13
16,17,17,2021-11-23,23-203,DET,,MIA,L (-8),0,30:41,5,12,.417,3,9,.333,0,0,,1,0,1,1,0,0,0,6,13,5.6,-17
17,18,18,2021-11-24,23-204,DET,@,MIL,L (-21),0,23:29,3,10,.300,0,5,.000,0,0,,0,2,2,1,0,0,0,0,6,1.5,+1
18,19,19,2021-11-26,23-206,DET,@,LAC,L (-11),0,21:13,3,8,.375,1,5,.200,3,3,1.000,1,0,1,0,0,0,4,0,10,2.3,-9
19,20,20,2021-11-28,23-208,DET,@,LAL,L (-4),0,27:53,5,13,.385,3,8,.375,4,5,.800,0,2,2,5,1,0,1,0,17,13.6,+9
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,21,2021-11-30,23-210,DET,@,POR,L (-18),0,23:57,3,10,.300,2,7,.286,2,2,1.000,0,2,2,0,0,0,1,2,10,3.0,-11
22,22,22,2021-12-02,23-212,DET,@,PHO,L (-11),0,18:07,3,9,.333,1,6,.167,0,0,,0,0,0,1,1,0,0,1,7,3.2,-13
23,23,23,2021-12-06,23-216,DET,,OKC,L (-11),0,17:47,2,6,.333,0,1,.000,0,0,,1,0,1,0,0,0,2,2,4,-1.5,-10
24,24,24,2021-12-08,23-218,DET,,WAS,L (-3),0,30:39,6,9,.667,5,7,.714,2,2,1.000,0,2,2,1,1,0,0,1,19,17.0,+10
25,25,25,2021-12-10,23-220,DET,@,NOP,L (-16),0,21:06,3,9,.333,2,5,.400,0,0,,0,2,2,3,0,0,2,1,8,3.2,-1
26,26,26,2021-12-12,23-222,DET,,BRK,L (-12),0,31:23,8,19,.421,6,13,.462,3,4,.750,0,1,1,1,0,1,2,3,25,13.0,-6
27,27,27,2021-12-16,23-226,DET,@,IND,L (-9),0,25:16,7,11,.636,3,6,.500,1,1,1.000,0,3,3,1,0,0,0,1,18,14.3,-7
28,28,28,2021-12-18,23-228,DET,,HOU,L (-9),0,23:18,5,13,.385,1,7,.143,1,1,1.000,1,2,3,0,0,0,2,2,12,3.4,-13
29,29,29,2021-12-19,23-229,DET,,MIA,W (+10),0,22:24,4,9,.444,2,7,.286,2,2,1.000,1,0,1,1,0,0,0,3,12,7.5,-5
30,30,30,2021-12-21,23-231,DET,@,NYK,L (-14),0,19:39,1,5,.200,0,1,.000,1,2,.500,1,0,1,3,0,0,0,1,3,1.9,-4
31,31,31,2021-12-23,23-233,DET,@,MIA,L (-3),1,39:04,6,15,.400,4,10,.400,3,3,1.000,0,4,4,1,1,1,1,6,19,11.1,-4
32,32,32,2021-12-26,23-236,DET,@,SAS,L (-35),1,33:47,7,19,.368,2,5,.400,1,2,.500,2,0,2,2,1,0,0,1,17,9.5,-27
33,33,33,2021-12-29,23-239,DET,,NYK,L (-9),1,13:40,1,4,.250,1,4,.250,0,0,,0,2,2,1,1,1,0,2,3,2.8,-3
34,34,,2022-01-01,23-242,DET,,SAS,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
35,35,,2022-01-03,23-244,DET,@,MIL,W (+9),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,36,,2022-01-05,23-246,DET,@,CHO,L (-29),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
37,37,,2022-01-06,23-247,DET,@,MEM,L (-30),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
38,38,,2022-01-08,23-249,DET,,ORL,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
39,39,,2022-01-10,23-251,DET,,UTA,W (+10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
40,40,,2022-01-11,23-252,DET,@,CHI,L (-46),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
42,41,,2022-01-14,23-255,DET,,TOR,W (+16),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
43,42,,2022-01-16,23-257,DET,,PHO,L (-27),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,43,,2022-01-18,23-259,DET,@,GSW,L (-16),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,44,,2022-01-19,23-260,DET,@,SAC,W (+2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
46,45,,2022-01-21,23-262,DET,@,UTA,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,46,,2022-01-23,23-264,DET,@,DEN,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
48,47,34,2022-01-25,23-266,DET,,DEN,L (-5),0,13:44,5,11,.455,1,5,.200,0,0,,0,2,2,0,0,0,0,0,11,5.9,+3
49,48,35,2022-01-28,23-269,DET,@,ORL,L (-16),0,21:27,4,6,.667,1,3,.333,3,5,.600,0,0,0,0,0,0,1,3,12,6.4,-1
50,49,36,2022-01-30,23-271,DET,,CLE,W (+10),0,25:10,7,10,.700,3,6,.500,2,3,.667,0,3,3,1,0,0,1,4,19,13.4,+21
51,50,37,2022-02-01,23-273,DET,,NOP,L (-10),0,22:21,6,14,.429,1,7,.143,1,1,1.000,0,1,1,0,1,1,2,4,14,5.0,-7
52,51,38,2022-02-03,23-275,DET,,MIN,L (-11),0,27:14,8,14,.571,5,11,.455,4,5,.800,1,2,3,3,0,0,1,2,25,19.6,-9
53,52,39,2022-02-04,23-276,DET,,BOS,L (-9),0,22:58,2,7,.286,1,2,.500,1,1,1.000,0,0,0,1,2,0,0,3,6,3.4,-9
54,53,40,2022-02-06,23-278,DET,@,MIN,L (-13),0,24:08,4,9,.444,0,1,.000,1,2,.500,1,3,4,1,1,0,0,0,9,7.2,-4
55,54,41,2022-02-08,23-280,DET,@,DAL,L (-30),0,24:48,3,8,.375,1,6,.167,1,2,.500,1,3,4,2,0,0,0,2,8,5.4,-30
56,55,42,2022-02-10,23-282,DET,,MEM,L (-25),0,28:49,3,13,.231,1,7,.143,5,6,.833,0,1,1,1,2,0,0,3,12,5.5,-17
57,56,43,2022-02-11,23-283,DET,,CHO,L (-22),0,8:39,0,5,.000,0,4,.000,0,0,,0,0,0,1,0,0,1,0,0,-3.8,-12
58,57,,2022-02-14,23-286,DET,@,WAS,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
59,58,,2022-02-16,23-288,DET,@,BOS,W (+1),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
60,59,,2022-02-24,23-296,DET,,CLE,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
61,60,,2022-02-26,23-298,DET,,BOS,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
62,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
63,61,,2022-02-27,23-299,DET,@,CHO,W (+1),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
64,62,44,2022-03-01,23-301,DET,@,WAS,L (-3),0,14:21,1,4,.250,1,3,.333,0,0,,0,0,0,1,1,0,2,2,3,-0.5,-11
65,63,,2022-03-03,23-303,DET,@,TOR,W (+2),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
66,64,,2022-03-04,23-304,DET,,IND,W (+5),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
67,65,,2022-03-07,23-307,DET,,ATL,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
68,66,,2022-03-09,23-309,DET,,CHI,L (-6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
69,67,,2022-03-11,23-311,DET,@,BOS,L (-11),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
70,68,,2022-03-13,23-313,DET,,LAC,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
71,69,,2022-03-15,23-315,DET,@,MIA,L (-7),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
72,70,,2022-03-17,23-317,DET,@,ORL,W (+14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
73,71,,2022-03-19,23-319,DET,@,CLE,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
74,72,,2022-03-21,23-321,DET,,POR,L (-4),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
75,73,,2022-03-23,23-323,DET,,ATL,W (+21),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
76,74,45,2022-03-25,23-325,DET,,WAS,L (-3),0,14:56,0,6,.000,0,3,.000,2,2,1.000,1,2,3,1,0,0,0,0,2,-0.2,-1
77,75,46,2022-03-27,23-327,DET,,NYK,L (-2),0,13:18,2,7,.286,1,3,.333,2,2,1.000,0,0,0,1,1,0,1,1,7,3.2,-5
78,76,47,2022-03-29,23-329,DET,@,BRK,L (-7),0,16:06,5,10,.500,0,3,.000,1,1,1.000,0,1,1,1,1,0,0,1,11,7.6,+12
79,77,48,2022-03-31,23-331,DET,,PHI,W (+8),0,13:03,1,3,.333,0,2,.000,0,0,,0,1,1,2,0,0,0,1,2,1.6,+6
80,78,49,2022-04-01,23-332,DET,@,OKC,W (+9),0,32:58,7,16,.438,4,10,.400,8,8,1.000,1,1,2,0,1,0,0,4,26,18.0,+23
81,79,50,2022-04-03,23-334,DET,@,IND,W (+4),1,36:14,6,13,.462,2,5,.400,5,7,.714,1,2,3,4,0,0,1,2,19,13.8,+5
82,80,51,2022-04-06,23-337,DET,,DAL,L (-18),0,16:28,2,5,.400,1,3,.333,4,4,1.000,1,2,3,3,0,0,0,0,9,9.7,-5
83,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
84,81,52,2022-04-08,23-339,DET,,MIL,L (-30),0,15:46,1,8,.125,1,5,.200,0,0,,1,3,4,1,1,0,0,2,3,0.3,+2
85,82,53,2022-04-10,23-341,DET,@,PHI,L (-12),1,22:23,4,9,.444,0,4,.000,2,2,1.000,0,1,1,0,0,0,1,1,10,4.2,+3
