,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,,2021-10-20,23-229,MEM,,CLE,W (+11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,2,,2021-10-23,23-232,MEM,@,LAC,W (+6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,3,,2021-10-24,23-233,MEM,@,LAL,L (-3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,4,1,2021-10-27,23-236,MEM,@,POR,L (-20),0,5:34,0,4,.000,0,3,.000,0,0,,1,0,1,0,2,0,1,0,0,-1.1,+6
4,5,,2021-10-28,23-237,MEM,@,GSW,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,6,2,2021-10-30,23-239,MEM,,MIA,L (-26),0,5:52,0,0,,0,0,,0,0,,2,1,3,0,0,1,0,0,0,2.4,-1
6,7,,2021-11-01,23-241,MEM,,DEN,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,8,,2021-11-03,23-243,MEM,,DEN,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,9,3,2021-11-05,23-245,MEM,@,WAS,L (-28),0,9:59,0,3,.000,0,1,.000,0,0,,0,1,1,0,1,1,0,1,0,-0.5,-2
9,10,,2021-11-08,23-248,MEM,,MIN,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,11,,2021-11-10,23-250,MEM,,CHO,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,12,,2021-11-12,23-252,MEM,,PHO,L (-25),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,13,,2021-11-13,23-253,MEM,@,NOP,L (-11),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,14,,2021-11-15,23-255,MEM,,HOU,W (+34),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,15,4,2021-11-18,23-258,MEM,,LAC,W (+12),0,2:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3
15,16,5,2021-11-20,23-260,MEM,@,MIN,L (-43),0,6:52,1,4,.250,1,2,.500,0,0,,0,0,0,0,0,0,0,3,3,-0.6,-9
16,17,,2021-11-22,23-262,MEM,@,UTA,W (+1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,18,,2021-11-24,23-264,MEM,,TOR,L (-13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,19,6,2021-11-26,23-266,MEM,,ATL,L (-32),0,12:00,3,4,.750,1,2,.500,0,0,,0,0,0,2,1,1,0,0,7,8.5,+7
19,20,7,2021-11-28,23-268,MEM,,SAC,W (+27),0,10:10,2,4,.500,1,3,.333,0,0,,1,0,1,0,0,2,0,1,5,4.7,-5
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
21,21,,2021-11-30,23-270,MEM,@,TOR,W (+7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,22,8,2021-12-02,23-272,MEM,,OKC,W (+73),0,15:02,2,4,.500,1,2,.500,1,2,.500,1,1,2,0,0,0,1,3,6,2.4,+21
23,23,9,2021-12-04,23-274,MEM,@,DAL,W (+7),0,7:49,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,+4
24,24,10,2021-12-06,23-276,MEM,@,MIA,W (+15),0,1:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
25,25,11,2021-12-08,23-278,MEM,,DAL,L (-8),0,19:07,2,3,.667,2,3,.667,0,0,,0,1,1,0,2,1,0,1,6,7.3,-2
26,26,12,2021-12-09,23-279,MEM,,LAL,W (+13),0,17:23,2,7,.286,1,5,.200,0,0,,0,2,2,1,0,1,1,2,5,1.1,+4
27,27,13,2021-12-11,23-281,MEM,,HOU,W (+7),0,17:27,4,6,.667,3,5,.600,1,2,.500,1,2,3,2,1,0,0,2,12,11.9,-8
28,28,14,2021-12-13,23-283,MEM,,PHI,W (+35),0,18:11,2,7,.286,2,6,.333,0,0,,2,2,4,2,0,1,1,5,6,3.0,+7
29,29,15,2021-12-15,23-285,MEM,@,POR,W (+10),0,6:44,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,1,2,0.9,+6
30,30,16,2021-12-17,23-287,MEM,@,SAC,W (+19),0,13:09,3,6,.500,2,4,.500,0,0,,0,0,0,0,2,0,0,4,8,5.4,-3
31,31,17,2021-12-19,23-289,MEM,,POR,L (-5),0,10:16,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-1.5,-7
32,32,18,2021-12-20,23-290,MEM,,OKC,L (-3),0,10:33,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,3,0,-1.3,-2
33,33,,2021-12-23,23-293,MEM,@,GSW,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,34,19,2021-12-26,23-296,MEM,@,SAC,W (+25),0,26:48,1,6,.167,1,3,.333,1,2,.500,2,0,2,1,1,1,1,4,4,1.0,+17
35,35,20,2021-12-27,23-297,MEM,@,PHO,W (+1),0,18:37,3,6,.500,0,3,.000,0,0,,1,2,3,1,1,1,0,0,6,6.7,-3
36,36,21,2021-12-29,23-299,MEM,,LAL,W (+5),0,20:21,0,4,.000,0,2,.000,0,0,,2,4,6,1,2,0,0,1,0,2.1,+2
37,37,22,2021-12-31,23-301,MEM,,SAS,W (+13),0,23:47,1,1,1.000,1,1,1.000,2,2,1.000,1,3,4,3,2,2,0,1,5,11.4,+17
38,38,23,2022-01-03,23-304,MEM,@,BRK,W (+14),1,16:16,0,6,.000,0,3,.000,0,0,,2,2,4,0,2,1,1,5,0,-2.5,-1
39,39,24,2022-01-04,23-305,MEM,@,CLE,W (+4),1,16:42,2,7,.286,1,5,.200,0,0,,0,3,3,1,0,0,1,0,5,1.5,-12
40,40,25,2022-01-06,23-307,MEM,,DET,W (+30),0,19:24,2,6,.333,1,4,.250,0,0,,3,2,5,0,1,0,0,2,5,4.5,+5
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
