Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bam Adebayo,Shared Games with Caleb Martin,Shared Games with Duncan Robinson,Shared Games with Gabe Vincent,Shared Games with Haywood Highsmith,Shared Games with Jamal Cain,Shared Games with Jimmy Butler,Shared Games with Kyle Lowry,Shared Games with Max Strus,Shared Games with Tyler Herro,Shared Games with Udonis Haslem,Shared Games with Victor Oladipo,Bam Adebayo,Caleb Martin,Cody Zeller,Dewayne Dedmon,Dru Smith,Duncan Robinson,Gabe Vincent,Haywood Highsmith,Jamal Cain,Jamaree Bouyea,Jimmy Butler,Kyle Lowry,Max Strus,Nikola Jović,Orlando Robinson,Tyler Herro,Udonis Haslem,Victor Oladipo,co_inf with Bam Adebayo,co_inf with Caleb Martin,co_inf with Cody Zeller,co_inf with Dewayne Dedmon,co_inf with Dru Smith,co_inf with Duncan Robinson,co_inf with Gabe Vincent,co_inf with Haywood Highsmith,co_inf with Jamal Cain,co_inf with Jamaree Bouyea,co_inf with Jimmy Butler,co_inf with Kyle Lowry,co_inf with Max Strus,co_inf with Nikola Jović,co_inf with Orlando Robinson,co_inf with Tyler Herro,co_inf with Udonis Haslem,co_inf with Victor Oladipo,Shared Games with Kevin Love,Kevin Love,Trent Forrest,co_inf with Kevin Love,co_inf with Trent Forrest,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
61.0,,2023-02-25,24-251,MIA,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,,29.0,2.230769230769231,0.0,47.000000000000014,3.615384615384616,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,L (-11),L (-11)
62.0,,2023-02-27,24-253,MIA,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,,64.0,4.923076923076923,0.0,67.2,5.1692307692307695,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,L (-29),L (-29)
63.0,,2023-03-01,24-255,MIA,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,,52.0,4.0,0.0,59.79999999999998,4.599999999999999,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,,
64.0,,2023-03-03,24-257,MIA,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,,63.0,4.846153846153846,0.0,85.39999999999999,6.569230769230769,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,L (-5),L (-5)
65.0,,2023-03-04,24-258,MIA,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,,70.0,5.384615384615385,0.0,79.99999999999999,6.153846153846152,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,W (+2),W (+2)
66.0,,2023-03-06,24-260,MIA,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,,80.0,6.153846153846154,0.0,105.79999999999998,8.138461538461538,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,L (-23),L (-23)
67.0,,2023-03-08,24-262,MIA,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,,37.0,2.8461538461538463,0.0,57.30000000000001,4.407692307692309,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,L (-2),L (-2)
68.0,,2023-03-10,24-264,MIA,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,,72.0,5.538461538461538,0.0,85.7,6.592307692307693,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,W (+8),W (+8)
69.0,1.0,2023-03-11,24-265,MIA,ORL,0,7.216666666666667,0.0,1.0,.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4,+3,1.0,0.0,0.0,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,0.0,50.0,3.8461538461538463,-0.4,70.7,5.438461538461539,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,W (+2),W (+2)
70.0,2.0,2023-03-13,24-267,MIA,UTA,0,11.066666666666666,1.0,2.0,.500,0.0,0.0,,0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.8,-1,2.0,1.0,0.5,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,4.0,61.0,4.6923076923076925,1.7999999999999996,86.00000000000001,6.615384615384617,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,L (-4),L (-4)
71.0,3.0,2023-03-15,24-269,MIA,MEM,0,6.916666666666667,2.0,3.0,.667,0.0,0.0,,1,2.0,.500,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,2.8,-8,3.0,2.0,0.6666666666666666,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,1.0,93.0,7.153846153846154,2.4000000000000004,112.6,8.661538461538461,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,W (+4),W (+4)
72.0,4.0,2023-03-18,24-272,MIA,CHI,0,4.883333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3,-5,0.0,0.0,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,1.0,46.0,3.5384615384615383,0.3,70.69999999999999,5.438461538461538,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,L (-12),L (-12)
73.0,5.0,2023-03-19,24-273,MIA,DET,0,3.7,1.0,1.0,1.000,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,-3,1.0,1.0,1.0,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,2.0,78.0,6.0,2.3999999999999995,87.1,6.699999999999999,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,W (+4),W (+4)
74.0,,2023-03-22,24-276,MIA,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,,74.0,5.6923076923076925,0.0,98.4,7.56923076923077,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,W (+19),W (+19)
75.0,6.0,2023-03-25,24-279,MIA,BRK,0,3.5,1.0,1.0,1.000,0.0,0.0,,1,1.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-2,1.0,1.0,1.0,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,2.0,58.0,4.461538461538462,2.6,70.4,5.415384615384616,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,L (-14),L (-14)
76.0,,2023-03-28,24-282,MIA,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,,44.0,3.3846153846153846,0.0,59.0,4.538461538461538,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,W (+12),W (+12)
77.0,,2023-03-29,24-283,MIA,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,,48.0,3.692307692307693,0.0,58.09999999999998,4.469230769230768,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,W (+7),W (+7)
78.0,,2023-04-01,24-286,MIA,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,,60.0,4.615384615384615,0.0,74.7,5.746153846153846,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,L (-29),L (-29)
79.0,,2023-04-04,24-289,MIA,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,,75.0,5.769230769230769,0.0,94.5,7.269230769230769,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,L (-14),L (-14)
80.0,7.0,2023-04-06,24-291,MIA,PHI,0,4.75,2.0,2.0,1.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.3,-1,2.0,2.0,1.0,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,2.0,100.0,7.6923076923076925,2.3,118.79999999999998,9.138461538461538,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,L (-9),L (-9)
81.0,8.0,2023-04-07,24-292,MIA,WAS,0,17.2,4.0,7.0,.571,2.0,3.0,.667,0,0.0,,2.0,4.0,6.0,2.0,0.0,0.0,1.0,5.0,10.0,7.7,+16,4.0,2.0,0.5,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,10.0,49.0,3.769230769230769,7.699999999999999,55.3,4.253846153846154,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,W (+7),W (+7)
82.0,9.0,2023-04-09,24-294,MIA,ORL,0,24.0,5.0,9.0,.556,1.0,3.0,.333,3,3.0,1.000,2.0,5.0,7.0,0.0,1.0,1.0,1.0,4.0,14.0,11.7,+11,6.0,4.0,0.6666666666666666,8,8,6,9,7,4,7,7,9,8,1,5,75.0,71.0,15.0,38.0,15.0,42.0,68.0,54.0,18.0,5.0,64.0,55.0,80.0,15.0,31.0,67.0,7.0,42.0,0.1066666666666666,0.1126760563380281,0.0,0.0,0.0,0.1428571428571428,0.1323529411764706,0.1296296296296296,0.2222222222222222,0.0,0.109375,0.1272727272727272,0.1125,0.0,0.0,0.1194029850746268,0.1428571428571428,0.119047619047619,9,62.0,23.0,0.1451612903225806,0.0,13,10.0,70.0,5.384615384615385,10.499999999999998,76.00000000000001,5.846153846153848,16.7,0.3,-3.9,-2.5,-1.5,0.0044558315695666,0.675,0.259,0.222,0.0,0.2,W (+13),W (+13)
