Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Eugene Omoruyi,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Dario Šarić,Shared Games with Olivier Sarr,Danilo Gallinari,Dario Šarić,Olivier Sarr,co_inf with Danilo Gallinari,co_inf with Dario Šarić,co_inf with Olivier Sarr,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,,2022-12-10,19-203,OKC,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,64.0,3.764705882352941,0.0,74.29999999999998,4.370588235294116,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-21),L (-21)
27.0,,2022-12-12,19-205,OKC,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,56.0,3.294117647058824,0.0,72.49999999999999,4.26470588235294,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-8),L (-8)
28.0,,2022-12-14,19-207,OKC,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,60.0,3.5294117647058822,0.0,70.4,4.141176470588236,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-7),L (-7)
29.0,,2022-12-16,19-209,OKC,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,47.0,2.764705882352941,0.0,55.69999999999998,3.276470588235293,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-2),L (-2)
30.0,,2022-12-17,19-210,OKC,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,69.0,4.0588235294117645,0.0,75.80000000000001,4.458823529411766,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-2),L (-2)
31.0,,2022-12-19,19-212,OKC,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,44.0,2.588235294117647,0.0,71.7,4.2176470588235295,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+6),W (+6)
32.0,,2022-12-21,19-214,OKC,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,52.0,3.0588235294117645,0.0,67.4,3.964705882352941,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+2),W (+2)
33.0,,2022-12-23,19-216,OKC,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,64.0,3.764705882352941,0.0,79.20000000000002,4.658823529411766,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+3),W (+3)
34.0,,2022-12-27,19-220,OKC,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,78.0,4.588235294117647,0.0,89.6,5.270588235294118,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-3),L (-3)
35.0,,2022-12-29,19-222,OKC,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,50.0,2.9411764705882355,0.0,69.99999999999999,4.117647058823529,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+16),W (+16)
36.0,,2022-12-31,19-224,OKC,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,48.0,2.823529411764706,0.0,56.89999999999999,3.3470588235294114,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-8),L (-8)
37.0,,2023-01-03,19-227,OKC,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,112.0,6.588235294117647,0.0,134.6,7.917647058823529,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-19),L (-19)
38.0,,2023-01-04,19-228,OKC,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,45.0,2.647058823529412,0.0,66.70000000000002,3.923529411764707,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+33),W (+33)
39.0,,2023-01-06,19-230,OKC,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,89.0,5.235294117647059,0.0,99.29999999999995,5.841176470588232,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-11),L (-11)
40.0,,2023-01-08,19-232,OKC,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,78.0,4.588235294117647,0.0,87.6,5.152941176470588,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+17),W (+17)
41.0,,2023-01-10,19-234,OKC,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,58.0,3.411764705882353,0.0,69.6,4.094117647058823,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+11),W (+11)
42.0,,2023-01-12,19-236,OKC,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,107.0,6.294117647058823,0.0,124.0,7.294117647058823,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,,
43.0,,2023-01-13,19-237,OKC,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,86.0,5.0588235294117645,0.0,97.09999999999998,5.711764705882352,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-1),L (-1)
44.0,,2023-01-15,19-239,OKC,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,66.0,3.882352941176471,0.0,81.79999999999998,4.811764705882352,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+19),W (+19)
45.0,,2023-01-18,19-242,OKC,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,112.0,6.588235294117647,0.0,119.8,7.047058823529412,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+14),W (+14)
46.0,,2023-01-20,19-244,OKC,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,67.0,3.941176470588236,0.0,83.30000000000001,4.9,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+10),W (+10)
47.0,,2023-01-22,19-246,OKC,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,60.0,3.5294117647058822,0.0,67.4,3.964705882352941,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+20),W (+20)
48.0,15.0,2023-01-25,19-249,OKC,ATL,0,10.65,2.0,3.0,.667,1.0,2.0,.500,0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,-23,1.0,1.0,1.0,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,5.0,92.0,5.411764705882353,5.0,108.2,6.364705882352942,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-5),L (-5)
49.0,16.0,2023-01-27,19-251,OKC,CLE,0,10.083333333333334,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,-1.8,-11,0.0,0.0,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,0.0,74.0,4.352941176470588,-1.8000000000000005,89.0,5.235294117647059,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+2),W (+2)
50.0,17.0,2023-01-30,19-254,OKC,GSW,0,6.966666666666667,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.9,+2,1.0,1.0,1.0,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,1.0,58.0,3.411764705882353,0.8999999999999998,74.99999999999999,4.411764705882352,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-5),L (-5)
51.0,18.0,2023-02-01,19-256,OKC,HOU,0,15.266666666666667,1.0,6.0,.167,0.0,3.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.6,+2,3.0,1.0,0.3333333333333333,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,0.0,61.0,3.588235294117647,0.5999999999999996,69.6,4.094117647058823,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,W (+12),W (+12)
52.0,19.0,2023-02-04,19-259,OKC,HOU,0,21.866666666666667,3.0,7.0,.429,2.0,5.0,.400,1,1.0,1.000,0.0,4.0,4.0,3.0,0.0,0.0,3.0,5.0,9.0,3.6,-10,2.0,1.0,0.5,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,5.0,99.0,5.823529411764706,3.199999999999997,120.59999999999998,7.094117647058822,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-8),L (-8)
53.0,,2023-02-06,19-261,OKC,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34,15,18,4,33,32,25,24,36,17,17,34,14,31,30,70.0,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,68.0,67.0,0.4857142857142857,0.4411764705882353,,0.4186046511627907,0.1,0.4520547945205479,0.4266666666666667,0.0,0.5102040816326531,0.5581395348837209,0.4736842105263157,0.320754716981132,0.4146341463414634,0.4594594594594595,0.2222222222222222,0.4558823529411764,0.4477611940298507,15,1,,57.0,9.0,,0.2631578947368421,0.1111111111111111,17,,62.0,3.647058823529412,0.0,88.3,5.194117647058824,9.3,0.4,-3.6,-3.1,-0.5,0.020035295338939,0.505,0.541,0.127,-0.2,-0.1,L (-6),L (-6)
