Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Amir Coffey,Shared Games with Brandon Boston Jr.,Shared Games with Ivica Zubac,Shared Games with Jason Preston,Shared Games with John Wall,Shared Games with Kawhi Leonard,Shared Games with Luke Kennard,Shared Games with Marcus Morris,Shared Games with Moses Brown,Shared Games with Moussa Diabaté,Shared Games with Nicolas Batum,Shared Games with Norman Powell,Shared Games with Reggie Jackson,Shared Games with Robert Covington,Shared Games with Terance Mann,Amir Coffey,Brandon Boston Jr.,Ivica Zubac,Jason Preston,John Wall,Kawhi Leonard,Luke Kennard,Marcus Morris,Moses Brown,Moussa Diabaté,Nicolas Batum,Norman Powell,Reggie Jackson,Robert Covington,Terance Mann,Xavier Moon,co_inf with Amir Coffey,co_inf with Brandon Boston Jr.,co_inf with Ivica Zubac,co_inf with Jason Preston,co_inf with John Wall,co_inf with Kawhi Leonard,co_inf with Luke Kennard,co_inf with Marcus Morris,co_inf with Moses Brown,co_inf with Moussa Diabaté,co_inf with Nicolas Batum,co_inf with Norman Powell,co_inf with Reggie Jackson,co_inf with Robert Covington,co_inf with Terance Mann,co_inf with Xavier Moon,Shared Games with Mason Plumlee,Shared Games with Bones Hyland,Shared Games with Eric Gordon,Shared Games with Russell Westbrook,Bones Hyland,Eric Gordon,Justin Holiday,Mason Plumlee,Russell Westbrook,co_inf with Mason Plumlee,co_inf with Bones Hyland,co_inf with Eric Gordon,co_inf with Justin Holiday,co_inf with Russell Westbrook,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
21.0,,2022-11-27,32-209,LAC,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,,92.0,4.842105263157895,0.0,87.39999999999998,4.599999999999999,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,,
22.0,,2022-11-29,32-211,LAC,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,,88.0,4.631578947368421,0.0,105.8,5.568421052631579,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+14),W (+14)
23.0,,2022-11-30,32-212,LAC,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,,54.0,2.8421052631578947,0.0,69.09999999999998,3.636842105263157,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+6),W (+6)
24.0,,2022-12-03,32-215,LAC,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,,83.0,4.368421052631579,0.0,88.5,4.657894736842105,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-13),L (-13)
25.0,17.0,2022-12-05,32-217,LAC,CHO,1.0,27.966666666666665,8.0,15.0,0.533,2.0,4.0,0.5,1.0,1.0,1.0,1.0,2.0,3.0,7.0,0.0,0.0,2.0,1.0,19.0,15.5,-8.0,11.0,6.0,0.5454545454545454,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,11.0,86.0,4.526315789473684,15.1,91.8,4.8315789473684205,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-27),L (-27)
26.0,18.0,2022-12-07,32-219,LAC,ORL,1.0,32.53333333333333,3.0,12.0,0.25,2.0,6.0,0.333,3.0,3.0,1.0,1.0,6.0,7.0,5.0,1.0,1.0,4.0,2.0,11.0,6.7,21.0,6.0,1.0,0.1666666666666666,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,6.0,86.0,4.526315789473684,5.5,94.6,4.978947368421053,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+2),W (+2)
27.0,19.0,2022-12-08,32-220,LAC,MIA,1.0,32.233333333333334,10.0,20.0,0.5,5.0,11.0,0.455,4.0,4.0,1.0,1.0,7.0,8.0,7.0,1.0,0.0,4.0,2.0,29.0,22.9,8.0,9.0,5.0,0.5555555555555556,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,17.0,78.0,4.105263157894737,21.3,78.2,4.11578947368421,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-5),L (-5)
28.0,20.0,2022-12-10,32-222,LAC,WAS,1.0,40.88333333333333,13.0,27.0,0.481,5.0,12.0,0.417,5.0,5.0,1.0,2.0,5.0,7.0,6.0,3.0,2.0,2.0,4.0,36.0,30.2,8.0,15.0,8.0,0.5333333333333333,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,20.0,76.0,4.0,28.2,75.89999999999999,3.994736842105263,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-5),L (-5)
29.0,21.0,2022-12-12,32-224,LAC,BOS,1.0,35.45,8.0,22.0,0.364,2.0,5.0,0.4,8.0,9.0,0.889,0.0,6.0,6.0,3.0,1.0,0.0,2.0,4.0,26.0,14.7,18.0,17.0,6.0,0.3529411764705882,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,3.0,76.0,4.0,11.500000000000004,75.10000000000002,3.95263157894737,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+7),W (+7)
30.0,22.0,2022-12-14,32-226,LAC,MIN,1.0,33.38333333333333,4.0,13.0,0.308,2.0,7.0,0.286,7.0,8.0,0.875,3.0,8.0,11.0,11.0,0.0,0.0,4.0,2.0,17.0,16.5,9.0,6.0,2.0,0.3333333333333333,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,14.0,39.0,2.0526315789473686,13.700000000000005,47.89999999999999,2.521052631578947,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+20),W (+20)
31.0,,2022-12-15,32-227,LAC,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,,59.0,3.1052631578947367,0.0,70.5,3.710526315789474,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+11),W (+11)
32.0,,2022-12-17,32-229,LAC,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,,59.0,3.1052631578947367,0.0,73.69999999999999,3.878947368421052,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-16),L (-16)
33.0,23.0,2022-12-21,32-233,LAC,CHO,1.0,30.9,7.0,15.0,0.467,4.0,10.0,0.4,4.0,4.0,1.0,1.0,7.0,8.0,8.0,1.0,2.0,7.0,2.0,22.0,17.3,28.0,5.0,3.0,0.6,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,15.0,83.0,4.368421052631579,15.7,89.6,4.71578947368421,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+9),W (+9)
34.0,24.0,2022-12-23,32-235,LAC,PHI,1.0,35.6,7.0,18.0,0.389,3.0,10.0,0.3,5.0,5.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,2.0,3.0,22.0,14.7,-16.0,8.0,4.0,0.5,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,6.0,112.0,5.894736842105263,12.7,117.9,6.205263157894737,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+21),W (+21)
35.0,25.0,2022-12-26,32-238,LAC,DET,1.0,37.516666666666666,9.0,19.0,0.474,2.0,7.0,0.286,12.0,14.0,0.857,0.0,4.0,4.0,11.0,3.0,1.0,3.0,3.0,32.0,29.9,-7.0,12.0,7.0,0.5833333333333334,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,15.0,72.0,3.789473684210526,25.100000000000005,75.9,3.994736842105264,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-5),L (-5)
36.0,26.0,2022-12-27,32-239,LAC,TOR,1.0,34.13333333333333,9.0,18.0,0.5,5.0,9.0,0.556,0.0,0.0,,0.0,7.0,7.0,5.0,1.0,0.0,3.0,2.0,23.0,16.8,4.0,9.0,4.0,0.4444444444444444,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,15.0,95.0,5.0,16.8,111.6,5.873684210526315,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+11),W (+11)
37.0,27.0,2022-12-29,32-241,LAC,BOS,1.0,40.3,10.0,22.0,0.455,3.0,9.0,0.333,1.0,1.0,1.0,0.0,4.0,4.0,6.0,2.0,0.0,4.0,4.0,24.0,14.4,-9.0,13.0,7.0,0.5384615384615384,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,9.0,89.0,4.684210526315789,14.0,98.70000000000002,5.194736842105264,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+11),W (+11)
38.0,28.0,2022-12-31,32-243,LAC,IND,1.0,39.9,15.0,25.0,0.6,7.0,13.0,0.538,8.0,8.0,1.0,2.0,7.0,9.0,4.0,3.0,0.0,4.0,4.0,45.0,37.2,-4.0,12.0,8.0,0.6666666666666666,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,24.0,75.0,3.947368421052632,33.99999999999999,94.5,4.973684210526316,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-6),L (-6)
39.0,29.0,2023-01-02,32-245,LAC,MIA,1.0,34.083333333333336,7.0,16.0,0.438,4.0,10.0,0.4,7.0,8.0,0.875,0.0,3.0,3.0,7.0,3.0,0.0,5.0,2.0,25.0,19.2,-4.0,6.0,3.0,0.5,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,9.0,73.0,3.842105263157895,16.400000000000002,71.80000000000001,3.778947368421053,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-1),L (-1)
40.0,30.0,2023-01-05,32-248,LAC,DEN,1.0,13.716666666666669,1.0,9.0,0.111,1.0,5.0,0.2,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,-1.3,-16.0,4.0,0.0,0.0,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,-2.0,90.0,4.7368421052631575,-1.2999999999999998,109.5,5.7631578947368425,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-10),L (-10)
41.0,,2023-01-06,32-249,LAC,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,,75.0,3.947368421052632,0.0,109.59999999999998,5.768421052631578,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-31),L (-31)
42.0,,2023-01-08,32-251,LAC,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,,86.0,4.526315789473684,0.0,116.6,6.136842105263158,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,,
43.0,,2023-01-10,32-253,LAC,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,,123.0,6.473684210526316,0.0,140.60000000000002,7.400000000000001,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-13),L (-13)
44.0,,2023-01-13,32-256,LAC,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,,73.0,3.842105263157895,0.0,99.7,5.247368421052632,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-4),L (-4)
45.0,,2023-01-15,32-258,LAC,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,,103.0,5.421052631578948,0.0,132.6,6.978947368421053,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,W (+12),W (+12)
46.0,31.0,2023-01-17,32-260,LAC,PHI,1.0,28.95,5.0,11.0,0.455,1.0,4.0,0.25,2.0,3.0,0.667,1.0,7.0,8.0,4.0,1.0,0.0,5.0,4.0,13.0,6.9,-5.0,7.0,4.0,0.5714285714285714,30,12,52,5,21,38,31,49,19,11,53,41,40,28,55,50.0,22.0,76.0,14.0,34.0,52.0,59.0,65.0,36.0,22.0,78.0,60.0,68.0,48.0,81.0,4.0,0.6,0.5454545454545454,0.6842105263157895,0.3571428571428571,0.6176470588235294,0.7307692307692307,0.5254237288135594,0.7538461538461538,0.5277777777777778,0.5,0.6794871794871795,0.6833333333333333,0.5882352941176471,0.5833333333333334,0.6790123456790124,0.0,16,7,17,14,56.0,69.0,46.0,79.0,73.0,0.2025316455696202,0.125,0.2463768115942029,0.0,0.1917808219178082,19,7.0,70.0,3.684210526315789,6.100000000000003,103.70000000000002,5.457894736842106,19.6,4.6,2.8,2.4,0.3,0.1430105217951471,0.588,0.424,0.293,2.3,2.3,L (-12),L (-12)
