Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Nikola Jokić,Shared Games with Peyton Watson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bruce Brown,Christian Braun,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jamal Murray,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Nikola Jokić,Peyton Watson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Nikola Jokić,co_inf with Peyton Watson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Shared Games with Amir Coffey,Shared Games with Brandon Boston Jr.,Shared Games with Ivica Zubac,Shared Games with Jason Preston,Shared Games with John Wall,Shared Games with Kawhi Leonard,Shared Games with Luke Kennard,Shared Games with Marcus Morris,Shared Games with Moses Brown,Shared Games with Moussa Diabaté,Shared Games with Nicolas Batum,Shared Games with Norman Powell,Shared Games with Paul George,Shared Games with Reggie Jackson,Shared Games with Robert Covington,Shared Games with Terance Mann,Shared Games with Eric Gordon,Shared Games with Mason Plumlee,Shared Games with Russell Westbrook,Amir Coffey,Brandon Boston Jr.,Eric Gordon,Ivica Zubac,Jason Preston,Justin Holiday,Kawhi Leonard,Marcus Morris,Mason Plumlee,Moussa Diabaté,Nicolas Batum,Norman Powell,Paul George,Robert Covington,Russell Westbrook,Terance Mann,Xavier Moon,co_inf with Amir Coffey,co_inf with Brandon Boston Jr.,co_inf with Ivica Zubac,co_inf with Jason Preston,co_inf with Justin Holiday,co_inf with Kawhi Leonard,co_inf with Marcus Morris,co_inf with Moussa Diabaté,co_inf with Nicolas Batum,co_inf with Norman Powell,co_inf with Paul George,co_inf with Robert Covington,co_inf with Terance Mann,co_inf with Eric Gordon,co_inf with Mason Plumlee,co_inf with Russell Westbrook,co_inf with Xavier Moon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
1.0,1.0,2022-10-19,22-035,DEN,UTA,0,16.2,3.0,8.0,.375,1.0,4.0,.250,3,3.0,1.000,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,10.0,5.2,-9,4.0,2.0,0.5,37,41,37,23,27,18,7,35,25,40,30,35,5,29,33,68.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.5441176470588235,0.5125,0.4868421052631579,,0.5348837209302325,0.6923076923076923,0.4186046511627907,0.4117647058823529,0.5384615384615384,0.4464285714285714,0.5263157894736842,0.4838709677419355,0.5072463768115942,0.217391304347826,0.4833333333333333,0.6226415094339622,6,1,13,1,12,12,14,9,11,6,13,8,7,19,9,14,12,14,12,50.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.12,0.0454545454545454,0.1710526315789473,0.0714285714285714,0.0,0.2307692307692307,0.1384615384615384,0.2727272727272727,0.1666666666666666,0.1333333333333333,0.125,0.1875,0.1728395061728395,0.1739130434782608,0.1772151898734177,0.1643835616438356,0.0,34,1.0,83.0,2.4411764705882355,3.9999999999999982,78.0,2.294117647058824,14.9,1.4,-0.8,0.4,-1.2,0.0162121537470474,0.535,0.552,0.179,0.3,0.3,L (-21),L (-21)
2.0,2.0,2022-10-21,22-037,DEN,GSW,0,19.25,4.0,10.0,.400,1.0,3.0,.333,5,6.0,.833,0.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,14.0,7.5,+13,7.0,3.0,0.4285714285714285,37,41,37,23,27,18,7,35,25,40,30,35,5,29,33,68.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.5441176470588235,0.5125,0.4868421052631579,,0.5348837209302325,0.6923076923076923,0.4186046511627907,0.4117647058823529,0.5384615384615384,0.4464285714285714,0.5263157894736842,0.4838709677419355,0.5072463768115942,0.217391304347826,0.4833333333333333,0.6226415094339622,6,1,13,1,12,12,14,9,11,6,13,8,7,19,9,14,12,14,12,50.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.12,0.0454545454545454,0.1710526315789473,0.0714285714285714,0.0,0.2307692307692307,0.1384615384615384,0.2727272727272727,0.1666666666666666,0.1333333333333333,0.125,0.1875,0.1728395061728395,0.1739130434782608,0.1772151898734177,0.1643835616438356,0.0,34,0.0,78.0,2.294117647058824,5.5,80.39999999999999,2.3647058823529408,14.9,1.4,-0.8,0.4,-1.2,0.0162121537470474,0.535,0.552,0.179,0.3,0.3,W (+5),W (+5)
3.0,3.0,2022-10-22,22-038,DEN,OKC,0,14.283333333333331,0.0,5.0,.000,0.0,1.0,.000,1,2.0,.500,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,-2.3,-15,4.0,0.0,0.0,37,41,37,23,27,18,7,35,25,40,30,35,5,29,33,68.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.5441176470588235,0.5125,0.4868421052631579,,0.5348837209302325,0.6923076923076923,0.4186046511627907,0.4117647058823529,0.5384615384615384,0.4464285714285714,0.5263157894736842,0.4838709677419355,0.5072463768115942,0.217391304347826,0.4833333333333333,0.6226415094339622,6,1,13,1,12,12,14,9,11,6,13,8,7,19,9,14,12,14,12,50.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.12,0.0454545454545454,0.1710526315789473,0.0714285714285714,0.0,0.2307692307692307,0.1384615384615384,0.2727272727272727,0.1666666666666666,0.1333333333333333,0.125,0.1875,0.1728395061728395,0.1739130434782608,0.1772151898734177,0.1643835616438356,0.0,34,-3.0,53.0,1.5588235294117647,-2.7000000000000006,63.4,1.8647058823529408,14.9,1.4,-0.8,0.4,-1.2,0.0162121537470474,0.535,0.552,0.179,0.3,0.3,W (+5),W (+5)
4.0,4.0,2022-10-24,22-040,DEN,POR,0,18.15,5.0,10.0,.500,4.0,7.0,.571,1,2.0,.500,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,15.0,10.6,-18,3.0,1.0,0.3333333333333333,37,41,37,23,27,18,7,35,25,40,30,35,5,29,33,68.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.5441176470588235,0.5125,0.4868421052631579,,0.5348837209302325,0.6923076923076923,0.4186046511627907,0.4117647058823529,0.5384615384615384,0.4464285714285714,0.5263157894736842,0.4838709677419355,0.5072463768115942,0.217391304347826,0.4833333333333333,0.6226415094339622,6,1,13,1,12,12,14,9,11,6,13,8,7,19,9,14,12,14,12,50.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.12,0.0454545454545454,0.1710526315789473,0.0714285714285714,0.0,0.2307692307692307,0.1384615384615384,0.2727272727272727,0.1666666666666666,0.1333333333333333,0.125,0.1875,0.1728395061728395,0.1739130434782608,0.1772151898734177,0.1643835616438356,0.0,34,6.0,67.0,1.9705882352941173,10.199999999999998,61.0,1.7941176470588236,14.9,1.4,-0.8,0.4,-1.2,0.0162121537470474,0.535,0.552,0.179,0.3,0.3,L (-25),L (-25)
5.0,5.0,2022-10-26,22-042,DEN,LAL,0,16.733333333333334,2.0,12.0,.167,1.0,5.0,.200,1,2.0,.500,0.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,6.0,2.1,-1,7.0,1.0,0.1428571428571428,37,41,37,23,27,18,7,35,25,40,30,35,5,29,33,68.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.5441176470588235,0.5125,0.4868421052631579,,0.5348837209302325,0.6923076923076923,0.4186046511627907,0.4117647058823529,0.5384615384615384,0.4464285714285714,0.5263157894736842,0.4838709677419355,0.5072463768115942,0.217391304347826,0.4833333333333333,0.6226415094339622,6,1,13,1,12,12,14,9,11,6,13,8,7,19,9,14,12,14,12,50.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.12,0.0454545454545454,0.1710526315789473,0.0714285714285714,0.0,0.2307692307692307,0.1384615384615384,0.2727272727272727,0.1666666666666666,0.1333333333333333,0.125,0.1875,0.1728395061728395,0.1739130434782608,0.1772151898734177,0.1643835616438356,0.0,34,0.0,53.0,1.5588235294117647,1.7000000000000002,60.3,1.7735294117647058,14.9,1.4,-0.8,0.4,-1.2,0.0162121537470474,0.535,0.552,0.179,0.3,0.3,W (+11),W (+11)
6.0,6.0,2022-10-28,22-044,DEN,UTA,0,24.03333333333333,8.0,18.0,.444,7.0,12.0,.583,3,4.0,.750,0.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,26.0,16.4,+18,6.0,1.0,0.1666666666666666,37,41,37,23,27,18,7,35,25,40,30,35,5,29,33,68.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.5441176470588235,0.5125,0.4868421052631579,,0.5348837209302325,0.6923076923076923,0.4186046511627907,0.4117647058823529,0.5384615384615384,0.4464285714285714,0.5263157894736842,0.4838709677419355,0.5072463768115942,0.217391304347826,0.4833333333333333,0.6226415094339622,6,1,13,1,12,12,14,9,11,6,13,8,7,19,9,14,12,14,12,50.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.12,0.0454545454545454,0.1710526315789473,0.0714285714285714,0.0,0.2307692307692307,0.1384615384615384,0.2727272727272727,0.1666666666666666,0.1333333333333333,0.125,0.1875,0.1728395061728395,0.1739130434782608,0.1772151898734177,0.1643835616438356,0.0,34,7.0,76.0,2.235294117647059,15.2,78.6,2.3117647058823527,14.9,1.4,-0.8,0.4,-1.2,0.0162121537470474,0.535,0.552,0.179,0.3,0.3,W (+16),W (+16)
7.0,,2022-10-30,22-046,DEN,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,37,41,37,23,27,18,7,35,25,40,30,35,5,29,33,68.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.5441176470588235,0.5125,0.4868421052631579,,0.5348837209302325,0.6923076923076923,0.4186046511627907,0.4117647058823529,0.5384615384615384,0.4464285714285714,0.5263157894736842,0.4838709677419355,0.5072463768115942,0.217391304347826,0.4833333333333333,0.6226415094339622,6,1,13,1,12,12,14,9,11,6,13,8,7,19,9,14,12,14,12,50.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.12,0.0454545454545454,0.1710526315789473,0.0714285714285714,0.0,0.2307692307692307,0.1384615384615384,0.2727272727272727,0.1666666666666666,0.1333333333333333,0.125,0.1875,0.1728395061728395,0.1739130434782608,0.1772151898734177,0.1643835616438356,0.0,34,,86.0,2.5294117647058822,0.0,82.89999999999999,2.438235294117647,14.9,1.4,-0.8,0.4,-1.2,0.0162121537470474,0.535,0.552,0.179,0.3,0.3,L (-11),L (-11)
8.0,,2022-11-03,22-050,DEN,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,41,37,23,27,18,7,35,25,40,30,35,5,29,33,68.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.5441176470588235,0.5125,0.4868421052631579,,0.5348837209302325,0.6923076923076923,0.4186046511627907,0.4117647058823529,0.5384615384615384,0.4464285714285714,0.5263157894736842,0.4838709677419355,0.5072463768115942,0.217391304347826,0.4833333333333333,0.6226415094339622,6,1,13,1,12,12,14,9,11,6,13,8,7,19,9,14,12,14,12,50.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.12,0.0454545454545454,0.1710526315789473,0.0714285714285714,0.0,0.2307692307692307,0.1384615384615384,0.2727272727272727,0.1666666666666666,0.1333333333333333,0.125,0.1875,0.1728395061728395,0.1739130434782608,0.1772151898734177,0.1643835616438356,0.0,34,,87.0,2.5588235294117645,0.0,93.79999999999998,2.758823529411764,14.9,1.4,-0.8,0.4,-1.2,0.0162121537470474,0.535,0.552,0.179,0.3,0.3,W (+12),W (+12)
9.0,7.0,2022-11-05,22-052,DEN,SAS,0,24.966666666666665,9.0,17.0,.529,6.0,8.0,.750,0,0.0,,1.0,4.0,5.0,7.0,2.0,0.0,1.0,0.0,24.0,23.5,+8,9.0,3.0,0.3333333333333333,37,41,37,23,27,18,7,35,25,40,30,35,5,29,33,68.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.5441176470588235,0.5125,0.4868421052631579,,0.5348837209302325,0.6923076923076923,0.4186046511627907,0.4117647058823529,0.5384615384615384,0.4464285714285714,0.5263157894736842,0.4838709677419355,0.5072463768115942,0.217391304347826,0.4833333333333333,0.6226415094339622,6,1,13,1,12,12,14,9,11,6,13,8,7,19,9,14,12,14,12,50.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.12,0.0454545454545454,0.1710526315789473,0.0714285714285714,0.0,0.2307692307692307,0.1384615384615384,0.2727272727272727,0.1666666666666666,0.1333333333333333,0.125,0.1875,0.1728395061728395,0.1739130434782608,0.1772151898734177,0.1643835616438356,0.0,34,20.0,83.0,2.4411764705882355,23.5,82.39999999999998,2.4235294117647053,14.9,1.4,-0.8,0.4,-1.2,0.0162121537470474,0.535,0.552,0.179,0.3,0.3,W (+25),W (+25)
10.0,8.0,2022-11-07,22-054,DEN,SAS,0,23.4,5.0,10.0,.500,3.0,5.0,.600,1,2.0,.500,0.0,2.0,2.0,1.0,2.0,0.0,5.0,3.0,14.0,5.7,-9,5.0,2.0,0.4,37,41,37,23,27,18,7,35,25,40,30,35,5,29,33,68.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,69.0,23.0,60.0,53.0,0.5441176470588235,0.5125,0.4868421052631579,,0.5348837209302325,0.6923076923076923,0.4186046511627907,0.4117647058823529,0.5384615384615384,0.4464285714285714,0.5263157894736842,0.4838709677419355,0.5072463768115942,0.217391304347826,0.4833333333333333,0.6226415094339622,6,1,13,1,12,12,14,9,11,6,13,8,7,19,9,14,12,14,12,50.0,22.0,69.0,76.0,14.0,46.0,52.0,65.0,79.0,22.0,78.0,60.0,56.0,48.0,73.0,81.0,4.0,0.12,0.0454545454545454,0.1710526315789473,0.0714285714285714,0.0,0.2307692307692307,0.1384615384615384,0.2727272727272727,0.1666666666666666,0.1333333333333333,0.125,0.1875,0.1728395061728395,0.1739130434782608,0.1772151898734177,0.1643835616438356,0.0,34,2.0,85.0,2.5,5.300000000000001,92.0,2.7058823529411766,14.9,1.4,-0.8,0.4,-1.2,0.0162121537470474,0.535,0.552,0.179,0.3,0.3,W (+6),W (+6)
