Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Ochai Agbaji,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
45.0,31.0,2023-01-13,36-149,UTA,ORL,0.0,11.833333333333334,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.9,-4.0,3.0,1.0,0.3333333333333333,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,3.0,56.0,2.8,1.9,64.8,3.24,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,L (-5),L (-5)
46.0,,2023-01-14,36-150,UTA,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,,52.0,2.6,0.0,58.5,2.925,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,W (+2),W (+2)
47.0,32.0,2023-01-16,36-152,UTA,MIN,0.0,10.216666666666669,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.8,-9.0,2.0,0.0,0.0,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,-2.0,55.0,2.75,-1.7999999999999998,59.49999999999999,2.975,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,W (+4),W (+4)
48.0,33.0,2023-01-18,36-154,UTA,LAC,0.0,12.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1,7.0,0.0,0.0,,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,1.0,54.0,2.7,-0.0999999999999999,64.6,3.2299999999999995,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,L (-1),L (-1)
49.0,34.0,2023-01-20,36-156,UTA,BRK,0.0,16.133333333333333,1.0,4.0,0.25,0.0,2.0,0.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,6.0,6.5,3.0,2.0,1.0,0.5,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,5.0,34.0,1.7,4.9,46.9,2.345,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,W (+1),W (+1)
50.0,35.0,2023-01-23,36-159,UTA,CHO,0.0,9.6,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,4.0,2.4,1.0,2.0,1.0,0.5,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,3.0,49.0,2.45,1.6000000000000014,53.6,2.68,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,W (+23),W (+23)
51.0,36.0,2023-01-25,36-161,UTA,POR,0.0,17.966666666666665,4.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,11.0,12.5,3.0,1.0,1.0,1.0,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,12.0,46.0,2.3,12.5,50.39999999999999,2.52,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,L (-11),L (-11)
52.0,37.0,2023-01-28,36-164,UTA,DAL,0.0,10.283333333333331,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,1.0,4.0,5.0,2.0,0.0,0.0,0.0,2.0,2.0,2.1,-3.0,3.0,1.0,0.3333333333333333,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,5.0,47.0,2.35,2.1,50.5,2.525,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,W (+18),W (+18)
53.0,38.0,2023-02-01,36-168,UTA,TOR,0.0,10.716666666666669,1.0,2.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,4.0,71.0,3.55,4.2,75.50000000000001,3.775000000000001,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,L (-10),L (-10)
54.0,39.0,2023-02-03,36-170,UTA,ATL,0.0,9.616666666666667,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.6,-3.0,1.0,1.0,1.0,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,1.0,48.0,2.4,1.1999999999999995,51.8,2.59,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,W (+8),W (+8)
55.0,40.0,2023-02-06,36-173,UTA,DAL,0.0,15.05,5.0,11.0,0.455,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,9.0,5.0,0.5555555555555556,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,2.0,40.0,2.0,6.000000000000002,48.400000000000006,2.4200000000000004,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,W (+3),W (+3)
56.0,41.0,2023-02-08,36-175,UTA,MIN,0.0,18.2,3.0,12.0,0.25,1.0,3.0,0.333,2.0,2.0,1.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,1.0,9.0,5.2,-9.0,9.0,2.0,0.2222222222222222,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,2.0,69.0,3.45,4.400000000000001,84.3,4.215,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,L (-7),L (-7)
57.0,42.0,2023-02-10,36-177,UTA,TOR,0.0,16.65,4.0,6.0,0.667,1.0,2.0,0.5,3.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,12.0,8.7,2.0,4.0,3.0,0.75,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,4.0,74.0,3.7,7.5,85.1,4.255,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,L (-13),L (-13)
58.0,43.0,2023-02-11,36-178,UTA,NYK,0.0,13.116666666666667,4.0,5.0,0.8,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,9.0,6.6,-7.0,3.0,3.0,1.0,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,6.0,64.0,3.2,6.599999999999998,78.8,3.94,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,L (-25),L (-25)
59.0,44.0,2023-02-13,36-180,UTA,IND,0.0,15.633333333333333,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,0.1,2.0,5.0,2.0,0.4,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,0.0,111.0,5.55,0.1000000000000003,101.7,5.085,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,W (+6),W (+6)
60.0,,2023-02-15,36-182,UTA,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,,85.0,4.25,0.0,61.49999999999999,3.075,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,L (-6),L (-6)
61.0,45.0,2023-02-23,36-190,UTA,OKC,0.0,3.583333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,0.0,76.0,3.8,0.0,72.99999999999999,3.65,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,W (+6),W (+6)
62.0,46.0,2023-02-25,36-192,UTA,SAS,0.0,15.833333333333334,4.0,12.0,0.333,0.0,3.0,0.0,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,2.4,7.0,9.0,4.0,0.4444444444444444,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,0.0,74.0,3.7,2.400000000000001,72.99999999999999,3.65,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,L (-6),L (-6)
63.0,47.0,2023-02-28,36-195,UTA,SAS,0.0,17.05,1.0,7.0,0.143,0.0,2.0,0.0,5.0,5.0,1.0,2.0,6.0,8.0,2.0,0.0,1.0,1.0,3.0,7.0,5.6,-14.0,5.0,1.0,0.2,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,5.0,33.0,1.65,3.6000000000000014,46.7,2.335,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,,
64.0,48.0,2023-03-03,36-198,UTA,OKC,0.0,16.45,3.0,7.0,0.429,1.0,2.0,0.5,1.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,8.0,6.2,-7.0,5.0,2.0,0.4,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,6.0,45.0,2.25,5.8,50.8,2.54,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,W (+1),W (+1)
65.0,49.0,2023-03-05,36-200,UTA,OKC,0.0,13.833333333333334,3.0,5.0,0.6,0.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,7.0,4.9,1.0,3.0,3.0,1.0,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,4.0,69.0,3.45,4.499999999999998,79.8,3.99,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,W (+16),W (+16)
66.0,50.0,2023-03-07,36-202,UTA,DAL,0.0,16.65,4.0,7.0,0.571,2.0,5.0,0.4,0.0,0.0,,1.0,5.0,6.0,4.0,1.0,1.0,1.0,3.0,10.0,11.2,-7.0,2.0,2.0,1.0,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,14.0,40.0,2.0,11.2,48.7,2.435,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,L (-8),L (-8)
67.0,51.0,2023-03-09,36-204,UTA,ORL,0.0,12.933333333333334,0.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,1.0,0.0,0.0,2.0,3.0,1.0,-3.1,-11.0,2.0,0.0,0.0,32,37,10,45,45,12,50,12,5,40,1,37,26,42,33,43,21,55,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,52.0,65.0,36.0,74.0,0.6666666666666666,0.0,0.4743589743589743,0.0,0.5555555555555556,0.7377049180327869,0.6617647058823529,0.5454545454545454,0.7575757575757576,0.8571428571428571,0.7142857142857143,0.4938271604938271,0.1428571428571428,0.5522388059701493,0.4406779661016949,0.711864406779661,0.6346153846153846,0.6615384615384615,0.5833333333333334,0.7432432432432432,10,12,41.0,52.0,67.0,0.2439024390243902,0.2307692307692307,0.0,20,-2.0,77.0,3.85,-3.5,88.70000000000003,4.435000000000001,9.0,0.3,-4.0,-3.6,-0.4,0.0305208333333333,0.475,0.453,0.171,-0.4,-0.4,L (-27),L (-27)
