Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
21.0,21.0,2022-12-02,34-245,MIL,LAL,1.0,31.7,4.0,7.0,0.571,3.0,5.0,0.6,2.0,2.0,1.0,2.0,5.0,7.0,1.0,0.0,3.0,1.0,1.0,13.0,14.0,-6.0,2.0,1.0,0.5,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,14.0,69.0,3.631578947368421,13.199999999999998,89.4,4.705263157894737,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,,
22.0,22.0,2022-12-03,34-246,MIL,CHO,1.0,32.15,4.0,11.0,0.364,3.0,5.0,0.6,3.0,3.0,1.0,1.0,5.0,6.0,3.0,0.0,6.0,3.0,4.0,14.0,11.8,6.0,6.0,1.0,0.1666666666666666,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,12.0,49.0,2.5789473684210527,10.6,50.7,2.668421052631579,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-4),L (-4)
23.0,,2022-12-05,34-248,MIL,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,,55.0,2.894736842105264,0.0,65.6,3.452631578947368,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+9),W (+9)
24.0,23.0,2022-12-07,34-250,MIL,SAC,1.0,34.03333333333333,6.0,15.0,0.4,2.0,7.0,0.286,3.0,3.0,1.0,6.0,3.0,9.0,3.0,0.0,1.0,0.0,3.0,17.0,15.6,16.0,8.0,4.0,0.5,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,12.0,89.0,4.684210526315789,14.399999999999997,100.3,5.278947368421052,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+7),W (+7)
25.0,24.0,2022-12-09,34-252,MIL,DAL,1.0,29.066666666666663,1.0,4.0,0.25,0.0,1.0,0.0,2.0,2.0,1.0,0.0,6.0,6.0,0.0,0.0,3.0,1.0,2.0,4.0,3.7,-6.0,3.0,1.0,0.3333333333333333,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,6.0,61.0,3.210526315789474,2.900000000000001,76.79999999999998,4.042105263157894,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+13),W (+13)
26.0,25.0,2022-12-11,34-254,MIL,HOU,1.0,32.7,2.0,8.0,0.25,1.0,4.0,0.25,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,7.0,4.2,5.0,4.0,1.0,0.25,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,2.0,46.0,2.421052631578948,3.4000000000000004,53.60000000000001,2.821052631578948,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+1),W (+1)
27.0,26.0,2022-12-13,34-256,MIL,GSW,1.0,28.33333333333333,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,,0.0,7.0,7.0,2.0,0.0,2.0,1.0,4.0,7.0,7.0,19.0,3.0,2.0,0.6666666666666666,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,12.0,64.0,3.3684210526315788,7.0,88.00000000000003,4.631578947368422,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-5),L (-5)
28.0,27.0,2022-12-15,34-258,MIL,MEM,1.0,18.1,1.0,6.0,0.167,0.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,1.8,-23.0,2.0,1.0,0.5,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,0.0,28.0,1.4736842105263157,1.000000000000001,52.89999999999999,2.784210526315789,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+17),W (+17)
29.0,28.0,2022-12-17,34-260,MIL,UTA,1.0,25.866666666666667,8.0,15.0,0.533,1.0,3.0,0.333,1.0,3.0,0.333,3.0,5.0,8.0,1.0,0.0,3.0,1.0,0.0,18.0,15.3,11.0,12.0,7.0,0.5833333333333334,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,11.0,70.0,3.684210526315789,14.899999999999997,78.69999999999999,4.142105263157895,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-41),L (-41)
30.0,29.0,2022-12-19,34-262,MIL,NOP,1.0,35.233333333333334,12.0,17.0,0.706,4.0,9.0,0.444,2.0,2.0,1.0,3.0,5.0,8.0,3.0,0.0,1.0,2.0,4.0,30.0,25.7,8.0,8.0,8.0,1.0,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,21.0,66.0,3.473684210526316,24.9,75.7,3.9842105263157896,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+26),W (+26)
31.0,30.0,2022-12-21,34-264,MIL,CLE,1.0,27.7,5.0,7.0,0.714,2.0,3.0,0.667,2.0,3.0,0.667,2.0,4.0,6.0,2.0,2.0,1.0,5.0,3.0,14.0,11.2,-13.0,4.0,3.0,0.75,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,10.0,50.0,2.631578947368421,10.4,59.59999999999999,3.136842105263157,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+9),W (+9)
32.0,31.0,2022-12-23,34-266,MIL,BRK,1.0,30.466666666666665,10.0,16.0,0.625,2.0,5.0,0.4,1.0,2.0,0.5,2.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,23.0,17.3,-27.0,11.0,8.0,0.7272727272727273,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,10.0,37.0,1.947368421052632,16.9,48.99999999999999,2.578947368421052,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-8),L (-8)
33.0,32.0,2022-12-25,34-268,MIL,BOS,1.0,31.9,7.0,8.0,0.875,1.0,2.0,0.5,1.0,2.0,0.5,3.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,16.0,15.5,-3.0,6.0,6.0,1.0,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,12.0,53.0,2.789473684210526,15.099999999999998,73.89999999999999,3.8894736842105258,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-18),L (-18)
34.0,33.0,2022-12-28,34-271,MIL,CHI,1.0,37.38333333333333,5.0,12.0,0.417,0.0,4.0,0.0,4.0,5.0,0.8,2.0,4.0,6.0,1.0,1.0,4.0,1.0,4.0,14.0,11.7,-9.0,8.0,5.0,0.625,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,8.0,40.0,2.1052631578947367,10.1,57.900000000000006,3.047368421052632,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-21),L (-21)
35.0,34.0,2022-12-30,34-273,MIL,MIN,1.0,26.366666666666667,5.0,11.0,0.455,0.0,3.0,0.0,3.0,4.0,0.75,2.0,4.0,6.0,0.0,0.0,4.0,3.0,6.0,13.0,6.9,6.0,8.0,5.0,0.625,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,5.0,77.0,4.052631578947368,5.699999999999999,82.10000000000002,4.321052631578948,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-6),L (-6)
36.0,35.0,2023-01-01,34-275,MIL,WAS,1.0,23.5,3.0,10.0,0.3,1.0,3.0,0.333,1.0,1.0,1.0,4.0,6.0,10.0,0.0,1.0,1.0,2.0,2.0,8.0,5.7,-21.0,7.0,2.0,0.2857142857142857,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,7.0,37.0,1.947368421052632,5.3,50.69999999999999,2.668421052631578,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+9),W (+9)
37.0,36.0,2023-01-03,34-277,MIL,WAS,1.0,27.766666666666666,10.0,13.0,0.769,1.0,2.0,0.5,0.0,0.0,,6.0,6.0,12.0,3.0,1.0,6.0,1.0,3.0,21.0,27.0,-7.0,11.0,9.0,0.8181818181818182,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,29.0,55.0,2.894736842105264,27.0,73.60000000000002,3.873684210526317,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-23),L (-23)
38.0,37.0,2023-01-04,34-278,MIL,TOR,1.0,38.21666666666667,4.0,11.0,0.364,1.0,3.0,0.333,0.0,1.0,0.0,3.0,16.0,19.0,2.0,0.0,2.0,2.0,5.0,9.0,8.2,17.0,8.0,3.0,0.375,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,18.0,53.0,2.789473684210526,8.199999999999998,57.0,3.0,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+10),W (+10)
39.0,38.0,2023-01-06,34-280,MIL,CHO,1.0,18.95,3.0,5.0,0.6,1.0,3.0,0.333,2.0,2.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,9.0,9.4,-11.0,2.0,2.0,1.0,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,7.0,45.0,2.3684210526315788,8.599999999999998,60.4,3.1789473684210527,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+3),W (+3)
40.0,39.0,2023-01-09,34-283,MIL,NYK,1.0,32.63333333333333,7.0,16.0,0.438,3.0,9.0,0.333,0.0,1.0,0.0,4.0,3.0,7.0,2.0,1.0,3.0,3.0,3.0,17.0,12.2,-3.0,7.0,4.0,0.5714285714285714,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,10.0,68.0,3.5789473684210527,12.200000000000005,73.69999999999999,3.878947368421052,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-29),L (-29)
41.0,40.0,2023-01-11,34-285,MIL,ATL,1.0,32.166666666666664,8.0,13.0,0.615,4.0,6.0,0.667,0.0,1.0,0.0,4.0,8.0,12.0,1.0,1.0,2.0,1.0,2.0,20.0,20.2,4.0,7.0,4.0,0.5714285714285714,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,21.0,69.0,3.631578947368421,20.2,73.4,3.8631578947368426,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+4),W (+4)
42.0,41.0,2023-01-12,34-286,MIL,MIA,1.0,31.516666666666666,2.0,12.0,0.167,2.0,7.0,0.286,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,6.0,1.7,-7.0,5.0,0.0,0.0,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,0.0,46.0,2.421052631578948,1.7000000000000015,60.39999999999999,3.1789473684210523,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,,
43.0,42.0,2023-01-14,34-288,MIL,MIA,1.0,33.38333333333333,5.0,10.0,0.5,3.0,5.0,0.6,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,2.0,2.0,4.0,13.0,8.1,-13.0,5.0,2.0,0.4,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,8.0,52.0,2.736842105263158,8.099999999999996,63.69999999999999,3.352631578947368,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,W (+9),W (+9)
44.0,43.0,2023-01-16,34-290,MIL,IND,1.0,33.61666666666667,8.0,11.0,0.727,3.0,5.0,0.6,0.0,0.0,,2.0,4.0,6.0,1.0,0.0,1.0,2.0,1.0,19.0,16.1,12.0,6.0,5.0,0.8333333333333334,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,14.0,59.0,3.1052631578947367,16.099999999999998,71.2,3.747368421052632,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-6),L (-6)
45.0,44.0,2023-01-17,34-291,MIL,TOR,1.0,29.366666666666667,7.0,12.0,0.583,3.0,5.0,0.6,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,19.0,13.6,9.0,7.0,4.0,0.5714285714285714,32,67,34,61,72,77,44,37,65,31,49,8,59,23,16,35,49,35.0,70.0,46.0,63.0,72.0,81.0,46.0,62.0,67.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.9142857142857144,0.9571428571428572,0.7391304347826086,0.9682539682539684,1.0,0.9506172839506172,0.9565217391304348,0.5967741935483871,0.9701492537313432,0.9393939393939394,0.0,0.9423076923076924,0.8888888888888888,0.9672131147540984,0.5348837209302325,1.0,0.945945945945946,0.9423076923076924,6,13,58.0,18.0,16.0,0.1034482758620689,0.7222222222222222,0.0,19,8.0,79.0,4.157894736842105,12.8,85.59999999999998,4.505263157894736,18.4,8.0,2.1,0.8,1.3,0.1292105537595161,0.63,0.405,0.211,2.5,4.1,L (-16),L (-16)
