Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Daniel Theis,Shared Games with Goga Bitadze,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Kendall Brown,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with Terry Taylor,Shared Games with Trevelin Queen,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Daniel Theis,Gabe York,Goga Bitadze,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,Terry Taylor,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Goga Bitadze,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with Terry Taylor,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with George Hill,Shared Games with Jordan Nwora,George Hill,John Collins,Jordan Nwora,Serge Ibaka,co_inf with George Hill,co_inf with John Collins,co_inf with Jordan Nwora,co_inf with Serge Ibaka,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
25.0,22.0,2022-12-07,30-257,IND,MIN,0.0,10.333333333333334,1.0,4.0,0.25,0.0,0.0,,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,-0.4,-17.0,4.0,1.0,0.25,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,-3.0,69.0,3.8333333333333335,-1.1999999999999995,85.5,4.75,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+8),W (+8)
26.0,23.0,2022-12-09,30-259,IND,WAS,0.0,15.733333333333333,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.3,3.0,3.0,1.0,0.3333333333333333,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,3.0,68.0,3.7777777777777777,2.3,84.4,4.688888888888889,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-6),L (-6)
27.0,24.0,2022-12-10,30-260,IND,BRK,0.0,22.766666666666666,3.0,8.0,0.375,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,6.0,8.2,6.0,6.0,3.0,0.5,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,8.0,80.0,4.444444444444445,8.200000000000001,96.39999999999998,5.355555555555554,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+10),W (+10)
28.0,25.0,2022-12-12,30-262,IND,MIA,0.0,17.066666666666666,3.0,5.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,6.0,6.3,-14.0,4.0,3.0,0.75,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,6.0,50.0,2.7777777777777777,6.299999999999999,54.89999999999999,3.0499999999999994,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-3),L (-3)
29.0,26.0,2022-12-14,30-264,IND,GSW,0.0,16.066666666666666,1.0,4.0,0.25,0.0,0.0,,3.0,3.0,1.0,0.0,3.0,3.0,9.0,1.0,0.0,2.0,0.0,5.0,8.8,15.0,4.0,1.0,0.25,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,9.0,80.0,4.444444444444445,7.600000000000001,94.09999999999998,5.227777777777777,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-5),L (-5)
30.0,27.0,2022-12-16,30-266,IND,CLE,0.0,14.866666666666667,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,6.0,0.0,0.0,2.0,3.0,4.0,3.6,-7.0,3.0,2.0,0.6666666666666666,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,6.0,74.0,4.111111111111111,3.599999999999998,87.30000000000001,4.8500000000000005,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+6),W (+6)
31.0,28.0,2022-12-18,30-268,IND,NYK,0.0,16.216666666666665,1.0,4.0,0.25,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,3.1,-5.0,4.0,1.0,0.25,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,4.0,60.0,3.333333333333333,3.1,60.2,3.344444444444445,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-6),L (-6)
32.0,29.0,2022-12-21,30-271,IND,BOS,0.0,10.266666666666667,3.0,7.0,0.429,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,6.0,4.9,-1.0,7.0,3.0,0.4285714285714285,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,3.0,87.0,4.833333333333333,4.9,87.69999999999997,4.872222222222221,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-3),L (-3)
33.0,30.0,2022-12-23,30-273,IND,MIA,0.0,20.25,1.0,6.0,0.167,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,2.0,-0.4,-4.0,5.0,1.0,0.2,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,0.0,94.0,5.222222222222222,-0.3999999999999997,82.4,4.577777777777778,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+5),W (+5)
34.0,31.0,2022-12-26,30-276,IND,NOP,0.0,14.616666666666667,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,4.0,4.0,6.0,1.0,0.0,1.0,1.0,2.0,6.3,-11.0,1.0,1.0,1.0,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,10.0,51.0,2.833333333333333,6.299999999999999,52.400000000000006,2.9111111111111114,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+3),W (+3)
35.0,32.0,2022-12-27,30-277,IND,ATL,0.0,20.65,3.0,7.0,0.429,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,6.0,0.0,0.0,2.0,0.0,6.0,6.4,5.0,7.0,3.0,0.4285714285714285,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,8.0,84.0,4.666666666666667,6.399999999999999,92.0,5.111111111111111,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-20),L (-20)
36.0,33.0,2022-12-29,30-279,IND,CLE,0.0,13.75,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,7.0,7.9,-3.0,2.0,2.0,1.0,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,7.0,93.0,5.166666666666667,7.9,108.5,6.027777777777778,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+15),W (+15)
37.0,34.0,2022-12-31,30-281,IND,LAC,0.0,15.583333333333334,4.0,7.0,0.571,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,9.0,8.7,-4.0,6.0,3.0,0.5,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,7.0,89.0,4.944444444444445,8.700000000000001,94.9,5.272222222222222,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+9),W (+9)
38.0,35.0,2023-01-02,30-283,IND,TOR,0.0,21.23333333333333,4.0,6.0,0.667,0.0,1.0,0.0,7.0,7.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,3.0,15.0,12.9,11.0,5.0,4.0,0.8,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,6.0,88.0,4.888888888888889,10.100000000000003,80.2,4.455555555555556,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+1),W (+1)
39.0,36.0,2023-01-04,30-285,IND,PHI,0.0,13.2,3.0,3.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,6.0,4.3,-7.0,3.0,3.0,1.0,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,5.0,100.0,5.555555555555555,4.3,105.29999999999998,5.849999999999999,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+8),W (+8)
40.0,37.0,2023-01-06,30-287,IND,POR,0.0,16.583333333333332,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,6.0,1.0,0.0,1.0,1.0,4.0,5.7,3.0,5.0,2.0,0.4,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,7.0,70.0,3.888888888888889,5.6999999999999975,70.69999999999999,3.927777777777777,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-3),L (-3)
41.0,38.0,2023-01-08,30-289,IND,CHO,0.0,9.116666666666667,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.1,-6.0,2.0,0.0,0.0,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,-1.0,82.0,4.555555555555555,-1.1,86.70000000000002,4.816666666666667,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+9),W (+9)
42.0,39.0,2023-01-11,30-292,IND,NYK,0.0,26.03333333333333,6.0,11.0,0.545,0.0,1.0,0.0,2.0,2.0,1.0,3.0,5.0,8.0,7.0,2.0,0.0,1.0,1.0,14.0,17.8,2.0,10.0,6.0,0.6,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,17.0,58.0,3.2222222222222223,17.0,71.1,3.95,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,,
43.0,40.0,2023-01-13,30-294,IND,ATL,0.0,24.28333333333333,6.0,10.0,0.6,0.0,0.0,,1.0,1.0,1.0,2.0,5.0,7.0,7.0,2.0,0.0,1.0,3.0,13.0,16.0,5.0,10.0,6.0,0.6,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,17.0,48.0,2.6666666666666665,15.6,62.29999999999999,3.4611111111111104,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,W (+5),W (+5)
44.0,41.0,2023-01-14,30-295,IND,MEM,0.0,24.366666666666667,6.0,10.0,0.6,1.0,2.0,0.5,0.0,0.0,,2.0,6.0,8.0,11.0,2.0,0.0,5.0,1.0,13.0,15.9,6.0,8.0,5.0,0.625,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,19.0,51.0,2.833333333333333,15.900000000000002,65.99999999999999,3.666666666666666,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-6),L (-6)
45.0,42.0,2023-01-16,30-297,IND,MIL,0.0,31.65,11.0,16.0,0.688,4.0,4.0,1.0,3.0,3.0,1.0,1.0,4.0,5.0,9.0,3.0,0.0,1.0,0.0,29.0,32.4,0.0,12.0,7.0,0.5833333333333334,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,26.0,74.0,4.111111111111111,31.200000000000003,66.49999999999999,3.694444444444444,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-2),L (-2)
46.0,43.0,2023-01-18,30-299,IND,OKC,0.0,25.116666666666667,5.0,7.0,0.714,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,10.0,10.9,-5.0,7.0,5.0,0.7142857142857143,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,9.0,75.0,4.166666666666667,10.9,66.69999999999999,3.705555555555555,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-18),L (-18)
47.0,44.0,2023-01-20,30-301,IND,DEN,0.0,19.116666666666667,3.0,3.0,1.0,0.0,0.0,,2.0,2.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,4.0,1.0,8.0,7.8,-16.0,3.0,3.0,1.0,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,8.0,38.0,2.111111111111111,6.999999999999998,59.1,3.283333333333333,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-13),L (-13)
48.0,45.0,2023-01-21,30-302,IND,PHO,1.0,39.16666666666666,8.0,15.0,0.533,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,10.0,12.0,2.0,0.0,4.0,1.0,18.0,20.5,0.0,14.0,7.0,0.5,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,22.0,43.0,2.388888888888889,20.099999999999994,49.4,2.7444444444444445,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-20),L (-20)
49.0,46.0,2023-01-24,30-305,IND,CHI,1.0,40.53333333333333,9.0,14.0,0.643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,10.0,3.0,0.0,2.0,0.0,20.0,23.1,9.0,13.0,8.0,0.6153846153846154,67,68,73,73,43,7,20,56,63,14,4,61,58,24,5,55,73.0,75.0,78.0,80.0,46.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,31.0,7.0,56.0,0.9178082191780822,0.9066666666666666,0.935897435897436,0.9125,0.9347826086956522,1.0,0.0,0.5263157894736842,0.8888888888888888,0.9264705882352942,0.7777777777777778,0.6666666666666666,0.9838709677419356,0.8923076923076924,0.7741935483870968,0.7142857142857143,0.9821428571428572,9,22,46.0,71.0,62.0,16.0,0.1956521739130435,0.0,0.3548387096774194,0.0,18,19.0,63.0,3.5,22.70000000000001,60.6,3.3666666666666667,16.8,3.1,0.5,0.4,0.1,0.0681699003670687,0.59,0.113,0.131,1.0,1.9,L (-23),L (-23)
