Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Daniel Theis,Shared Games with Goga Bitadze,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with James Johnson,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Terry Taylor,Shared Games with Trevelin Queen,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Daniel Theis,Gabe York,Goga Bitadze,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Terry Taylor,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Daniel Theis,co_inf with Gabe York,co_inf with Goga Bitadze,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Terry Taylor,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with George Hill,Shared Games with Jordan Nwora,George Hill,John Collins,Jordan Nwora,Serge Ibaka,co_inf with George Hill,co_inf with John Collins,co_inf with Jordan Nwora,co_inf with Serge Ibaka,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
26.0,,2022-12-09,25-179,IND,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,71.0,4.176470588235294,0.0,86.7,5.1000000000000005,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-6),L (-6)
27.0,,2022-12-10,25-180,IND,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,88.0,5.176470588235294,0.0,104.59999999999998,6.152941176470587,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+10),W (+10)
28.0,,2022-12-12,25-182,IND,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,56.0,3.294117647058824,0.0,61.19999999999999,3.599999999999999,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-3),L (-3)
29.0,,2022-12-14,25-184,IND,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,89.0,5.235294117647059,0.0,101.69999999999996,5.982352941176468,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-5),L (-5)
30.0,,2022-12-16,25-186,IND,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,,80.0,4.705882352941177,0.0,90.9,5.347058823529412,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+6),W (+6)
31.0,10.0,2022-12-18,25-188,IND,NYK,0,14.533333333333331,2.0,5.0,.400,0.0,2.0,.000,2,5.0,.400,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,0.9,-8,3.0,2.0,0.6666666666666666,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,-3.0,67.0,3.941176470588236,0.0999999999999994,63.20000000000001,3.71764705882353,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-6),L (-6)
32.0,11.0,2022-12-21,25-191,IND,BOS,0,14.933333333333334,5.0,10.0,.500,4.0,5.0,.800,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,14.0,9.6,-5,5.0,1.0,0.2,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,7.0,83.0,4.882352941176471,9.599999999999998,82.99999999999999,4.88235294117647,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-3),L (-3)
33.0,12.0,2022-12-23,25-193,IND,MIA,0,19.416666666666668,2.0,6.0,.333,0.0,4.0,.000,0,0.0,,0.0,1.0,1.0,5.0,1.0,0.0,1.0,3.0,4.0,3.2,+9,2.0,2.0,1.0,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,4.0,90.0,5.294117647058823,3.2,78.80000000000001,4.635294117647059,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+5),W (+5)
34.0,13.0,2022-12-26,25-196,IND,NOP,0,21.58333333333333,2.0,9.0,.222,0.0,4.0,.000,0,0.0,,1.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,4.0,0.2,-17,5.0,2.0,0.4,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,-1.0,62.0,3.647058823529412,0.1999999999999988,58.5,3.4411764705882355,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+3),W (+3)
35.0,14.0,2022-12-27,25-197,IND,ATL,0,14.7,1.0,6.0,.167,1.0,4.0,.250,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,-0.3,+4,2.0,0.0,0.0,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,0.0,92.0,5.411764705882353,-0.2999999999999991,98.7,5.805882352941176,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-20),L (-20)
36.0,15.0,2022-12-29,25-199,IND,CLE,0,11.016666666666667,0.0,4.0,.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.6,-7,4.0,0.0,0.0,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,-2.0,102.0,6.0,-2.6,119.00000000000004,7.000000000000003,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+15),W (+15)
37.0,16.0,2022-12-31,25-201,IND,LAC,0,13.666666666666666,0.0,5.0,.000,0.0,3.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.3,-2,2.0,0.0,0.0,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,-1.0,97.0,5.705882352941177,-2.3000000000000003,105.9,6.229411764705882,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+9),W (+9)
38.0,17.0,2023-01-02,25-203,IND,TOR,0,15.516666666666667,0.0,4.0,.000,0.0,2.0,.000,2,2.0,1.000,0.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,1.4,+13,2.0,0.0,0.0,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,2.0,92.0,5.411764705882353,0.5999999999999998,89.7,5.276470588235294,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+1),W (+1)
39.0,18.0,2023-01-04,25-205,IND,PHI,0,11.083333333333334,0.0,2.0,.000,0.0,1.0,.000,4,4.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.6,-4,1.0,0.0,0.0,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,-2.0,107.0,6.294117647058823,1.0,108.59999999999998,6.388235294117646,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+8),W (+8)
40.0,19.0,2023-01-06,25-207,IND,POR,0,10.2,2.0,5.0,.400,0.0,1.0,.000,2,2.0,1.000,0.0,2.0,2.0,0.0,0.0,1.0,4.0,2.0,6.0,-0.2,-3,4.0,2.0,0.5,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,-2.0,79.0,4.647058823529412,-1.0,77.39999999999999,4.552941176470588,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-3),L (-3)
41.0,20.0,2023-01-08,25-209,IND,CHO,0,3.966666666666667,0.0,2.0,.000,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1,-6,0.0,0.0,,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,1.0,80.0,4.705882352941177,-0.1,85.70000000000002,5.041176470588236,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+9),W (+9)
42.0,21.0,2023-01-11,25-212,IND,NYK,0,16.833333333333332,2.0,8.0,.250,1.0,5.0,.200,0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,0.5,+1,3.0,1.0,0.3333333333333333,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,-1.0,76.0,4.470588235294118,0.5,87.6,5.152941176470588,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,,
43.0,22.0,2023-01-13,25-214,IND,ATL,1,25.58333333333333,2.0,9.0,.222,1.0,6.0,.167,2,3.0,.667,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,-24,3.0,1.0,0.3333333333333333,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,-2.0,67.0,3.941176470588236,1.1999999999999995,76.7,4.511764705882353,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+5),W (+5)
44.0,23.0,2023-01-14,25-215,IND,MEM,0,29.616666666666667,7.0,15.0,.467,4.0,9.0,.444,7,7.0,1.000,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,25.0,19.9,+2,6.0,3.0,0.5,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,9.0,61.0,3.588235294117647,17.099999999999998,64.8,3.8117647058823527,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-6),L (-6)
45.0,24.0,2023-01-16,25-217,IND,MIL,0,20.15,2.0,5.0,.400,2.0,3.0,.667,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,4.3,-4,2.0,0.0,0.0,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,3.0,97.0,5.705882352941177,4.299999999999999,93.39999999999998,5.494117647058822,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-2),L (-2)
46.0,25.0,2023-01-18,25-219,IND,OKC,0,22.183333333333334,4.0,11.0,.364,2.0,5.0,.400,1,2.0,.500,1.0,4.0,5.0,3.0,0.0,0.0,2.0,2.0,11.0,5.7,-3,6.0,2.0,0.3333333333333333,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,4.0,80.0,4.705882352941177,5.299999999999998,72.3,4.252941176470588,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-18),L (-18)
47.0,26.0,2023-01-20,25-221,IND,DEN,0,16.833333333333332,5.0,8.0,.625,1.0,2.0,.500,7,8.0,.875,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,18.0,14.2,-7,6.0,4.0,0.6666666666666666,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,4.0,42.0,2.4705882352941178,11.4,54.7,3.217647058823529,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-13),L (-13)
48.0,27.0,2023-01-21,25-222,IND,PHO,0,17.216666666666665,1.0,4.0,.250,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.8,-18,2.0,1.0,0.5,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,1.0,64.0,3.764705882352941,0.8000000000000002,68.69999999999999,4.041176470588234,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-20),L (-20)
49.0,28.0,2023-01-24,25-225,IND,CHI,1,26.28333333333333,2.0,11.0,.182,2.0,8.0,.250,5,5.0,1.000,2.0,7.0,9.0,3.0,1.0,0.0,2.0,2.0,11.0,7.9,-3,3.0,0.0,0.0,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,6.0,76.0,4.470588235294118,5.9,77.4,4.552941176470589,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-23),L (-23)
50.0,29.0,2023-01-25,25-226,IND,ORL,1,38.766666666666666,4.0,9.0,.444,2.0,5.0,.400,6,8.0,.750,0.0,2.0,2.0,5.0,6.0,0.0,2.0,3.0,16.0,17.4,+3,4.0,2.0,0.5,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,10.0,72.0,4.235294117647059,15.000000000000004,79.99999999999999,4.705882352941176,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,L (-5),L (-5)
51.0,30.0,2023-01-27,25-228,IND,MIL,1,34.1,7.0,11.0,.636,2.0,5.0,.400,1,1.0,1.000,1.0,3.0,4.0,6.0,1.0,0.0,0.0,1.0,17.0,18.5,+10,6.0,5.0,0.8333333333333334,38,43,44,46,4,12,33,37,10,35,31,43,15,5,33,73.0,75.0,78.0,80.0,7.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.5205479452054794,0.5733333333333334,0.5641025641025641,0.575,0.5714285714285714,0.0,0.3157894736842105,0.5238095238095238,0.5441176470588235,0.5555555555555556,0.0,0.5645161290322581,0.4769230769230769,0.5733333333333334,0.4838709677419355,0.7142857142857143,0.5892857142857143,7,13,46.0,71.0,62.0,16.0,0.1521739130434782,0.0,0.2096774193548387,0.0,17,16.0,64.0,3.764705882352941,18.1,77.59999999999998,4.56470588235294,8.6,0.0,-4.5,-2.9,-1.6,0.0379653906659674,0.496,0.523,0.216,-0.6,-0.5,W (+6),W (+6)
