Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Ingram,Shared Games with CJ McCollum,Shared Games with Dereon Seabron,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Kira Lewis Jr.,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Willy Hernangómez,Shared Games with Zion Williamson,Brandon Ingram,CJ McCollum,Dereon Seabron,Devonte' Graham,Dyson Daniels,Garrett Temple,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Jose Alvarado,Kira Lewis Jr.,Larry Nance Jr.,Naji Marshall,Willy Hernangómez,Zion Williamson,co_inf with Brandon Ingram,co_inf with CJ McCollum,co_inf with Dereon Seabron,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Kira Lewis Jr.,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Willy Hernangómez,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
28.0,26.0,2022-12-15,22-180,NOP,UTA,1.0,32.71666666666667,4.0,8.0,0.5,3.0,7.0,0.429,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,0.0,1.0,6.0,12.0,7.5,1.0,1.0,1.0,1.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,8.0,66.0,4.125,7.1,86.7,5.41875,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-21),L (-21)
29.0,27.0,2022-12-17,22-182,NOP,PHO,1.0,22.4,3.0,8.0,0.375,2.0,4.0,0.5,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,2.0,1.0,2.0,8.0,6.2,9.0,4.0,1.0,0.25,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,7.0,68.0,4.25,6.2,75.0,4.6875,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-3),L (-3)
30.0,28.0,2022-12-19,22-184,NOP,MIL,1.0,27.98333333333333,3.0,6.0,0.5,1.0,3.0,0.333,6.0,6.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,13.0,12.3,-9.0,3.0,2.0,0.6666666666666666,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,6.0,70.0,4.375,9.9,74.7,4.66875,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-4),L (-4)
31.0,29.0,2022-12-22,22-187,NOP,SAS,1.0,27.78333333333333,5.0,8.0,0.625,1.0,3.0,0.333,4.0,5.0,0.8,0.0,4.0,4.0,1.0,2.0,0.0,0.0,4.0,15.0,13.3,7.0,5.0,4.0,0.8,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,9.0,78.0,4.875,11.7,86.60000000000001,5.4125000000000005,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-9),L (-9)
32.0,30.0,2022-12-23,22-188,NOP,OKC,1.0,39.583333333333336,8.0,13.0,0.615,5.0,8.0,0.625,2.0,2.0,1.0,1.0,4.0,5.0,1.0,2.0,0.0,2.0,1.0,23.0,19.3,6.0,5.0,3.0,0.6,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,14.0,60.0,3.75,18.5,63.899999999999984,3.993749999999999,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+9),W (+9)
33.0,,2022-12-26,22-191,NOP,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,,98.0,6.125,0.0,83.1,5.19375,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+3),W (+3)
34.0,31.0,2022-12-28,22-193,NOP,MIN,1.0,26.95,6.0,8.0,0.75,5.0,6.0,0.833,4.0,5.0,0.8,0.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,21.0,19.9,10.0,2.0,1.0,0.5,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,15.0,48.0,3.0,18.3,63.69999999999998,3.981249999999999,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+20),W (+20)
35.0,32.0,2022-12-30,22-195,NOP,PHI,1.0,20.116666666666667,3.0,4.0,0.75,2.0,2.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,7.6,-7.0,2.0,1.0,0.5,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,7.0,77.0,4.8125,7.599999999999999,97.5,6.09375,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+1),W (+1)
36.0,33.0,2022-12-31,22-196,NOP,MEM,1.0,23.883333333333333,5.0,7.0,0.714,2.0,4.0,0.5,3.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,15.0,12.2,-13.0,3.0,3.0,1.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,8.0,38.0,2.375,11.0,41.3,2.58125,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+11),W (+11)
37.0,34.0,2023-01-02,22-198,NOP,PHI,1.0,31.0,3.0,9.0,0.333,2.0,6.0,0.333,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,1.0,0.0,2.0,8.0,4.6,5.0,3.0,1.0,0.3333333333333333,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,6.0,80.0,5.0,4.6,81.6,5.1,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-15),L (-15)
38.0,35.0,2023-01-04,22-200,NOP,HOU,1.0,28.58333333333333,5.0,13.0,0.385,2.0,8.0,0.25,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,14.0,7.1,1.0,5.0,3.0,0.6,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,1.0,94.0,5.875,6.299999999999999,101.6,6.35,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-9),L (-9)
39.0,36.0,2023-01-06,22-202,NOP,BRK,1.0,30.616666666666667,3.0,5.0,0.6,1.0,2.0,0.5,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,11.0,7.6,-11.0,3.0,2.0,0.6666666666666666,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,2.0,67.0,4.1875,5.999999999999999,64.3,4.01875,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+11),W (+11)
40.0,37.0,2023-01-07,22-203,NOP,DAL,1.0,24.566666666666663,3.0,7.0,0.429,1.0,4.0,0.25,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,7.0,2.7,-3.0,3.0,2.0,0.6666666666666666,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,3.0,80.0,5.0,2.6999999999999984,95.6,5.975,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-6),L (-6)
41.0,38.0,2023-01-09,22-205,NOP,WAS,1.0,22.666666666666668,3.0,9.0,0.333,0.0,5.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,2.9,0.0,4.0,3.0,0.75,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,1.0,97.0,6.0625,2.9,102.00000000000004,6.375000000000003,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-10),L (-10)
42.0,39.0,2023-01-11,22-207,NOP,BOS,1.0,33.9,7.0,11.0,0.636,1.0,4.0,0.25,0.0,0.0,,2.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,15.0,15.3,-7.0,7.0,6.0,0.8571428571428571,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,14.0,69.0,4.3125,15.299999999999995,74.2,4.6375,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,,
43.0,40.0,2023-01-13,22-209,NOP,DET,1.0,34.56666666666667,6.0,11.0,0.545,3.0,8.0,0.375,4.0,4.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,19.0,17.2,8.0,3.0,3.0,1.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,11.0,70.0,4.375,15.599999999999998,77.39999999999999,4.8375,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+20),W (+20)
44.0,41.0,2023-01-16,22-212,NOP,CLE,1.0,33.45,7.0,14.0,0.5,3.0,6.0,0.5,0.0,0.0,,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,17.0,11.0,-16.0,8.0,4.0,0.5,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,6.0,78.0,4.875,11.0,72.0,4.5,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-11),L (-11)
45.0,42.0,2023-01-18,22-214,NOP,MIA,1.0,28.75,2.0,9.0,0.222,1.0,6.0,0.167,0.0,0.0,,0.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,5.0,3.5,-21.0,3.0,1.0,0.3333333333333333,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,3.0,60.0,3.75,3.499999999999999,65.6,4.1,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+6),W (+6)
46.0,43.0,2023-01-20,22-216,NOP,ORL,1.0,39.55,7.0,9.0,0.778,2.0,4.0,0.5,2.0,2.0,1.0,0.0,6.0,6.0,2.0,0.0,1.0,2.0,1.0,18.0,16.0,-18.0,5.0,5.0,1.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,14.0,82.0,5.125,15.2,82.39999999999999,5.15,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-10),L (-10)
47.0,44.0,2023-01-22,22-218,NOP,MIA,1.0,34.45,6.0,11.0,0.545,2.0,6.0,0.333,3.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,5.0,17.0,12.4,-11.0,5.0,4.0,0.8,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,6.0,61.0,3.8125,11.2,55.99999999999998,3.4999999999999987,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-26),L (-26)
48.0,45.0,2023-01-24,22-220,NOP,DEN,1.0,33.016666666666666,3.0,10.0,0.3,3.0,5.0,0.6,1.0,1.0,1.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,1.0,10.0,7.3,-4.0,5.0,0.0,0.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,7.0,52.0,3.25,6.899999999999999,60.900000000000006,3.80625,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-13),L (-13)
49.0,46.0,2023-01-25,22-221,NOP,MIN,1.0,20.5,2.0,5.0,0.4,0.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,5.0,-9.0,2.0,2.0,1.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,2.0,46.0,2.875,4.2,51.39999999999999,3.2124999999999995,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-4),L (-4)
50.0,47.0,2023-01-28,22-224,NOP,WAS,1.0,26.65,4.0,11.0,0.364,1.0,5.0,0.2,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,10.0,6.9,-5.0,6.0,3.0,0.5,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,3.0,62.0,3.875,6.5,58.9,3.68125,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-1),L (-1)
51.0,48.0,2023-01-29,22-225,NOP,MIL,1.0,36.1,6.0,11.0,0.545,4.0,6.0,0.667,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,16.0,11.7,-29.0,5.0,2.0,0.4,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,7.0,52.0,3.25,11.699999999999998,54.20000000000001,3.3875000000000006,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-9),L (-9)
52.0,49.0,2023-01-31,22-227,NOP,DEN,1.0,31.7,6.0,11.0,0.545,1.0,5.0,0.2,1.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,2.0,14.0,11.5,-11.0,6.0,5.0,0.8333333333333334,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,8.0,82.0,5.125,11.099999999999996,83.4,5.2125,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-10),L (-10)
53.0,50.0,2023-02-02,22-229,NOP,DAL,1.0,33.5,3.0,6.0,0.5,0.0,3.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,9.0,8.5,2.0,3.0,3.0,1.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,6.0,81.0,5.0625,7.300000000000002,79.79999999999998,4.987499999999999,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-25),L (-25)
54.0,51.0,2023-02-04,22-231,NOP,LAL,1.0,28.2,7.0,12.0,0.583,4.0,9.0,0.444,3.0,3.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,21.0,15.7,8.0,3.0,3.0,1.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,11.0,79.0,4.9375,14.500000000000002,92.20000000000002,5.762500000000001,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-9),L (-9)
55.0,52.0,2023-02-05,22-232,NOP,SAC,1.0,35.96666666666667,9.0,11.0,0.818,6.0,8.0,0.75,6.0,7.0,0.857,0.0,4.0,4.0,2.0,1.0,0.0,1.0,3.0,30.0,26.9,34.0,3.0,3.0,1.0,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,18.0,81.0,5.0625,24.500000000000004,94.90000000000002,5.931250000000001,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,L (-5),L (-5)
56.0,53.0,2023-02-07,22-234,NOP,ATL,1.0,31.716666666666665,6.0,13.0,0.462,4.0,9.0,0.444,0.0,0.0,,2.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0,16.0,11.5,8.0,4.0,2.0,0.5,43,73,5,50,57,22,64,44,76,58,24,62,74,35,27,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,25.0,65.0,77.0,38.0,29.0,0.9555555555555556,0.9733333333333334,1.0,0.684931506849315,0.9661016949152542,0.88,0.9696969696969696,0.9361702127659576,0.9620253164556962,0.9508196721311476,0.96,0.953846153846154,0.961038961038961,0.9210526315789472,0.9310344827586208,23,63.0,65.0,0.0,0.3538461538461538,16,9.0,71.0,4.4375,11.499999999999996,82.1,5.13125,15.2,7.6,1.8,1.4,0.4,0.1224141608018767,0.65,0.621,0.238,2.3,4.8,W (+5),W (+5)
