Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Brandon Ingram,Shared Games with CJ McCollum,Shared Games with Dereon Seabron,Shared Games with Devonte' Graham,Shared Games with Dyson Daniels,Shared Games with Garrett Temple,Shared Games with Herbert Jones,Shared Games with Jaxson Hayes,Shared Games with Jonas Valančiūnas,Shared Games with Jose Alvarado,Shared Games with Larry Nance Jr.,Shared Games with Naji Marshall,Shared Games with Trey Murphy III,Shared Games with Willy Hernangómez,Shared Games with Zion Williamson,Brandon Ingram,CJ McCollum,Dereon Seabron,Devonte' Graham,Dyson Daniels,Garrett Temple,Herbert Jones,Jaxson Hayes,Jonas Valančiūnas,Jose Alvarado,Larry Nance Jr.,Naji Marshall,Trey Murphy III,Willy Hernangómez,Zion Williamson,co_inf with Brandon Ingram,co_inf with CJ McCollum,co_inf with Dereon Seabron,co_inf with Devonte' Graham,co_inf with Dyson Daniels,co_inf with Garrett Temple,co_inf with Herbert Jones,co_inf with Jaxson Hayes,co_inf with Jonas Valančiūnas,co_inf with Jose Alvarado,co_inf with Larry Nance Jr.,co_inf with Naji Marshall,co_inf with Trey Murphy III,co_inf with Willy Hernangómez,co_inf with Zion Williamson,Shared Games with Josh Richardson,Al Horford,Josh Richardson,co_inf with Al Horford,co_inf with Josh Richardson,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
31.0,,2022-12-22,21-260,NOP,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,87.0,5.4375,0.0,98.3,6.14375,0.0121561100447856,L (-9),L (-9)
32.0,,2022-12-23,21-261,NOP,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,74.0,4.625,0.0,82.39999999999999,5.15,0.0121561100447856,W (+9),W (+9)
33.0,2.0,2022-12-26,21-264,NOP,IND,0,16.566666666666666,3.0,7.0,.429,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,7.0,4.1,+8,5.0,2.0,0.4,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,3.0,95.0,5.9375,4.1,79.0,4.9375,0.0121561100447856,W (+3),W (+3)
34.0,,2022-12-28,21-266,NOP,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,63.0,3.9375,0.0,82.0,5.125,0.0121561100447856,W (+20),W (+20)
35.0,,2022-12-30,21-268,NOP,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,84.0,5.25,0.0,105.09999999999998,6.568749999999999,0.0121561100447856,W (+1),W (+1)
36.0,,2022-12-31,21-269,NOP,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,46.0,2.875,0.0,52.3,3.26875,0.0121561100447856,W (+11),W (+11)
37.0,,2023-01-02,21-271,NOP,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,86.0,5.375,0.0,86.2,5.3875,0.0121561100447856,L (-15),L (-15)
38.0,,2023-01-04,21-273,NOP,HOU,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,95.0,5.9375,0.0,107.9,6.74375,0.0121561100447856,L (-9),L (-9)
39.0,,2023-01-06,21-275,NOP,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,69.0,4.3125,0.0,70.3,4.39375,0.0121561100447856,W (+11),W (+11)
40.0,3.0,2023-01-07,21-276,NOP,DAL,0,12.55,4.0,6.0,.667,0.0,1.0,.000,4,4.0,1.000,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,12.0,8.3,-7,5.0,4.0,0.8,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,3.0,80.0,5.0,6.699999999999999,91.6,5.725,0.0121561100447856,L (-6),L (-6)
41.0,4.0,2023-01-09,21-278,NOP,WAS,0,2.533333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7,+1,0.0,0.0,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,0.0,98.0,6.125,-0.7,105.60000000000004,6.600000000000002,0.0121561100447856,L (-10),L (-10)
42.0,5.0,2023-01-11,21-280,NOP,BOS,0,2.716666666666667,0.0,0.0,,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,+8,0.0,0.0,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,0.0,83.0,5.1875,1.2,88.29999999999998,5.518749999999999,0.0121561100447856,,
43.0,,2023-01-13,21-282,NOP,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,81.0,5.0625,0.0,93.0,5.8125,0.0121561100447856,W (+20),W (+20)
44.0,,2023-01-16,21-285,NOP,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,84.0,5.25,0.0,83.0,5.1875,0.0121561100447856,L (-11),L (-11)
45.0,6.0,2023-01-18,21-287,NOP,MIA,0,5.666666666666667,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.4,+2,0.0,0.0,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,2.0,61.0,3.8125,2.3999999999999995,66.69999999999999,4.168749999999999,0.0121561100447856,W (+6),W (+6)
46.0,,2023-01-20,21-289,NOP,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,96.0,6.0,0.0,97.6,6.1,0.0121561100447856,L (-10),L (-10)
47.0,,2023-01-22,21-291,NOP,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,67.0,4.1875,0.0,67.19999999999999,4.199999999999999,0.0121561100447856,L (-26),L (-26)
48.0,,2023-01-24,21-293,NOP,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,59.0,3.6875,0.0,67.8,4.2375,0.0121561100447856,L (-13),L (-13)
49.0,,2023-01-25,21-294,NOP,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,48.0,3.0,0.0,55.6,3.475,0.0121561100447856,L (-4),L (-4)
50.0,,2023-01-28,21-297,NOP,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,65.0,4.0625,0.0,65.4,4.0875,0.0121561100447856,L (-1),L (-1)
51.0,7.0,2023-01-29,21-298,NOP,MIL,0,27.48333333333333,7.0,11.0,.636,1.0,3.0,.333,0,0.0,,0.0,6.0,6.0,3.0,0.0,1.0,0.0,2.0,15.0,13.9,0,8.0,6.0,0.75,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,14.0,45.0,2.8125,13.900000000000002,52.0,3.25,0.0121561100447856,L (-9),L (-9)
52.0,,2023-01-31,21-300,NOP,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,90.0,5.625,0.0,94.5,5.90625,0.0121561100447856,L (-10),L (-10)
53.0,8.0,2023-02-02,21-302,NOP,DAL,0,11.466666666666669,1.0,6.0,.167,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,-2.8,-7,4.0,1.0,0.25,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,-2.0,89.0,5.5625,-2.7999999999999994,89.89999999999998,5.618749999999999,0.0121561100447856,L (-25),L (-25)
54.0,9.0,2023-02-04,21-304,NOP,LAL,0,5.716666666666667,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.6,+1,1.0,1.0,1.0,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,2.0,88.0,5.5,1.5999999999999996,105.10000000000002,6.568750000000001,0.0121561100447856,L (-9),L (-9)
55.0,10.0,2023-02-05,21-305,NOP,SAC,0,21.616666666666667,4.0,7.0,.571,2.0,2.0,1.000,1,1.0,1.000,0.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,11.0,10.5,+16,5.0,2.0,0.4,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,11.0,88.0,5.5,10.099999999999998,109.3,6.83125,0.0121561100447856,L (-5),L (-5)
56.0,11.0,2023-02-07,21-307,NOP,ATL,0,9.816666666666666,1.0,4.0,.250,0.0,1.0,.000,0,0.0,,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.6,+5,3.0,1.0,0.3333333333333333,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,2.0,78.0,4.875,1.6,92.0,5.75,0.0121561100447856,W (+5),W (+5)
57.0,12.0,2023-02-10,21-310,NOP,CLE,0,9.616666666666667,3.0,4.0,.750,2.0,3.0,.667,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,5.4,+12,1.0,1.0,1.0,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,4.0,83.0,5.1875,5.4,83.9,5.24375,0.0121561100447856,W (+32),W (+32)
58.0,13.0,2023-02-13,21-313,NOP,OKC,0,18.966666666666665,2.0,5.0,.400,1.0,3.0,.333,2,2.0,1.000,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,7.0,7.3,+7,2.0,1.0,0.5,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,5.0,50.0,3.125,6.500000000000001,59.89999999999999,3.74375,0.0121561100447856,W (+9),W (+9)
59.0,14.0,2023-02-15,21-315,NOP,LAL,0,3.85,0.0,2.0,.000,0.0,0.0,,1,2.0,.500,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2,+2,2.0,0.0,0.0,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,1.0,69.0,4.3125,0.8,68.89999999999999,4.30625,0.0121561100447856,L (-11),L (-11)
60.0,,2023-02-23,21-323,NOP,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,81.0,5.0625,0.0,80.5,5.03125,0.0121561100447856,W (+3),W (+3)
61.0,15.0,2023-02-25,21-325,NOP,NYK,0,4.116666666666666,2.0,2.0,1.000,2.0,2.0,1.000,2,2.0,1.000,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,8.7,+10,0.0,0.0,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,6.0,54.0,3.375,7.900000000000001,58.80000000000001,3.6750000000000007,0.0121561100447856,L (-18),L (-18)
62.0,,2023-02-27,21-327,NOP,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,15,22,3,8,16,13,22,22,22,15,19,25,24,14,1,45.0,75.0,5.0,73.0,59.0,25.0,66.0,47.0,79.0,61.0,65.0,77.0,79.0,38.0,29.0,0.3333333333333333,0.2933333333333333,0.6,0.1095890410958904,0.2711864406779661,0.52,0.3333333333333333,0.4680851063829787,0.2784810126582278,0.2459016393442623,0.2923076923076923,0.3246753246753247,0.3037974683544304,0.3684210526315789,0.0344827586206896,12,63.0,65.0,0.0,0.1846153846153846,16,,52.0,3.25,0.0,53.9,3.36875,0.0121561100447856,L (-5),L (-5)
