Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Lawson,Shared Games with Anthony Edwards,Shared Games with Austin Rivers,Shared Games with Bryn Forbes,Shared Games with D'Angelo Russell,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Josh Minott,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Luka Garza,Shared Games with Nathan Knight,Shared Games with Naz Reid,Shared Games with Taurean Prince,Shared Games with Wendell Moore Jr.,A.J. Lawson,Anthony Edwards,Austin Rivers,Bryn Forbes,D'Angelo Russell,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Nathan Knight,Naz Reid,Taurean Prince,Wendell Moore Jr.,co_inf with A.J. Lawson,co_inf with Anthony Edwards,co_inf with Austin Rivers,co_inf with Bryn Forbes,co_inf with D'Angelo Russell,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Taurean Prince,co_inf with Wendell Moore Jr.,Shared Games with Matt Ryan,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Matt Ryan,Mike Conley,Nickeil Alexander-Walker,Vit Krejci,co_inf with Matt Ryan,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Vit Krejci,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,,2022-11-07,30-134,MIN,NYK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,,72.0,3.789473684210526,0.0,79.69999999999999,4.194736842105263,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-13),L (-13)
12.0,10.0,2022-11-09,30-136,MIN,PHO,1,29.9,8.0,11.0,.727,0.0,0.0,,9,11.0,.818,3.0,8.0,11.0,0.0,0.0,3.0,1.0,4.0,25.0,23.7,-6,11.0,8.0,0.7272727272727273,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,16.0,54.0,2.8421052631578947,20.099999999999994,62.00000000000001,3.2631578947368425,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-12),L (-12)
13.0,11.0,2022-11-11,30-138,MIN,MEM,1,35.0,5.0,5.0,1.000,0.0,0.0,,5,5.0,1.000,1.0,5.0,6.0,1.0,1.0,0.0,4.0,4.0,15.0,11.8,-9,5.0,5.0,1.0,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,9.0,64.0,3.3684210526315788,9.8,74.90000000000002,3.942105263157896,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-11),L (-11)
14.0,12.0,2022-11-13,30-140,MIN,CLE,1,33.3,5.0,10.0,.500,0.0,0.0,,5,8.0,.625,4.0,9.0,13.0,1.0,1.0,2.0,3.0,3.0,15.0,13.2,-13,10.0,5.0,0.5,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,11.0,58.0,3.0526315789473686,11.2,61.99999999999999,3.2631578947368416,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+5),W (+5)
15.0,13.0,2022-11-16,30-143,MIN,ORL,1,32.083333333333336,5.0,7.0,.714,0.0,0.0,,6,8.0,.750,2.0,6.0,8.0,1.0,2.0,1.0,0.0,3.0,16.0,17.7,+24,7.0,5.0,0.7142857142857143,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,13.0,67.0,3.526315789473684,15.3,81.1,4.268421052631578,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+18),W (+18)
16.0,14.0,2022-11-19,30-146,MIN,PHI,1,28.15,4.0,7.0,.571,0.0,0.0,,0,0.0,,5.0,8.0,13.0,1.0,1.0,0.0,0.0,5.0,8.0,10.3,-8,7.0,4.0,0.5714285714285714,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,16.0,52.0,2.736842105263158,10.3,63.19999999999999,3.3263157894736834,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+3),W (+3)
17.0,15.0,2022-11-21,30-148,MIN,MIA,1,31.366666666666667,0.0,0.0,,0.0,0.0,,4,4.0,1.000,2.0,7.0,9.0,0.0,1.0,2.0,1.0,4.0,4.0,7.3,+3,0.0,0.0,,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,11.0,64.0,3.3684210526315788,5.700000000000001,76.19999999999999,4.010526315789473,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+4),W (+4)
18.0,16.0,2022-11-23,30-150,MIN,IND,1,32.35,9.0,11.0,.818,0.0,0.0,,3,4.0,.750,4.0,12.0,16.0,2.0,0.0,0.0,2.0,3.0,21.0,21.1,+7,11.0,9.0,0.8181818181818182,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,22.0,61.0,3.210526315789474,19.9,62.79999999999999,3.3052631578947365,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+14),W (+14)
19.0,17.0,2022-11-25,30-152,MIN,CHO,1,34.35,6.0,10.0,.600,0.0,0.0,,5,5.0,1.000,4.0,13.0,17.0,1.0,2.0,2.0,2.0,4.0,17.0,19.6,+6,10.0,6.0,0.6,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,22.0,23.0,1.2105263157894737,17.599999999999994,33.89999999999999,1.784210526315789,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-2),L (-2)
20.0,18.0,2022-11-27,30-154,MIN,GSW,1,30.066666666666663,4.0,9.0,.444,0.0,0.0,,1,2.0,.500,4.0,6.0,10.0,0.0,0.0,1.0,2.0,2.0,9.0,6.4,-8,9.0,4.0,0.4444444444444444,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,7.0,28.0,1.4736842105263157,5.999999999999997,51.1,2.6894736842105265,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-23),L (-23)
21.0,19.0,2022-11-28,30-155,MIN,WAS,1,28.516666666666666,7.0,7.0,1.000,0.0,0.0,,5,5.0,1.000,4.0,3.0,7.0,0.0,0.0,1.0,1.0,3.0,19.0,19.1,-22,7.0,7.0,1.0,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,14.0,44.0,2.3157894736842106,17.1,62.7,3.3000000000000003,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,,
22.0,20.0,2022-11-30,30-157,MIN,MEM,1,26.1,4.0,5.0,.800,0.0,0.0,,1,2.0,.500,0.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,9.0,3.1,+13,5.0,4.0,0.8,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,1.0,62.0,3.263157894736842,2.7,77.2,4.063157894736842,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-15),L (-15)
23.0,21.0,2022-12-03,30-160,MIN,OKC,1,9.216666666666669,3.0,3.0,1.000,0.0,0.0,,0,2.0,.000,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,5.5,-11,3.0,3.0,1.0,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,5.0,69.0,3.631578947368421,5.5,74.3,3.9105263157894736,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,W (+8),W (+8)
24.0,22.0,2022-12-07,30-164,MIN,IND,1,31.45,6.0,12.0,.500,0.0,0.0,,4,5.0,.800,5.0,16.0,21.0,1.0,3.0,2.0,2.0,3.0,16.0,19.8,+15,12.0,6.0,0.5,1,67,43,20,45,67,54,39,12,27,59,19,27,56,47,23,15.0,79.0,52.0,25.0,71.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,54.0,29.0,0.0666666666666666,0.8481012658227848,0.8269230769230769,0.8,0.6338028169014085,0.8481012658227848,0.8307692307692308,0.9069767441860463,0.8,0.9310344827586208,0.855072463768116,0.6785714285714286,0.7105263157894737,0.8235294117647058,0.8703703703703703,0.7931034482758621,17,22,22,34.0,67.0,59.0,29.0,0.5,0.3283582089552239,0.3728813559322034,0.0,19,24.0,46.0,2.421052631578948,18.2,61.50000000000001,3.2368421052631584,18.9,7.8,0.7,0.0,0.7,0.0989045713081946,0.675,0.005,0.623,1.4,4.3,L (-7),L (-7)
