Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Shared Games with Anthony Edwards,Shared Games with Austin Rivers,Shared Games with Bryn Forbes,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Josh Minott,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Luka Garza,Shared Games with Matt Ryan,Shared Games with Nathan Knight,Shared Games with Naz Reid,Shared Games with Rudy Gobert,Shared Games with Taurean Prince,Shared Games with Wendell Moore Jr.,Anthony Edwards,Austin Rivers,Bryn Forbes,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Matt Ryan,Nathan Knight,Naz Reid,Rudy Gobert,Taurean Prince,Vit Krejci,Wendell Moore Jr.,co_inf with Anthony Edwards,co_inf with Austin Rivers,co_inf with Bryn Forbes,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Matt Ryan,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Rudy Gobert,co_inf with Taurean Prince,co_inf with Vit Krejci,co_inf with Wendell Moore Jr.,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,7.0,2022-11-06,24-065,UTA,LAC,0,8.733333333333333,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.6,+2,1.0,0.0,0.0,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,-1.0,73.0,2.085714285714286,-2.6,82.3,2.3514285714285714,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,W (+8),W (+8)
12.0,8.0,2022-11-07,24-066,UTA,LAL,0,12.0,0.0,5.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,-2.9,-6,4.0,0.0,0.0,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,-3.0,73.0,2.085714285714286,-2.9000000000000004,85.0,2.4285714285714284,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,W (+23),W (+23)
13.0,,2022-11-09,24-068,UTA,ATL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,,73.0,2.085714285714286,0.0,84.70000000000003,2.420000000000001,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,W (+6),W (+6)
14.0,9.0,2022-11-12,24-071,UTA,WAS,0,2.466666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+3,0.0,0.0,,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,0.0,69.0,1.9714285714285715,0.0,73.2,2.091428571428572,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-9),L (-9)
15.0,,2022-11-13,24-072,UTA,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,,80.0,2.2857142857142856,0.0,96.4,2.7542857142857144,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-7),L (-7)
16.0,,2022-11-15,24-074,UTA,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,,68.0,1.9428571428571428,0.0,73.49999999999999,2.1,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-7),L (-7)
17.0,,2022-11-18,24-077,UTA,PHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,,75.0,2.142857142857143,0.0,81.89999999999999,2.34,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,W (+1),W (+1)
18.0,,2022-11-19,24-078,UTA,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,,83.0,2.3714285714285714,0.0,82.69999999999999,2.3628571428571425,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,W (+5),W (+5)
19.0,10.0,2022-11-21,24-080,UTA,LAC,0,9.366666666666667,0.0,0.0,,0.0,0.0,,2,2.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,-0.4,-14,0.0,0.0,,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,-1.0,46.0,1.3142857142857145,-1.1999999999999995,52.69999999999999,1.5057142857142851,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-7),L (-7)
20.0,,2022-11-23,24-082,UTA,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,,35.0,1.0,0.0,57.1,1.6314285714285717,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-9),L (-9)
21.0,11.0,2022-11-25,24-084,UTA,GSW,0,30.183333333333334,3.0,11.0,.273,0.0,6.0,.000,2,2.0,1.000,3.0,2.0,5.0,6.0,3.0,1.0,1.0,3.0,8.0,9.9,+2,5.0,3.0,0.6,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,9.0,49.0,1.4,9.099999999999998,70.7,2.02,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,,
22.0,12.0,2022-11-26,24-085,UTA,PHO,0,16.033333333333335,4.0,5.0,.800,4.0,4.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,8.3,-12,1.0,0.0,0.0,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,6.0,57.0,1.6285714285714286,8.299999999999999,71.6,2.0457142857142854,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-11),L (-11)
23.0,13.0,2022-11-28,24-087,UTA,CHI,0,14.016666666666667,1.0,5.0,.200,0.0,2.0,.000,0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.5,0,3.0,1.0,0.3333333333333333,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,1.0,73.0,2.085714285714286,0.4999999999999989,79.3,2.2657142857142856,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-1),L (-1)
24.0,14.0,2022-11-30,24-089,UTA,LAC,0,15.466666666666669,5.0,7.0,.714,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,11.0,6.6,-1,5.0,4.0,0.8,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,4.0,66.0,1.8857142857142857,6.600000000000002,73.10000000000001,2.088571428571429,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,L (-7),L (-7)
25.0,15.0,2022-12-02,24-091,UTA,IND,0,3.4833333333333334,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7,0,0.0,0.0,,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,1.0,66.0,1.8857142857142857,0.7,65.89999999999999,1.8828571428571423,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,W (+13),W (+13)
26.0,,2022-12-03,24-092,UTA,POR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,25,34,35,25,12,31,13,4,36,3,49,26,26,19,27,17,33,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5208333333333334,0.0,0.4358974358974359,0.0,0.0,0.5737704918032787,0.3676470588235294,0.5454545454545454,0.4696969696969697,0.9285714285714286,0.5714285714285714,0.4444444444444444,0.4285714285714285,0.7313432835820896,0.4406779661016949,0.4642857142857143,0.3653846153846153,0.4153846153846154,0.4722222222222222,0.4459459459459459,16,24,20,9,1,23,8,21,5,6,22,7,2,5,19,22,19,5,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,34.0,38.0,68.0,70.0,54.0,29.0,29.0,0.2531645569620253,0.173076923076923,0.04,0.2911392405063291,0.123076923076923,0.4883720930232558,0.3333333333333333,0.2068965517241379,0.3188405797101449,0.25,0.0588235294117647,0.131578947368421,0.2794117647058823,0.3142857142857143,0.3518518518518518,0.0,0.1724137931034483,35,,57.0,1.6285714285714286,0.0,72.0,2.057142857142857,11.6,1.1,-0.9,-1.4,0.4,0.02375,0.565,0.539,0.203,0.2,0.3,W (+20),W (+20)
