Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Buddy Boeheim,Shared Games with Cade Cunningham,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Livers,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Shared Games with Saddiq Bey,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Hamidou Diallo,Isaiah Livers,Jaden Ivey,Jalen Duren,Jared Rhoden,Kevin Knox,Killian Hayes,Marvin Bagley III,Nerlens Noel,Rodney McGruder,Saddiq Bey,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Hamidou Diallo,co_inf with Isaiah Livers,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Saddiq Bey,co_inf with Stanley Umude,Shared Games with James Wiseman,Shared Games with Eugene Omoruyi,Shared Games with R.J. Hampton,Eugene Omoruyi,Frank Kaminsky,James Wiseman,R.J. Hampton,co_inf with James Wiseman,co_inf with Eugene Omoruyi,co_inf with Frank Kaminsky,co_inf with R.J. Hampton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
21.0,,2022-11-25,21-187,DET,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,47.0,2.35,0.0,57.79999999999999,2.89,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,,
22.0,,2022-11-27,21-189,DET,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,39.0,1.95,0.0,49.90000000000001,2.495000000000001,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-6),L (-6)
23.0,16.0,2022-11-29,21-191,DET,NYK,1,26.03333333333333,6.0,13.0,.462,5.0,9.0,.556,2,2.0,1.000,1.0,4.0,5.0,1.0,0.0,1.0,2.0,2.0,19.0,12.8,-22,4.0,1.0,0.25,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,9.0,49.0,2.45,11.999999999999996,58.6,2.93,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-8),L (-8)
24.0,17.0,2022-12-01,21-193,DET,DAL,1,36.56666666666667,4.0,12.0,.333,1.0,4.0,.250,0,0.0,,3.0,9.0,12.0,3.0,0.0,0.0,1.0,2.0,9.0,7.3,+8,8.0,3.0,0.375,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,11.0,75.0,3.75,7.300000000000001,93.1,4.654999999999999,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-30),L (-30)
25.0,18.0,2022-12-04,21-196,DET,MEM,1,27.0,3.0,7.0,.429,2.0,5.0,.400,0,0.0,,0.0,4.0,4.0,1.0,0.0,2.0,0.0,4.0,8.0,6.0,-14,2.0,1.0,0.5,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,8.0,56.0,2.8,5.999999999999998,64.1,3.205,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,W (+6),W (+6)
26.0,19.0,2022-12-06,21-198,DET,MIA,1,28.316666666666663,5.0,9.0,.556,1.0,3.0,.333,0,2.0,.000,2.0,9.0,11.0,2.0,0.0,0.0,1.0,2.0,11.0,9.6,+9,6.0,4.0,0.6666666666666666,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,12.0,58.0,2.9,9.599999999999998,69.6,3.4799999999999995,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-10),L (-10)
27.0,20.0,2022-12-07,21-199,DET,NOP,1,29.58333333333333,3.0,8.0,.375,2.0,5.0,.400,2,2.0,1.000,1.0,3.0,4.0,1.0,0.0,0.0,1.0,4.0,10.0,5.3,0,3.0,1.0,0.3333333333333333,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,4.0,32.0,1.6,4.499999999999998,35.3,1.765,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,W (+20),W (+20)
28.0,21.0,2022-12-09,21-201,DET,MEM,1,28.383333333333333,5.0,9.0,.556,3.0,6.0,.500,0,0.0,,2.0,5.0,7.0,0.0,0.0,2.0,3.0,4.0,13.0,8.4,-12,3.0,2.0,0.6666666666666666,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,10.0,36.0,1.8,8.399999999999997,44.6,2.23,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-6),L (-6)
29.0,22.0,2022-12-11,21-203,DET,LAL,1,24.25,2.0,8.0,.250,2.0,7.0,.286,2,2.0,1.000,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,4.1,-4,1.0,0.0,0.0,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,2.0,80.0,4.0,3.3,89.99999999999999,4.499999999999999,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-11),L (-11)
30.0,23.0,2022-12-14,21-206,DET,CHO,1,41.333333333333336,8.0,10.0,.800,2.0,3.0,.667,1,2.0,.500,3.0,8.0,11.0,1.0,0.0,2.0,2.0,4.0,19.0,17.8,+12,7.0,6.0,0.8571428571428571,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,19.0,83.0,4.15,17.39999999999999,90.59999999999998,4.529999999999999,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-7),L (-7)
31.0,24.0,2022-12-16,21-208,DET,SAC,1,25.933333333333334,4.0,7.0,.571,3.0,5.0,.600,2,2.0,1.000,0.0,7.0,7.0,1.0,0.0,0.0,4.0,2.0,13.0,7.7,-6,2.0,1.0,0.5,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,8.0,42.0,2.1,6.899999999999999,52.19999999999999,2.6099999999999994,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,W (+7),W (+7)
32.0,25.0,2022-12-18,21-210,DET,BRK,1,28.766666666666666,2.0,7.0,.286,1.0,3.0,.333,4,4.0,1.000,1.0,6.0,7.0,0.0,1.0,1.0,0.0,1.0,9.0,8.7,+13,4.0,1.0,0.25,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,7.0,54.0,2.7,7.100000000000001,70.3,3.515,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-9),L (-9)
33.0,26.0,2022-12-20,21-212,DET,UTA,1,27.466666666666665,3.0,9.0,.333,0.0,5.0,.000,1,1.0,1.000,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,7.0,4.2,-10,4.0,3.0,0.75,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,2.0,64.0,3.2,3.8,86.40000000000002,4.320000000000001,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-3),L (-3)
34.0,27.0,2022-12-21,21-213,DET,PHI,1,21.883333333333333,3.0,7.0,.429,0.0,1.0,.000,0,0.0,,2.0,3.0,5.0,1.0,0.0,0.0,5.0,5.0,6.0,-1.7,-11,6.0,3.0,0.5,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,0.0,42.0,2.1,-1.7000000000000002,55.0,2.75,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-15),L (-15)
35.0,28.0,2022-12-23,21-215,DET,ATL,1,27.95,2.0,7.0,.286,2.0,4.0,.500,1,2.0,.500,1.0,3.0,4.0,3.0,0.0,0.0,2.0,1.0,7.0,3.8,-14,3.0,0.0,0.0,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,3.0,45.0,2.25,3.4000000000000004,64.50000000000001,3.2250000000000005,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-20),L (-20)
36.0,29.0,2022-12-26,21-218,DET,LAC,1,39.71666666666667,8.0,10.0,.800,3.0,4.0,.750,2,3.0,.667,2.0,5.0,7.0,1.0,1.0,2.0,0.0,3.0,21.0,21.6,-18,6.0,5.0,0.8333333333333334,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,19.0,48.0,2.4,20.8,67.19999999999999,3.3599999999999994,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-25),L (-25)
37.0,30.0,2022-12-28,21-220,DET,ORL,1,26.5,4.0,12.0,.333,2.0,8.0,.250,1,2.0,.500,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,11.0,2.9,+10,4.0,2.0,0.5,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,-1.0,58.0,2.9,2.5000000000000018,62.0,3.1,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-11),L (-11)
38.0,31.0,2022-12-30,21-222,DET,CHI,1,33.3,6.0,15.0,.400,2.0,7.0,.286,2,2.0,1.000,4.0,6.0,10.0,2.0,3.0,0.0,1.0,2.0,16.0,15.1,-5,8.0,4.0,0.5,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,13.0,51.0,2.55,14.299999999999995,66.49999999999999,3.325,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,W (+20),W (+20)
39.0,32.0,2022-12-31,21-223,DET,MIN,1,24.383333333333333,3.0,7.0,.429,0.0,1.0,.000,0,0.0,,4.0,3.0,7.0,0.0,1.0,1.0,2.0,2.0,6.0,4.9,-3,6.0,3.0,0.5,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,6.0,59.0,2.95,4.9,70.69999999999999,3.535,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-14),L (-14)
40.0,33.0,2023-01-02,21-225,DET,POR,1,28.35,3.0,8.0,.375,0.0,2.0,.000,3,4.0,.750,0.0,6.0,6.0,1.0,0.0,1.0,3.0,3.0,9.0,3.2,-25,6.0,3.0,0.5,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,2.0,37.0,1.85,1.9999999999999991,54.00000000000001,2.7,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,W (+12),W (+12)
41.0,34.0,2023-01-04,21-227,DET,GSW,1,30.666666666666668,6.0,14.0,.429,1.0,7.0,.143,0,0.0,,2.0,5.0,7.0,1.0,0.0,1.0,2.0,1.0,13.0,7.5,+4,7.0,5.0,0.7142857142857143,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,6.0,83.0,4.15,7.5,98.10000000000002,4.905000000000001,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-29),L (-29)
42.0,35.0,2023-01-06,21-229,DET,SAS,1,29.716666666666665,3.0,8.0,.375,2.0,6.0,.333,3,6.0,.500,4.0,4.0,8.0,3.0,1.0,0.0,2.0,5.0,11.0,8.5,-1,2.0,1.0,0.5,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,7.0,48.0,2.4,7.299999999999997,65.89999999999999,3.2949999999999995,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,,
43.0,36.0,2023-01-08,21-231,DET,PHI,1,35.1,7.0,15.0,.467,0.0,3.0,.000,6,7.0,.857,3.0,10.0,13.0,2.0,1.0,0.0,4.0,1.0,20.0,15.0,-1,12.0,7.0,0.5833333333333334,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,10.0,45.0,2.25,12.599999999999998,57.7,2.885,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,W (+3),W (+3)
44.0,,2023-01-10,21-233,DET,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,28.0,1.4,0.0,50.7,2.535,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-12),L (-12)
45.0,,2023-01-11,21-234,DET,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37,49,2,1,12,36,41,29,48,44,11,31,47,19,8,16,45,51.0,59.0,3.0,10.0,12.0,62.0,56.0,52.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7254901960784313,0.8305084745762712,0.6666666666666666,0.1,1.0,0.5806451612903226,0.7321428571428571,0.5576923076923077,0.6486486486486487,0.6567164179104478,0.7857142857142857,0.492063492063492,0.618421052631579,0.4523809523809524,0.4705882352941176,0.5,0.5844155844155844,0.0,4,1,6,40.0,36.0,45.0,47.0,0.0888888888888888,0.025,0.0,0.1276595744680851,20,,70.0,3.5,0.0,80.4,4.0200000000000005,13.1,2.0,-2.1,-1.0,-1.1,0.0626865671641791,0.56,0.465,0.338,0.0,1.1,L (-12),L (-12)
