Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Buddy Boeheim,Shared Games with Cade Cunningham,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Shared Games with Saddiq Bey,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Hamidou Diallo,Isaiah Stewart,Jaden Ivey,Jalen Duren,Jared Rhoden,Kevin Knox,Killian Hayes,Marvin Bagley III,Nerlens Noel,Rodney McGruder,Saddiq Bey,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Hamidou Diallo,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Saddiq Bey,co_inf with Stanley Umude,Shared Games with James Wiseman,Shared Games with Eugene Omoruyi,Shared Games with R.J. Hampton,Eugene Omoruyi,Frank Kaminsky,James Wiseman,R.J. Hampton,co_inf with James Wiseman,co_inf with Eugene Omoruyi,co_inf with Frank Kaminsky,co_inf with R.J. Hampton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
21.0,19.0,2022-11-25,24-120,DET,PHO,1,30.133333333333333,3.0,7.0,.429,1.0,4.0,.250,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,7.0,4.5,-15,3.0,2.0,0.6666666666666666,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,3.0,44.0,2.2,4.5,53.29999999999999,2.665,0.038253178551686,,
22.0,20.0,2022-11-27,24-122,DET,CLE,1,27.25,2.0,5.0,.400,1.0,4.0,.250,2,3.0,.667,0.0,2.0,2.0,0.0,1.0,3.0,1.0,5.0,7.0,4.6,-7,1.0,1.0,1.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,4.0,35.0,1.75,3.8,46.1,2.305,0.038253178551686,L (-6),L (-6)
23.0,21.0,2022-11-29,24-124,DET,NYK,1,23.166666666666668,2.0,5.0,.400,2.0,5.0,.400,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,4.9,-23,0.0,0.0,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,5.0,53.0,2.65,4.899999999999999,65.69999999999999,3.285,0.038253178551686,L (-8),L (-8)
24.0,22.0,2022-12-01,24-126,DET,DAL,1,6.866666666666667,2.0,2.0,1.000,2.0,2.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,4.0,-3,0.0,0.0,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,3.0,83.0,4.15,4.0,96.40000000000002,4.820000000000001,0.038253178551686,L (-30),L (-30)
25.0,,2022-12-04,24-129,DET,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,64.0,3.2,0.0,70.1,3.505,0.038253178551686,W (+6),W (+6)
26.0,,2022-12-06,24-131,DET,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,70.0,3.5,0.0,79.2,3.96,0.038253178551686,L (-10),L (-10)
27.0,,2022-12-07,24-132,DET,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,36.0,1.8,0.0,39.8,1.99,0.038253178551686,W (+20),W (+20)
28.0,,2022-12-09,24-134,DET,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,46.0,2.3,0.0,53.0,2.65,0.038253178551686,L (-6),L (-6)
29.0,,2022-12-11,24-136,DET,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,82.0,4.1,0.0,93.29999999999998,4.664999999999999,0.038253178551686,L (-11),L (-11)
30.0,,2022-12-14,24-139,DET,CHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,102.0,5.1,0.0,108.0,5.4,0.038253178551686,L (-7),L (-7)
31.0,,2022-12-16,24-141,DET,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,50.0,2.5,0.0,59.09999999999998,2.954999999999999,0.038253178551686,W (+7),W (+7)
32.0,,2022-12-18,24-143,DET,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,61.0,3.05,0.0,77.39999999999998,3.869999999999999,0.038253178551686,L (-9),L (-9)
33.0,,2022-12-20,24-145,DET,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,66.0,3.3,0.0,90.20000000000002,4.510000000000001,0.038253178551686,L (-3),L (-3)
34.0,,2022-12-21,24-146,DET,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,42.0,2.1,0.0,53.3,2.665,0.038253178551686,L (-15),L (-15)
35.0,,2022-12-23,24-148,DET,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,48.0,2.4,0.0,67.9,3.3950000000000005,0.038253178551686,L (-20),L (-20)
36.0,,2022-12-26,24-151,DET,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,67.0,3.35,0.0,87.99999999999999,4.4,0.038253178551686,L (-25),L (-25)
37.0,,2022-12-28,24-153,DET,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,57.0,2.85,0.0,64.5,3.225,0.038253178551686,L (-11),L (-11)
38.0,,2022-12-30,24-155,DET,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,64.0,3.2,0.0,80.8,4.04,0.038253178551686,W (+20),W (+20)
39.0,,2022-12-31,24-156,DET,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,65.0,3.25,0.0,75.59999999999998,3.779999999999999,0.038253178551686,L (-14),L (-14)
40.0,,2023-01-02,24-158,DET,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,39.0,1.95,0.0,56.00000000000001,2.8000000000000003,0.038253178551686,W (+12),W (+12)
41.0,,2023-01-04,24-160,DET,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,89.0,4.45,0.0,105.60000000000002,5.280000000000001,0.038253178551686,L (-29),L (-29)
42.0,,2023-01-06,24-162,DET,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,55.0,2.75,0.0,73.19999999999999,3.6599999999999993,0.038253178551686,,
43.0,,2023-01-08,24-164,DET,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,55.0,2.75,0.0,70.29999999999998,3.5149999999999992,0.038253178551686,W (+3),W (+3)
44.0,,2023-01-10,24-166,DET,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,,28.0,1.4,0.0,50.7,2.535,0.038253178551686,L (-12),L (-12)
45.0,23.0,2023-01-11,24-167,DET,MIN,0,18.3,1.0,2.0,.500,1.0,2.0,.500,0,0.0,,1.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,3.9,+7,0.0,0.0,,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,6.0,64.0,3.2,3.900000000000001,76.50000000000001,3.8250000000000006,0.038253178551686,L (-12),L (-12)
46.0,24.0,2023-01-13,24-169,DET,NOP,0,21.25,1.0,4.0,.250,0.0,3.0,.000,0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.3,+1,1.0,1.0,1.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,1.0,43.0,2.15,-0.3,56.8,2.84,0.038253178551686,L (-31),L (-31)
47.0,25.0,2023-01-15,24-171,DET,NYK,1,39.16666666666666,4.0,9.0,.444,3.0,8.0,.375,0,0.0,,3.0,3.0,6.0,3.0,1.0,1.0,1.0,0.0,11.0,12.1,-3,1.0,1.0,1.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,12.0,41.0,2.05,12.1,40.3,2.015,0.038253178551686,W (+17),W (+17)
48.0,26.0,2023-01-19,24-175,DET,CHI,0,22.133333333333333,2.0,4.0,.500,2.0,2.0,1.000,0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,4.8,-10,2.0,0.0,0.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,6.0,38.0,1.9,4.799999999999999,55.49999999999999,2.7749999999999995,0.038253178551686,L (-6),L (-6)
49.0,27.0,2023-01-23,24-179,DET,MIL,1,21.633333333333333,2.0,5.0,.400,2.0,4.0,.500,3,3.0,1.000,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,9.0,7.5,-4,1.0,0.0,0.0,30,37,2,3,10,35,40,29,45,41,4,23,49,23,10,17,30,51.0,59.0,3.0,10.0,12.0,62.0,56.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.5882352941176471,0.6271186440677966,0.6666666666666666,0.3,0.8333333333333334,0.5645161290322581,0.7142857142857143,0.58,0.6081081081081081,0.6119402985074627,0.2857142857142857,0.365079365079365,0.6447368421052632,0.5476190476190477,0.5882352941176471,0.53125,0.3896103896103896,0.0,17,12,16,40.0,36.0,45.0,47.0,0.3777777777777777,0.3,0.0,0.3404255319148936,20,4.0,53.0,2.65,6.300000000000001,69.10000000000001,3.4550000000000005,0.038253178551686,L (-13),L (-13)
