Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Buddy Boeheim,Shared Games with Cade Cunningham,Shared Games with Cory Joseph,Shared Games with Isaiah Livers,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Shared Games with Saddiq Bey,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Isaiah Livers,Isaiah Stewart,Jaden Ivey,Jalen Duren,Jared Rhoden,Kevin Knox,Killian Hayes,Marvin Bagley III,Nerlens Noel,Rodney McGruder,Saddiq Bey,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Isaiah Livers,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Saddiq Bey,co_inf with Stanley Umude,Shared Games with James Wiseman,Shared Games with Eugene Omoruyi,Shared Games with R.J. Hampton,Eugene Omoruyi,Frank Kaminsky,James Wiseman,R.J. Hampton,co_inf with James Wiseman,co_inf with Eugene Omoruyi,co_inf with Frank Kaminsky,co_inf with R.J. Hampton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
24.0,,2022-12-01,24-123,DET,DAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,86.0,4.3,0.0,100.40000000000002,5.020000000000001,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-30),L (-30)
25.0,24.0,2022-12-04,24-126,DET,MEM,0,12.0,4.0,6.0,.667,0.0,0.0,,2,2.0,1.000,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0,8.4,+8,6.0,4.0,0.6666666666666666,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,4.0,60.0,3.0,7.599999999999999,62.5,3.125,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,W (+6),W (+6)
26.0,,2022-12-06,24-128,DET,MIA,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,70.0,3.5,0.0,79.2,3.96,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-10),L (-10)
27.0,25.0,2022-12-07,24-129,DET,NOP,0,8.733333333333333,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.9,-1,1.0,0.0,0.0,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,1.0,35.0,1.75,-0.9,40.69999999999999,2.035,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,W (+20),W (+20)
28.0,,2022-12-09,24-131,DET,MEM,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,46.0,2.3,0.0,53.0,2.65,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-6),L (-6)
29.0,,2022-12-11,24-133,DET,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,82.0,4.1,0.0,93.29999999999998,4.664999999999999,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-11),L (-11)
30.0,,2022-12-14,24-136,DET,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,102.0,5.1,0.0,108.0,5.4,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-7),L (-7)
31.0,,2022-12-16,24-138,DET,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,50.0,2.5,0.0,59.09999999999998,2.954999999999999,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,W (+7),W (+7)
32.0,,2022-12-18,24-140,DET,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,61.0,3.05,0.0,77.39999999999998,3.869999999999999,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-9),L (-9)
33.0,26.0,2022-12-20,24-142,DET,UTA,0,2.65,2.0,3.0,.667,0.0,0.0,,0,2.0,.000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.9,+6,3.0,2.0,0.6666666666666666,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,0.0,66.0,3.3,2.9000000000000004,87.30000000000001,4.365,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-3),L (-3)
34.0,27.0,2022-12-21,24-143,DET,PHI,0,12.066666666666666,2.0,4.0,.500,0.0,0.0,,3,4.0,.750,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0,4.8,-14,4.0,2.0,0.5,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,2.0,40.0,2.0,3.6,49.7,2.4850000000000003,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-15),L (-15)
35.0,28.0,2022-12-23,24-145,DET,ATL,0,9.683333333333334,2.0,4.0,.500,0.0,0.0,,2,4.0,.500,1.0,3.0,4.0,1.0,3.0,0.0,1.0,1.0,6.0,7.1,-1,4.0,2.0,0.5,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,5.0,43.0,2.15,6.300000000000001,61.60000000000001,3.0800000000000005,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-20),L (-20)
36.0,29.0,2022-12-26,24-148,DET,LAC,0,16.483333333333334,5.0,7.0,.714,0.0,0.0,,2,4.0,.500,2.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,12.0,9.2,-4,7.0,5.0,0.7142857142857143,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,5.0,62.0,3.1,8.400000000000002,79.59999999999998,3.979999999999999,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-25),L (-25)
37.0,30.0,2022-12-28,24-150,DET,ORL,0,13.533333333333331,4.0,6.0,.667,1.0,2.0,.500,2,3.0,.667,2.0,3.0,5.0,1.0,0.0,0.0,0.0,2.0,11.0,10.2,+19,4.0,3.0,0.75,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,8.0,49.0,2.45,9.4,55.1,2.755,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-11),L (-11)
38.0,,2022-12-30,24-152,DET,CHI,Not With Team,0.0,0.0,0.0,Not With Team,,,Not With Team,Not With Team,0.0,Not With Team,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Not With Team,Not With Team,,,,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,,64.0,3.2,0.0,80.8,4.04,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,W (+20),W (+20)
39.0,31.0,2022-12-31,24-153,DET,MIN,0,24.116666666666667,5.0,10.0,.500,0.0,1.0,.000,2,4.0,.500,3.0,5.0,8.0,3.0,2.0,2.0,1.0,2.0,12.0,13.5,+12,9.0,5.0,0.5555555555555556,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,12.0,53.0,2.65,12.7,62.900000000000006,3.1450000000000005,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-14),L (-14)
40.0,32.0,2023-01-02,24-155,DET,POR,0,20.75,7.0,9.0,.778,1.0,1.0,1.000,1,3.0,.333,1.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,16.0,13.8,-1,8.0,6.0,0.75,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,11.0,28.0,1.4,13.399999999999997,42.60000000000001,2.1300000000000003,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,W (+12),W (+12)
41.0,33.0,2023-01-04,24-157,DET,GSW,0,17.666666666666668,2.0,3.0,.667,1.0,1.0,1.000,1,2.0,.500,1.0,3.0,4.0,0.0,1.0,0.0,3.0,2.0,6.0,3.1,-5,2.0,1.0,0.5,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,3.0,86.0,4.3,2.700000000000001,102.90000000000002,5.145000000000001,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-29),L (-29)
42.0,34.0,2023-01-06,24-159,DET,SAS,0,16.5,3.0,5.0,.600,0.0,0.0,,1,4.0,.250,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,5.2,+4,5.0,3.0,0.6,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,1.0,54.0,2.7,4.800000000000001,68.39999999999999,3.4199999999999995,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,,
43.0,35.0,2023-01-08,24-161,DET,PHI,0,27.266666666666666,6.0,9.0,.667,0.0,0.0,,0,1.0,.000,3.0,4.0,7.0,1.0,2.0,0.0,3.0,2.0,12.0,9.9,+3,9.0,6.0,0.6666666666666666,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,9.0,46.0,2.3,9.899999999999997,60.4,3.02,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,W (+3),W (+3)
44.0,36.0,2023-01-10,24-163,DET,PHI,0,25.433333333333334,6.0,9.0,.667,0.0,0.0,,2,4.0,.500,3.0,5.0,8.0,1.0,2.0,0.0,1.0,0.0,14.0,14.6,-6,9.0,6.0,0.6666666666666666,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,11.0,17.0,0.85,13.8,36.900000000000006,1.845,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-12),L (-12)
45.0,37.0,2023-01-11,24-164,DET,MIN,0,25.98333333333333,7.0,8.0,.875,0.0,0.0,,4,6.0,.667,1.0,4.0,5.0,1.0,1.0,0.0,3.0,6.0,18.0,12.6,+9,8.0,7.0,0.875,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,8.0,62.0,3.1,10.999999999999998,69.4,3.47,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-12),L (-12)
46.0,38.0,2023-01-13,24-166,DET,NOP,0,27.383333333333333,9.0,11.0,.818,0.0,0.0,,1,4.0,.250,0.0,7.0,7.0,0.0,2.0,0.0,2.0,6.0,19.0,13.4,+3,11.0,9.0,0.8181818181818182,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,11.0,33.0,1.65,13.000000000000002,43.49999999999999,2.175,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-31),L (-31)
47.0,39.0,2023-01-15,24-168,DET,NYK,0,18.516666666666666,3.0,7.0,.429,0.0,0.0,,0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,2.0,3.0,6.0,0.7,-5,7.0,3.0,0.4285714285714285,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,1.0,52.0,2.6,0.7000000000000011,51.7,2.585,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,W (+17),W (+17)
48.0,40.0,2023-01-19,24-172,DET,CHI,0,21.383333333333333,7.0,8.0,.875,0.0,0.0,,3,4.0,.750,0.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,17.0,14.0,+1,8.0,7.0,0.875,42,50,3,2,12,38,40,41,51,43,10,33,52,22,14,22,43,51.0,59.0,3.0,10.0,12.0,62.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.8235294117647058,0.847457627118644,1.0,0.2,1.0,0.6129032258064516,0.7692307692307693,0.82,0.6891891891891891,0.6417910447761194,0.7142857142857143,0.5238095238095238,0.6842105263157895,0.5238095238095238,0.8235294117647058,0.6875,0.5584415584415584,0.0,8,5,10,40.0,36.0,45.0,47.0,0.1777777777777777,0.125,0.0,0.2127659574468085,20,8.0,36.0,1.8,12.799999999999995,47.5,2.375,15.7,1.3,-1.4,-1.8,0.4,0.0577114427860696,0.593,0.056,0.395,0.1,0.4,L (-6),L (-6)
