Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bojan Bogdanović,Shared Games with Braxton Key,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Livers,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with Jared Rhoden,Shared Games with Kevin Knox,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with Nerlens Noel,Shared Games with Rodney McGruder,Shared Games with Saddiq Bey,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Hamidou Diallo,Isaiah Livers,Isaiah Stewart,Jaden Ivey,Jalen Duren,Jared Rhoden,Kevin Knox,Killian Hayes,Marvin Bagley III,Nerlens Noel,Rodney McGruder,Saddiq Bey,Stanley Umude,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Hamidou Diallo,co_inf with Isaiah Livers,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with Jared Rhoden,co_inf with Kevin Knox,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with Nerlens Noel,co_inf with Rodney McGruder,co_inf with Saddiq Bey,co_inf with Stanley Umude,Shared Games with James Wiseman,Shared Games with Eugene Omoruyi,Shared Games with R.J. Hampton,Eugene Omoruyi,Frank Kaminsky,James Wiseman,R.J. Hampton,co_inf with James Wiseman,co_inf with Eugene Omoruyi,co_inf with Frank Kaminsky,co_inf with R.J. Hampton,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
11.0,,2022-11-07,31-110,DET,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,,59.0,3.2777777777777777,0.0,63.19999999999999,3.51111111111111,0.0720840243228302,W (+9),W (+9)
12.0,,2022-11-09,31-112,DET,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,,61.0,3.388888888888889,0.0,80.3,4.461111111111111,0.0720840243228302,L (-16),L (-16)
13.0,1.0,2022-11-11,31-114,DET,NYK,0.0,25.33333333333333,5.0,12.0,0.417,1.0,5.0,0.2,6.0,8.0,0.75,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,17.0,9.9,0.0,7.0,4.0,0.5714285714285714,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,0.0,64.0,3.555555555555556,7.500000000000003,73.29999999999998,4.072222222222221,0.0720840243228302,L (-9),L (-9)
14.0,,2022-11-12,31-115,DET,BOS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,,68.0,3.7777777777777777,0.0,75.89999999999998,4.216666666666665,0.0720840243228302,L (-9),L (-9)
15.0,2.0,2022-11-14,31-117,DET,TOR,0.0,16.9,5.0,7.0,0.714,2.0,3.0,0.667,3.0,5.0,0.6,0.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,15.0,12.1,-10.0,4.0,3.0,0.75,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,7.0,34.0,1.8888888888888888,10.900000000000002,54.3,3.0166666666666666,0.0720840243228302,L (-4),L (-4)
16.0,3.0,2022-11-17,31-120,DET,LAC,0.0,18.23333333333333,1.0,6.0,0.167,0.0,2.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,6.0,3.8,10.0,4.0,1.0,0.25,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,0.0,28.0,1.5555555555555556,2.200000000000001,37.8,2.1,0.0720840243228302,L (-5),L (-5)
17.0,4.0,2022-11-18,31-121,DET,LAL,0.0,24.2,6.0,10.0,0.6,5.0,8.0,0.625,6.0,8.0,0.75,1.0,2.0,3.0,3.0,1.0,0.0,1.0,4.0,23.0,19.4,8.0,2.0,1.0,0.5,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,11.0,49.0,2.7222222222222223,16.999999999999996,74.1,4.116666666666666,0.0720840243228302,L (-7),L (-7)
18.0,5.0,2022-11-20,31-123,DET,SAC,0.0,24.566666666666663,4.0,13.0,0.308,1.0,5.0,0.2,7.0,8.0,0.875,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,16.0,9.6,-11.0,8.0,3.0,0.375,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,0.0,61.0,3.388888888888889,6.799999999999998,78.6,4.366666666666666,0.0720840243228302,L (-8),L (-8)
19.0,6.0,2022-11-22,31-125,DET,DEN,0.0,20.58333333333333,7.0,13.0,0.538,2.0,5.0,0.4,5.0,6.0,0.833,0.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,21.0,14.9,8.0,8.0,5.0,0.625,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,4.0,57.0,3.1666666666666665,12.900000000000002,60.400000000000006,3.355555555555556,0.0720840243228302,W (+2),W (+2)
20.0,7.0,2022-11-23,31-126,DET,UTA,0.0,18.78333333333333,4.0,10.0,0.4,4.0,6.0,0.667,6.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,18.0,14.0,13.0,4.0,0.0,0.0,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,7.0,67.0,3.7222222222222223,11.6,81.39999999999998,4.522222222222221,0.0720840243228302,W (+9),W (+9)
21.0,8.0,2022-11-25,31-128,DET,PHO,0.0,17.633333333333333,4.0,12.0,0.333,2.0,4.0,0.5,7.0,8.0,0.875,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,17.0,6.9,6.0,8.0,2.0,0.25,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,-3.0,50.0,2.7777777777777777,4.100000000000004,53.69999999999998,2.9833333333333325,0.0720840243228302,,
22.0,9.0,2022-11-27,31-130,DET,CLE,0.0,25.25,7.0,13.0,0.538,1.0,4.0,0.25,2.0,3.0,0.667,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,17.0,10.1,-8.0,9.0,6.0,0.6666666666666666,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,3.0,36.0,2.0,9.3,40.6,2.2555555555555555,0.0720840243228302,L (-6),L (-6)
23.0,10.0,2022-11-29,31-132,DET,NYK,0.0,14.766666666666667,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,5.0,1.0,0.0,2.0,2.0,0.0,0.9,-7.0,0.0,0.0,,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,4.0,54.0,3.0,0.8999999999999995,69.69999999999999,3.872222222222222,0.0720840243228302,L (-8),L (-8)
24.0,11.0,2022-12-01,31-134,DET,DAL,0.0,19.8,4.0,11.0,0.364,1.0,6.0,0.167,1.0,2.0,0.5,0.0,6.0,6.0,1.0,2.0,0.0,0.0,2.0,10.0,7.2,0.0,5.0,3.0,0.6,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,6.0,80.0,4.444444444444445,6.799999999999999,93.6,5.199999999999999,0.0720840243228302,L (-30),L (-30)
25.0,12.0,2022-12-04,31-137,DET,MEM,0.0,18.65,3.0,8.0,0.375,1.0,4.0,0.25,0.0,0.0,,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,7.0,4.1,-4.0,4.0,2.0,0.5,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,4.0,60.0,3.333333333333333,4.099999999999999,66.0,3.6666666666666665,0.0720840243228302,W (+6),W (+6)
26.0,13.0,2022-12-06,31-139,DET,MIA,0.0,21.616666666666667,6.0,13.0,0.462,4.0,10.0,0.4,2.0,3.0,0.667,0.0,9.0,9.0,2.0,0.0,0.0,1.0,2.0,18.0,13.2,14.0,3.0,2.0,0.6666666666666666,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,12.0,58.0,3.2222222222222223,12.399999999999997,66.8,3.711111111111111,0.0720840243228302,L (-10),L (-10)
27.0,14.0,2022-12-07,31-140,DET,NOP,0.0,21.73333333333333,4.0,10.0,0.4,3.0,6.0,0.5,3.0,4.0,0.75,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,14.0,8.7,-3.0,4.0,1.0,0.25,46,1,34,42,30,37,47,42,13,34,46,28,10,18,39,59.0,3.0,10.0,12.0,62.0,56.0,52.0,50.0,74.0,67.0,14.0,63.0,76.0,42.0,17.0,32.0,77.0,1.0,0.7796610169491526,0.3333333333333333,0.0,0.0,0.5483870967741935,0.75,0.5769230769230769,0.74,0.6351351351351351,0.6268656716417911,0.9285714285714286,0.5396825396825397,0.6052631578947368,0.6666666666666666,0.5882352941176471,0.5625,0.5064935064935064,0.0,7,4,9,40.0,36.0,45.0,47.0,0.1555555555555555,0.1,0.0,0.1914893617021276,18,3.0,33.0,1.8333333333333333,7.499999999999999,32.3,1.7944444444444445,0.0720840243228302,W (+20),W (+20)
