Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/20,240,34,84,4.438,13,42,2.749,9,14,2.7,7,41,48,24,4,6,12,16,90,66.6,10,42,21,4.754273504,58,839,83.9,60.1,882.4,88.24,143.6,37.6,-0.3,-4.1,3.7,5.653,4.956,2.291,12.5,18.6,10,24,3.4,8.4,0.4438,1.3,4.2,0.2749,0.9,1.4,0.27,0.7,4.1,4.8,2.4,0.4,0.6,1.2,1.6,9,6.66,1,4.2,2.1,0.47542735,5.8,8.39,6.01,8.824,14.36,3.76,-0.03,-0.41,0.37,0.5653,0.4956,0.2291,1.25,1.86,W (+2),@,PHI,MIL
2022/10/22,240,48,85,5.662,16,31,5.87,13,21,2.365,8,39,47,29,6,10,16,22,125,107.3,100,54,32,5.026767677,74,979,69.92857143,81.3,1076.3,76.87857143,143.6,37.6,-0.3,-4.1,3.7,5.653,4.956,2.291,12.5,18.6,14,17.14285714,3.428571429,6.071428571,0.404428571,1.142857143,2.214285714,0.419285714,0.928571429,1.5,0.168928571,0.571428571,2.785714286,3.357142857,2.071428571,0.428571429,0.714285714,1.142857143,1.571428571,8.928571429,7.664285714,7.142857143,3.857142857,2.285714286,0.359054834,5.285714286,4.994897959,5.807142857,5.491326531,10.25714286,2.685714286,-0.021428571,-0.292857143,0.264285714,0.403785714,0.354,0.163642857,0.892857143,1.328571429,W (+20),,HOU,MIL
2022/10/26,240,39,88,4.367,10,36,2.57,22,29,4.514,14,40,54,21,8,12,18,22,110,87.3,55,52,29,4.072619048,54,739,82.11111111,65.6,852.9,94.76666667,143.6,37.6,-0.3,-4.1,3.7,5.653,4.956,2.291,12.5,18.6,9,26.66666667,4.333333333,9.777777778,0.485222222,1.111111111,4,0.285555556,2.444444444,3.222222222,0.501555556,1.555555556,4.444444444,6,2.333333333,0.888888889,1.333333333,2,2.444444444,12.22222222,9.7,6.111111111,5.777777778,3.222222222,0.452513228,6,9.12345679,7.288888889,10.52962963,15.95555556,4.177777778,-0.033333333,-0.455555556,0.411111111,0.628111111,0.550666667,0.254555556,1.388888889,2.066666667,W (+11),,BRK,MIL
2022/10/28,240,42,109,3.394,13,45,1.864,22,27,6.303,19,41,60,23,8,8,6,23,119,97.6,55,64,29,4.010614386,72,890,89,84.3,1073.1,107.31,143.6,37.6,-0.3,-4.1,3.7,5.653,4.956,2.291,12.5,18.6,10,24,4.2,10.9,0.3394,1.3,4.5,0.1864,2.2,2.7,0.6303,1.9,4.1,6,2.3,0.8,0.8,0.6,2.3,11.9,9.76,5.5,6.4,2.9,0.401061439,7.2,8.9,8.43,10.731,14.36,3.76,-0.03,-0.41,0.37,0.5653,0.4956,0.2291,1.25,1.86,W (+11),,NYK,MIL
2022/10/29,240,45,92,4.941,14,36,4.087,19,29,2.293,14,35,49,24,8,5,11,18,123,103,40,56,31,5.321428571,70,983,89.36363636,87.2,1181.6,107.4181818,143.6,37.6,-0.3,-4.1,3.7,5.653,4.956,2.291,12.5,18.6,11,21.81818182,4.090909091,8.363636364,0.449181818,1.272727273,3.272727273,0.371545455,1.727272727,2.636363636,0.208454545,1.272727273,3.181818182,4.454545455,2.181818182,0.727272727,0.454545455,1,1.636363636,11.18181818,9.363636364,3.636363636,5.090909091,2.818181818,0.483766234,6.363636364,8.123966942,7.927272727,9.765289256,13.05454545,3.418181818,-0.027272727,-0.372727273,0.336363636,0.513909091,0.450545455,0.208272727,1.136363636,1.690909091,W (+8),,ATL,MIL
2022/10/31,240,38,87,2.992,11,40,2.021,23,29,4.718,14,36,50,20,5,5,16,21,110,80.6,10,47,27,3.430280246,62,796,72.36363636,74.8,973,88.45454545,143.6,37.6,-0.3,-4.1,3.7,5.653,4.956,2.291,12.5,18.6,11,21.81818182,3.454545455,7.909090909,0.272,1,3.636363636,0.183727273,2.090909091,2.636363636,0.428909091,1.272727273,3.272727273,4.545454545,1.818181818,0.454545455,0.454545455,1.454545455,1.909090909,10,7.327272727,0.909090909,4.272727273,2.454545455,0.311843659,5.636363636,6.578512397,6.8,8.041322314,13.05454545,3.418181818,-0.027272727,-0.372727273,0.336363636,0.513909091,0.450545455,0.208272727,1.136363636,1.690909091,W (+2),,DET,MIL
2022/11/2,239.9833333,43,92,4.387,10,38,2.804,20,24,5.25,15,37,52,24,17,5,16,16,116,103.7,125,54,33,4.661111111,69,841,70.08333333,80.7,957.2,79.76666667,143.6,37.6,-0.3,-4.1,3.7,5.653,4.956,2.291,12.5,18.6,12,19.99861111,3.583333333,7.666666667,0.365583333,0.833333333,3.166666667,0.233666667,1.666666667,2,0.4375,1.25,3.083333333,4.333333333,2,1.416666667,0.416666667,1.333333333,1.333333333,9.666666667,8.641666667,10.41666667,4.5,2.75,0.388425926,5.75,5.840277778,6.725,6.647222222,11.96666667,3.133333333,-0.025,-0.341666667,0.308333333,0.471083333,0.413,0.190916667,1.041666667,1.55,W (+25),,DET,MIL
2022/11/4,240,41,85,4.945,17,38,4.531,16,28,4,7,44,51,29,7,2,13,22,115,92.1,65,47,24,3.291666667,78,1014,92.18181818,85.9,1175.1,106.8272727,143.6,37.6,-0.3,-4.1,3.7,5.653,4.956,2.291,12.5,18.6,11,21.81818182,3.727272727,7.727272727,0.449545455,1.545454545,3.454545455,0.411909091,1.454545455,2.545454545,0.363636364,0.636363636,4,4.636363636,2.636363636,0.636363636,0.181818182,1.181818182,2,10.45454545,8.372727273,5.909090909,4.272727273,2.181818182,0.299242424,7.090909091,8.380165289,7.809090909,9.711570248,13.05454545,3.418181818,-0.027272727,-0.372727273,0.336363636,0.513909091,0.450545455,0.208272727,1.136363636,1.690909091,W (+13),@,MIN,MIL
2022/11/5,239.9333333,38,90,3.919,17,47,2.433,15,17,6,18,37,55,23,7,6,18,16,108,86,70,43,21,4.519047619,64,872,79.27272727,68.1,968,88,143.6,37.6,-0.3,-4.1,3.7,5.653,4.956,2.291,12.5,18.6,11,21.81212121,3.454545455,8.181818182,0.356272727,1.545454545,4.272727273,0.221181818,1.363636364,1.545454545,0.545454545,1.636363636,3.363636364,5,2.090909091,0.636363636,0.545454545,1.636363636,1.454545455,9.818181818,7.818181818,6.363636364,3.909090909,1.909090909,0.410822511,5.818181818,7.20661157,6.190909091,8,13.05454545,3.418181818,-0.027272727,-0.372727273,0.336363636,0.513909091,0.450545455,0.208272727,1.136363636,1.690909091,W (+14),,OKC,MIL
2022/11/7,240,36,87,4.919,13,40,2.341,13,16,3.875,6,35,41,21,5,9,18,18,98,65.8,-95,47,23,5.265350877,47,551,42.38461538,54.6,666.9,51.3,143.6,37.6,-0.3,-4.1,3.7,5.653,4.956,2.291,12.5,18.6,13,18.46153846,2.769230769,6.692307692,0.378384615,1,3.076923077,0.180076923,1,1.230769231,0.298076923,0.461538462,2.692307692,3.153846154,1.615384615,0.384615385,0.692307692,1.384615385,1.384615385,7.538461538,5.061538462,-7.307692308,3.615384615,1.769230769,0.405026991,3.615384615,3.26035503,4.2,3.946153846,11.04615385,2.892307692,-0.023076923,-0.315384615,0.284615385,0.434846154,0.381230769,0.176230769,0.961538462,1.430769231,L (-19),@,ATL,MIL
