Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/19,240,40,99,5.924,7,34,1.829,15,21,4.625,14,30,44,22,8,8,15,19,102,71.5,-135,65,33,6.842032967,36,552,42.46153846,52.8,569.6,43.81538462,125.6,5.7,-50.6,-31.8,-18.6,6.215,4.512,2.734,-3.6,2,13,18.46153846,3.076923077,7.615384615,0.455692308,0.538461538,2.615384615,0.140692308,1.153846154,1.615384615,0.355769231,1.076923077,2.307692308,3.384615385,1.692307692,0.615384615,0.615384615,1.153846154,1.461538462,7.846153846,5.5,-10.38461538,5,2.538461538,0.526310228,2.769230769,3.266272189,4.061538462,3.370414201,9.661538462,0.438461538,-3.892307692,-2.446153846,-1.430769231,0.478076923,0.347076923,0.210307692,-0.276923077,0.153846154,L (-27),,CHO,SAS
2022/10/21,240,44,81,5.407,17,31,4.098,32,44,4.535,7,30,37,34,9,4,17,22,137,116.8,15,50,27,5.568650794,62,792,79.2,70.8,718.5,71.85,125.6,5.7,-50.6,-31.8,-18.6,6.215,4.512,2.734,-3.6,2,10,24,4.4,8.1,0.5407,1.7,3.1,0.4098,3.2,4.4,0.4535,0.7,3,3.7,3.4,0.9,0.4,1.7,2.2,13.7,11.68,1.5,5,2.7,0.556865079,6.2,7.92,7.08,7.185,12.56,0.57,-5.06,-3.18,-1.86,0.6215,0.4512,0.2734,-0.36,0.2,W (+3),@,IND,SAS
2022/10/22,239.9666667,43,89,6.222,16,38,4.258,12,15,3.8,12,31,43,27,5,7,14,20,114,92.2,45,51,27,5.111111111,48,834,69.5,60.1,794.7,66.225,125.6,5.7,-50.6,-31.8,-18.6,6.215,4.512,2.734,-3.6,2,12,19.99722222,3.583333333,7.416666667,0.5185,1.333333333,3.166666667,0.354833333,1,1.25,0.316666667,1,2.583333333,3.583333333,2.25,0.416666667,0.583333333,1.166666667,1.666666667,9.5,7.683333333,3.75,4.25,2.25,0.425925926,4,5.791666667,5.008333333,5.51875,10.46666667,0.475,-4.216666667,-2.65,-1.55,0.517916667,0.376,0.227833333,-0.3,0.166666667,W (+9),@,PHI,SAS
2022/10/24,240,48,105,4.685,12,37,2.417,7,13,3.917,14,36,50,37,11,0,13,21,115,94.4,45,68,36,5.480952381,51,999,83.25,60.7,914.9,76.24166667,144.4,7,-50,-32.5,-17.3,6.873,4.571,3.008,-3.3,2.7,12,20,4,8.75,0.390416667,1,3.083333333,0.201416667,0.583333333,1.083333333,0.326416667,1.166666667,3,4.166666667,3.083333333,0.916666667,0,1.083333333,1.75,9.583333333,7.866666667,3.75,5.666666667,3,0.456746032,4.25,6.9375,5.058333333,6.353472222,12.03333333,0.583333333,-4.166666667,-2.708333333,-1.441666667,0.57275,0.380916667,0.250666667,-0.275,0.225,W (+9),@,MIN,SAS
2022/10/26,240,43,95,4.639,16,36,2.666,20,22,5.5,14,27,41,34,6,2,16,18,122,97.8,-60,59,27,4.675793651,40,905,82.27272727,60.6,1054.8,95.89090909,138.9,7.1,-42.4,-27.8,-14.4,6.435,4.035,2.687,-3.2,2.8,11,21.81818182,3.909090909,8.636363636,0.421727273,1.454545455,3.272727273,0.242363636,1.818181818,2,0.5,1.272727273,2.454545455,3.727272727,3.090909091,0.545454545,0.181818182,1.454545455,1.636363636,11.09090909,8.890909091,-5.454545455,5.363636364,2.454545455,0.42507215,3.636363636,7.479338843,5.509090909,8.717355372,12.62727273,0.645454545,-3.854545455,-2.527272727,-1.309090909,0.585,0.366818182,0.244272727,-0.290909091,0.254545455,L (-12),@,MIN,SAS
2022/10/28,240,46,86,4.932,16,38,3.334,21,26,4.584,8,34,42,37,7,3,20,17,129,109.2,25,48,30,5.535714286,51,883,88.3,67.1,979.5,97.95,138.9,7.1,-42.4,-27.8,-14.4,6.435,4.035,2.687,-3.2,2.8,10,24,4.6,8.6,0.4932,1.6,3.8,0.3334,2.1,2.6,0.4584,0.8,3.4,4.2,3.7,0.7,0.3,2,1.7,12.9,10.92,2.5,4.8,3,0.553571429,5.1,8.83,6.71,9.795,13.89,0.71,-4.24,-2.78,-1.44,0.6435,0.4035,0.2687,-0.32,0.28,W (+5),,CHI,SAS
2022/10/30,240,36,86,4.339,16,40,2.45,19,25,4.714,14,38,52,27,6,7,19,21,107,82.4,45,46,20,4.466666667,47,709,70.9,64.1,847.7,84.77,132.8,7.2,-36.1,-23.1,-12.8,5.968,3.573,2.341,-3.1,3,10,24,3.6,8.6,0.4339,1.6,4,0.245,1.9,2.5,0.4714,1.4,3.8,5.2,2.7,0.6,0.7,1.9,2.1,10.7,8.24,4.5,4.6,2,0.446666667,4.7,7.09,6.41,8.477,13.28,0.72,-3.61,-2.31,-1.28,0.5968,0.3573,0.2341,-0.31,0.3,W (+9),,MIN,SAS
2022/11/2,240,37,94,5.04,14,43,3.582,12,14,4.5,13,33,46,29,3,6,23,20,100,63.7,-215,51,23,5.547619048,48,844,64.92307692,52.1,720.9,55.45384615,138.3,7.1,-43.7,-27.8,-15.7,6.406,4.109,2.662,-3.2,2.9,13,18.46153846,2.846153846,7.230769231,0.387692308,1.076923077,3.307692308,0.275538462,0.923076923,1.076923077,0.346153846,1,2.538461538,3.538461538,2.230769231,0.230769231,0.461538462,1.769230769,1.538461538,7.692307692,4.9,-16.53846154,3.923076923,1.769230769,0.426739927,3.692307692,4.99408284,4.007692308,4.265680473,10.63846154,0.546153846,-3.361538462,-2.138461538,-1.207692308,0.492769231,0.316076923,0.204769231,-0.246153846,0.223076923,L (-43),,TOR,SAS
2022/11/4,240,42,88,4.364,12,31,2.789,10,18,3.225,6,29,35,23,7,2,13,17,106,75.6,-35,57,30,4.977272727,51,863,86.3,67.7,976,97.6,138.3,7.1,-43.7,-27.8,-15.7,6.406,4.109,2.662,-3.2,2.9,10,24,4.2,8.8,0.4364,1.2,3.1,0.2789,1,1.8,0.3225,0.6,2.9,3.5,2.3,0.7,0.2,1.3,1.7,10.6,7.56,-3.5,5.7,3,0.497727273,5.1,8.63,6.77,9.76,13.83,0.71,-4.37,-2.78,-1.57,0.6406,0.4109,0.2662,-0.32,0.29,L (-7),,LAC,SAS
2022/11/5,240,39,80,5.434,12,30,3.238,11,19,3.166,6,22,28,28,8,3,15,13,101,77.7,-125,50,27,6.238095238,37,869,72.41666667,53.3,911.6,75.96666667,138.3,7.1,-43.7,-27.8,-15.7,6.406,4.109,2.662,-3.2,2.9,12,20,3.25,6.666666667,0.452833333,1,2.5,0.269833333,0.916666667,1.583333333,0.263833333,0.5,1.833333333,2.333333333,2.333333333,0.666666667,0.25,1.25,1.083333333,8.416666667,6.475,-10.41666667,4.166666667,2.25,0.51984127,3.083333333,6.034722222,4.441666667,6.330555556,11.525,0.591666667,-3.641666667,-2.316666667,-1.308333333,0.533833333,0.342416667,0.221833333,-0.266666667,0.241666667,L (-25),@,DEN,SAS
2022/11/7,239.9666667,43,82,4.301,12,33,1.98,11,18,4.134,10,28,38,31,14,5,24,17,109,89.8,-30,49,31,5.338383838,49,917,91.7,62.1,915.4,91.54,138.3,7.1,-43.7,-27.8,-15.7,6.406,4.109,2.662,-3.2,2.9,10,23.99666667,4.3,8.2,0.4301,1.2,3.3,0.198,1.1,1.8,0.4134,1,2.8,3.8,3.1,1.4,0.5,2.4,1.7,10.9,8.98,-3,4.9,3.1,0.533838384,4.9,9.17,6.21,9.154,13.83,0.71,-4.37,-2.78,-1.57,0.6406,0.4109,0.2662,-0.32,0.29,L (-6),,DEN,SAS
2022/11/9,264.9833333,47,98,4.771,12,37,2.1,16,23,5,13,26,39,30,8,2,12,17,122,97.9,-10,61,35,5.49025974,49,741,82.33333333,63.1,805.5,89.5,138.3,7.1,-43.7,-27.8,-15.7,6.406,4.109,2.662,-3.2,2.9,9,29.44259259,5.222222222,10.88888889,0.530111111,1.333333333,4.111111111,0.233333333,1.777777778,2.555555556,0.555555556,1.444444444,2.888888889,4.333333333,3.333333333,0.888888889,0.222222222,1.333333333,1.888888889,13.55555556,10.87777778,-1.111111111,6.777777778,3.888888889,0.61002886,5.444444444,9.148148148,7.011111111,9.944444444,15.36666667,0.788888889,-4.855555556,-3.088888889,-1.744444444,0.711777778,0.456555556,0.295777778,-0.355555556,0.322222222,L (-2),,MEM,SAS
