Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/19,240,39,85,4.343,17,44,2.309,13,19,3.3,4,37,41,27,8,5,15,25,108,81,-35,41,22,4.305555556,70,1205,120.5,75.8,1270.5,127.05,131.8,24.2,-36.2,-24.8,-11.4,6.115,3.834,3.363,5.8,15.7,10,24,3.9,8.5,0.4343,1.7,4.4,0.2309,1.3,1.9,0.33,0.4,3.7,4.1,2.7,0.8,0.5,1.5,2.5,10.8,8.1,-3.5,4.1,2.2,0.430555556,7,12.05,7.58,12.705,13.18,2.42,-3.62,-2.48,-1.14,0.6115,0.3834,0.3363,0.58,1.57,L (-7),,POR,SAC
2022/10/22,240,40,85,4.16,14,35,2.725,15,26,3.321,9,30,39,24,5,5,12,21,109,81.3,-10,50,26,4.296825397,59,995,90.45454545,75.3,1267.7,115.2454545,131.8,24.2,-36.2,-24.8,-11.4,6.115,3.834,3.363,5.8,15.7,11,21.81818182,3.636363636,7.727272727,0.378181818,1.272727273,3.181818182,0.247727273,1.363636364,2.363636364,0.301909091,0.818181818,2.727272727,3.545454545,2.181818182,0.454545455,0.454545455,1.090909091,1.909090909,9.909090909,7.390909091,-0.909090909,4.545454545,2.363636364,0.390620491,5.363636364,8.223140496,6.845454545,10.4768595,11.98181818,2.2,-3.290909091,-2.254545455,-1.036363636,0.555909091,0.348545455,0.305727273,0.527272727,1.427272727,L (-2),,LAC,SAC
2022/10/23,240,47,100,5.709,11,43,1.592,20,25,5.625,13,38,51,31,10,2,16,29,125,97.8,-25,57,36,7.280952381,78,1248,104,89.8,1436.8,119.7333333,131.8,24.2,-36.2,-24.8,-11.4,6.115,3.834,3.363,5.8,15.7,12,20,3.916666667,8.333333333,0.47575,0.916666667,3.583333333,0.132666667,1.666666667,2.083333333,0.46875,1.083333333,3.166666667,4.25,2.583333333,0.833333333,0.166666667,1.333333333,2.416666667,10.41666667,8.15,-2.083333333,4.75,3,0.606746032,6.5,8.666666667,7.483333333,9.977777778,10.98333333,2.016666667,-3.016666667,-2.066666667,-0.95,0.509583333,0.3195,0.28025,0.483333333,1.308333333,L (-5),@,GSW,SAC
2022/10/27,240,40,83,4.094,12,38,2.387,18,22,5.625,9,31,40,28,5,2,13,20,110,86.9,-75,45,28,5.188736264,67,1055,75.35714286,79.7,1275.4,91.1,131.8,24.2,-36.2,-24.8,-11.4,6.115,3.834,3.363,5.8,15.7,14,17.14285714,2.857142857,5.928571429,0.292428571,0.857142857,2.714285714,0.1705,1.285714286,1.571428571,0.401785714,0.642857143,2.214285714,2.857142857,2,0.357142857,0.142857143,0.928571429,1.428571429,7.857142857,6.207142857,-5.357142857,3.214285714,2,0.370624019,4.785714286,5.382653061,5.692857143,6.507142857,9.414285714,1.728571429,-2.585714286,-1.771428571,-0.814285714,0.436785714,0.273857143,0.240214286,0.414285714,1.121428571,L (-15),,MEM,SAC
2022/10/29,240,42,76,4.984,14,31,2.304,21,29,6.417,6,37,43,27,1,6,20,29,119,87.2,30,45,28,6.288888889,71,1119,93.25,78.8,1260.8,105.0666667,131.8,24.2,-36.2,-24.8,-11.4,6.115,3.834,3.363,5.8,15.7,12,20,3.5,6.333333333,0.415333333,1.166666667,2.583333333,0.192,1.75,2.416666667,0.53475,0.5,3.083333333,3.583333333,2.25,0.083333333,0.5,1.666666667,2.416666667,9.916666667,7.266666667,2.5,3.75,2.333333333,0.524074074,5.916666667,7.770833333,6.566666667,8.755555556,10.98333333,2.016666667,-3.016666667,-2.066666667,-0.95,0.509583333,0.3195,0.28025,0.483333333,1.308333333,W (+6),,MIA,SAC
2022/10/31,240,37,85,5.789,17,44,3.071,24,28,5.85,10,32,42,26,8,4,19,19,115,87.7,35,41,20,5.621428571,63,1008,77.53846154,78.1,1249.6,96.12307692,131.8,24.2,-36.2,-24.8,-11.4,6.115,3.834,3.363,5.8,15.7,13,18.46153846,2.846153846,6.538461538,0.445307692,1.307692308,3.384615385,0.236230769,1.846153846,2.153846154,0.45,0.769230769,2.461538462,3.230769231,2,0.615384615,0.307692308,1.461538462,1.461538462,8.846153846,6.746153846,2.692307692,3.153846154,1.538461538,0.432417582,4.846153846,5.964497041,6.007692308,7.39408284,10.13846154,1.861538462,-2.784615385,-1.907692308,-0.876923077,0.470384615,0.294923077,0.258692308,0.446153846,1.207692308,W (+7),@,CHO,SAC
2022/11/2,240,41,86,4.616,13,36,4.027,12,14,3.714,4,35,39,29,4,3,12,18,107,82.9,-15,50,28,5.010714286,70,1120,112,78.1,1249.6,124.96,131.8,24.2,-36.2,-24.8,-11.4,6.115,3.834,3.363,5.8,15.7,10,24,4.1,8.6,0.4616,1.3,3.6,0.4027,1.2,1.4,0.3714,0.4,3.5,3.9,2.9,0.4,0.3,1.2,1.8,10.7,8.29,-1.5,5,2.8,0.501071429,7,11.2,7.81,12.496,13.18,2.42,-3.62,-2.48,-1.14,0.6115,0.3834,0.3363,0.58,1.57,L (-3),@,MIA,SAC
2022/11/5,265,47,93,4.86,15,40,2.619,17,26,4.417,6,30,36,24,5,4,14,20,126,91.9,15,53,32,4.641779789,62,1060,96.36363636,85.1,1429.6,129.9636364,131.8,24.2,-36.2,-24.8,-11.4,6.115,3.834,3.363,5.8,15.7,11,24.09090909,4.272727273,8.454545455,0.441818182,1.363636364,3.636363636,0.238090909,1.545454545,2.363636364,0.401545455,0.545454545,2.727272727,3.272727273,2.181818182,0.454545455,0.363636364,1.272727273,1.818181818,11.45454545,8.354545455,1.363636364,4.818181818,2.909090909,0.421979981,5.636363636,8.760330579,7.736363636,11.81487603,11.98181818,2.2,-3.290909091,-2.254545455,-1.036363636,0.555909091,0.348545455,0.305727273,0.527272727,1.427272727,W (+3),@,ORL,SAC
2022/11/7,239.9666667,37,91,4.202,14,40,2.354,25,29,3.208,9,34,43,24,9,0,10,20,113,86.8,-15,51,23,3.961538462,59,944,94.4,76.8,1228.8,122.88,131.8,24.2,-36.2,-24.8,-11.4,6.115,3.834,3.363,5.8,15.7,10,23.99666667,3.7,9.1,0.4202,1.4,4,0.2354,2.5,2.9,0.3208,0.9,3.4,4.3,2.4,0.9,0,1,2,11.3,8.68,-1.5,5.1,2.3,0.396153846,5.9,9.44,7.68,12.288,13.18,2.42,-3.62,-2.48,-1.14,0.6115,0.3834,0.3363,0.58,1.57,L (-3),@,GSW,SAC
2022/11/9,240,40,76,4.833,17,39,3.142,30,35,5.274,2,22,24,30,12,4,9,20,127,114.6,35,37,23,5.797619048,77,1232,136.8888889,102.6,1641.6,182.4,131.8,24.2,-36.2,-24.8,-11.4,6.115,3.834,3.363,5.8,15.7,9,26.66666667,4.444444444,8.444444444,0.537,1.888888889,4.333333333,0.349111111,3.333333333,3.888888889,0.586,0.222222222,2.444444444,2.666666667,3.333333333,1.333333333,0.444444444,1,2.222222222,14.11111111,12.73333333,3.888888889,4.111111111,2.555555556,0.644179894,8.555555556,15.20987654,11.4,20.26666667,14.64444444,2.688888889,-4.022222222,-2.755555556,-1.266666667,0.679444444,0.426,0.373666667,0.644444444,1.744444444,W (+7),,CLE,SAC
