Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/19,240,48,94,5.362,13,29,4.404,20,23,5.381,14,37,51,26,7,10,15,20,129,111.3,135,65,35,4.313064713,70,1064,70.93333333,84.1,1334.1,88.94,92.5,8.8,-19.2,-14.8,-4.3,4.095,3.514,1.643,1.3,0.5,15,16,3.2,6.266666667,0.357466667,0.866666667,1.933333333,0.2936,1.333333333,1.533333333,0.358733333,0.933333333,2.466666667,3.4,1.733333333,0.466666667,0.666666667,1,1.333333333,8.6,7.42,9,4.333333333,2.333333333,0.287537648,4.666666667,4.728888889,5.606666667,5.929333333,6.166666667,0.586666667,-1.28,-0.986666667,-0.286666667,0.273,0.234266667,0.109533333,0.086666667,0.033333333,W (+27),@,SAS,CHO
2022/10/21,240,44,97,4.279,13,34,3,11,14,2.875,11,26,37,30,9,4,13,24,112,86.2,-60,63,31,4.064320728,43,685,76.11111111,61.5,928.3,103.1444444,92.5,8.8,-19.2,-14.8,-4.3,4.095,3.514,1.643,1.3,0.5,9,26.66666667,4.888888889,10.77777778,0.475444444,1.444444444,3.777777778,0.333333333,1.222222222,1.555555556,0.319444444,1.222222222,2.888888889,4.111111111,3.333333333,1,0.444444444,1.444444444,2.666666667,12.44444444,9.577777778,-6.666666667,7,3.444444444,0.451591192,4.777777778,8.456790123,6.833333333,11.46049383,10.27777778,0.977777778,-2.133333333,-1.644444444,-0.477777778,0.455,0.390444444,0.182555556,0.144444444,0.055555556,L (-12),,NOP,CHO
2022/10/23,240,47,90,7.183,11,26,2.916,21,30,7.378,14,38,52,28,7,6,13,24,126,107.6,85,64,36,7.795238095,69,1107,85.15384615,84.2,1345.2,103.4769231,92.5,8.8,-19.2,-14.8,-4.3,4.095,3.514,1.643,1.3,0.5,13,18.46153846,3.615384615,6.923076923,0.552538462,0.846153846,2,0.224307692,1.615384615,2.307692308,0.567538462,1.076923077,2.923076923,4,2.153846154,0.538461538,0.461538462,1,1.846153846,9.692307692,8.276923077,6.538461538,4.923076923,2.769230769,0.5996337,5.307692308,6.550295858,6.476923077,7.959763314,7.115384615,0.676923077,-1.476923077,-1.138461538,-0.330769231,0.315,0.270307692,0.126384615,0.1,0.038461538,W (+17),@,ATL,CHO
2022/10/26,265,49,99,5.808,13,31,3.4,20,30,6.001,9,33,42,31,9,5,15,24,131,103.1,-15,68,36,6.317032967,50,776,70.54545455,73.1,1091.7,99.24545455,92.5,8.8,-19.2,-14.8,-4.3,4.095,3.514,1.643,1.3,0.5,11,24.09090909,4.454545455,9,0.528,1.181818182,2.818181818,0.309090909,1.818181818,2.727272727,0.545545455,0.818181818,3,3.818181818,2.818181818,0.818181818,0.454545455,1.363636364,2.181818182,11.90909091,9.372727273,-1.363636364,6.181818182,3.272727273,0.574275724,4.545454545,6.41322314,6.645454545,9.02231405,8.409090909,0.8,-1.745454545,-1.345454545,-0.390909091,0.372272727,0.319454545,0.149363636,0.118181818,0.045454545,L (-3),@,NYK,CHO
2022/10/28,240,33,86,5.724,11,38,1.963,16,24,4.55,10,37,47,21,3,4,14,18,93,60.2,-100,48,22,5.864285714,34,568,43.69230769,49,757.4,58.26153846,92.5,8.8,-19.2,-14.8,-4.3,4.095,3.514,1.643,1.3,0.5,13,18.46153846,2.538461538,6.615384615,0.440307692,0.846153846,2.923076923,0.151,1.230769231,1.846153846,0.35,0.769230769,2.846153846,3.615384615,1.615384615,0.230769231,0.307692308,1.076923077,1.384615385,7.153846154,4.630769231,-7.692307692,3.692307692,1.692307692,0.451098901,2.615384615,3.360946746,3.769230769,4.481656805,7.115384615,0.676923077,-1.476923077,-1.138461538,-0.330769231,0.315,0.270307692,0.126384615,0.1,0.038461538,L (-20),@,ORL,CHO
2022/10/29,265,43,102,3.379,10,31,2.579,24,31,6.44,15,40,55,32,2,2,10,14,120,95.7,35,71,33,3.382980255,46,640,64,69,971.2,97.12,92.5,8.8,-19.2,-14.8,-4.3,4.095,3.514,1.643,1.3,0.5,10,26.5,4.3,10.2,0.3379,1,3.1,0.2579,2.4,3.1,0.644,1.5,4,5.5,3.2,0.2,0.2,1,1.4,12,9.57,3.5,7.1,3.3,0.338298026,4.6,6.4,6.9,9.712,9.25,0.88,-1.92,-1.48,-0.43,0.4095,0.3514,0.1643,0.13,0.05,W (+7),,GSW,CHO
2022/10/31,240,43,84,4.659,14,29,3.2,8,14,1.9,6,32,38,31,11,6,20,26,108,84.3,-35,55,29,4.750840336,57,769,76.9,62.2,859,85.9,92.5,8.8,-19.2,-14.8,-4.3,4.095,3.514,1.643,1.3,0.5,10,24,4.3,8.4,0.4659,1.4,2.9,0.32,0.8,1.4,0.19,0.6,3.2,3.8,3.1,1.1,0.6,2,2.6,10.8,8.43,-3.5,5.5,2.9,0.475084034,5.7,7.69,6.22,8.59,9.25,0.88,-1.92,-1.48,-0.43,0.4095,0.3514,0.1643,0.13,0.05,L (-7),,SAC,CHO
2022/11/2,240,36,92,4.222,7,32,0.988,9,16,3.75,13,34,47,22,12,12,16,14,88,68.7,-90,60,29,5.634615385,38,536,48.72727273,46.3,753.1,68.46363636,92.5,8.8,-19.2,-14.8,-4.3,4.095,3.514,1.643,1.3,0.5,11,21.81818182,3.272727273,8.363636364,0.383818182,0.636363636,2.909090909,0.089818182,0.818181818,1.454545455,0.340909091,1.181818182,3.090909091,4.272727273,2,1.090909091,1.090909091,1.454545455,1.272727273,8,6.245454545,-8.181818182,5.454545455,2.636363636,0.512237762,3.454545455,4.429752066,4.209090909,6.223966942,8.409090909,0.8,-1.745454545,-1.345454545,-0.390909091,0.372272727,0.319454545,0.149363636,0.118181818,0.045454545,L (-18),@,CHI,CHO
2022/11/4,240,33,86,4.234,8,27,2.443,25,31,5.999,12,29,41,22,11,7,18,17,99,73.2,-155,59,25,5.09484127,36,552,50.18181818,54.7,821.7,74.7,92.5,8.8,-19.2,-14.8,-4.3,4.095,3.514,1.643,1.3,0.5,11,21.81818182,3,7.818181818,0.384909091,0.727272727,2.454545455,0.222090909,2.272727273,2.818181818,0.545363636,1.090909091,2.636363636,3.727272727,2,1,0.636363636,1.636363636,1.545454545,9,6.654545455,-14.09090909,5.363636364,2.272727273,0.463167388,3.272727273,4.561983471,4.972727273,6.790909091,8.409090909,0.8,-1.745454545,-1.345454545,-0.390909091,0.372272727,0.319454545,0.149363636,0.118181818,0.045454545,L (-31),@,MEM,CHO
2022/11/5,240,32,86,3.41,14,42,1.626,16,23,4.585,13,37,50,22,3,6,15,21,94,63.2,-20,44,18,3.583333333,31,389,38.9,43.4,572.6,57.26,92.5,8.8,-19.2,-14.8,-4.3,4.095,3.514,1.643,1.3,0.5,10,24,3.2,8.6,0.341,1.4,4.2,0.1626,1.6,2.3,0.4585,1.3,3.7,5,2.2,0.3,0.6,1.5,2.1,9.4,6.32,-2,4.4,1.8,0.358333333,3.1,3.89,4.34,5.726,9.25,0.88,-1.92,-1.48,-0.43,0.4095,0.3514,0.1643,0.13,0.05,L (-4),,BRK,CHO
