Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/19,264.9666667,44,109,3.969,9,37,1.583,15,18,4.633,18,36,54,28,7,5,12,26,112,83.2,-15,72,35,4.520238095,54,1052,105.2,59.7,933.5,93.35,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,10,26.49666667,4.4,10.9,0.3969,0.9,3.7,0.1583,1.5,1.8,0.4633,1.8,3.6,5.4,2.8,0.7,0.5,1.2,2.6,11.2,8.32,-1.5,7.2,3.5,0.45202381,5.4,10.52,5.97,9.335,14.28,3.97,-0.22,-0.16,-0.05,0.548,0.3938,0.2459,1.12,2.35,L (-3),@,MEM,NYK
2022/10/21,240,50,95,6.566,16,38,4.592,14,22,5.35,11,39,50,29,4,6,12,26,130,105.8,120,57,34,5.952380952,86,1230,82,97.7,1282.9,85.52666667,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,15,16,3.333333333,6.333333333,0.437733333,1.066666667,2.533333333,0.306133333,0.933333333,1.466666667,0.356666667,0.733333333,2.6,3.333333333,1.933333333,0.266666667,0.4,0.8,1.733333333,8.666666667,7.053333333,8,3.8,2.266666667,0.396825397,5.733333333,5.466666667,6.513333333,5.701777778,9.52,2.646666667,-0.146666667,-0.106666667,-0.033333333,0.365333333,0.262533333,0.163933333,0.746666667,1.566666667,W (+24),,DET,NYK
2022/10/24,240,43,93,4.568,11,37,2.734,18,25,5.5,18,32,50,24,7,3,13,24,115,89.8,65,56,32,4.357142857,62,1226,122.6,77,1095.6,109.56,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,10,24,4.3,9.3,0.4568,1.1,3.7,0.2734,1.8,2.5,0.55,1.8,3.2,5,2.4,0.7,0.3,1.3,2.4,11.5,8.98,6.5,5.6,3.2,0.435714286,6.2,12.26,7.7,10.956,14.28,3.97,-0.22,-0.16,-0.05,0.548,0.3938,0.2459,1.12,2.35,W (+13),,ORL,NYK
2022/10/26,265,52,97,5.856,11,30,3.15,19,22,6,12,34,46,26,5,11,16,24,134,109.6,15,67,41,5.707598039,85,1343,134.3,101.5,1297.3,129.73,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,10,26.5,5.2,9.7,0.5856,1.1,3,0.315,1.9,2.2,0.6,1.2,3.4,4.6,2.6,0.5,1.1,1.6,2.4,13.4,10.96,1.5,6.7,4.1,0.570759804,8.5,13.43,10.15,12.973,14.28,3.97,-0.22,-0.16,-0.05,0.548,0.3938,0.2459,1.12,2.35,W (+3),,CHO,NYK
2022/10/28,240,37,93,3.971,12,35,2.589,22,32,3.181,13,41,54,19,6,5,12,19,108,78.3,-55,58,25,4.198809524,55,995,82.91666667,69.3,1025.3,85.44166667,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,12,20,3.083333333,7.75,0.330916667,1,2.916666667,0.21575,1.833333333,2.666666667,0.265083333,1.083333333,3.416666667,4.5,1.583333333,0.5,0.416666667,1,1.583333333,9,6.525,-4.583333333,4.833333333,2.083333333,0.349900794,4.583333333,6.909722222,5.775,7.120138889,11.9,3.308333333,-0.183333333,-0.133333333,-0.041666667,0.456666667,0.328166667,0.204916667,0.933333333,1.958333333,L (-11),@,MIL,NYK
2022/10/30,240,45,92,4.963,10,27,2.933,8,16,1.667,12,33,45,26,9,2,14,25,108,81.3,-65,65,35,5.5,65,985,98.5,73.1,981.2,98.12,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,10,24,4.5,9.2,0.4963,1,2.7,0.2933,0.8,1.6,0.1667,1.2,3.3,4.5,2.6,0.9,0.2,1.4,2.5,10.8,8.13,-6.5,6.5,3.5,0.55,6.5,9.85,7.31,9.812,14.28,3.97,-0.22,-0.16,-0.05,0.548,0.3938,0.2459,1.12,2.35,L (-13),@,CLE,NYK
2022/11/2,240,37,90,3.991,10,36,2.749,15,20,3.917,12,40,52,23,3,9,16,19,99,71,-65,54,27,4.364935065,60,850,77.27272727,61.8,781.9,71.08181818,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,11,21.81818182,3.363636364,8.181818182,0.362818182,0.909090909,3.272727273,0.249909091,1.363636364,1.818181818,0.356090909,1.090909091,3.636363636,4.727272727,2.090909091,0.272727273,0.818181818,1.454545455,1.727272727,9,6.454545455,-5.909090909,4.909090909,2.454545455,0.396812279,5.454545455,7.024793388,5.618181818,6.461983471,12.98181818,3.609090909,-0.2,-0.145454545,-0.045454545,0.498181818,0.358,0.223545455,1.018181818,2.136363636,L (-13),,ATL,NYK
2022/11/4,240,37,80,3.922,9,33,2.45,23,27,6.356,10,40,50,24,5,8,21,21,106,80.2,10,47,28,4.741883117,55,883,73.58333333,59.4,796,66.33333333,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,12,20,3.083333333,6.666666667,0.326833333,0.75,2.75,0.204166667,1.916666667,2.25,0.529666667,0.833333333,3.333333333,4.166666667,2,0.416666667,0.666666667,1.75,1.75,8.833333333,6.683333333,0.833333333,3.916666667,2.333333333,0.395156926,4.583333333,6.131944444,4.95,5.527777778,11.9,3.308333333,-0.183333333,-0.133333333,-0.041666667,0.456666667,0.328166667,0.204916667,0.933333333,1.958333333,W (+2),@,PHI,NYK
2022/11/5,239.9833333,46,90,5.78,11,27,3.396,15,16,3.5,12,32,44,22,6,4,13,14,118,96.6,-75,63,35,4.969047619,74,1130,113,88.5,1156.9,115.69,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,10,23.99833333,4.6,9,0.578,1.1,2.7,0.3396,1.5,1.6,0.35,1.2,3.2,4.4,2.2,0.6,0.4,1.3,1.4,11.8,9.66,-7.5,6.3,3.5,0.496904762,7.4,11.3,8.85,11.569,14.28,3.97,-0.22,-0.16,-0.05,0.548,0.3938,0.2459,1.12,2.35,L (-15),,BOS,NYK
2022/11/7,240,39,89,4.547,19,48,2.719,23,25,6.666,9,34,43,26,13,2,16,23,120,96.4,65,41,20,5.174747475,75,1227,94.38461538,84.9,1161.8,89.36923077,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,13,18.46153846,3,6.846153846,0.349769231,1.461538462,3.692307692,0.209153846,1.769230769,1.923076923,0.512769231,0.692307692,2.615384615,3.307692308,2,1,0.153846154,1.230769231,1.769230769,9.230769231,7.415384615,5,3.153846154,1.538461538,0.398057498,5.769230769,7.26035503,6.530769231,6.874556213,10.98461538,3.053846154,-0.169230769,-0.123076923,-0.038461538,0.421538462,0.302923077,0.189153846,0.861538462,1.807692308,W (+13),@,MIN,NYK
2022/11/9,240,28,87,5.307,12,43,3.6,17,26,3.667,11,35,46,21,5,4,15,18,85,50.2,-135,44,16,3.461904762,34,540,38.57142857,42.8,550,39.28571429,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,14,17.14285714,2,6.214285714,0.379071429,0.857142857,3.071428571,0.257142857,1.214285714,1.857142857,0.261928571,0.785714286,2.5,3.285714286,1.5,0.357142857,0.285714286,1.071428571,1.285714286,6.071428571,3.585714286,-9.642857143,3.142857143,1.142857143,0.247278912,2.428571429,2.755102041,3.057142857,2.806122449,10.2,2.835714286,-0.157142857,-0.114285714,-0.035714286,0.391428571,0.281285714,0.175642857,0.8,1.678571429,L (-27),@,BRK,NYK
2022/11/11,240,42,94,5.084,10,40,2.061,27,29,4.625,16,31,47,23,7,3,11,31,121,93.5,45,54,32,6.483838384,65,999,90.81818182,80.9,1145,104.0909091,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,11,21.81818182,3.818181818,8.545454545,0.462181818,0.909090909,3.636363636,0.187363636,2.454545455,2.636363636,0.420454545,1.454545455,2.818181818,4.272727273,2.090909091,0.636363636,0.272727273,1,2.818181818,11,8.5,4.090909091,4.909090909,2.909090909,0.589439853,5.909090909,8.256198347,7.354545455,9.462809917,12.98181818,3.609090909,-0.2,-0.145454545,-0.045454545,0.498181818,0.358,0.223545455,1.018181818,2.136363636,W (+9),,DET,NYK
2022/11/13,240,48,97,5.24,10,31,2.817,29,33,4.425,13,22,35,25,13,2,13,18,135,112.1,-50,66,38,5.836080586,53,913,83,77.6,911.7,82.88181818,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,11,21.81818182,4.363636364,8.818181818,0.476363636,0.909090909,2.818181818,0.256090909,2.636363636,3,0.402272727,1.181818182,2,3.181818182,2.272727273,1.181818182,0.181818182,1.181818182,1.636363636,12.27272727,10.19090909,-4.545454545,6,3.454545455,0.530552781,4.818181818,7.545454545,7.054545455,7.534710744,12.98181818,3.609090909,-0.2,-0.145454545,-0.045454545,0.498181818,0.358,0.223545455,1.018181818,2.136363636,L (-10),,OKC,NYK
2022/11/15,240,44,93,4.485,11,32,2.233,19,25,4.571,13,30,43,26,10,3,12,25,118,94.5,35,61,33,4.319734432,65,1111,123.4444444,75.1,1039,115.4444444,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,9,26.66666667,4.888888889,10.33333333,0.498333333,1.222222222,3.555555556,0.248111111,2.111111111,2.777777778,0.507888889,1.444444444,3.333333333,4.777777778,2.888888889,1.111111111,0.333333333,1.333333333,2.777777778,13.11111111,10.5,3.888888889,6.777777778,3.666666667,0.479970492,7.222222222,13.71604938,8.344444444,12.82716049,15.86666667,4.411111111,-0.244444444,-0.177777778,-0.055555556,0.608888889,0.437555556,0.273222222,1.244444444,2.611111111,W (+7),@,UTA,NYK
2022/11/16,240,37,84,3.826,8,34,1.667,24,31,4.909,6,34,40,24,12,5,7,18,106,91.7,15,50,29,4.905844156,59,963,107,73.6,1001.5,111.2777778,142.8,39.7,-2.2,-1.6,-0.5,5.48,3.938,2.459,11.2,23.5,9,26.66666667,4.111111111,9.333333333,0.425111111,0.888888889,3.777777778,0.185222222,2.666666667,3.444444444,0.545444444,0.666666667,3.777777778,4.444444444,2.666666667,1.333333333,0.555555556,0.777777778,2,11.77777778,10.18888889,1.666666667,5.555555556,3.222222222,0.545093795,6.555555556,11.88888889,8.177777778,12.36419753,15.86666667,4.411111111,-0.244444444,-0.177777778,-0.055555556,0.608888889,0.437555556,0.273222222,1.244444444,2.611111111,W (+3),@,DEN,NYK
