Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,TS%,3PAr,FTr,VORP,OWS,Player_Played,avg_MP,avg_FG,avg_FGA,avg_FG%,avg_3P,avg_3PA,avg_3P%,avg_FT,avg_FTA,avg_FT%,avg_ORB,avg_DRB,avg_TRB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_GmSc,avg_+/-,avg_2PA,avg_2P,avg_2P%,avg_CO_EFF,avg_avg_EFF,avg_CO_HGS,avg_avg_HGS,avg_PER,avg_WS,avg_BPM,avg_OBPM,avg_DBPM,avg_TS%,avg_3PAr,avg_FTr,avg_VORP,avg_OWS,WIN,home,team_opp,Team
2022/10/19,240,40,94,4.415,14,38,2.85,19,24,5.875,12,29,41,31,11,4,12,21,113,93.4,20,56,26,5.150582751,66,1054,105.4,81.9,1245.3,124.53,148.7,15.5,-18,-8.7,-9.3,6.517,3.804,4.732,1.8,9.3,10,24,4,9.4,0.4415,1.4,3.8,0.285,1.9,2.4,0.5875,1.2,2.9,4.1,3.1,1.1,0.4,1.2,2.1,11.3,9.34,2,5.6,2.6,0.515058275,6.6,10.54,8.19,12.453,14.87,1.55,-1.8,-0.87,-0.93,0.6517,0.3804,0.4732,0.18,0.93,W (+4),,ORL,DET
2022/10/21,240,39,90,4.786,9,36,1.917,19,32,5.286,13,36,49,26,6,2,15,21,106,75.5,-120,54,30,5.467857143,40,632,48.61538462,49.4,750,57.69230769,148.7,15.5,-18,-8.7,-9.3,6.517,3.804,4.732,1.8,9.3,13,18.46153846,3,6.923076923,0.368153846,0.692307692,2.769230769,0.147461538,1.461538462,2.461538462,0.406615385,1,2.769230769,3.769230769,2,0.461538462,0.153846154,1.153846154,1.615384615,8.153846154,5.807692308,-9.230769231,4.153846154,2.307692308,0.420604396,3.076923077,3.73964497,3.8,4.437869822,11.43846154,1.192307692,-1.384615385,-0.669230769,-0.715384615,0.501307692,0.292615385,0.364,0.138461538,0.715384615,L (-24),@,NYK,DET
2022/10/22,240,37,95,4.209,18,42,3.734,23,30,5.1,17,36,53,26,5,3,13,20,115,87.5,-45,53,19,4.138636364,54,926,92.6,64.1,1148.3,114.83,148.7,15.5,-18,-8.7,-9.3,6.517,3.804,4.732,1.8,9.3,10,24,3.7,9.5,0.4209,1.8,4.2,0.3734,2.3,3,0.51,1.7,3.6,5.3,2.6,0.5,0.3,1.3,2,11.5,8.75,-4.5,5.3,1.9,0.413863636,5.4,9.26,6.41,11.483,14.87,1.55,-1.8,-0.87,-0.93,0.6517,0.3804,0.4732,0.18,0.93,L (-9),@,IND,DET
2022/10/25,240,36,88,4.405,8,28,1.987,19,25,5.666,11,30,41,12,6,1,13,26,99,57.8,-105,60,28,6.011764706,29,461,41.90909091,45.5,720.3,65.48181818,148.7,15.5,-18,-8.7,-9.3,6.517,3.804,4.732,1.8,9.3,11,21.81818182,3.272727273,8,0.400454545,0.727272727,2.545454545,0.180636364,1.727272727,2.272727273,0.515090909,1,2.727272727,3.727272727,1.090909091,0.545454545,0.090909091,1.181818182,2.363636364,9,5.254545455,-9.545454545,5.454545455,2.545454545,0.546524064,2.636363636,3.809917355,4.136363636,5.952892562,13.51818182,1.409090909,-1.636363636,-0.790909091,-0.845454545,0.592454545,0.345818182,0.430181818,0.163636364,0.845454545,L (-21),@,WAS,DET
2022/10/26,240,42,91,3.793,14,32,2.5,15,22,4.25,10,30,40,23,4,6,13,25,113,80.6,-25,59,28,3.942640693,57,867,86.7,66.2,965.6,96.56,148.7,15.5,-18,-8.7,-9.3,6.517,3.804,4.732,1.8,9.3,10,24,4.2,9.1,0.3793,1.4,3.2,0.25,1.5,2.2,0.425,1,3,4,2.3,0.4,0.6,1.3,2.5,11.3,8.06,-2.5,5.9,2.8,0.394264069,5.7,8.67,6.62,9.656,14.87,1.55,-1.8,-0.87,-0.93,0.6517,0.3804,0.4732,0.18,0.93,L (-5),,ATL,DET
2022/10/28,240,37,86,3.602,7,32,1.233,31,38,6.392,14,28,42,18,2,4,10,22,112,80.6,-120,54,30,4.3,47,653,54.41666667,68.9,958.7,79.89166667,148.7,15.5,-18,-8.7,-9.3,6.517,3.804,4.732,1.8,9.3,12,20,3.083333333,7.166666667,0.300166667,0.583333333,2.666666667,0.10275,2.583333333,3.166666667,0.532666667,1.166666667,2.333333333,3.5,1.5,0.166666667,0.333333333,0.833333333,1.833333333,9.333333333,6.716666667,-10,4.5,2.5,0.358333333,3.916666667,4.534722222,5.741666667,6.657638889,12.39166667,1.291666667,-1.5,-0.725,-0.775,0.543083333,0.317,0.394333333,0.15,0.775,L (-24),,ATL,DET
2022/10/30,240,40,83,4.111,14,33,2.577,34,38,6.009,12,35,47,24,4,3,15,25,128,101.1,70,50,26,4.395588235,59,1019,101.9,70.1,1210.9,121.09,148.7,15.5,-18,-8.7,-9.3,6.517,3.804,4.732,1.8,9.3,10,24,4,8.3,0.4111,1.4,3.3,0.2577,3.4,3.8,0.6009,1.2,3.5,4.7,2.4,0.4,0.3,1.5,2.5,12.8,10.11,7,5,2.6,0.439558824,5.9,10.19,7.01,12.109,14.87,1.55,-1.8,-0.87,-0.93,0.6517,0.3804,0.4732,0.18,0.93,W (+14),,GSW,DET
2022/10/31,240,41,92,3.344,8,29,1.583,18,21,6.333,13,30,43,19,9,3,12,24,108,79.7,-10,63,33,3.458241758,47,681,75.66666667,62.1,908.1,100.9,148.7,15.5,-18,-8.7,-9.3,6.517,3.804,4.732,1.8,9.3,9,26.66666667,4.555555556,10.22222222,0.371555556,0.888888889,3.222222222,0.175888889,2,2.333333333,0.703666667,1.444444444,3.333333333,4.777777778,2.111111111,1,0.333333333,1.333333333,2.666666667,12,8.855555556,-1.111111111,7,3.666666667,0.384249084,5.222222222,8.407407407,6.9,11.21111111,16.52222222,1.722222222,-2,-0.966666667,-1.033333333,0.724111111,0.422666667,0.525777778,0.2,1.033333333,L (-2),@,MIL,DET
2022/11/2,239.9833333,33,79,4.776,11,31,2.525,14,15,3.9,2,33,35,18,7,3,21,22,91,51.7,-125,48,22,5.206926407,31,515,39.61538462,29.5,515.1,39.62307692,148.7,15.5,-18,-8.7,-9.3,6.517,3.804,4.732,1.8,9.3,13,18.46025641,2.538461538,6.076923077,0.367384615,0.846153846,2.384615385,0.194230769,1.076923077,1.153846154,0.3,0.153846154,2.538461538,2.692307692,1.384615385,0.538461538,0.230769231,1.615384615,1.692307692,7,3.976923077,-9.615384615,3.692307692,1.692307692,0.400532801,2.384615385,3.047337278,2.269230769,3.047928994,11.43846154,1.192307692,-1.384615385,-0.669230769,-0.715384615,0.501307692,0.292615385,0.364,0.138461538,0.715384615,L (-25),@,MIL,DET
2022/11/4,240,31,83,3.896,13,37,2.645,13,15,4.5,9,25,34,16,10,6,18,22,88,53.9,-120,46,18,3.241666667,22,356,29.66666667,32.8,475.4,39.61666667,148.7,15.5,-18,-8.7,-9.3,6.517,3.804,4.732,1.8,9.3,12,20,2.583333333,6.916666667,0.324666667,1.083333333,3.083333333,0.220416667,1.083333333,1.25,0.375,0.75,2.083333333,2.833333333,1.333333333,0.833333333,0.5,1.5,1.833333333,7.333333333,4.491666667,-10,3.833333333,1.5,0.270138889,1.833333333,2.472222222,2.733333333,3.301388889,12.39166667,1.291666667,-1.5,-0.725,-0.775,0.543083333,0.317,0.394333333,0.15,0.775,L (-24),,CLE,DET
